"","X12.D12.2.neg","X28.D12.3.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Mock","Mock","Mock","Xanthomonas","Xanthomonas"
"M714.826T66.684","-0.51501539","-0.67343189","-0.59563468"," 0.13050130"," 1.31238532"," 1.00923738"," 0.51604532","-0.18533476","-0.49090140"," 0.09921562","-0.80486494"," 0.19779811"
"M454.975T107.571","-0.21144349"," 0.01433636","-0.48904584"," 0.14618115"," 1.31364214"," 0.48552881"," 0.16536818","-0.66512618","-0.36941207","-0.49323375"," 0.03308153"," 0.07012318"
"M292.14T116.338"," 0.73106787"," 0.58369182"," 0.39761405","-0.13833891"," 0.72294239"," 0.43830935","-0.02490889","-1.24329131","-0.37425158","-0.68263170"," 0.31322050","-0.72342361"
"M501.375T66.858","-0.318711061","-0.419145275","-1.289460199"," 0.437364586"," 1.167833593"," 0.308597188"," 1.193222801"," 0.052589597","-0.965403602"," 0.003460297","-0.584017362"," 0.413669437"
"M328.886T98.013","-0.08810852"," 0.25994611","-0.51156915"," 0.27649801"," 0.87117230"," 0.36927324"," 0.68325749","-1.17004990","-0.19838974","-0.42237129","-0.08277637"," 0.01311782"
"M317.064T416.942"," 0.75797456"," 0.09541373"," 0.58907826"," 0.31342870"," 1.15415723"," 0.06814519","-0.51844111","-0.83630061","-0.69993772","-0.89849560","-0.08510114"," 0.06007853"
"M453.099T792.789"," 0.13797715","-0.44018735","-0.24606052"," 0.07396067"," 1.11190003"," 0.57049250"," 0.16097699","-0.47628835","-0.42878492","-0.41632590","-0.24661173"," 0.19895143"
"M759.145T875.232","-0.1252994"," 0.1530519"," 0.7721963"," 0.4130667"," 0.8657207"," 0.5643513"," 0.4811453","-0.4315551","-1.7555623","-0.8450599"," 0.1102706","-0.2023262"
"M1117.54T932.512","-0.61751325","-0.08391469","-0.34207169"," 0.49252711"," 1.07889595"," 0.70274199"," 0.52594412","-0.28562496","-0.90305331","-0.40493924","-0.33237685"," 0.16938484"
"M1132.537T923.907"," 0.07140993"," 0.32164171","-0.18936804"," 0.31082123"," 0.98610370"," 0.66720455","-0.04017959","-0.65312128","-0.74748386","-0.43783418","-0.07007998","-0.21911419"
"M726.808T67.734","-0.1895842","-0.6617156","-0.3985019"," 0.1961602"," 1.1376662"," 0.7289250"," 0.2827245","-0.2767805","-0.3264975","-0.0179617","-0.7016371"," 0.2272027"
"M824.341T916.725"," 0.0717859"," 0.3595576"," 1.0123657"," 0.4602444"," 0.1524292"," 0.5907826"," 0.2809680","-0.9122521","-0.6453906","-1.1388974","-0.1199107","-0.1116825"
"M345.082T140.774"," 0.01613074","-0.46095242","-0.44164297"," 0.33642388"," 1.19199288"," 0.52781278"," 0.43822230","-0.49988995","-0.63318321","-0.47346453","-0.12651058"," 0.12506107"
"M251.019T152.27"," 0.1725616","-0.6350126","-0.1339715"," 0.8056268"," 1.0513018"," 0.5863378"," 0.1542188","-0.3345342","-0.2859767","-0.4233696","-0.7616611","-0.1955210"
"M279.164T1571.945","-0.09794639"," 0.02330274","-0.63781117"," 0.25956928"," 1.24783893"," 0.45568456"," 0.13660714","-0.77040028","-0.25304815","-0.34904689","-0.12417774"," 0.10942795"
"M540.867T1245.744","-0.024141415"," 0.075575951","-0.280045564"," 0.187381879"," 0.444856771"," 0.593342030"," 0.733045354","-0.523329095","-0.008273697","-0.558059721","-0.396738734","-0.243613759"
"M238.069T801.926"," 0.5334987"," 0.4030674"," 0.3506270"," 0.3049267"," 0.6981918"," 0.3334463"," 0.3989914","-1.0450078","-1.0019137","-0.7150982","-0.1422012","-0.1185284"
"M755.7T809.167"," 0.17430845","-0.88651584","-0.74895344"," 0.86880054"," 0.30656020"," 0.66038859"," 0.22510144","-0.18643374","-0.88529386","-0.23917837","-0.05327336"," 0.76448938"
"M418.896T66.885","-0.004320573"," 0.077940812","-0.505169060"," 0.252524115"," 0.892675352"," 0.777039613"," 0.534911603","-0.619878871","-0.407927883","-0.950417092","-0.329394377"," 0.282016361"
"M347.091T1147.321"," 0.2897771","-0.2326106","-0.9159140"," 0.3953208"," 0.7182943"," 0.8781467"," 0.2004718","-0.7013221","-0.7180839","-0.4416620"," 0.2074324"," 0.3201495"
"M427.009T107.872","-0.12482039","-0.12826196","-0.43374303"," 0.35273499"," 1.20730206"," 0.45248324","-0.11907687","-0.69100720","-0.45111933","-0.42671526","-0.01165662"," 0.37388037"
"M243.065T108.531"," 0.1297716"," 0.2097535","-0.3771378"," 0.1195316"," 0.9478070"," 0.6186546"," 0.1248658","-0.8504177","-0.4349935","-0.4440026"," 0.1832796","-0.2271121"
"M974.806T67.938","-0.3678441","-0.7791485","-0.5686830"," 0.2251628"," 1.1921787"," 1.0581934"," 1.1145399","-0.1501887","-0.4595007"," 0.1289834","-1.6490038"," 0.2553107"
"M741.841T67.938","-0.22686222","-0.38285761","-0.62725911"," 0.44145790"," 0.41252163"," 0.62056638"," 0.44309512","-0.13407046","-0.61336406","-0.06613542","-0.43798065"," 0.57088850"
"M409.172T733.287","-0.25650568","-0.01816928","-0.11310422"," 0.30934499"," 0.57582711"," 0.43441849"," 0.48017517","-0.48905538","-1.13459436","-0.43989719","-0.07693452"," 0.72849487"
"M469.019T418.674"," 0.9297231"," 0.2019866"," 0.8862655"," 0.1025458"," 0.3873726"," 0.3600540","-0.3675552","-1.2094423","-0.2630896","-1.1710558"," 0.3397789","-0.1965838"
"M775.809T66.684","-0.35314551","-0.51303349","-0.43697545"," 0.05265720"," 1.18212482"," 1.19409991"," 0.46426428","-0.24938859","-0.50643912"," 0.05189185","-1.08315741"," 0.19710149"
"M435.959T107.38","-0.164851575","-0.284159204","-0.486188179"," 0.228446753"," 1.342684256"," 0.384644477"," 0.093274842","-1.101153435","-0.377090591","-0.309093666"," 0.008447596"," 0.665038726"
"M676.309T1245.665","-0.13076089"," 0.02823049","-0.32452488"," 0.10782950"," 0.84449530"," 0.69951493"," 0.32586692","-0.73949419","-0.23144243","-0.27807715","-0.24290527","-0.05873234"
"M265.261T1518.666","-0.28989382","-0.23710245","-0.81842955"," 0.27124287"," 1.41774206"," 0.33317349"," 0.17154916","-0.42233376","-0.24266709","-0.31640729"," 0.04867777"," 0.08444860"
"M339.058T415.891"," 0.97057553"," 0.13028615"," 0.79012648"," 0.01900640"," 0.90185351"," 0.02987401","-0.13561867","-1.23023012","-0.33719507","-1.11295321"," 0.04496104","-0.07068604"
"M785.833T68.422","-0.6425634","-0.7113196","-0.7667447"," 0.6324027"," 0.6687269"," 0.5945362"," 0.7777927","-0.1113099","-0.7563669","-0.1626206","-0.6643655"," 1.1418321"
"M448.965T106.062","-0.16728047","-0.16757872","-0.53240420"," 0.40773032"," 1.27973568"," 0.53422461","-0.13353311","-0.87499839","-0.32083741","-0.25651118"," 0.13213861"," 0.09931426"
"M1354.628T902.5","-0.26790527","-0.24663654"," 0.02640020"," 0.04295647"," 1.25192272"," 0.44073944"," 0.97788640","-0.27188762","-0.86828987","-0.08204291","-0.63986755","-0.36327547"
"M241.108T881.116"," 0.31522687","-0.02061538","-0.28844071"," 0.49024924"," 1.10010331"," 0.66400871"," 0.32893928","-1.09971308","-0.10509380","-0.24383027","-0.27110478","-0.86972940"
"M418.894T1736.453","-0.20511292"," 0.14104465","-0.43534146"," 0.12598668"," 1.30100541"," 0.66974915"," 0.17286447","-0.45438203","-0.62667991","-0.42940915","-0.28676695"," 0.02704205"
"M562.892T1151.046"," 0.21463303"," 0.09109019","-0.40129786","-0.21134122"," 0.59150481"," 0.34932507"," 0.27974930","-0.68543003","-0.43198126","-0.41257919"," 0.39773775"," 0.21858942"
"M319.076T917.392"," 0.1868614"," 0.6814376"," 0.1760714"," 0.3392775"," 1.0370816"," 0.7560180"," 0.3185811","-0.8854457","-1.7704052","-0.8096242","-0.2672838"," 0.2374304"
"M405.167T106.416","-0.18172053","-0.25811878","-0.30034937"," 0.60242983"," 1.34181946","-0.04348363"," 0.33990251","-0.62262681","-0.79816853","-0.35487064","-0.02635774"," 0.30154423"
"M445.095T115.802","-0.149736754","-0.088685300","-0.135634241"," 0.144127769"," 0.903777279"," 0.491337365"," 0.416790360","-0.652340844","-0.862767635","-0.351598233"," 0.007585194"," 0.277145039"
"M505.902T66.721","-0.41163714","-0.63324596","-0.47823348"," 0.08012483"," 1.04241628"," 0.93816081"," 1.08579761","-0.09525755","-0.42277924"," 0.06634136","-1.49120207"," 0.31951455"
"M338.938T105.668"," 0.10349608","-0.76972115","-0.33347362"," 0.39679547"," 1.05034673"," 0.75645809","-0.09848367","-0.64847544","-0.33749672","-0.36171345"," 0.11842500"," 0.12384267"
"M657.832T67.374","-0.23114957","-0.49668887","-0.67165464"," 0.27416795"," 0.52632016"," 0.88339204"," 0.75175213","-0.17163734","-0.63506112","-0.01630975","-0.68136464"," 0.46823366"
"M885.822T66.912","-0.93122474","-0.29363667","-0.61930557"," 0.29969966"," 1.31432480"," 0.88122416"," 0.92331997"," 0.15509439","-0.79853997","-0.02154669","-1.17813693"," 0.26872758"
"M385.188T793.619","-0.18193931","-0.43328691","-0.34939837"," 0.41220621"," 1.16576992"," 0.29888269"," 0.43471120","-0.48287753","-0.59514362","-0.36640380","-0.03873809"," 0.13621761"
"M541.046T1246.429","-0.07022993"," 0.17266888","-0.44606607"," 0.15802528"," 0.60624528"," 0.60791427"," 0.32138466","-0.65242237","-0.23177334","-0.34916122","-0.30643169"," 0.18984626"
"M562.835T1148.266"," 0.43869111"," 0.22620065","-0.09442767"," 0.01534608"," 0.52558870"," 0.29155075"," 0.24205048","-0.71404244","-0.22156543","-1.01880017"," 0.04183111"," 0.26757684"
"M1243.514T983.057","-0.1280276"," 0.0798255","-0.1456804"," 0.3997544"," 0.6974728"," 0.7173812"," 0.4858161","-1.3019576","-0.9082232","-0.1234659","-0.0486878"," 0.2757923"
"M1105.431T888.552","-0.229006145"," 0.282171389"," 0.006255078"," 0.398593186"," 0.843242237"," 0.628665064"," 0.304578109","-0.567220513","-0.888973638","-0.315479516","-0.159097386","-0.303727864"
"M697.905T994.286","-0.16723389","-0.13694835","-0.15066297"," 0.63276821"," 1.44608276"," 0.45093946","-0.01163708","-0.52833474","-0.50878199","-0.50521939","-0.19691110","-0.32406089"
"M401.05T875.074"," 0.1704194"," 0.1446900"," 0.3470238"," 0.3454666"," 1.0497024"," 1.0289963"," 0.6477294","-0.7676955","-1.1533564","-0.8012928","-0.6377066","-0.3739766"
"M600.854T66.846","-0.05646012","-0.13798563","-0.58720501"," 0.71742050"," 0.86172325"," 0.27253093"," 0.20717337","-0.60129281","-0.60673115","-0.13622524","-0.36864501"," 0.43569691"
"M731.208T950.406"," 0.15184137"," 0.05615977","-0.14581357"," 0.43675674"," 1.13834794"," 0.33673855"," 0.14442136","-0.53242787","-0.68084001","-0.30777728","-0.08536079","-0.51204620"
"M470.098T771.956","-0.32002895","-0.17371898","-0.33381968"," 0.06034446"," 1.13508797"," 0.74068909"," 0.33264810","-0.50206021","-0.58762749","-0.46559160"," 0.03236656"," 0.08171073"
"M344.844T1719.46","-0.30534620"," 0.05419585","-0.61666640"," 0.39237695"," 0.94415189"," 0.54278023"," 0.40114170","-0.49343972","-0.28415358","-0.13233656","-0.29180942","-0.21089474"
"M641.167T774.439"," 0.002530416","-0.898814245","-0.289555498"," 0.661950896"," 1.232090970"," 0.341562338"," 0.487128578","-0.519991562","-0.118258893","-0.350345701","-0.701393089"," 0.153095791"
"M778.832T66.858","-0.0609266","-0.5612359","-0.5392290"," 0.2879049"," 0.9203665"," 0.8236319"," 0.5505811","-0.4998134","-0.4981563","-0.3544425","-0.3577098"," 0.2890291"
"M747.22T952.211"," 0.396372826","-0.265761242"," 0.002036961"," 0.329540383"," 0.963123155","-0.021688652"," 0.509268186","-0.464603403","-1.286738993","-0.399150714","-0.100767845"," 0.338369339"
"M377.049T427.197"," 0.007969603","-0.272365939","-0.095192121"," 0.219653058"," 1.130299715"," 0.434801565"," 0.397767063","-0.669183744","-0.665157172","-0.040740248","-0.342643943","-0.105207837"
"M493.23T921.818"," 0.05889043","-0.42448084","-0.69498934"," 0.32494709"," 1.17375440"," 0.41507132"," 0.74302569","-0.32356634","-0.81365607","-0.04761539","-0.47805017"," 0.06666922"
"M387.346T67.938","-0.4350104","-0.3867479","-0.7145958"," 0.4226665"," 1.0619364"," 0.5115084"," 0.1838338","-0.1204019","-0.5718807","-0.1413204","-0.1160598"," 0.3060718"
"M367.08T114.463"," 0.21951205","-0.28733669","-0.22040058"," 0.40274923"," 0.88548835"," 0.40487335"," 0.27047558","-0.73799185","-0.87501593","-0.30424782","-0.07019533"," 0.31208964"
"M401.049T776.54","-0.08462409","-0.07459163","-0.10440046"," 0.31291551"," 1.14274233"," 0.71313387"," 0.10769188","-0.84236290","-0.65551756","-0.43343141","-0.09720804"," 0.01565249"
"M323.019T128.103","-0.171874393","-0.175946940","-0.315031078","-0.002368546"," 1.104139515"," 0.418815871"," 0.398441293","-0.489809929","-0.742077893","-0.304937604","-0.033692830"," 0.314342533"
"M459.149T771.729","-0.2141136","-0.2490410","-0.7754066"," 0.2656107"," 1.2101445"," 0.5602035"," 0.1983224","-0.4118204","-0.5586631","-0.2948251","-0.1416353"," 0.4112240"
"M507.151T845.473"," 0.1198706","-0.2470027","-0.3117004"," 0.3223089"," 1.0546776"," 0.5883473"," 0.3323629","-0.5438921","-1.0241625","-0.3333147","-0.1617494"," 0.2042545"
"M415.27T1182.702","-0.07117081"," 0.38457056","-0.04514859"," 0.29143633"," 0.89857817"," 0.34929857"," 0.21159104","-0.76338980"," 0.13739736","-0.66642802","-0.10645750","-0.62027731"
"M359.123T830.487"," 0.15337386"," 0.08561888","-0.27059168"," 0.28778777"," 0.83917978"," 0.59915455"," 0.32613501","-0.34360268","-1.44977672","-0.38425940"," 0.03814655"," 0.11883409"
"M549.174T847.493","-0.378349521","-0.060502354","-0.373570236"," 0.276591925"," 1.045814755"," 0.677451616"," 0.501701637","-0.714311452","-0.656551745","-0.349396134"," 0.039962096","-0.008840587"
"M340.859T1719.351","-0.17768029"," 0.11985984","-0.38996309"," 0.15741085"," 1.13083037"," 0.48253727"," 0.34450126","-0.90319953","-0.61870643","-0.17546336","-0.05867743"," 0.08855053"
"M702.25T942.066","-0.10757873"," 0.11451372","-0.03773833","-0.05445161"," 1.09377456"," 0.44991328"," 0.33092532","-0.60354078","-0.86707508","-0.37167402"," 0.14228116","-0.08934948"
"M453.035T765.753","-0.05942128","-0.35491185","-0.68733587"," 0.11627974"," 1.19911792"," 0.51955069"," 0.17314934","-0.40500748","-0.44714057","-0.19025116"," 0.14907277","-0.01310225"
"M329.089T195.942"," 0.19071716","-0.39761126","-0.04696912"," 0.24828187"," 0.81479924"," 0.37239866"," 0.21158627","-0.90983550","-0.43634442","-0.35804607"," 0.10260089"," 0.20842230"
"M615.152T88.13","-0.07342740","-0.41017831","-0.38913573"," 0.18466244"," 1.20850734"," 0.49717630"," 0.41513076","-0.28751414","-0.43937601","-0.53471184","-0.20885826"," 0.03772485"
"M399.092T115.22"," 0.278286762","-0.295051682","-0.075812052"," 0.258797892"," 1.027342205"," 0.529184341","-0.006301708","-0.816199142","-0.498909614","-0.369139202"," 0.015680986","-0.047878786"
"M519.896T67.425","-0.17667011","-0.49148707","-0.48383018"," 0.34699961"," 0.68179789"," 0.87364781"," 0.67483565"," 0.14405813","-0.44723101","-0.05699645","-1.27638142"," 0.21125715"
"M447.222T1194.448","-0.02119792"," 0.30164402"," 0.04406127"," 0.27904948"," 0.87338562"," 0.09247025"," 0.48849177","-0.44277468","-0.43429832","-0.99638215","-0.36881471"," 0.18436537"
"M559.04T89.345","-0.34768835"," 0.12336490","-0.50752547"," 0.32751397"," 1.13517711"," 0.53871187"," 0.14882066","-0.08852403","-0.64043265","-0.76929132"," 0.24786622","-0.16799290"
"M513.235T964.262"," 0.07570052","-0.23182044"," 0.18616654"," 0.07357986"," 0.97584241"," 0.72802502","-0.03575432","-0.69722211","-0.87249313","-0.39854756"," 0.01556869"," 0.18095452"
"M701.333T69.273","-0.26862524","-0.18391497","-0.69513446"," 0.38019827"," 0.77553534"," 0.73256771"," 0.74424414","-0.08469596","-0.86064446","-0.12715026","-0.71608287"," 0.30370276"
"M413.108T298.268","-0.01557017","-0.24249572","-0.21276030"," 0.15845407"," 0.54572209"," 0.75165943"," 0.17107048","-1.08981803","-0.52005254","-0.24132558"," 0.31573253"," 0.37938374"
"M434.871T1737.903","-0.22796018","-0.35266469","-0.36054182"," 0.28834624"," 1.15657128"," 0.73929375"," 0.14906220","-0.28036954","-0.68860781","-0.37284500"," 0.03113865","-0.08142307"
"M353.052T831.694","-0.80792058"," 0.05940525","-0.39231768"," 0.38679474"," 0.74994808"," 0.63733007"," 0.87373416","-0.21182217","-1.31509568"," 0.13456013","-0.30067724"," 0.18606092"
"M775.338T1039.594","-0.36541266","-0.33037729","-0.06748193","-0.22080946"," 1.17787757"," 0.95712302"," 0.48357834","-1.04505108","-1.18011470","-0.29276364"," 0.31592233"," 0.56750950"
"M429.074T115.482"," 0.20845336"," 0.17410308","-0.34164179"," 0.22946420"," 1.00373214"," 0.42653313"," 0.10192907","-0.41745678","-0.75623553","-0.62541615","-0.05251848"," 0.04905375"
"M475.877T67.555","-0.26726954","-0.22300026","-0.41632803","-0.04393220"," 0.64460614"," 0.96624888"," 0.32708305","-0.49327484","-0.43694000","-0.22124455"," 0.11886860"," 0.04518277"
"M299.259T1433.689"," 0.51608961","-0.05162288"," 0.26809771","-0.20650761"," 0.91265565"," 0.65751588"," 0.06004327","-0.66960760","-0.40161376","-0.92072682","-0.05006325","-0.11426020"
"M187.905T92.369","-0.07906049"," 0.78003309","-0.53972597"," 0.26494142"," 0.63084751"," 0.65019706"," 0.31806864","-1.20939383","-0.57322997","-0.34666925","-0.01801288"," 0.12200466"
"M809.324T904.082","-0.16606129"," 0.11556818","-0.04432701"," 0.64924582"," 0.69538246"," 0.87710364","-0.11235257","-0.52877211","-1.24065027","-0.31112538","-0.11824161"," 0.18423014"
"M493.136T809.014"," 0.40696174","-0.39316934"," 0.08478966"," 0.31076841"," 0.69573810"," 0.61339526"," 0.36597237","-0.68807814","-0.88002141","-0.16456603","-0.29158562","-0.06020500"
"M438.263T1164.917"," 0.21660225","-0.03745079","-0.57448586"," 0.39778542"," 0.67236544"," 0.84000596"," 0.71063323","-0.09067901","-0.20032716","-0.94407824","-0.60601718","-0.38435406"
"M313.094T115.286","-0.13608251","-0.21794377","-0.42062059"," 0.30822134"," 0.86564605"," 0.33354201"," 0.25201364","-0.71225223","-0.43757815","-0.20282337"," 0.05346079"," 0.31441678"
"M515.105T113.414"," 0.16964864","-0.69826438"," 0.03118719"," 0.22541792"," 1.00309368"," 0.48059500"," 0.32451060","-0.69472003","-0.42169914","-0.28270029","-0.11177922","-0.02528997"
"M285.909T1803.837","-0.22199670","-0.02321202","-0.53105367"," 0.31915189"," 1.16730727"," 0.51836708"," 0.18136983","-0.61289915","-0.37924276","-0.41161949","-0.17168100"," 0.16550872"
"M658.83T67.591","-0.3248685","-0.3307858","-0.4204833"," 0.2755153"," 0.6117256"," 0.5974978"," 0.8273339","-0.4605530","-0.5645757","-0.3216317","-0.6403639"," 0.7511894"
"M447.05T875.673"," 0.02843704"," 0.07467706"," 0.01001250"," 0.48335395"," 1.33524840"," 0.63960682"," 0.54934038","-0.90204735","-0.96745242","-0.81304110","-0.53893630"," 0.10080102"
"M795.198T1006.041","-0.32848990"," 0.54100212","-0.35993592"," 1.15899890"," 0.59169406","-0.02957414"," 0.60554243","-0.58585232","-0.51326539","-0.75765642","-0.13040996","-0.19205344"
"M321.216T1624.59"," 0.01330015","-0.08647787","-0.56032805"," 0.29355311"," 1.29483926"," 0.41979952"," 0.06049249","-0.54528669","-0.33429520","-0.41008592","-0.16833557"," 0.02282477"
"M615.195T761.983","-0.76656615","-0.25065601"," 0.15806150"," 0.40564182"," 0.74389116"," 0.58664685"," 0.57925104","-0.58785574","-0.71860328","-0.39738845","-0.09897686"," 0.34655413"
"M643.188T893.85","-0.143058806"," 0.123906859","-0.481318857","-0.004166476"," 0.864281612"," 0.518339847"," 0.530731070","-0.514497224","-0.281615487","-0.574050165","-0.074991921"," 0.036439549"
"M293.177T1149.195"," 0.101586274","-0.165737752","-0.838832393"," 0.203451474"," 1.001839268"," 0.997620581"," 0.374001833","-0.828901298","-0.311546223","-0.237616723","-0.300312264"," 0.004447226"
"M429.121T110.997","-0.15062039"," 0.14104754","-0.58844590"," 0.17096226"," 1.20396912"," 0.53524692"," 0.04263761","-0.53870532","-0.50171651","-0.35216317","-0.03356261"," 0.07135044"
"M289.886T1868.955"," 0.05382565"," 0.01829421","-0.45937240"," 0.15047365"," 1.27341176"," 0.49923217"," 0.19059657","-0.69967145","-0.53057508","-0.33037805","-0.05475418","-0.11108285"
"M269.15T1584.952","-0.38116530"," 0.07813567","-1.04216129"," 0.21727209"," 1.13985404"," 0.49746597"," 0.28284405","-0.46589950","-0.20430766","-0.22360754","-0.00997214"," 0.11154160"
"M427.124T881.088"," 0.2347391","-0.4863820"," 0.3791734"," 0.2489584"," 0.9739012"," 0.5192701"," 0.3566331","-0.5885020","-0.9924283","-0.3994766","-0.4914604"," 0.2455741"
"M246.886T1784.096","-0.30038608","-0.04435223","-0.54859500"," 0.30096269"," 1.13155986"," 0.41230819"," 0.39400674","-0.60873609","-0.45705384","-0.27529371","-0.15580486"," 0.15138434"
"M318.143T1501.634"," 0.10705341","-0.04547025","-0.87048214"," 0.59276941"," 1.10964598"," 0.38588390"," 0.24722601","-0.76629961","-0.12371816","-0.30100772","-0.37897152"," 0.04337068"
