"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M1536.01T13.6",-0.013544,0.012623,-0.017656,0.013086,-0.0057267,0.019082,0.025063,-0.020704,0.08785,0.0094531,-0.0059573,0.040273,0.015293,-0.028442,0.026126,-0.019977,0.027632,-0.0086464,-0.048744,0.0020799,0.0033621
"M1536.7T13.55",-0.0072534,0.0060638,-0.032839,-0.018037,0.0070523,0.0018993,-0.00027468,0.010531,-0.028029,-0.03226,0.02295,0.00056516,-0.0038794,0.026749,-0.02763,0.0081086,0.00081135,0.040802,-0.026521,-0.0056481,0.00031028
"M1537.02T14.08",-0.0071527,0.0060198,0.015385,-0.011421,0.039766,-0.00023202,-0.025617,0.048858,0.035765,0.056925,0.03581,0.048261,-0.037324,0.01006,0.022402,0.068847,0.0098113,-0.0094388,0.073466,0.0019646,0.0074994
"M1537.7T13.55",0.0068715,0.0038265,0.036004,-0.0096218,0.038821,0.046605,-0.0026218,0.038621,0.0072678,0.017093,-0.021019,-0.045753,0.017639,-0.031616,0.027705,-0.010175,-0.046525,0.069027,-0.0293,0.00066242,-0.0015761
"M1538.45T13.55",-0.011415,0.013765,-0.013829,-0.021593,0.0067027,0.014824,-0.028109,0.016459,-0.036329,-0.048425,0.0041395,0.032531,0.036323,0.058211,-0.0009611,0.013504,0.0015673,0.00039259,-0.073871,-0.0087688,-0.00067391
"M1540.7T12.55",-0.017334,0.00021934,-0.050039,-0.019278,-0.016467,0.029806,0.013176,0.013608,0.031017,-0.037179,-0.032023,0.026708,-0.011141,-0.0094602,0.048925,-0.057682,-0.036363,0.0073579,-0.03612,-0.0063919,0.0067548
"M1542.2T13.55",-0.019847,-0.0076492,-0.034188,-0.0080411,0.020873,0.038059,-0.012745,0.029686,0.013964,0.0066816,-0.010531,0.0010782,-0.01415,0.0088183,0.015728,-0.013649,-0.011936,0.02836,-0.022477,0.0049241,0.0074186
"M1542.95T13.55",-0.0044888,-0.0093944,0.002209,-0.0029514,0.015458,0.019593,-0.021285,0.017201,0.029196,0.028512,0.024276,-0.021406,0.0052303,0.022546,0.037631,-0.024856,0.034185,0.07668,0.069915,-0.0007455,-0.0052907
"M1544.7T16.56",-0.026048,0.01737,-0.0055984,-0.018608,0.048227,-0.0092115,-0.0024441,-0.051077,-0.005035,-0.019017,0.015398,-0.0072932,0.0043433,0.0147,-0.010448,-0.015836,0.0083135,0.01968,-0.032466,-0.011266,0.0094474
"M1549.41T14.54",0.011035,-0.010701,0.041655,-0.032318,-0.030467,-0.002571,0.03415,0.0032737,-0.0072848,0.054967,0.028754,-0.012748,-0.042375,0.044817,0.02146,0.01676,0.080756,0.018629,-0.031097,0.0017609,0.0027891
"M1549.7T13.55",-0.010605,-0.017392,0.0098062,0.054113,-0.014779,0.0113,0.01818,0.002739,0.06187,-0.0025613,-0.0021314,-0.065586,-0.035864,-0.020712,0.022934,-0.079651,-0.00017864,0.033767,-0.024125,-0.0040786,0.0024444
"M1558.03T13.55",-0.009883,0.00088452,0.020073,-0.012687,0.025446,-0.0022036,0.018629,-0.050316,-0.0058699,0.051569,0.026915,-0.018453,0.045267,0.070855,-0.06968,0.037166,-0.032054,-0.016793,-0.020997,-0.0031655,-4.2717e-07
"M1558.36T14.49",-0.0070561,-0.0079821,0.011249,-0.015771,0.049902,-0.070886,0.023595,0.002771,0.01073,-0.048821,0.031434,-0.037074,0.035983,-0.016641,0.024905,0.013746,0.018209,0.012127,-0.02038,-0.0042521,0.0017101
"M1559.96T13.55",-0.0063391,0.0089147,-0.014365,-0.010286,0.03733,-0.0098111,0.057686,0.018252,-0.0069526,-0.025269,0.052979,0.069629,-0.018005,-0.013015,0.0060084,-0.062506,0.023382,-0.0084146,0.018344,0.0066329,-0.010302
"M1560.19T13.55",0.0076455,0.013109,-0.039644,-0.029772,0.036651,-0.015671,0.021675,0.038099,-0.027983,0.017262,-0.010059,-0.00023294,0.016326,0.021862,0.023631,-0.013128,-0.017232,0.022474,-0.0065062,-0.0052596,-5.6918e-05
"M1560.44T13.55",-0.01835,0.012734,0.0050913,0.010395,0.018219,-0.0079731,0.025157,0.025189,0.052343,-0.032141,0.0068859,-0.011144,0.071825,-0.035252,-0.025087,0.032062,0.0035268,-0.0046745,-0.016301,0.0011787,0.0032534
"M1563.69T15.56",0.0045447,0.02032,0.060298,0.025499,0.095937,0.055866,-0.035523,-0.033129,-0.027645,0.0049902,-0.020644,0.0024685,-0.056213,0.019702,-0.014287,-0.03308,0.021777,-0.0072108,-0.043439,0.0081866,-0.0073401
"M1566.7T12.67",0.0023047,-0.010176,0.0053844,-0.025223,0.011133,-0.013776,0.001212,-0.031495,0.093705,-0.058684,0.041959,0.0052332,0.0099543,-0.014712,0.0591,0.0018512,-0.056203,-0.010877,-0.015511,-0.0064551,0.013869
"M1570.69T13.55",-0.014816,0.023147,0.017577,0.020593,0.0047557,-0.030228,0.01225,0.013939,0.023512,0.043021,0.011947,-0.024192,0.005677,0.032366,0.0085435,-0.002952,0.0033612,-0.0097376,-0.012139,-0.0010387,0.0014505
"M1572.44T14.02",-0.0077493,0.01101,-0.0020122,-0.029748,0.0029179,-0.00024842,0.01522,0.022568,-0.041753,0.034928,0.013801,-0.020192,0.038915,0.015988,-0.017661,-0.011218,0.0050439,-0.01686,-0.064533,-0.0060021,0.00043053
"M1576.95T13.55",-0.026508,0.0062982,-0.0075352,-0.011096,-0.013205,-0.015466,-0.02527,0.039814,0.0061526,0.022626,0.016149,0.028963,0.0091506,-0.0072039,0.0055368,-0.018088,0.037822,-0.027822,-0.030976,-0.0019609,0.0045806
"M1580.69T13.55",0.011522,-0.0062186,0.0073495,-0.016488,0.0036898,0.055964,0.053873,-0.024269,0.0077241,0.0054166,0.058456,0.025619,-0.014435,-0.058455,-0.07247,0.014447,0.041302,0.015703,-0.03271,0.0090984,-0.0079701
"M1582.95T13.55",-0.017449,0.011245,-0.029446,-0.0228,0.046001,-0.011343,0.021061,-0.033455,0.015398,0.011103,0.06086,-0.032834,-0.0009861,0.012499,-0.052005,-0.016054,-0.0081526,0.011482,-0.0056721,0.013766,-0.006068
"M1585.7T12.66",0.0044141,-0.0086702,-0.013011,-0.050515,-0.00013377,-0.019622,0.020208,-0.040462,0.026953,0.041847,0.026812,-0.0010521,0.032823,-0.0020355,-0.025253,0.00070084,0.0039627,0.024721,0.014757,0.010272,-0.0062589
"M1587.37T13.55",-0.014348,0.0080925,-0.053586,-0.028116,-0.012892,-0.0087833,0.021711,-0.023161,0.037155,-0.025861,0.011301,0.002626,-0.034328,-0.015628,0.018443,-0.031699,0.0068497,0.0003837,-0.0049982,-0.0012638,-0.00016264
"M1587.38T13.99",-0.025314,0.020351,-0.037162,-0.010225,0.065013,-0.0032643,-0.035739,0.037973,-0.023511,-0.0026602,-0.0087103,-0.02486,0.014043,0.032558,0.024354,-0.034635,-0.0093029,-0.031847,0.015135,0.0036872,-0.0047246
"M1588.01T13.55",-0.021323,0.0080937,-0.0036174,-0.018633,0.0022741,0.065044,0.008453,0.042846,0.038727,-0.014733,0.01409,-0.0071284,0.034846,0.028527,7.9423e-06,-0.01555,0.0022817,-0.019081,-0.025988,-0.0056794,0.0023891
"M1592.69T13.55",0.018133,-0.0063676,0.040156,-0.0086649,0.022264,-0.022797,-0.014058,0.0087671,-0.027549,0.048687,0.039066,0.010036,-0.020839,-0.069826,-0.068935,0.037476,0.028774,0.012713,-0.056344,0.0029978,0.0056313
"M1594.19T13.55",-0.019719,0.011757,-0.057965,-0.031733,0.011379,0.0043516,-0.025905,0.013819,0.030125,-0.013192,0.018209,-0.0086362,-0.014185,0.0043918,0.020495,0.0020116,0.014007,-0.021751,0.0010465,0.0019891,0.00087139
"M1594.44T13.55",-0.0083986,-0.0071349,-0.01818,-0.0031129,0.024056,0.046017,0.035883,0.047929,0.028109,0.0089192,-0.010587,-0.0097536,0.025035,-0.043425,-0.026828,-0.0080296,-0.028699,-0.0078204,0.0044646,-0.0046713,0.0034604
"M1595.36T13.55",-0.014728,0.0096674,-0.044311,-0.041446,-0.012506,0.016631,-0.020427,0.010531,0.031766,-0.018067,-0.0060871,0.016118,-0.0094603,0.0067251,-0.0052198,-0.014924,0.014864,-0.023715,-0.01297,0.00012239,0.0063842
"M1596.37T13.55",-0.0030985,0.029934,-0.013459,-0.039169,0.032921,0.020936,0.035227,0.054147,0.019343,0.011627,0.02613,-0.001519,-0.019983,0.02828,-0.015763,0.0017322,-0.0077883,-0.025686,0.013752,-0.0027343,0.0044819
"M1597.03T13.54",0.015255,0.015766,0.0084816,-0.031185,0.034793,0.012682,-0.0011236,-0.022106,0.0061276,0.00061432,-0.069981,0.042664,0.048638,0.031209,0.053297,-0.017615,-0.01136,0.0025602,0.02407,-0.0026352,0.0038795
"M1599.43T13.55",0.0099719,0.0046245,0.0044777,0.0011756,0.014237,0.016015,-0.060952,-0.019,0.066654,-0.069155,-0.021971,0.033169,-0.047226,-0.012576,0.027626,-0.0098858,0.01114,-0.015099,0.056573,0.0093748,-0.00021637
"M1599.94T13.55",-0.0044156,0.0021779,-0.035973,-0.048435,-0.038583,-0.018977,0.0053349,0.05519,-0.032948,-0.034734,-0.0011641,-0.012067,0.036342,0.027169,-0.031021,0.0030823,0.0037662,0.0079783,-0.029582,-0.014766,0.0016266
"M1600.69T13.55",-0.025304,-0.0075615,-0.048242,-0.02155,0.0020995,0.018628,-0.0027064,0.0029263,0.0084933,0.016732,-0.0058073,0.0017264,-0.038109,-0.051489,-0.010836,0.022519,-0.0084694,0.067888,-0.042965,-0.0031212,0.0063598
"M1603.36T13.55",-0.014216,0.0033593,0.0082835,-0.022821,-0.023155,0.01579,0.0097296,0.0046754,0.028689,-0.012595,0.0092501,0.011329,-0.081577,-0.0034786,0.041081,-0.045025,0.0061466,0.0065812,-0.033493,-0.00785,0.0054044
"M1604.01T13.55",-0.0095108,0.0076532,-0.058255,-0.027862,0.030637,-0.010883,0.0073921,0.0025078,0.0035695,0.019087,-0.010547,-0.015719,-0.0058414,0.018432,-0.021102,-0.028734,-0.03186,-0.016167,-0.020066,0.0038334,-0.0045588
"M1610.02T13.55",-0.018278,0.017,-0.021571,-0.029212,0.0075023,0.0011376,0.015028,0.024731,0.012158,-0.039946,0.0040416,0.019944,0.015719,0.025737,-0.0070982,0.0092374,-0.0030446,-0.0070132,-0.0030156,-0.0059981,-0.00015343
"M1610.94T13.55",-0.021642,6.2486e-06,-0.04442,-0.022831,0.037638,-0.01258,0.010962,0.029043,-0.025369,0.019473,0.032778,0.052458,-0.04345,-0.034424,0.006722,0.010892,0.0080749,-0.0098894,-0.048022,0.0029798,0.0023188
"M1610.96T13.55",-0.0085845,-0.0015711,-0.022278,-0.015978,0.01536,-0.012799,0.0066939,-0.033764,-0.0073934,-0.02108,0.0063051,0.0084819,-0.05213,-0.022658,-0.0424,0.060267,-0.00062876,-0.01115,-0.058219,0.008351,-0.004179
"M1611.18T13.55",-0.011528,0.027777,-0.041291,-0.0010997,-0.016736,0.020567,0.023535,-0.0012383,-0.026611,-0.014409,0.0021516,0.048873,0.030207,-0.017944,-0.011425,-0.0037139,0.046735,-0.044299,0.0045872,0.0042275,-0.0028768
"M1611.43T13.55",-0.0014104,0.019802,-0.030136,-0.04319,-0.0041388,-0.020679,-0.0084132,0.013892,0.00073439,0.010784,-0.013719,0.042258,-0.0047662,-0.0097582,-0.0026263,0.003756,0.012134,-0.005469,-0.0074468,0.0024707,0.0038849
"M1611.69T13.54",-0.019511,-0.0010874,0.0026278,0.042319,-0.013084,-0.054018,0.00078224,0.026082,0.03647,0.0083651,0.06289,-0.037857,0.06901,0.0059615,0.012161,0.0021335,-0.020391,0.011085,-0.033536,-0.0037197,-0.0028095
"M1616.44T13.55",-0.013725,-0.011336,0.0285,-0.013095,0.010645,0.066732,0.01778,0.063822,0.049574,0.0038348,-0.020882,-0.054306,-0.0097719,-0.07724,-0.022159,0.036595,-0.015561,0.024223,0.014904,0.003377,0.0039588
"M1617.69T13.55",0.0013052,-0.0073493,0.025821,-0.011391,0.0064685,0.014661,0.035624,-0.01514,-0.042235,-0.04112,-0.055288,0.015082,0.046308,-0.023988,0.030761,-0.077833,0.012523,0.02559,-0.0090567,-0.0032892,-0.0047023
"M1618.69T13.55",-0.0058825,0.0058706,0.011774,-0.0019349,0.018024,-0.021372,-0.0028905,0.039912,0.0054326,0.00062262,-0.034419,-0.009009,0.024104,-0.01352,0.029097,0.01298,0.038102,-0.03149,-0.016857,0.0013533,0.005165
"M1619.35T13.55",0.00066005,-0.0093741,0.0013044,-0.031495,-0.0021081,-0.0025843,0.0056915,0.026433,0.025879,-0.10435,-0.079821,0.079332,0.0040581,-7.225e-05,-0.01558,0.0049863,0.048537,0.048069,0.024983,-0.00066055,0.0047619
"M1626.01T13.01",-0.0062423,0.014435,0.043419,0.021373,0.022791,0.035319,-0.018793,-0.019306,0.013142,-0.021543,-0.00030044,0.023539,0.040865,0.03618,-0.019807,0.0085258,-0.0026899,-0.037497,0.059573,0.0051557,-0.0012423
"M1627.95T13.58",-0.010351,0.012859,-0.011182,0.019426,-0.0072868,-0.03424,0.039175,-0.054536,-0.010848,0.016981,-0.022927,-0.0060572,-0.0063769,-0.036515,0.0068142,0.021179,-0.0093763,-0.037331,-0.035243,-0.00011681,-0.00088713
"M1629.68T15.51",0.0041306,0.0085337,0.028126,0.044666,-0.060237,-0.045476,0.013634,-0.038389,-0.012373,-0.0080463,-0.0043471,-0.0014645,-0.0059448,0.023595,-0.029682,0.0038065,0.0038296,0.014791,0.026898,0.0067685,-0.0067518
"M1633.03T13.55",0.0029636,0.017639,-0.0042397,0.022768,0.043712,-0.0020221,0.010614,0.076092,-0.0047907,-0.017077,-0.016238,0.0082897,-0.017455,-0.0016576,0.016269,0.021163,-0.0010282,-0.032342,-0.037684,-0.0054275,0.009
"M1633.39T13.55",-0.029811,0.015342,-0.030745,0.034754,0.029138,0.0094527,-0.052629,0.021859,0.031603,0.049041,-0.042564,-0.049437,-0.06335,0.025617,-0.0075513,0.066098,-0.0095507,0.017796,-0.047782,-0.0044757,0.0083887
"M1633.93T13.55",0.0020605,0.020954,-0.027665,-0.039466,0.022012,0.042674,-0.046249,0.0045817,-0.01021,0.034776,-0.020196,-0.017015,0.075432,-0.046215,0.050272,0.059455,-0.016159,-0.042882,-0.007825,0.0029811,0.00060856
"M1634.68T13.55",0.010946,-0.011244,-0.0010678,0.00137,0.017356,0.031187,0.002399,0.007673,0.04696,0.0010362,-0.0093201,-0.09401,-0.042475,-0.036248,0.021792,-0.08217,-0.048579,-0.00055756,-0.027876,0.0052698,-0.0057025
"M1638.68T13.55",-0.0028319,0.014005,-0.02164,-0.016288,0.015544,-0.021091,-0.018495,0.032442,-0.013504,0.013438,-0.049635,-0.0049468,0.0014747,0.042381,-0.0013907,0.0054312,-0.0070864,0.010058,-0.016269,-0.0020661,0.0023716
"M1641.68T13.55",-0.017257,-0.011991,0.0063765,0.012231,0.028463,-0.0061018,-0.027523,0.05538,-0.026729,0.00019536,0.010744,-0.0026369,-0.011664,-0.015079,-0.0082434,-0.050485,0.024839,-0.0097815,0.020614,0.0083973,-0.0029607
"M1645.68T13.55",-0.0072277,0.0052054,-0.0012745,-0.036769,0.014711,0.054005,-0.040263,0.014344,0.018621,0.01327,0.0051451,0.0019616,0.018639,0.020065,0.012598,0.026087,-0.014301,-0.01756,-0.040823,-0.0024629,0.0046233
"M1646.68T13.52",0.003551,-0.016423,0.01119,0.016362,0.0062522,-0.039208,0.041756,0.0021313,-0.0014291,-0.032217,-0.068419,0.002802,0.037873,0.0096116,-0.039834,-0.077726,-0.00015832,0.017636,0.013555,0.0036751,-0.0060135
"M1650.02T13.54",0.010317,0.02167,0.0070405,-0.0088782,0.031711,-0.014839,-0.044883,-0.0075622,0.049233,-0.087121,-0.025442,0.02464,-0.042396,-0.023203,-0.0048095,0.014493,0.050465,-0.028167,0.014195,0.0025496,0.0097188
"M1650.18T13.55",0.020186,-0.0015837,0.038169,-0.0099765,-0.015482,0.010377,0.0096247,0.025151,0.017414,0.032874,0.0059536,-0.021002,0.032951,0.013212,-0.056684,0.084143,-0.037037,-0.01941,-0.0093666,-0.0049737,0.0047306
"M1650.92T13.6",-0.014129,0.012093,-0.053532,0.02417,0.0042288,-0.018316,-0.0086853,0.01654,0.0019604,0.00093614,0.015875,0.0049891,-0.062074,-0.010317,-0.025357,0.034034,0.052285,0.019454,0.037598,-0.0085257,0.017555
"M1655.36T13.55",0.00087252,0.013715,-0.031827,-0.025339,0.0012709,-0.028117,-0.0016073,0.030223,0.026735,-0.028426,0.0042755,0.033847,0.041461,0.0095451,-0.042512,-0.0063273,0.011033,-0.019781,-0.054211,-0.0030612,0.0052096
"M1660.67T13.55",0.029948,-0.009882,0.01776,-0.05617,0.030719,0.053426,0.040631,-0.020833,-0.010479,0.035607,-0.024614,0.0080673,0.0047797,-0.003469,-0.02237,0.042168,0.031273,0.0094565,-0.02708,-0.0022164,0.009608
"M1662.18T13.6",-0.017825,-0.0061268,-0.0031479,0.0059378,-0.017341,0.007822,-0.0019499,-0.0043997,0.042465,0.014574,0.017967,0.029219,-0.017055,-0.060988,-0.049625,0.033079,0.021665,-0.0039053,-0.025212,0.0046801,0.003988
"M1662.68T13.52",-0.0075056,0.0061489,0.0076378,0.0028341,0.0085494,-0.059819,-0.010108,-0.0072507,0.038351,-0.039614,0.043564,-0.010976,0.064973,-0.0049929,0.029199,0.0075786,-0.041449,0.014927,-0.0033682,-0.0055302,0.0096906
"M1663.68T13.55",0.0065935,0.0063178,-0.026926,-0.032203,0.037218,0.018647,-0.010962,0.026212,-0.032332,0.011561,-0.029139,-0.011947,-0.027972,0.0077822,0.0036991,-0.016941,0.010647,-0.0095326,-0.0061248,-0.0021721,0.0046621
"M1664.01T13.55",-0.00031128,0.0036252,-0.025392,-0.025561,-0.021056,0.018489,-0.014496,0.035,0.058696,-0.0016139,0.019262,0.0098091,0.048974,0.016898,-0.041324,0.011978,0.00020405,-0.00026659,-0.036653,-0.0022864,0.013354
"M1668.44T13.55",-0.017494,-0.019093,-0.0028847,-0.0044048,0.043428,-0.012699,-0.025881,0.011045,0.031369,0.0034746,-0.017465,0.037296,-0.059803,-0.017983,0.023888,0.032872,0.022349,0.04147,-0.013895,0.0001464,0.0095556
"M1668.68T13.55",-0.019364,-0.0081108,0.029725,0.013186,0.02422,-0.054611,0.022981,0.014625,0.04928,0.035637,-0.014486,0.029118,0.069677,-0.023534,0.023994,-0.02204,-0.029064,-0.006707,-0.015544,0.00098043,0.0019942
"M1671.36T13.55",-0.012195,0.0071765,0.018761,0.052566,-0.0087722,0.025024,0.0025504,0.019353,0.008074,-0.016517,0.017872,0.059286,0.022168,0.018812,0.059517,0.056821,0.028449,0.0056941,-0.053727,0.0069069,-0.011022
"M1671.67T13.55",-0.020461,0.014435,-0.012768,-0.021004,0.025871,0.031041,-0.021114,0.010271,0.0099884,0.0047878,-0.0007915,0.013042,-0.021003,0.0051221,-0.0051316,-0.016836,-0.009343,-0.0036872,-0.019669,0.0035892,-0.0004006
"M1671.98T13.55",0.0028164,0.024518,-0.043906,-0.013871,-0.0040329,0.025303,0.01291,0.042677,-0.002759,-0.028618,-0.015875,-0.018553,0.0053028,0.011345,0.0029852,0.024817,-0.034672,0.025511,0.072881,0.0046412,-0.01047
"M1672.4T13.49",0.015385,0.0013512,-0.0092423,0.020813,-0.033324,0.021661,0.042257,0.065438,-0.0099118,-0.033309,-0.041419,-0.00082693,0.0043625,0.031551,0.051015,0.026704,0.0061244,0.034434,-0.046864,-0.0099576,0.00317
"M1674.67T13.6",-0.0059388,-0.01769,0.024405,-0.017035,0.064397,0.019273,0.050445,-0.062529,0.045379,-0.0094098,-0.03252,0.037802,0.061133,0.0078417,0.0017865,0.032116,0.031552,0.041198,-0.022226,0.0063525,-0.001031
"M1678.17T13.55",0.020595,0.0037717,-0.027649,-0.043996,0.01104,-0.031848,0.0031145,-0.0085625,0.040947,-0.012521,-0.0080577,-0.068459,0.059979,-0.034665,-0.0084481,0.019976,0.017273,-0.00036177,-0.015379,-0.003662,0.0052733
"M1678.94T13.55",-0.00048107,0.011006,0.0081578,-0.017035,0.0030326,-0.050855,0.0030252,0.007219,0.02433,-0.034361,-0.014938,0.02697,0.055347,-0.054364,0.0060564,-0.0097137,-0.018785,-0.037556,-0.053919,-0.0037191,0.011664
"M1679.43T13.55",0.023488,0.010858,-0.0096575,-0.00058129,0.018317,0.036131,-0.015113,-0.011134,0.045887,-0.0077133,0.018169,0.041522,-0.058613,-0.072776,0.051524,-0.022731,-0.069788,-0.016798,-0.0070009,-0.0052188,0.0097692
"M1684.67T13.55",-0.007105,0.010056,-0.014731,0.00063986,0.011372,-0.0040116,0.015608,0.054742,0.037777,0.019853,0.007946,0.0013376,-0.0031616,-0.010869,-0.027732,-0.03127,-0.039581,0.0015154,-0.043917,0.00042347,-0.0059307
"M1687.34T13.6",-0.015863,-0.0025886,-0.016417,-0.073319,0.054721,0.020749,0.0098823,0.060352,0.012083,0.041712,-0.035505,-0.0057506,0.058062,-0.0050251,0.056017,-0.0022906,-0.0011212,-0.0021407,0.014169,-0.0084093,0.012859
"M1687.68T13.55",-0.012357,0.019991,-0.013141,-0.0038561,-0.035217,-0.00024492,0.0018168,0.013914,-0.017034,0.056882,-0.023349,0.049551,-0.031934,-0.026785,0.0031656,0.020987,0.025754,-0.10314,-0.057284,0.0045853,0.0047876
"M1689.67T13.55",0.0072323,0.010846,-0.0058976,-0.037129,-0.0016136,0.045145,0.032869,0.0044451,0.069235,-0.043826,0.027178,-0.037157,0.0051873,-0.048544,0.047738,-0.0021791,-0.033542,-0.0099116,-0.0028421,0.0065353,0.0010075
"M1694.67T13.55",0.0014877,0.0091784,-0.017411,0.0066736,0.049175,-0.012846,-0.0053488,-0.0038579,0.0020319,0.0080141,0.027357,0.024334,-0.010886,-0.031136,0.014324,0.035808,-0.014516,-0.040539,0.015208,0.0065424,-0.0029707
"M1695.93T13.55",0.0038539,0.013506,-0.0079521,-0.044987,0.029386,0.025993,-0.0075296,0.038858,0.011994,0.021728,-0.0369,-0.051355,0.058896,-0.012562,-0.016329,0.0023429,-0.018116,-0.012607,0.024229,-0.0079553,0.0096295
"M1696.67T13.55",0.014155,0.0031385,-0.017135,-0.018229,-0.015699,0.017884,0.023016,0.0036121,-0.0037861,-0.040158,-0.029935,-0.043573,0.017173,-0.01768,-0.048772,0.0032397,-0.022841,0.0083633,0.044001,-0.0017783,-0.00060459
"M1700.67T13.55",-0.0011424,0.0016831,-0.01582,-0.023213,-0.016379,-0.011239,0.039351,-0.0093775,0.013179,-0.031554,-0.026609,0.033521,0.029757,-0.025159,0.024961,0.00018231,0.0039355,-0.026061,-0.052841,0.0057341,-0.0011174
"M1701.38T13.51",0.025767,0.012602,0.0048315,-0.024736,-0.019743,0.039527,0.047883,0.0052148,-0.086657,0.02732,-0.043814,-0.047909,-0.0052912,-0.053565,-0.044607,0.015137,-0.061284,0.0066345,0.011883,-0.006627,0.00050745
"M1701.92T13.55",-0.01079,0.028506,-0.022522,0.038878,0.0025622,-0.03274,0.0072267,-0.032929,0.029462,-0.010467,0.039811,-0.01461,-0.036007,-0.0081388,0.015063,-0.019441,0.01432,0.029739,-0.0045172,0.0052713,-0.005639
"M1702.42T13.55",-0.0084608,-0.019307,-0.015502,0.024146,0.013454,-0.053931,0.0041538,0.0098497,0.039786,0.016693,-0.0069415,-0.069186,0.0050964,-0.047544,-0.011432,-0.027603,0.0012506,0.025275,-0.010472,-0.0024596,0.0074871
"M1705.67T13.55",-0.0032565,-0.0076705,0.01045,-0.015616,-0.0075334,0.043416,-0.057045,-0.013463,-0.011674,0.018447,-0.038958,0.059274,0.0052936,-0.044692,0.010867,0.005685,-0.021138,-0.0058265,0.06946,0.0036044,-0.0038119
"M1706.17T13.55",-0.0053336,0.034877,0.039883,0.0045779,0.018017,0.033408,0.0033891,-0.040027,0.032443,0.021129,-0.012259,0.0036387,-0.029495,-0.024668,-0.02032,0.015724,-0.011297,-0.0087611,0.0043363,0.0031349,-0.0015458
"M1706.67T13.55",-0.0053139,-0.010036,0.01147,0.055238,0.02612,-0.020718,-0.0088687,-0.032314,-0.0047761,0.0083639,-0.024012,-0.0057176,-0.010809,-0.02163,-0.01702,0.012972,-0.017591,-0.015153,0.097626,0.00064733,-0.0022447
"M1708.67T13.55",-0.02793,0.0022639,-0.039644,-0.016569,0.039738,0.016689,0.0038907,0.023042,0.0071623,0.0091601,-0.017768,-0.014359,-0.0045736,-0.01846,-0.0020918,0.0043277,-0.0059341,-0.018137,-0.027694,-0.0034919,0.010239
"M1709.01T13.55",-0.02296,0.0016202,-0.019016,-0.0056475,0.02656,-0.0045231,0.01141,-0.0048377,0.011629,0.016112,0.036922,0.011512,-0.002401,0.00089226,-0.017684,-0.047844,-0.045816,0.01321,0.016938,-0.00024465,-0.00025778
"M1709.34T13.55",0.0058172,-0.0037894,-0.035428,-0.039858,-0.020955,-0.012405,-0.0092933,-0.0025872,-0.0026601,0.034882,-0.0078607,0.07044,-0.03433,0.0037432,-0.027644,-0.0013078,0.0033628,0.046909,-0.013587,0.002267,0.0064826
"M1709.67T13.55",0.036865,0.013083,0.0052313,-0.0050082,0.037135,0.0011522,0.044898,-0.036964,-0.001805,0.0059266,-0.028396,0.092191,-0.0041527,0.0089494,0.012681,0.0018041,0.0043593,-0.036445,0.056667,0.0069502,-0.00012121
"M1712.17T13.55",0.015887,0.027035,-0.0088634,0.032341,0.049393,0.011157,0.0054904,-0.049785,0.0047481,-0.029889,0.016495,-0.0034145,-0.011407,0.020276,-0.0024357,0.043477,0.049813,-0.075279,-0.044633,0.0079419,0.0020256
"M1712.92T13.55",-0.0062125,0.031437,-0.020184,-0.03343,-0.030203,-0.022352,0.028945,0.040283,-0.021475,-0.027389,0.053233,0.00048047,-0.0096209,0.060815,-0.028344,0.0096292,0.037026,-0.058274,-0.037218,-0.00042735,-0.0014656
"M1717.34T13.55",-0.016082,-0.012222,-0.001324,-0.025298,0.0086956,-0.044209,0.026864,-0.00047496,-0.0010997,-0.023975,0.015536,0.0099027,0.011144,-0.026942,-0.035246,-0.019448,0.0011758,0.046614,-0.0013334,-0.0078374,0.00062078
