"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X34.F9.2.neg","X36.F9.3.neg","X46.F9.4.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg","X15.C15.4.neg","X31.C15.3.neg","X47.C15.1.neg","X50.C15.2.neg","X04.D15.4.neg","X06.D15.2.neg","X35.D15.1.neg","X37.D15.3.neg","X17.F15.3.neg","X25.F15.1.neg","X30.F15.2.neg","X51.F15.4.neg","X08.X15.4.neg","X11.X15.3.neg","X29.X15.1.neg","X42.X15.2.neg"
"M359.184T1220.639","7593.5533","7161.4491","10363.5536","13365.27","32217.8692","15620.8068","4570.8984","9659.5666","6965.61","219.0778","12175.341","43.81556","24364.5062","6141.616","10562.6711","20755.9444","758.4045","9606.924","12733.2935","6158.0263","8556.7654","20369.362","13298.6204","6498.0222","22726.0703","43.81556","11617.6553","4506.6627","1876.61","6658.1613","5469.6395","43.81556","24436.5087","6875.2005","8638.2145","6369.528","20203.9845","16511.4474","43.81556","2160","43.81556","43.81556","43.81556","43.81556","12884.1335","6586.8229","14449.1232","34074.8191","9415.1027","43.81556"
"M288.077T1079.796","56.37328","56.37328","477.0851","1069.9095","56.37328","281.8664","56.37328","14616.5469","56.37328","56.37328","56.37328","56.37328","5510.7733","1598.6154","888.7277","2311.8652","56.37328","2643.7406","2021.3564","56.37328","56.37328","56.37328","5948.135","1238.3269","851.6673","56.37328","1576.6308","392.2205","520.7876","691.056","3525.6429","56.37328","56.37328","4128.8857","56.37328","3660.9648","1311.1145","56.37328","56.37328","56.37328","56.37328","56.37328","56.37328","56.37328","56.37328","407.4228","2463.921","752.3197","937.6091","56.37328"
"M329.187T1227.475","6682.5657","7547.6626","7728.1581","11278.848","21151.3976","11571.6041","22614.9073","5819.1","7132.8613","35.40196","17724.2029","35.40196","19936.2381","3141.6877","7173.5461","10717.1868","35.40196","8759.5364","8077.66","10623.3077","6288.2745","9141.0488","6970.95","10648.3932","8636.1164","35.40196","6681.8434","2780.6597","3376.7935","4627.6786","6247.0578","35.40196","14643.2188","3857.5648","9337.4811","7506.4935","9531.5384","10525.8592","511.4575","2980","35.40196","35.40196","177.0098","35.40196","8573.5686","8411.2664","7246.4318","20054.6962","6819.1748","35.40196"
"M1164.559T899.737","1772.856","1062.2883","8492.1763","2154.531","4195.7672","2323.8284","1253.38","2202.5457","1361.6797","41.36334","2003.9465","247","2990.0199","4619.3376","3137.0179","3254.4281","41.36334","4837.7741","3086.1204","2850.031","2086.0998","5440.8549","7524.4972","3556.8356","2204.5563","41.36334","5002.0074","2057.4585","5611.5467","2790.2047","5393.3959","550","1123.4944","1041.6775","3754.0515","1654.4453","644.8144","6847.8033","41.36334","2420","41.36334","41.36334","470.1757","206.8167","16260.0727","14055.601","5631.1897","1370.4732","437.655","41.36334"
"M445.037T424.564","8292.7292","6003.393","10770.9225","11387.5148","7209.9657","7592.959","13635.8351","14638.357","10106.8352","2187.6052","10263.8508","1940","6239.9005","7347.2111","7154.4294","9970.5136","1301.4161","8356.2406","6818.7906","9936.0575","8467.6287","8690.939","10092.1895","7761.0141","6967.1839","1652.1861","14028.6244","8601.8194","7020.2927","6780.4252","11237.4942","2820","5898.8582","5588.5202","8757.0382","6078.2739","8279.017","12895.828","1808.2947","4860","1079.2644","1691.0997","1637.9719","1688.9904","13744.7364","12302.9111","9483.6832","5199.0924","6746.1496","1430"
"M998.025T1402.62","7525.6669","7153.2001","4999.2295","9248.1037","5562.3979","8153.9653","9505.2472","7224.329","7097.8192","214.2409","4406.9306","140","8398.7908","6971.9596","6378.2145","6576.3425","28","7504.2813","9681.0732","5245.8417","3334.7935","8166.7707","10513.3944","4991.5985","3037.5479","28","9767.0059","8179.973","6074.9715","3583.4243","2716.3115","163","10261.1548","10038.3866","6623.6596","7881.6834","7676.2175","11409.8972","339.7463","2730","340.5855","28","28","28","5285.4701","8088.5312","7253.4741","8422.184","8641.7062","28"
"M312.94T90.994","1437.2174","10616.2649","3366.0431","5811.0468","1764.2821","3498.7977","919.9842","1276.464","2315.747","852.4189","3424.0842","855","2034.2797","654.9903","1185.6378","1879.4635","1225.2738","1416.0183","1217.8187","1674.0781","7487.6074","2501.9779","1289.8069","3081.7139","5791.7634","499.39595","1722.6787","2303.1542","39","1562.2999","39","195","2792.3032","1582.1297","2432.8514","2388.3077","7933.003","4255.0586","39","1230","442.0972","819.229","39","518.0979","26291.4509","3933.4171","2069.4886","428.3096","39","1030"
"M1043.507T948.503","1559.6619","64.64098","477.2233","64.64098","1910.5391","1065.8049","1426.9049","2320.388","64.64098","64.64098","64.64098","64.64098","852.491","64.64098","1085.1732","64.64098","64.64098","645.8018","1260.4614","1267.2209","595.2389","64.64098","1771.1265","1176.3616","64.64098","64.64098","810.8342","683.0078","780.0646","64.64098","2804.8498","64.64098","323.2049","386.6606","384.7858","664.5599","598.8732","2376.4613","64.64098","64.64098","64.64098","64.64098","64.64098","64.64098","6583.524","3002.3014","1091.1387","483.0225","1506.8842","64.64098"
"M988.804T68.066","9226.0843","835.4473","9267.8374","3105.3374","4023.2634","2343.0688","6037.58","14476.3769","4354.1441","39.2","3313.8288","243","2650.359","6410.7664","2347.5853","2346.4309","595.5266","3220.7953","1555.3875","2139.8277","3554.9541","3639.1213","7378.6357","424.8387","1556.4632","39.2","515.5379","5677.5876","5765.0721","5200.979","9482.3205","39.2","2548.9629","10090.4686","3072.6644","1980.7823","39.2","2014.7947","39.2","6090","39.2","39.2","39.2","39.2","2736.936","7817.3738","11448.8895","5143.9727","6851.958","196"
"M383.529T318.749","5814.72","9037.4742","17632.9806","7410.7489","13718.311","19164.116","22039.5836","16812.8899","16322.1523","1162.944","16100.7986","1162.944","12902.6552","18919.1181","18664.2013","23624.7224","1162.944","16450.6162","18974.0918","18153.6368","18851.0179","8758.2117","18464.6995","16398.2739","19335.7899","1162.944","14825.5512","16403.463","17484.2812","15633.1166","14167.2989","1162.944","14787.2328","18460.1858","20779.5394","19363.7745","17442.8531","23130.8302","1162.944","17900","1162.944","1162.944","1162.944","1162.944","18402.0649","22132.0215","17919.3083","9653.4551","16991.0438","1162.944"
"M429.435T314.237","12193.3036","5548.5075","15565.8682","15911.3785","16661.1626","12356.0467","9440.7004","11323.8386","15551.2439","234.4793","17703.5888","713","13857.0668","19743.2717","14749.4142","12440.9412","205.1057","11447.5292","17956.6211","10566.1214","14535.6712","14252.0509","13803.3992","18430.1054","7818.4782","276.27063","13183.1748","16832.0309","18079.6031","15273.6126","10546.82","41.02114","10725.2563","17850.498","15224.4975","12075.0702","11490.4661","17722.9258","41.02114","10600","41.02114","390.3017","41.02114","482.5827","12038.4086","11593.5058","11174.8988","8039.5458","12884.0511","41.02114"
"M743.317T783.373","2796.1317","526.8301","2017.6591","302.2544","3971.3403","1926.6083","2137.9634","5365.3166","1547.3367","60.45088","2061.2877","60.45088","2862.3403","367.5453","870.9198","2921.7406","556.3151","716.8989","3375.6735","1588.8051","2025.6886","1217.453","3755.6075","5306.14","1819.346","60.45088","2559.4619","2842.9914","1554.6454","4408.9555","6308.7785","60.45088","2100.0588","4245.052","1259.2452","999.9223","1788.0741","1630.7255","60.45088","1670","60.45088","60.45088","60.45088","60.45088","903.8279","1209.6391","1295.5485","7209.4526","12316.3633","60.45088"
"M685.993T90.522","1202.6212","18519.9152","2169.2001","4215.4815","1808.8255","2168.0492","1008.6275","2028.915","1415.5135","34","2492.5182","243","1876.9271","657.0565","1325.5245","1335.5904","34","1255.2923","1636.8565","1837.7085","1561.9832","3036.2602","1459.6307","2137.0456","4577.3714","34","1777.6175","719.9516","1271.7812","775.8848","2494.2807","34","3343.8634","2278.391","2125.3925","2515.478","5370.5048","3195.2234","34","170","244.1942","34","34","34","6090.305","34","2137.7238","2337.8086","618.8544","34"
"M595.261T805.416","4253.1631","3409.2659","4100.0981","2094.6033","7880.5219","4896.0732","3813.0405","9710.0312","3590.3539","198.9332","4215.298","714","3340.7366","7397.3323","3172.2881","5720.2327","420.4512","6289.6219","6072.6171","5012.4953","6433.6257","903.3705","8449.83","4832.9774","4868.288","628.50781","8122.2626","5994.7628","7910.9644","5839.7976","4355.1987","39.78664","7368.858","7370.3654","2068.5422","6242.8323","4043.9282","3803.3839","228.0514","1940","418.1456","1309.6802","217.2211","39.78664","492.6222","5184.9875","4915.5947","18685.9652","9494.1259","39.78664"
"M633.616T316.413","5278.893","173.9635","11530.1113","8213.3523","7095.1056","5326.911","5294.1894","6928.6954","7729.0439","34.7927","4553.1685","34.7927","1934.6651","6232.3559","4086.5826","5142.4667","34.7927","5523.7053","5814.4266","9385.1117","8416.1444","7256.4182","8130.2325","9596.771","7561.9753","34.7927","7796.8027","5749.9763","3671.1631","6268.3381","2190.7283","34.7927","4313.6647","10025.5229","10329.3373","7012.0858","5651.5423","4914.2496","34.7927","6420","34.7927","34.7927","34.7927","34.7927","2410.8906","6171.5176","6587.9024","1172.973","3851.7885","34.7927"
"M1323.606T888.291","2836.2821","685.5786","34.06114","2623.9741","1979.1393","170.3057","2783.6371","5005.4328","1105.4396","34.06114","2747.2588","34.06114","2234.7086","34.06114","2087.908","2034.3738","34.06114","2799.4894","3445.1895","2969.5102","1418.3539","4153.0301","3529.7532","2128.9352","2101.5744","34.06114","1575.9664","3646.9373","4798.126","4128.2807","6174.1465","34.06114","1644.778","1537.2157","1591.9673","34.06114","963.7051","3702.8027","34.06114","1800","34.06114","34.06114","34.06114","34.06114","2587.8974","4781.3721","1621.0272","1929.489","2782.2461","34.06114"
"M688.263T861.089","4633.0894","38.53564","4263.9465","2857.7562","6511.8103","2588.2998","3646.1538","7278.4957","4699.177","192.6782","3551.0003","38.53564","7372.7728","3762.0235","7279.3457","10746.6877","38.53564","5291.8918","3890.6006","4084.5831","4152.5452","1619.7253","3917.3073","3661.1337","2312.2639","38.53564","8250.1418","5548.538","7603.9684","13117.4382","7571.5145","38.53564","7105.8317","5210.2998","1052.6353","2639.6785","440.2824","3470.6852","38.53564","11800","436.3676","38.53564","38.53564","38.53564","2611.9534","4511.2961","753.4724","6940.3819","13084.3159","819"
"M971.627T318.415","3694.09","232.02148","6405.5501","5238.8519","5832.5336","3248.8989","6960.1812","9118.992","9363.5897","232.02148","4052.0085","232.02148","4358.0914","6614.7142","6382.6963","6203.2201","232.02148","4624.063","1160.1074","4477.4933","7286.1106","4190.2252","5309.5791","4794.5681","3391.7643","232.02148","6084.8767","6222.7399","3537.1165","5384.1547","4466.7647","232.02148","7250.5109","6931.4033","6794.725","6361.7782","3050.702","5026.6186","232.02148","1790","232.02148","232.02148","232.02148","232.02148","1328.8351","4090.7575","8914.9697","232.02148","1877.8912","232.02148"
"M1143.444T941.11","8725.1472","689.3384","10698.6001","6653.9493","14487.9405","7845.1299","7112.2451","10422.8298","10046.5831","331.2271","5846.221","66.24542","5281.493","11006.0668","19708.2846","15924.2328","66.24542","15648.4647","18492.0605","11907.4495","13303.0064","4160.4362","16453.8861","16837.181","10218.269","66.24542","18523.2319","24023.497","19531.8672","29014.965","17267.9514","66.24542","22273.2744","24863.0025","9544.3098","6672.6693","1259.0409","6088.0065","66.24542","21800","66.24542","66.24542","66.24542","66.24542","725.8749","11163.4609","4551.7122","68814.1866","29608.7635","353"
"M1094.293T897.844","18456.1225","12596.1524","10839.2386","7480.3689","11926.305","13318.5608","11164.6796","15669.9835","14602.7397","349.1538","16093.6088","383","16189.5924","8700.3972","11266.2624","19466.4391","56.4","13296.0127","12619.0793","21317.3538","21176.817","8223.1881","15184.3146","13862.611","12299.2128","477.94734","27030.7843","18252.9527","17151.918","31325.2042","12606.8665","282","15609.5029","10509.9887","14932.3838","29601.0679","24743.1141","13663.7545","56.4","22900","613.3752","56.4","56.4","305.6952","7730.214","10425.9903","8527.6952","9329.4555","22900.0249","56.4"
"M395.073T169.836","3766.9373","35","1760.1855","3863.7744","7549.888","2743.1156","3221.249","2794.536","2842.4457","35","3080.5128","534","5619.5316","1653.4242","2640.2263","3550.4049","373.9375","2618.552","1467.7803","3414.4821","3804.9846","2829.6879","6022.0696","3627.6707","3041.1167","283.92188","3277.0781","3886.9102","1137.3004","2466.1261","2852.2006","35","5838.66","2754.5096","1758.5783","4203.5479","3339.9846","3847.4729","189.9951","1380","35","224.2137","350.0593","35","826.1495","2042.7892","3756.8043","625.4417","1958.6851","175"
"M1107.58T918.649","5867.5488","1911.0965","10241.7793","6665.0952","6042.3587","3191.7523","12103.4573","14225.76","2338.9026","67.48816","6984.1633","67.48816","4894.9825","11574.4058","5384.9934","3851.3361","337.4408","8772.4871","7225.8019","4990.189","5012.1355","6059.4344","8805.9665","9860.9408","7130.3951","67.48816","2840.8203","8256.0419","12045.7757","6113.9108","9613.9227","67.48816","4219.802","3655.3109","4983.2895","4676.1363","5412.5763","6594.494","67.48816","6320","1355.7526","67.48816","67.48816","67.48816","4650.8603","7966.1404","6593.7668","5053.7717","745.9239","67.48816"
"M631.039T106.818","3430.5891","675.1945","2552.2524","2210.5354","3293.8045","4684.3456","1924.4868","5549.544","5137.9483","31.912","4112.4493","31.912","2387.296","9159.868","2791.2322","4438.4123","31.912","5222.9009","5198.408","6169.374","5239.6471","5213.7872","5984.4467","4426.2517","2766.8577","31.912","9815.7453","4465.9705","9495.876","7123","6736.9065","31.912","5488.1186","12865.8093","1736.9152","2247.0201","1347.004","1805.7012","31.912","3680","31.912","31.912","159.56","31.912","1217.7277","22034.0529","9208.9493","11304.7996","13729.331","31.912"
"M535.167T793.769","7011.516","129.82874","5176.1316","129.82874","4880.466","4617.5033","7157.4507","1582.3947","4609.0668","129.82874","5399.0508","129.82874","2264.2151","4868.2803","3126.1299","2257.4512","129.82874","3942.6577","5352.8677","3166.8307","5892.4508","3783.0396","6164.2733","5832.4263","4440.7471","129.82874","6847.9493","1641.7471","4903.026","5349.6986","7788.4591","129.82874","7417.5349","6039.1823","649.1437","129.82874","3210.78","1518.6055","129.82874","1070","129.82874","129.82874","129.82874","129.82874","129.82874","3691.891","2884.8292","4962.1799","4888.2383","129.82874"
"M725.281T1051.656","2692.3077","77.39814","2628.6625","3372.1766","4754.2352","10900.5621","3670.3967","8022.3876","4482.7679","427.5812","5361.3775","77.39814","3733.9661","3121.6876","2672.1297","3993.278","77.39814","3932.7549","8145.9531","11139.0576","476.7222","2691.0608","3143.1017","10352.493","4148.9414","77.39814","26871.728","2362.1924","1762.7273","3914.5959","2662.3379","670","16016.352","2231.402","1545.9814","1143.876","2674.2637","1103.097","77.39814","8050","77.39814","77.39814","77.39814","77.39814","77.39814","386.9907","1163.1307","16271.4","8285.0222","77.39814"
"M511.046T749.487","7426.6927","5611.7936","8510.7207","11390.7413","3659.3645","5310.1474","12917.0773","5616","8530.6586","203.2583","7192.3275","40.65166","8249.5595","5177.6395","4485.2295","6566.6262","40.65166","4464.544","4112.4639","802.1334","7159.8632","4414.6176","6406.7837","4194.1002","2919.9941","40.65166","9911.0839","4174.1356","7408.8227","5760.2147","6634.004","214","2432.3009","8355.5163","5477.4518","5684.8315","4999.5874","8431.9812","40.65166","3600","40.65166","478.4546","40.65166","40.65166","520.0244","9624.5863","5019.0521","2641.7361","4841.5431","40.65166"
"M967.394T924.933","36992.7567","2453.1607","28157.8683","24447.6736","37666.8295","14966.0992","37583.6572","60348.4801","26924.0175","735.6733","43888.3767","58.87928","39660.6212","37802.6548","58374.6384","60675.7615","58.87928","59999.071","75517.816","82746.4326","62506.0444","19519.2072","80316.6018","42308.9166","43398.9319","529.00269","92980.9337","59078.9759","45516.704","99223.5378","71067.663","58.87928","75313.1417","80951.2629","35611.7477","22610.846","24693.4298","33583.5561","58.87928","123000","294.3964","58.87928","58.87928","58.87928","5187.8709","35748.5214","34623.7143","429157.0356","510361.938","398"
"M523.315T1240.685","3970.5617","2007.9948","4436.1828","4418.8452","7332.0686","1882.7812","3019.5894","2027.7246","1963.5913","60.6","1767.0855","60.6","6295.3941","2393.9185","3070.9412","488.557","60.6","2814.8581","4070.8608","2193.4257","7414.2363","3760.3398","3776.897","2655.8263","3600.4247","60.6","3605.1908","3822.3295","1190.4615","2244.8816","2290.6497","60.6","4745.7327","3924.6094","2635.5047","5191.5033","4319.2718","5882.6458","3523.9526","798","60.6","339.022","60.6","464.4088","5780.3806","3021.3237","3899.4817","2421.8837","3972.8662","303"
"M560.837T67.188","12374.8436","9728.7774","5236.3784","10895.6574","10129.4048","4580.7488","15111.0501","6550.2281","6980.7034","3504.8484","7385.5597","6680","13630.9375","5749.2941","12619.8366","13770.587","5187.1691","13226.628","13326.1507","15180.9401","8516.3859","10913.4377","11773.8796","11380.8526","10755.561","5731.17475","14419.9478","9060.7819","2885.0437","5216.344","7266.2815","2790","10997.5319","9462.5352","5156.2127","12026.9404","11660.0838","14998.2933","3325.2434","6010","4724.7451","4663.7153","4442.9423","4879.333","2141.9583","10721.6509","4742.692","12469.4744","14349.8066","5080"
"M777.164T88.682","15432.9153","11842.1708","39137.0107","10908.9434","12824.9177","12806.5752","19636.3286","17924.5305","11057.2085","37.55334","12349.0252","37.55334","10223.6451","5577.8626","14951.8384","13464.9003","187.7667","10830.8525","15203.9554","14456.829","22973.8417","15524.9709","16051.8019","8755.6877","15793.0749","37.55334","17997.8336","11996.0849","16818.1864","5225.056","41997.9234","37.55334","12274.9132","18201.2611","17069.6588","27825.0057","17689.4107","39267.5449","37.55334","6250","309.0357","190.1536","37.55334","37.55334","14299.4811","66270.9115","29883.5827","13180.7992","1877.9531","37.55334"
