"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X34.F9.2.neg","X36.F9.3.neg","X46.F9.4.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg","X53.Blank.neg","X10.QC1.neg","X24.QC.2.neg","X39.QC3.neg","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X44.D12.1.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X09.X12.3.neg","X32.X12.2.neg","X41.X12.1.neg","X15.C15.4.neg","X31.C15.3.neg","X47.C15.1.neg","X50.C15.2.neg","X04.D15.4.neg","X06.D15.2.neg","X35.D15.1.neg","X37.D15.3.neg","X17.F15.3.neg","X25.F15.1.neg","X30.F15.2.neg","X51.F15.4.neg","X08.X15.4.neg","X11.X15.3.neg","X29.X15.1.neg","X42.X15.2.neg"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M497.261T974.778","13614.1565"," 9402.2430","11041.3055"," 5379.7054","11027.6543","11536.4208","13283.9319","16894.7813","11124.2787","  362.4522","13803.4925","  439.0000","13124.3038","14382.7839","11381.5609","15030.9307","  416.0816","10241.2488"," 9518.6127","11899.4618","10313.1365"," 7615.7653","16609.9671","10995.1618","18084.7616","    0.0000","12846.1410","13478.8762","14051.6266","14786.5571","12143.0098","  379.0000","23343.1316","12623.5031"," 7794.4219"," 9556.6828","11298.6401","10668.7134","    0.0000","16300.0000","    0.0000","  648.7107","    0.0000","  329.8224"," 2413.2104"," 7038.3054","13836.1923"," 8137.5028","12271.2438","  216.0000"
"M661.253T876.035"," 8581.3997"," 3093.5373"," 7745.6627"," 5512.8389"," 9398.5777"," 6937.2034"," 9920.0748"," 9080.0744"," 8987.8035","    0.0000"," 6561.5396","  496.0000"," 9390.5541","10543.1198"," 9347.8095","10080.7121","    0.0000"," 9535.4646"," 7611.4263"," 9074.4860"," 7844.1484"," 5916.7640","11746.6717"," 8257.2037"," 5034.0604","    0.0000","12125.2244","10631.9222"," 8988.4778"," 7061.4189"," 9903.3368","    0.0000","12780.8154","13244.9706"," 2801.5242"," 6697.1210"," 5594.7595"," 7936.6226","    0.0000","32300.0000","    0.0000","  283.5859","  424.0065","    0.0000"," 2276.6652"," 8512.3318"," 7957.7041"," 9004.4643"," 9235.2000","    0.0000"
"M765.729T983.05"," 3800.9522"," 7802.2369"," 3753.8833"," 5872.8249"," 2274.0976"," 5498.4961"," 9292.6993"," 4688.4448"," 4898.2135","    0.0000"," 5162.7990"," 1180.0000"," 5158.1785"," 4827.0605"," 6111.2311"," 7218.9641","    0.0000"," 5449.9283"," 3701.0628"," 5822.2835"," 3101.0219"," 7726.5007"," 2917.5145"," 5604.3855"," 4800.6369","    0.0000","11132.1226"," 6417.2727"," 6470.2875"," 5252.1997"," 6533.0488","    0.0000"," 4302.7788"," 2810.4165"," 3195.8708"," 7470.5393"," 8349.0539"," 8025.7108","  233.6767"," 4400.0000","    0.0000","  366.9331","    0.0000","    0.0000"," 7030.6846"," 8934.7110"," 5668.4101"," 1765.8752"," 4479.5847","    0.0000"
"M941.317T938.576","13611.2402","    0.0000","10904.7433"," 6679.8361","19041.7691"," 6830.3577"," 7181.4271","16081.5971","22158.7399","  342.7994","13426.8492","    0.0000","19964.9271","11019.8700","21813.4937","26083.3923","  374.1688","20938.9158","16152.6390"," 5838.1184","10276.0999"," 4847.2375","14191.5784"," 7627.5153","12488.7180","    0.0000","27655.1933","19329.8134","24288.9214","33232.2786","14664.5221","    0.0000","13308.3732","10683.7102"," 3404.8887"," 2258.1104"," 3628.3127"," 3561.4029","    0.0000","31800.0000","    0.0000","    0.0000","  238.4359","    0.0000","  214.7002","12650.1204"," 5426.2463","18542.5295","27981.9695","    0.0000"
"M1193.041T904.79"," 3837.2852"," 1991.6798","23676.3473"," 6612.4771"," 9539.7571"," 4236.3868"," 5594.2919","12722.5060"," 3705.8630","    0.0000","14152.0428","  326.0000"," 6176.9709"," 9079.4143"," 8891.4149"," 8374.4934","  300.8508","11852.6232"," 8507.3902","12967.2012","16067.4219","13369.6032","29423.8118"," 9445.6623"," 2357.6593","    0.0000"," 8702.8024"," 6699.9218"," 7638.7413","10093.3871","24509.4181","  358.0000"," 1326.8187"," 3163.8908"," 5905.7133","10857.1278"," 6037.0609","37245.3839","    0.0000"," 8500.0000","  242.2253","  490.4500","    0.0000","  283.2466","47358.4831","32437.1249","14588.3720"," 2265.7563"," 3468.8213","    0.0000"
"M581.283T805.632"," 6740.6149"," 2929.1262"," 6771.5912"," 5359.8309"," 6670.3216"," 7260.8124"," 9988.6187","12940.4640"," 7483.3837","  510.2369"," 6425.1618"," 1370.0000"," 5977.7339"," 5042.9910"," 5123.8030"," 6054.1613"," 1059.2727"," 7785.9927"," 8698.5363"," 8949.1539"," 8810.9017"," 6184.4060","15665.5662","10203.4966"," 9491.0974","  448.0106","14999.6118","13241.5602"," 8989.8011","19087.6046","10735.4068","    0.0000","12906.4195","17801.2952"," 3424.2697"," 4429.7691"," 5519.2841","12739.7275","  197.4316"," 7590.0000","  434.6949","  976.5726","    0.0000","  823.4846"," 5051.1621","14212.3680","10219.5310"," 8247.4223","16691.6133","  915.0000"
"M650.347T1202.889"," 2930.6359"," 3559.8516"," 6186.5911","11802.8381"," 2554.9440"," 2401.1616"," 1926.0134","  971.4227"," 2492.8163","    0.0000"," 8278.2024","    0.0000"," 5678.6685","  341.0436"," 1257.0085"," 3220.1509","  790.8389"," 3036.3303"," 4507.6837"," 3332.0162"," 1855.4556"," 6472.2844"," 4058.6075"," 3139.5572"," 3519.0320","    0.0000"," 3950.1764"," 1423.4923","  682.7450"," 1742.4532"," 3267.6896","    0.0000"," 1867.4030","  798.6176"," 2826.4720"," 3335.4199"," 5634.4926","10087.2168","    0.0000"," 1800.0000","    0.0000","  254.9942","    0.0000","  502.9250","10196.3256"," 6963.5307"," 3444.6324"," 5786.1334"," 2808.3135","    0.0000"
"M611.22T783.374"," 19690.826","  8442.509"," 10229.590"," 14545.532"," 11954.251"," 14698.518","  9540.561"," 10812.642"," 23980.651","     0.000","  9218.718","     0.000"," 30157.480"," 16339.762"," 12310.028","  8890.585","     0.000","  9235.276"," 13536.148"," 37820.908"," 12720.975"," 17435.428"," 19152.870"," 14311.541","  7143.496","     0.000"," 11150.339"," 29285.024"," 16267.066","  8008.054"," 27983.705","     0.000","  9761.508"," 21422.387","  7210.432"," 14859.740"," 15715.703"," 28760.646","     0.000","  7170.000","     0.000","     0.000","     0.000","     0.000","198736.191"," 14883.183"," 12479.347","  5919.123"," 14846.923","     0.000"
"M564.929T1201.416"," 757.7136","6883.8020","6632.1108","7545.5637","3828.6947","3412.0398","4412.9883","2290.8340","3480.1524"," 194.4438","5835.9668","2140.0000","5611.5305","1801.9380","3922.9251","2198.8937","   0.0000","2812.9717","4126.8525","3807.3096","2972.5562","3370.8734","2908.9945","3715.0840","5749.8574"," 677.3882","8531.1569","2551.5214","1645.5331","3212.2824","3432.0231"," 424.0000","2588.5831","1763.4252","2108.2325","3091.2527","6822.0007","4675.8754","   0.0000","1910.0000","   0.0000","   0.0000"," 165.3080","   0.0000","6663.9221","9616.1579","2757.2361","3660.3757","2577.0258"," 342.0000"
"M565.23T912.919"," 8154.8618"," 1946.4307","  845.0896"," 6615.1151"," 6922.9515"," 4500.1902"," 3894.6751"," 4597.2657"," 4149.7120","    0.0000"," 4784.3283","    0.0000"," 5304.1464"," 4758.7951","  595.6672"," 4933.0358","    0.0000"," 2973.3792"," 3783.3459"," 4589.6499"," 3354.8814"," 5558.1713"," 3864.5325"," 6048.3568"," 5461.3443","    0.0000"," 9317.6385"," 4332.1328"," 1073.7806"," 3762.7034","  868.7733","    0.0000"," 9944.7790"," 5826.5857"," 4163.5824","17802.6992"," 8627.6537"," 6719.8871","    0.0000"," 2730.0000","    0.0000","    0.0000","  441.3607","    0.0000"," 2462.7687"," 6967.5616"," 7231.2436"," 3080.9844","    0.0000","    0.0000"
"M449.235T1266.066"," 1268.0020"," 5416.8300"," 2830.7882"," 4156.2696"," 5028.7891"," 4773.5286"," 4477.7605"," 1539.4050","  447.1736","  570.6777"," 5512.4799","    0.0000"," 3537.8590","  591.4262"," 2628.5713"," 3684.8629","  373.5375"," 4287.5324"," 6687.5382"," 1624.1033"," 1555.3025"," 4734.7699"," 2396.1050"," 4673.4856"," 6980.4667","    0.0000"," 4904.3701","  788.2782","  368.3364","  162.6062"," 2571.6586","    0.0000"," 2239.3581","  975.4655"," 3862.2561"," 4699.1330"," 6437.7639","13213.8467","    0.0000"," 2160.0000","    0.0000","    0.0000","    0.0000","    0.0000","11759.3552"," 8435.0809"," 5435.0599"," 6090.9526"," 4294.8301","    0.0000"
"M728.88T67.591"," 7020.6390"," 2353.5759","34879.3463"," 4258.8039"," 4945.7560"," 4070.8559"," 5937.6676","29463.4136","22919.9441","    0.0000"," 2631.0703","    0.0000"," 3022.2603","38179.0744"," 6079.2796"," 3818.4445"," 1074.9444"," 4744.5139"," 3769.8443"," 4144.9429","10701.3891"," 4341.3831","15014.2974"," 2986.9809"," 3728.0670","  190.5946"," 2364.2698","12367.5072"," 9598.7407","31431.6357","45003.8215","    0.0000"," 2642.9572","16511.9883"," 2885.2183"," 5105.4763"," 2824.8897"," 3654.7405","  507.0280","39500.0000","    0.0000","    0.0000","    0.0000","    0.0000","  979.6091","23686.3872","62995.4380","12551.0568","27693.7241","  403.0000"
"M551.031T750.36"," 6669.3609"," 4072.7183"," 6494.5977","10293.4177"," 2882.9605"," 4446.5044"," 7902.5820"," 3962.2827"," 7062.3484","    0.0000"," 7687.1709","  258.0000"," 5850.3281"," 3782.4901"," 3345.8003"," 6773.6139","  253.6746"," 6934.5689"," 6633.8086","  873.8995"," 6646.9101"," 6246.6288"," 3394.0129"," 4092.7889"," 1890.1899","    0.0000","10911.2850"," 6941.8305"," 8424.5717"," 4046.3609"," 5453.2796","  243.0000"," 1436.4084"," 7261.7733"," 5749.6895"," 6432.3649"," 4070.1729"," 5150.6916","    0.0000"," 3530.0000","    0.0000","    0.0000","  274.7061","    0.0000"," 2851.8190"," 7116.5592"," 3825.2405"," 1739.3673"," 3405.4595","    0.0000"
"M824.816T67.434"," 6283.5439"," 2492.5484","14844.5220"," 1665.6107"," 3705.6520"," 2459.8006"," 4246.2945","19984.4800"," 7453.5614","  347.0709","  327.2058","    0.0000"," 1686.5166"," 8741.7638"," 2668.2613"," 2414.0338"," 1782.2241"," 2639.3096"," 1696.0620"," 3486.4383","10673.1532"," 2122.3663"," 4681.9344"," 1538.9697"," 1159.3571","  403.6505"," 2963.0533"," 3806.5457"," 4604.0205","11102.1501","19848.2495","    0.0000"," 1052.0354"," 5757.9682"," 1037.1944"," 2979.5439","  781.9636"," 6931.8832","    0.0000","10200.0000","    0.0000","  322.9995","    0.0000","    0.0000","    0.0000"," 5507.2472","22077.4147"," 4724.8261","10211.4458","  201.0000"
"M291.091T106.795"," 4217.0408"," 4266.0027"," 2041.3198"," 5809.6343"," 9074.6907"," 4806.4948"," 6251.8256"," 3311.5669"," 1767.9014","    0.0000"," 5057.5548","  447.0000"," 4250.3419"," 3127.9057"," 4154.4031"," 5180.5739","  422.8526"," 5035.6566"," 5864.7730"," 6988.2996"," 1557.0381"," 3652.4212"," 3727.6804"," 5612.0399"," 4372.9900","    0.0000"," 4357.3024"," 3599.4862"," 2521.5248"," 2580.0164"," 1515.1471","    0.0000"," 4630.0475"," 5213.6164"," 3755.0877"," 2784.4642"," 3909.9961"," 2627.1456","  570.5809"," 2760.0000","  167.6337","  193.0885","    0.0000","    0.0000"," 4564.3384"," 2477.2990"," 4016.0954","10228.5078"," 7097.0639","  184.0000"
"M938.802T67.374"," 5427.0943","  963.0301","13231.4642"," 1101.1060"," 2052.5887"," 1518.5504"," 2074.3799","18873.2740"," 6187.5939","  188.6250","    0.0000","    0.0000"," 1357.9179"," 7607.7383"," 1830.8274"," 1016.9007","  642.7694"," 1691.2504"," 1353.7170"," 2211.9375"," 8103.6904"," 1375.2068"," 4379.8040","  998.9033","  381.6902","    0.0000"," 1341.0761"," 1467.2189"," 6388.2344","10951.9543","28589.2680","    0.0000","  263.0089"," 3776.7069","    0.0000"," 3143.9481"," 1027.9747"," 1311.9581","    0.0000"," 7930.0000","    0.0000","    0.0000","    0.0000","  160.7994","    0.0000","13114.8186"," 5490.2744"," 3760.8758"," 8567.3290","    0.0000"
"M649.041T88.871","11343.9341","19161.0742"," 4751.4668"," 9507.3888"," 9946.5453"," 8697.9726"," 7118.4314","10509.7662"," 5506.2333","  361.5131","10181.0980","    0.0000","10037.0952"," 6235.9148"," 8483.8954"," 7312.1215"," 1597.8643"," 8322.8953"," 4597.5116"," 8822.6520"," 2079.4427","10137.7029"," 7447.1276"," 6574.7712"," 7834.2976","  193.5700"," 9156.1357"," 7700.6712"," 6976.4696"," 4264.4073"," 2832.3970","  259.0000","12007.2188"," 8256.6465"," 6688.3890"," 6838.3398"," 8053.4738"," 3006.5812","    0.0000"," 5840.0000","    0.0000","  560.5458","    0.0000","    0.0000","18588.5547"," 3932.0085"," 5268.1424"," 6028.5523"," 7267.3839","  197.0000"
"M440.855T1728.569"," 5593.089"," 8741.088"," 3861.442"," 9450.445"," 9569.810"," 5545.878"," 1270.879"," 3844.986","12035.837","11647.090","20501.595","13900.000"," 4284.109"," 1803.824","14636.930"," 7209.657"," 8415.461","12875.643","15852.527","24676.537","11959.603"," 1430.388"," 7151.201"," 3209.732"," 5107.306","19785.102","16020.077","18414.176"," 1732.329","17785.434"," 9583.417","14900.000","17620.435","21456.420"," 1158.654","10999.745","17339.528","27121.313"," 5431.313","12700.000","12004.878"," 4424.270"," 4332.438","20927.001","19685.179"," 6591.758"," 1022.878"," 2675.238"," 7973.973"," 2410.000"
"M429.504T310.912"," 7129.0282"," 1059.0246"," 8395.8810"," 9233.1304"," 9228.1653"," 8849.6246"," 8186.3488"," 7859.5371"," 8498.2623","  148.1863"," 8532.2122","    0.0000"," 4803.1361","11115.8441"," 8449.3731"," 9818.2170","  364.5850"," 7587.7388"," 8164.2979"," 9687.3581"," 7223.2371"," 8160.3046"," 9627.6934"," 7635.9152"," 8646.3104","    0.0000","10255.4823","12494.8119"," 6889.5546","10006.0745","10323.9152","    0.0000"," 8938.0331","11289.8742"," 7703.9901","10962.6183"," 9064.6776"," 6125.8102","  199.9206"," 7660.0000","  601.3074","  202.8194","    0.0000","  510.6654"," 6104.1377"," 6743.0655"," 9281.5085"," 2530.8979"," 6771.3561","    0.0000"
"M603.083T90.379"," 5553.0023"," 6270.1471"," 2532.7814","15922.6506"," 6449.1479","10476.6800"," 5083.2969"," 8262.5400"," 5880.0084","  342.7997"," 6670.2531","    0.0000"," 6359.9903"," 4852.4258"," 5284.6149"," 5889.1290","    0.0000"," 6431.3351"," 6182.7053"," 5278.0107"," 4116.4820"," 5962.0886"," 7825.5538"," 5480.5232"," 6605.0090","    0.0000"," 7697.5730"," 6254.8557","10698.5733"," 6513.4670"," 4746.3567","  409.0000"," 8708.4360"," 8341.5197"," 9572.5705"," 5833.5481"," 6330.3342"," 5337.7082","    0.0000"," 1440.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 4643.4540"," 6060.1832","19228.2944"," 7870.0955"," 2721.5997","    0.0000"
"M439.009T107.459"," 7029.6400"," 3815.7610","13853.5371"," 5785.8069"," 5616.6267"," 6945.2075"," 5553.2343"," 6962.5244"," 8981.5380","  743.3527"," 9128.3980"," 1470.0000"," 7023.2231"," 8861.9520","10397.2192"," 8182.2000"," 1101.4117"," 6717.7960"," 7970.3020"," 8177.8740"," 7709.7973"," 8324.7495"," 9171.1527"," 7329.1872","10107.8208"," 1637.7352"," 7727.9794"," 9953.9069","10139.3028"," 9533.3875"," 7692.7344","  634.0000"," 9010.0105","10835.0275"," 5959.2899"," 5846.1424"," 7095.4360"," 5718.7425","  259.3963"," 7600.0000","  631.0031"," 1034.5708","  818.5690","  603.9718"," 2651.8235","33180.0353"," 7688.2300"," 4194.7500"," 7879.5872","  610.0000"
"M847.188T757.14","2799.8757"," 160.3830","2523.1648"," 330.4371","2064.7485","1307.3149"," 946.9796","6318.7986","2890.6665","   0.0000","1659.2161","   0.0000","2057.8916","3156.2100","2039.2951","2125.1100","   0.0000","2808.6613","1954.1865","   0.0000","2262.8479","2880.2411","3925.8325"," 749.5215","1324.6224","   0.0000","3742.6538","4684.3332","1579.3952","3209.9626","5826.3076","   0.0000","2683.1702","2157.6145","1537.2739","2240.5195","1161.8668"," 332.2321","   0.0000","1780.0000","   0.0000","   0.0000","   0.0000","   0.0000","   0.0000","3373.8666","2640.2703"," 984.1774","3166.7297","   0.0000"
"M851.781T1322.545"," 3648.4068"," 3654.9594"," 6034.0735","12032.2052"," 5516.4157","10764.6637"," 3970.8262","  687.8816"," 5929.2715","    0.0000"," 2082.5744","  311.0000"," 5117.9976"," 5163.1527"," 5162.1777","  501.5305","  211.2458"," 5898.9650"," 3263.4145"," 4512.1296","11353.9998"," 7818.0273"," 7778.9519"," 4904.9659"," 6937.8262","    0.0000"," 4510.6121","  446.5526"," 5023.7402"," 4738.6953"," 5449.5911","    0.0000"," 2156.8326"," 6132.5346"," 1380.4570"," 6398.6711"," 6951.8813"," 3079.9609","  380.0667"," 2040.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 6208.7569"," 5488.0435","10324.8698"," 3672.3819"," 4237.9000","  343.0000"
"M402.053T876.272","  323.6987","    0.0000","  203.8282","    0.0000","    0.0000","  855.3035","  303.6963"," 1587.3209","    0.0000","    0.0000"," 2994.7634","    0.0000","  649.2100","    0.0000"," 1520.0267"," 1165.8555","    0.0000"," 2975.4070","  717.3607"," 6066.4312","  495.8184","  377.8076","  501.4473"," 2199.9429"," 2180.7500","    0.0000"," 5405.3766"," 1341.9420"," 1537.7598"," 2333.2165"," 3799.3056","  215.0000","  155.9042","    0.0000","    0.0000","    0.0000","    0.0000","  383.7485","    0.0000","16700.0000","    0.0000","    0.0000","    0.0000","    0.0000","  424.0466","  184.9942","  319.3942","11021.3235"," 8667.4996","    0.0000"
"M753.298T903.043"," 3645.3741","  970.2894"," 5781.0460"," 2916.8123"," 5128.1281"," 1068.4992"," 4332.5710","11003.7029"," 6215.2424","    0.0000"," 3724.3984","  250.0000"," 4918.0820"," 9183.3356"," 3747.4647"," 4966.4513","    0.0000"," 5651.3847"," 5385.9891"," 5248.1904"," 4355.3588"," 2691.0129"," 7437.1125"," 4928.6858"," 4625.8734","    0.0000"," 7583.3108"," 8820.7665"," 7377.1935"," 6054.8070"," 9154.7497","    0.0000"," 6016.0454","11527.8231"," 3105.5551"," 3791.2541"," 3229.0028"," 4970.2594","    0.0000"," 5060.0000","    0.0000","  425.5474","    0.0000","    0.0000"," 1079.6238"," 4670.3229"," 5831.6211"," 3682.7091"," 6108.3608","    0.0000"
"M591.2T844.598"," 4153.903","    0.000"," 6993.859"," 4721.460"," 7386.445"," 3990.744"," 5070.640"," 7511.984"," 3604.958","    0.000"," 3677.660","    0.000"," 3129.994"," 4962.072"," 4089.898"," 4782.600","    0.000"," 5767.139"," 6659.154"," 7420.096"," 3583.232"," 5145.989","10396.539"," 4549.301"," 5670.619","    0.000"," 4544.601"," 3913.568"," 5221.069"," 7592.620"," 8470.966","    0.000"," 6991.562"," 9066.278"," 3605.187"," 3679.106"," 5587.679"," 4970.225","    0.000","16800.000","    0.000","    0.000","    0.000"," 1328.283","  916.626"," 2494.690"," 6079.468"," 8772.258","13896.651","    0.000"
"M610.83T67.188"," 8078.522","14943.875"," 7682.062","10631.206","11474.184"," 5166.749","10731.127"," 8817.958"," 8764.277"," 3524.015"," 8759.730"," 3020.000","12409.493"," 8173.925","14514.887","14815.951"," 7376.719","11346.136","16649.393","16205.807"," 8322.758","11757.826","14063.497"," 8867.321"," 9415.040"," 4540.928","14990.293"," 7444.328"," 2369.796","10717.543"," 7943.427"," 2560.000","10961.562","10097.178"," 2147.736","16684.154"," 9049.265","12180.645"," 1688.834"," 8200.000"," 1728.242"," 3639.512"," 3568.479"," 3216.152"," 4031.785","11219.294"," 4138.298"," 9871.701"," 9424.371"," 4230.000"
"M475.366T1425.395"," 5241.657"," 1461.051"," 4913.289"," 4120.879"," 5713.953"," 5484.072"," 5870.900"," 7527.624"," 8925.176","    0.000"," 3252.085","    0.000"," 5995.323"," 6377.991"," 4667.476"," 6152.079","    0.000"," 4818.906"," 5584.632"," 5759.277"," 2962.100"," 3854.808"," 4253.127"," 5904.316"," 6144.205","    0.000"," 9802.936"," 5517.740"," 9032.751"," 7186.411"," 4957.854","    0.000"," 6520.609"," 5603.164"," 1376.888"," 4329.189"," 2811.091"," 3438.471","    0.000"," 5320.000","    0.000","    0.000","    0.000","    0.000"," 2025.986","13065.348"," 2392.793"," 5058.046"," 8458.330","    0.000"
"M485.063T759.194","15024.793"," 5047.560","16044.696"," 9041.488","11798.412","17216.586","15514.911","32180.565","20261.061","    0.000","11862.999","    0.000","18130.285","17561.028","28275.308","14639.738","    0.000","18656.079","13438.288","16882.302","17140.584","15341.801","29462.400","15221.596","13590.713","    0.000","35906.356","17412.984"," 9563.190","21286.131","26758.345","    0.000","21018.622","28946.442","18410.933","18178.327","12915.796"," 6552.763","    0.000","14100.000","    0.000","    0.000","    0.000","    0.000"," 5237.227","16277.766","20212.111","37209.738","16283.317","    0.000"
"M1044.425T908.907","10891.5472","  768.4237"," 1674.4863"," 4193.7501","13367.5820","12591.8951"," 4676.1006","12004.9740","12597.6258","    0.0000"," 8740.2118","    0.0000"," 9307.0491","12694.4210"," 7621.9222","24220.8960","    0.0000","11865.5390","10136.4136","10804.8338"," 7089.8045"," 2247.4216"," 5607.4503","10881.6568","10576.9440","    0.0000"," 4932.5586","11163.7385","12366.1782","10292.9120","10352.4100","    0.0000","10943.3829","16870.3893"," 7153.5877"," 5147.2598"," 5631.3335"," 2532.1504","    0.0000","16400.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000"," 6421.4969"," 6787.0005","15861.1957","36232.0276","    0.0000"
"M857.35T1122.035","15662.5219","34867.6608","67050.2756","37330.4683","50385.6903","31262.7741","36310.2411","34509.4895","45151.9944","  505.6139","76201.6045","  237.0000","45502.3536","30906.6163","52477.0713","66681.3785","    0.0000","43179.8439","37122.3738","48232.1055"," 3524.0353","32852.3507","59100.2654","25727.2640","43000.4215","  523.2587","34845.7335","26966.6332","29907.0564","25467.6983","21060.7420","    0.0000","53510.7510","39991.4062","30102.5862","62796.2826","57214.2360","82543.6974","    0.0000","18400.0000","  667.3562","  866.3447","  619.0836","  356.6455","46851.7336","42708.8050","49492.3354","38783.9838","35399.5803","  997.0000"
