"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other"
"M749.502T1458.08"," 78639.74"," 96726.91","115548.97"," 91081.83"," 85667.32"," 83684.89"," 46761.11","102815.51"," 96581.61"," 70700.00"," 59694.95"," 51715.80","109224.74"," 91046.65"," 82900.00"," 93500.00"," 56873.71","113646.17"," 93800.00"," 87989.34"
"M305.245T1356.47","164320.8","154764.4","142233.7","165075.8","161095.1","142559.9","107738.3","161824.7","144112.3","155000.0","177994.1","137079.0","188301.6","148671.6","144000.0","150000.0","141874.1","173766.0","122000.0","148260.4"
"M613.185T813.994","220006.92","161819.14","326255.51","270916.61","122693.59","129820.70","419211.90","124702.25","195054.72","385000.00","281375.34"," 10736.26","247189.71","398298.38","136000.00","105000.00"," 23072.94","138309.17","359000.00","177931.68"
"M477.343T1423.013","40420.90","53447.53","50297.99","58799.92","41711.66","49306.90","78415.73","56106.23","61483.77","47800.00","47496.80","37408.32","51351.69","64437.83","40400.00","47400.00","36096.32","43198.31","53800.00","48512.32"
"M965.706T1463.866"," 34127.697"," 10309.761"," 16401.052"," 18310.615"," 16413.197"," 14639.995"," 21300.379"," 10318.902","102037.517"," 41700.000"," 33487.709"," 18484.837"," 14276.230"," 13791.798","191000.000"," 24500.000","  2620.956"," 51809.310"," 26200.000","  8556.688"
"M899.583T1473.64"," 22169.55","228059.72"," 94720.99"," 77254.88","322420.97"," 47174.56"," 40783.88","258396.03","113026.09"," 47500.00"," 38547.55"," 30172.11"," 73626.27","256558.99","639000.00"," 52500.00"," 17576.34","189991.25"," 70700.00"," 60633.65"
"M332.328T1440.13","101498.73","124985.07","104026.29","126849.56","109875.16","114384.04","201249.52","166214.88","118649.35","105000.00","174112.29","137656.47"," 98077.14","134690.74","136000.00","107000.00","118662.28","115954.11","121000.00","124275.19"
"M866.585T1504.486"," 19471.19"," 65315.91"," 58015.69"," 42596.97"," 82733.26"," 25280.71"," 28032.97"," 78823.31"," 43329.53"," 24400.00"," 18489.69"," 11931.75"," 20763.53"," 87280.41","280000.00"," 36600.00"," 16769.35"," 97545.53"," 27600.00"," 37602.29"
"M914.568T1454.879"," 34755.399","107660.548"," 46478.495"," 34660.054","244070.654"," 29653.961"," 26752.955","163282.190"," 36169.030"," 28800.000"," 18550.584","  2397.202"," 45278.146","158784.429","209000.000"," 29300.000","  8199.963"," 78835.167"," 39900.000"," 39653.766"
"M405.264T1204.461","456085.934","237437.210"," 68109.500","156587.498","288183.964","258221.907","106481.465","435161.211","104743.113","467000.000","471628.602","  6225.567"," 58330.748","195636.559","177000.000","289000.000"," 11676.171","122253.267","112000.000","207213.139"
"M1083.693T1308.231"," 6422.456","13313.683","14834.187"," 9392.698","45006.251"," 2236.475"," 7027.439","30111.297","11141.056"," 4630.000"," 9613.284","    0.000"," 2330.562","33290.626","39000.000"," 2310.000","    0.000","21045.039","12000.000"," 8420.081"
"M840.547T1302.363","142474.78","119107.01","154522.84","152411.85","155860.93","147220.21","136411.93","108089.94","134122.69","177000.00"," 85509.67"," 28015.59","167964.60","110287.10","136000.00","121000.00"," 36702.46","132701.24","135000.00","158656.62"
"M297.239T1269.605","267935.28","197462.27","138086.67","198427.86","403727.52","383373.23","298122.91","141742.40","106211.45","394000.00","181284.84","106445.00","181432.68","155660.78","402000.00","336000.00"," 93224.47","113647.89","151000.00","129920.82"
"M563.405T1612.829"," 54348.97"," 57203.23"," 58772.17"," 74049.24"," 59625.41"," 50207.14"," 11496.53"," 64539.32","114019.73"," 60100.00"," 61231.80"," 55020.79"," 94107.55"," 62289.94"," 64100.00"," 49200.00"," 53953.68"," 64932.48"," 85300.00"," 63406.23"
"M901.578T1512.438"," 19775.42","100475.68"," 56177.63"," 60069.18","109507.00"," 28002.72"," 25006.49","124188.02"," 51328.31"," 23900.00"," 31949.09"," 14982.49"," 47635.94","116036.75","194000.00"," 46800.00"," 22280.72"," 96898.63"," 53500.00"," 46556.82"
"M796.294T940.951","151190.962"," 41158.084"," 81311.745","131342.420","124054.809","141848.176","104291.367"," 99175.417","131386.513","149000.000","144809.975","  4259.848","118336.505","119826.687","163000.000","151000.000","  6673.456","121432.487","115000.000","165475.242"
"M373.367T1542.077","138470.8","146206.2","160491.7","192151.3","168741.7","124189.2","121206.0","187366.2","150424.8","139000.0","141199.0","138649.3","147735.2","170898.5","147000.0","136000.0","134775.8","176355.5","158000.0","142814.9"
"M1012.721T1475.069","  9094.483"," 21055.202"," 24818.925","  7993.841"," 16436.388","  4524.201","  9283.845"," 32797.340"," 19330.505"," 10000.000"," 17786.625","  7088.617"," 17651.514"," 57959.990","146000.000"," 15100.000","  2251.407"," 58867.792"," 19800.000","  7439.785"
"M881.57T1435.939"," 29311.21"," 98811.63"," 71987.17"," 56719.42","341610.93"," 27270.23"," 20751.43","188913.69"," 52821.84"," 30200.00"," 18410.40"," 19854.94"," 23722.02","200911.86","388000.00"," 31500.00"," 16576.14","124605.80"," 50300.00"," 35351.70"
"M256.265T1540.694","134604.71","178440.68","177099.71","158574.90","163960.93","157901.59"," 63116.87","196573.66","194606.90","182000.00","177750.97","168403.60","175475.23","175609.13","146000.00","160000.00","157454.01","180017.45","165000.00","167484.43"
"M393.294T1406.263"," 84213.84"," 69990.81"," 98475.00"," 81657.25"," 38450.09"," 54744.78","213518.12"," 91156.80"," 80564.71"," 50200.00"," 50604.21"," 72458.07"," 69913.57"," 90458.36"," 44700.00"," 65700.00"," 57122.74"," 72596.86"," 88900.00"," 50841.34"
"M474.347T1608.13","106036.68","104949.79","121425.36"," 83283.49","107848.85"," 84340.88"," 50645.34"," 91395.57"," 95853.00"," 94800.00","104874.27"," 89860.22"," 97485.91"," 97701.68"," 76100.00"," 95800.00","107382.55","104707.42","122000.00","121607.01"
"M875.587T1358.969"," 39780.61"," 34063.93"," 47963.74"," 44112.24"," 93824.32"," 33104.89"," 51203.86"," 78756.80"," 48607.65"," 42400.00"," 53825.25"," 20509.58"," 32055.02"," 83602.14","101000.00"," 42700.00"," 23086.71"," 88858.81"," 33700.00"," 52335.33"
"M898.575T1473.64"," 10349.26"," 82447.67"," 38514.27"," 37372.38","288898.10"," 16275.22"," 26607.96","170163.38"," 30553.82"," 19400.00"," 20625.95"," 18185.29"," 29818.25","160199.07","273000.00"," 32000.00"," 10419.15"," 71274.32"," 26000.00"," 21159.88"
"M494.563T1509.9","349388.0","392528.2","302494.5","363314.4","516453.0","448203.1","116740.2","355610.8","283770.4","438000.0","301635.8","325440.3","354917.1","290672.2","193000.0","479000.0","321096.3","350573.4","350000.0","309628.4"
"M385.291T1472.833","505781.4","476519.5","445138.8","448147.1","478829.9","491699.8","328019.3","492290.9","483929.0","492000.0","515136.5","488758.0","488897.5","460893.7","460000.0","470000.0","509689.0","509089.9","517000.0","506357.4"
"M429.317T1389.185","1747534.3"," 717060.8"," 619294.2"," 724858.8","1758710.3","1189281.3"," 580403.0","1525983.5","1306750.0","1780000.0","1900453.0"," 650031.6"," 668982.7"," 628407.2","1380000.0","1320000.0"," 992733.0","1213833.3"," 622000.0","1625783.8"
"M708.511T1659.486"," 83833.47"," 98316.19"," 58214.42"," 84962.41"," 81369.23"," 87538.20"," 11580.54"," 96787.52"," 70991.16"," 74500.00"," 80218.04"," 81792.08"," 81993.89"," 82468.66"," 63800.00"," 68400.00"," 76691.32","127226.86"," 92800.00"," 70054.63"
"M927.605T1584.638"," 14214.279"," 66756.117"," 37535.553"," 46427.836"," 78066.967"," 16000.468"," 17847.989"," 82198.818"," 41655.539","  9290.000"," 14291.170","  8058.636"," 31281.597","102399.386","125000.000"," 29400.000"," 15416.359"," 91923.538"," 27100.000"," 23670.524"
"M524.437T1458.08","138265.77"," 95270.94","116653.04","139540.63","109229.74","112188.55","160149.74","126923.21","140150.74","118000.00","124115.38","117538.39","150948.69","119053.55","120000.00","146000.00","137080.01","142576.41","159000.00","168926.74"
"M892.609T1509.101"," 28139.516"," 64486.047"," 46949.874"," 24497.708"," 84185.933"," 33651.910","  7555.393"," 55123.350"," 37037.953"," 30200.000"," 25735.583"," 18955.284"," 24513.954"," 58857.702","145000.000"," 29700.000"," 13510.644"," 51440.188"," 26100.000"," 36440.955"
"M808.735T1557.614"," 23908.395"," 84767.402"," 43999.453"," 95207.142","107397.268"," 12250.488"," 17805.836"," 38278.300"," 73756.335"," 50000.000"," 18301.448"," 13300.219"," 82829.989"," 37135.465"," 81800.000"," 22600.000","  9340.178"," 27527.446"," 85200.000"," 12424.511"
"M515.408T1574.181","115838.25","123149.36","160307.90","140610.26","149812.29","115768.03"," 42968.55","135962.19","658959.72","176000.00"," 96944.28"," 87752.61","163432.79","117328.93","218000.00","155000.00"," 90677.02","146401.80","496000.00","113092.51"
"M913.563T1454.879"," 51841.02","114224.88"," 88400.77"," 77213.61","418096.99"," 52702.35"," 37490.49","256930.24"," 61598.30"," 36300.00"," 30984.83"," 24052.12"," 59186.58","227606.77","310000.00"," 41700.00"," 18690.19","124368.85"," 63700.00"," 58364.46"
"M655.531T1610.398"," 27548.277"," 45114.845","132639.708"," 63508.095"," 54266.970","  9942.488"," 14804.416","171985.931"," 59101.332"," 46000.000","105375.182"," 15512.349"," 53620.376"," 49349.278"," 46700.000"," 42000.000"," 21750.362","148338.779"," 45400.000"," 42379.484"
"M617.433T1456.129","154498.7","145393.2","134744.9","136991.5","130201.3","175754.7","326173.9","151018.8","198848.7","171000.0","105553.4","107801.6","209953.3","160518.4","209000.0","164000.0","119769.1","139456.0","204000.0","166709.1"
"M721.577T1536.307"," 64575.69","741244.83","223880.27","401586.61","417500.52"," 38141.21"," 97071.07","178161.04","241823.32","397000.00","253387.79"," 77235.73","662674.82","340016.94","216000.00"," 58000.00"," 66858.34","179035.96","470000.00"," 64080.07"
"M881.568T1457.816"," 36616.30","131394.49"," 82980.67"," 66302.65","366465.09"," 27268.50"," 23464.51","228032.95"," 59972.14"," 33900.00"," 25256.56"," 25938.95"," 30905.72","262677.50","540000.00"," 29900.00"," 19296.27","135633.42"," 54800.00"," 39019.94"
"M825.585T1557.26","36485.76","32663.72","41235.06","29230.87","57699.01","29380.84","21089.44","45242.24","27514.07","39500.00","39804.31","23765.39","51165.96","53422.94","85200.00","27600.00","24758.61","53790.48","25900.00","36553.07"
"M481.362T1591.564","40854.710","38468.831","51593.963","53540.709","35840.590","53520.632"," 9442.187","36489.636","44096.194","21700.000","47201.881","21030.367","42886.342","61090.560","26600.000","25200.000","46768.811","47650.395","51600.000","60754.966"
"M411.251T1437.383","137204.1","144588.6","131322.8","139780.6","138341.3","128962.2","168076.9","140333.8","130122.2","160000.0","131053.9","112159.3","138149.0","139307.7","145000.0","145000.0","107065.6","140114.6","139000.0","141185.6"
"M566.426T1641.413","23534.867","43009.132","38067.321","85415.211","58686.522","31976.995"," 5375.268","42684.602","25762.211","27400.000","29998.372","22672.565","59968.600","28506.544","20400.000","35000.000","22998.749","43594.105","20200.000","22352.847"
"M658.504T1389.113","152708.93","108355.18"," 99905.63","118633.94","144786.60","170571.15"," 70199.50","125629.88"," 97787.97","138000.00","114134.38"," 74977.99","124939.58","107687.76","126000.00","174000.00","117537.90","118250.78","131000.00","151353.31"
"M873.58T1556.7"," 49275.53"," 79022.57"," 89595.64"," 34149.17","102222.50"," 34031.37"," 50053.50","103489.12","168163.71","104000.00","112537.87"," 41039.33"," 44294.95"," 97590.80","169000.00"," 56400.00"," 23718.24","119418.85"," 42100.00","105895.02"
"M608.525T1624.418","31515.31","20939.42","68772.20","56608.78","29814.50","16204.56","25771.69","50838.01","27855.20","40100.00","48584.19","43531.95","44848.55","54481.25","31600.00","49900.00","23298.72","54802.63","73800.00","39380.43"
"M883.588T1473.64"," 68011.57","131492.24"," 97726.61"," 52725.94","200592.84"," 51693.91"," 29661.01","164596.74","109899.48"," 77300.00"," 53696.29"," 24656.10"," 65393.71","191424.33","582000.00"," 95300.00"," 39827.25","179791.00"," 76600.00"," 57735.55"
"M920.644T1518.016"," 8833.709","33875.395","26805.020","29685.294","32989.806","15797.649","27333.217","35158.784","14947.031","17800.000","20176.738","13397.530","22505.623","45342.775","64600.000","17000.000","    0.000","34955.464","17400.000","27801.777"
"M965.706T1490.033"," 41347.78"," 15378.15"," 17937.77"," 26318.70"," 27509.95"," 20377.87"," 20040.07"," 15275.67","156885.37"," 55700.00"," 34042.85"," 34595.17"," 29559.55"," 19117.69","260000.00"," 30700.00","  2621.04"," 66946.88"," 44800.00"," 10940.86"
"M1028.737T1341.992","    0.000","17322.424","17569.569"," 4375.048","11358.330"," 4885.767","    0.000","14030.516"," 5367.205"," 2200.000"," 2410.119","    0.000"," 4161.257"," 9655.915","19000.000","13900.000","    0.000","11466.964"," 5260.000"," 4856.713"
"M443.333T1262.042"," 235676.66","  89503.59","  75043.23"," 112805.97"," 210549.80"," 205307.95","1177124.92"," 133033.76"," 137031.08"," 234000.00"," 184666.43","  97851.83","  84035.21","  89480.81","3110000.00"," 208000.00"," 129068.70"," 119173.77"," 135000.00"," 170192.51"
"M702.545T1440.116"," 86519.30"," 63280.67"," 69193.09"," 73909.25"," 94683.99"," 70289.19"," 55258.02"," 85407.98"," 82641.56"," 94700.00"," 81095.42"," 60232.09"," 92678.81"," 68984.22"," 80600.00"," 80600.00"," 68375.91","107409.29"," 86600.00"," 98673.07"
"M401.317T1390.374","135330.57"," 73573.61"," 58690.83"," 59628.83","158616.83","134967.11"," 73101.94"," 99908.59","143723.78","147000.00","146878.61"," 50871.93"," 70607.48"," 63957.41","142000.00","144000.00","105534.52","101528.61"," 79700.00","163107.42"
"M825.582T1428.316","159528.52"," 50173.43"," 38058.46"," 67912.91","166086.44","120129.01"," 28928.79","139530.22","128659.66"," 81500.00","122144.71"," 29985.64"," 70290.06"," 73936.53","142000.00"," 60000.00"," 23500.52","112821.80"," 57900.00","151542.03"
"M669.243T917.809","131369.005"," 38035.941"," 69244.999"," 72928.998","104840.601"," 99557.208"," 72512.268","110628.702"," 83808.568","170000.000","134415.218","  3419.834"," 74926.920"," 84741.640","121000.000","100000.000","  2070.187","118593.719"," 99100.000","134596.282"
"M441.32T1479.382","194529.5","150313.0","176223.1","173552.2","175995.4","183576.7","302947.5","174689.8","201649.6","190000.0","184684.1","167223.0","217054.2","252051.6","177000.0","200000.0","154410.0","191545.7","242000.0","202571.3"
"M565.454T1591.061"," 65238.67"," 95527.50"," 79133.13","208548.72","163775.41"," 77205.83"," 47570.91"," 79490.97","214290.17"," 69500.00"," 57061.64"," 57883.65","195609.98"," 69790.93"," 90800.00"," 78100.00"," 66003.71","126910.38","177000.00"," 83073.27"
"M945.585T1492.083"," 63248.488","102157.925"," 90089.990"," 79252.721","122775.257"," 55326.605"," 40940.123","111292.111"," 64418.625"," 56100.000"," 34429.952"," 10897.710"," 61746.825","117471.004","149000.000"," 46000.000","  6952.704"," 84860.104"," 60100.000"," 68425.407"
"M401.342T1557.26","123878.00","125037.02","154992.69","163339.78","115999.75","127060.26"," 53870.21","112033.90","139530.81","129000.00","125818.93","106272.34","149791.64","173847.44","104000.00","132000.00","120824.85","133102.57","176000.00","128895.43"
"M534.317T1557.588"," 58858.62"," 80126.42"," 72438.38"," 48543.92"," 65825.82"," 88787.97"," 37189.57"," 79521.94"," 88525.48"," 92500.00"," 83512.97"," 60013.39"," 65495.76","100167.35","137000.00"," 61300.00"," 50386.27"," 76625.08"," 80400.00"," 67308.40"
"M305.302T1591.458","199347.7","605601.3","195465.2","340866.4","245142.0","442018.7","159398.5","199166.0","182595.8","149000.0","218476.1","194929.0","194077.3","164004.0","164000.0","263000.0","179110.0","223036.9","268000.0","185758.2"
"M899.582T1490.329"," 22171.90","216303.47"," 94766.20"," 77270.19","305912.42"," 47180.95"," 28450.49","257638.97","113022.20"," 47500.00"," 36265.62"," 30202.25"," 73642.52","256604.75","640000.00"," 49300.00"," 17572.73","186588.51"," 70800.00"," 58335.24"
"M351.208T1439.835","175871.8","277859.1","173847.7","188542.3","195880.1","201046.5","228346.5","257409.8","277636.3","269000.0","193014.2","170186.5","195888.9","193421.7","213000.0","253000.0","187365.5","236058.4","200000.0","272836.0"
"M510.367T1523.593"," 80805.09"," 96735.43"," 93200.03"," 94482.77","115121.96"," 80737.43"," 47432.81"," 82298.66"," 92539.88"," 83600.00","147897.01"," 73633.07","106154.28"," 80506.65"," 86100.00"," 77600.00"," 83273.72"," 93472.34"," 99300.00"," 89226.49"
"M810.531T1659.646"," 48080.04","143811.83","160305.64","139479.64","130075.54"," 41342.23"," 42325.46","141881.42"," 49558.41"," 51500.00"," 20973.94"," 18196.13"," 72572.44","201552.15"," 50500.00"," 45800.00"," 30107.78"," 69979.55"," 51700.00"," 51580.75"
"M409.225T1624.962","126935.87","125100.45","123359.51","134109.08","120217.19","144088.69"," 22216.46","128215.26","139233.23","119000.00","124763.07","109893.30","149297.31","151656.22","124000.00","135000.00","126803.55","135223.72","144000.00","127022.06"
"M747.451T1490.329"," 71212.90","103279.19"," 80917.65"," 56413.45"," 88893.03"," 61113.75"," 34683.67"," 76195.09"," 79263.52"," 54900.00"," 51163.32"," 28141.86"," 72666.74"," 73431.46"," 94000.00"," 62000.00"," 30444.76"," 97270.20"," 58100.00"," 83945.25"
"M938.6T1518.016"," 29445.785"," 54406.391"," 51991.444"," 24845.904"," 71792.943","  9359.953","  5466.449"," 57665.660"," 19213.040"," 22800.000","  2826.976"," 13333.983"," 18463.520"," 78868.357","135000.000"," 16900.000"," 15413.355"," 58854.421"," 18000.000"," 35943.224"
"M885.578T1475.069"," 34552.27"," 93858.52"," 60527.44"," 62121.63","163674.72"," 30750.96"," 27327.45","145732.21"," 68541.62"," 47900.00"," 46966.21"," 25844.62"," 62764.65","158437.46","249000.00"," 46300.00"," 40021.27","128766.91"," 58200.00"," 43325.81"
