"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M1001.706T1624.867",0.0037963,-0.034522,0.032679,-0.013825,0.0087322,-0.031884,-0.023871,0.048458,0.0024196,-0.050882,0.054956,-0.016499,-0.016233,-0.0095674,0.00067451
"M385.183T1403.322",-0.018302,0.020225,0.013932,0.020085,-0.0012748,0.020971,-0.040917,-0.025891,-0.018327,0.016041,0.014024,-0.026609,-0.010798,0.0068859,-0.0040047
"M387.251T1439.586",0.0032332,-0.011176,0.016232,0.018457,0.031855,0.018694,-0.023053,0.0011061,0.011658,0.01422,0.0044818,0.0017902,0.0091793,0.0029786,-0.0047352
"M677.475T1440.046",0.0042485,0.019497,0.0011799,0.018912,0.0208,0.026749,-0.0013237,-0.0041055,0.049134,-0.020681,-0.045701,-0.010587,-0.0029639,-0.02452,-0.0061089
"M547.407T1473.551",-0.014275,-0.020979,-0.0075703,0.029382,-0.006624,-0.0065692,-0.0082728,0.022978,0.0024241,-0.016251,0.004657,-0.0071682,-0.009824,-0.0075486,-0.0030657
"M981.368T973.898",0.026021,-0.037741,-0.018694,0.015626,0.0028905,0.0063322,-0.0010934,-0.020269,-0.0071084,-0.033216,-0.021914,-0.01172,0.0027426,-0.016384,-0.00035927
"M852.321T857.905",0.023835,-0.0086131,0.0041924,-0.0049959,0.0011247,-0.0017811,-0.0355,-0.00015342,0.019025,0.023353,0.0047319,-0.022587,-0.024562,0.0051206,0.0048922
"M562.399T1338.646",-0.019843,0.0090757,0.024899,0.032647,-0.016387,0.0059779,-0.033941,0.019661,0.024269,-0.017399,0.021001,-0.013376,0.011729,0.019287,0.0042118
"M938.336T754.756",0.035926,-0.00065785,0.010275,-0.0060709,-0.019562,-0.011895,-0.014496,-0.0093358,-0.0035319,0.00067963,-0.003701,0.0028775,0.0012157,-0.0069389,-6.4114e-05
"M824.546T1389.363",0.0057301,-0.0076452,0.0051011,0.016488,0.019899,-0.025982,0.020713,-0.034354,-0.019032,0.003465,-0.0079593,0.0064157,-0.0095405,0.0084419,0.0078769
"M293.132T1011.058",-0.0084256,-0.025422,-0.029096,0.021496,0.024346,0.028307,-0.014023,-0.013322,0.013945,-0.016468,0.0053717,0.010572,-0.017625,0.0054695,-0.0034406
"M419.164T891.807",0.024592,-0.013741,0.0060353,0.003112,0.011348,0.027049,0.012425,0.00090526,0.0049808,-0.010238,0.015902,-0.0099634,-0.00071978,0.027713,-0.0010953
"M341.156T1442.696",0.0022209,0.01447,0.013391,-0.0011338,-0.0070813,0.016412,-0.0019198,-0.010827,0.019437,-0.012193,0.0051931,0.0065018,-0.010266,-0.0053286,-0.00074591
"M641.452T1372.182",0.0070039,-0.00341,0.007108,0.010343,-0.0082674,-0.00041195,0.025596,-0.013323,-0.0043148,0.040404,-0.027172,-0.024855,0.034411,0.0033506,-0.0019416
"M921.307T891.652",0.020333,-0.023642,-0.015503,0.0046699,-0.011962,0.023998,0.012918,-0.0061214,0.013225,0.010537,0.0018889,-0.03206,0.0063931,-0.0017445,-0.00068589
"M589.432T1330.445",-0.0013139,0.012591,0.013973,-0.006715,-0.032063,-0.0062946,0.0092331,0.0091205,0.052471,-0.017631,-0.013293,-0.009086,-0.0077813,-0.016866,0.0011245
"M943.585T1341.992",-0.00096886,-0.0062172,0.030036,-0.029219,0.012996,-0.021748,0.013687,-0.010678,-0.034831,-0.024514,-0.026047,0.021878,0.070052,0.0042626,0.0032253
"M439.231T1187.316",0.0052619,0.016701,0.018061,0.015993,-0.016456,-0.029333,-0.0064533,-0.025204,-0.019949,0.00077156,-0.0056745,0.0048138,-0.026427,-0.00019517,-0.0038956
"M734.269T909.479",0.025548,-0.017283,-0.010785,0.00019049,-0.0071028,-0.011253,0.0036434,-0.0062205,0.0075105,0.027221,-0.015858,-0.011411,0.0082328,0.016258,-0.0014775
"M652.499T1471.536",0.0042888,-0.013238,0.041263,0.017781,0.0047481,-0.044237,0.016575,0.031731,0.019693,-0.0085162,-0.00084612,0.012461,-0.037069,-0.0050309,0.0017982
"M719.539T1371.072",-0.0031823,0.0094572,0.018581,-0.0091573,0.0069038,0.024403,0.0239,0.016799,-0.032229,-0.042362,0.0036283,0.012533,-0.053159,-0.020303,0.011416
"M795.538T1390.404",-0.02041,-0.017647,0.017711,0.024753,-0.0022451,0.021876,-0.0061853,-0.0071036,0.037451,0.0077724,0.034599,-0.031616,0.0066987,0.030284,-0.010254
"M990.389T957.42",0.037409,-0.01918,-0.0064605,-0.0042506,-0.0014197,-3.6187e-05,0.0072927,0.0021508,0.0075176,0.0095857,-0.03102,0.016373,-0.015487,0.038569,0.0056086
"M351.177T1540.43",-0.011579,-0.016133,-0.013336,0.0049677,0.0032559,-0.012426,-0.0053492,0.0048494,0.017737,0.047107,0.0052728,-0.002809,0.012219,0.011299,-0.00071265
"M349.193T1607.528",-0.0087614,-0.021294,-0.020532,0.022593,0.023665,-0.00068054,0.00093363,-0.0058561,0.0012129,-0.0089725,0.0019023,0.014534,0.0041543,-0.0048087,0.0021442
"M425.215T1355.365",0.0026163,0.0079941,-0.0055176,-0.014292,0.01049,-0.032015,0.016282,8.301e-05,0.0081423,-0.0049595,-0.0087979,-0.013361,0.01023,0.02352,-0.0013767
"M605.427T1490.314",-0.0056785,-0.023615,0.0027807,0.033045,0.012039,-0.06804,0.0089514,0.022614,0.044896,0.0083093,0.014631,0.0025238,-0.0070036,-0.0087489,0.0070868
"M993.379T943.327",0.023334,-0.024652,-0.013912,-0.00055412,-0.002532,0.0028589,0.01694,-0.0090927,-0.013738,0.017414,0.003965,0.00032105,-0.0062116,-0.0014416,0.0031027
"M944.365T940.951",0.029781,0.0048123,0.040654,0.019606,-0.042607,0.010079,-0.036226,0.0058578,0.0021908,-0.025733,-0.0010829,-0.024575,0.010525,-0.022977,-0.003502
"M734.266T813.875",0.031228,-0.0096319,0.0043321,-0.0051593,-0.0018664,0.0034851,-0.0098648,-0.00051296,0.0087388,0.016078,-0.0060713,0.020411,0.011897,0.0010358,0.0013346
"M539.369T1423.012",0.00081701,0.0054585,0.031667,0.025683,0.0074177,-0.037357,0.0067399,0.03537,0.0083365,0.0034158,0.0054579,-0.0033928,0.0063624,-0.0037044,-0.00035812
"M1025.562T1190.664",-0.010369,-0.018005,-0.022282,0.017125,0.025745,0.036015,-0.020727,-0.0062458,0.041185,-0.014469,0.009568,-0.029841,-0.013343,-0.0084931,-0.0012781
"M522.254T1237.452",-0.028727,-0.011436,0.0094783,0.024605,0.021617,0.024847,-0.032667,-0.0025947,0.027919,0.024054,-0.0029345,-0.024558,0.00044588,0.046846,-0.0074154
"M387.249T1423.063",0.0062535,-0.01147,0.016336,0.018262,0.032342,0.020196,-0.025466,-0.0020735,0.015879,0.01129,-0.0031139,0.0084015,0.010161,0.0081026,-0.001872
"M803.494T1321.954",0.0044481,0.010685,0.028248,0.027918,0.0010882,-0.017455,0.0052641,-0.039109,-0.002096,-0.0030872,-0.0053804,0.00099492,-0.010868,0.0085932,0.00034554
"M847.319T941.78",0.029228,-0.026127,-0.0026162,-0.0040733,-0.020945,-0.0010648,-0.0073479,0.0023112,0.0070165,0.017622,0.0098239,-0.022489,-0.019697,0.019693,-0.003855
"M721.498T1439.586",-0.0039038,-0.026484,-0.0058864,-0.0023323,0.034789,0.019873,0.0068847,-0.0057977,0.012078,0.013929,-0.022506,-0.0087189,0.00025667,0.031676,0.0034345
"M451.141T834.347",0.02334,-0.01426,-0.00034996,0.0083334,-0.015034,0.013738,-0.0044621,-0.018865,0.010152,0.00138,-0.0039086,-0.005043,0.010221,-0.006675,-0.00166
"M385.183T1369.501",-0.010056,0.027573,0.023911,0.011264,-0.0085716,0.0018738,-0.044635,0.0057115,0.018047,0.0029962,-0.0073659,-0.034203,0.0060998,0.017551,-0.0021271
"M533.359T1187.622",0.028313,0.022996,-0.0027952,-0.015275,0.02839,0.017712,-0.061328,-0.027915,-0.0093942,-0.021827,-0.018231,0.039427,-0.0053181,0.0093313,0.0077191
"M425.216T1422.743",0.00344,0.0049654,-0.0067321,-0.016459,0.012624,-0.029768,0.017083,-0.0063631,0.014516,-0.0045813,-0.014519,-0.0071409,0.0013003,0.0059585,0.0019462
"M860.602T1524.995",-0.0063546,-0.033935,-0.012441,-0.030236,0.021988,0.017494,-0.012623,-0.0016942,-0.011706,0.023122,0.072953,0.020662,0.0090791,0.031539,0.0019692
"M821.503T1322.584",-0.0015433,0.0018984,0.017156,0.031503,-0.0054973,-0.0047475,-0.01793,-0.050343,-0.0070117,0.0092083,-0.0021883,0.0034306,-0.020685,0.007209,-0.0012538
"M622.23T911.332",0.0073211,-0.028704,-0.0043662,0.021109,-0.043793,0.0010031,0.021105,0.01122,-0.00033948,-0.026616,0.027243,0.045195,0.00067744,0.0021945,0.004018
"M818.326T857.905",0.013361,-0.030045,-0.015082,0.0048699,-0.024864,0.0025064,-0.018147,-0.024981,0.010417,0.045336,-0.021364,-0.014632,0.0060434,0.0040991,-0.0015858
"M653.412T1258.482",0.017757,0.0070071,0.011706,0.011798,0.012282,0.020821,0.031712,-0.012757,-0.016557,0.018914,-0.017927,0.0035407,0.011664,0.0066712,0.0040514
"M725.552T1574.274",-0.0089213,-0.014877,0.0064297,0.018267,0.00094573,-0.017044,-0.0064287,0.0018531,0.0047452,-0.013209,0.027024,0.008875,-0.0011427,-0.033525,0.0020338
"M469.3T1440.275",0.0095095,0.018669,0.0071424,-0.0029901,0.0043143,0.004951,-0.0025198,0.0268,-0.009718,-0.0044887,0.017679,0.0050173,0.0048799,0.014251,0.0043914
"M503.18T942.609",0.023216,-0.024964,-0.012751,-0.002652,-0.0092476,0.0051852,0.015638,-0.00096392,0.018533,0.00547,-0.0091772,-0.020729,-0.012676,-0.0040999,-0.0068097
"M815.515T1474.31",-0.01217,0.0046969,0.027674,0.0063997,0.026704,-0.0025102,0.023444,-0.032442,0.017651,-0.002318,-0.017678,0.0048708,-0.023439,-0.001195,0.0059027
"M605.221T880.56",0.019826,-0.035136,-0.0039447,0.0088078,-0.00022232,0.00044834,0.015958,0.0034719,-0.00078677,0.0091855,-0.01328,0.011553,0.0076513,0.01804,-0.0019537
"M885.576T1456.932",-0.013013,-0.033119,0.025415,-0.032864,0.011673,0.021734,0.0049657,0.020654,-0.056306,-0.0070042,0.0083784,-0.013008,0.005487,-0.029992,0.0083175
"M788.544T1540.701",-0.032152,-0.030407,0.0020194,0.019116,-0.036345,-0.021925,0.0090176,-0.033088,0.011905,0.031166,-0.013943,0.0014592,0.033065,-0.013502,-0.0012667
"M757.24T725.919",0.02866,-0.021588,-0.049643,-0.0093971,0.0066426,-0.042945,0.03003,-0.024998,-0.020336,0.018293,-0.011537,-0.01029,-0.002355,0.0022063,-0.0089283
"M303.176T1424.513",-0.020163,0.013819,0.0065486,-0.0044128,-0.0033022,0.011299,-0.027612,-0.0083472,0.018472,0.02211,0.0059805,-0.010954,0.0018961,0.00010514,0.0005192
"M475.412T1607.605",-0.025384,-0.042657,-0.021134,0.023707,-0.0022294,-0.00026717,0.011621,0.0092316,0.0071823,0.02006,0.0088416,0.014343,0.013265,-0.019702,-0.0014989
"M651.489T1439.586",-0.0055363,-0.020543,0.038053,0.031584,0.013825,-0.032868,0.013503,0.023612,0.010819,0.025996,0.0043368,-0.015119,-0.022184,-0.0018032,0.0052887
"M877.503T1170",0.0014972,0.010893,0.024937,0.019236,-0.010789,0.0033503,-0.0089184,-0.044083,-0.0076602,0.024277,-0.0099108,-0.0097637,-0.0015732,0.0189,-0.0021638
"M846.506T1146.934",0.011013,0.022294,0.03243,0.010397,0.0024651,-0.0064446,0.0031755,-0.042145,0.0069509,-0.0050728,0.010379,0.0065592,0.0018354,-0.0054809,-0.010447
"M1037.391T940.951",0.024728,-0.015956,0.00072202,-0.0079728,0.0077212,-0.015837,0.00062578,0.012827,-0.020493,0.026911,0.0094624,0.015154,0.043444,0.013951,-0.00083511
"M571.411T1441.156",-0.0086462,-0.02116,-0.0028625,0.018204,0.016583,0.011129,0.016764,0.022939,-0.023406,-0.0014993,0.014194,0.0072192,-0.012435,0.022788,-0.0023773
"M451.243T1439.78",0.0070762,0.0011946,-2.3969e-06,-0.0010918,-0.0059591,0.020777,0.021956,0.0049091,-0.0062773,0.016515,0.0055645,0.019414,0.022822,0.016491,-0.0012152
"M854.583T1456.932",-0.011802,-0.037001,0.015477,-0.010591,0.027315,0.0091342,-0.0054575,0.025178,0.0079403,-0.012969,0.0075672,0.0095006,-0.022858,-0.02844,0.0019959
"M653.413T1377.63",-0.0051705,-0.02031,-0.0026728,0.026196,0.013586,0.023811,0.024251,-0.0022901,-0.0052773,0.010394,-0.0088185,-0.0007386,0.0085112,-0.0021319,-0.002002
"M285.297T1471.68",-0.015285,0.02665,0.02586,0.015863,0.013719,0.034684,-0.068654,-0.0016318,0.048985,0.0036503,-0.043448,-0.016312,0.016964,-0.002543,0.0078145
"M651.489T1456.786",0.0028625,-0.0089292,0.042814,0.025152,0.0059858,-0.045174,0.0071453,0.030361,0.0040106,0.020866,0.0022843,0.0031936,-0.015159,0.0014701,0.0088717
"M409.225T1456.762",0.00059189,0.01248,0.0073258,0.010825,-0.012725,0.00767,-0.0063465,-0.021529,0.012945,0.0083834,0.019482,-0.0038147,0.0062411,0.010561,-0.0026097
"M481.366T1325.086",0.020867,0.010675,0.019927,-0.0021712,-0.0098109,0.0016503,0.0024911,0.013202,-0.018183,0.053951,0.045498,0.0095582,0.0035275,-0.018298,0.0059773
"M538.393T1458.161",0.0023962,-0.020525,0.01818,0.0087015,0.035865,-0.098759,0.0066105,0.0085076,0.051713,0.0095809,0.018929,-0.020659,-0.019424,0.0029835,-0.015097
"M609.489T1506.592",0.00038693,-0.02054,0.021836,0.033119,0.013578,-0.0096936,0.013119,0.043761,0.0055402,-0.014021,-0.027993,0.0016884,0.033361,0.0083836,-0.002853
"M609.485T1523.905",-0.00092161,-0.027428,0.018825,0.027662,0.010202,-0.0097453,0.0081755,0.03794,0.020919,0.0052006,-0.032921,0.038529,0.014414,-0.0012487,0.0053265
"M767.537T1356.112",-0.0010232,-0.0053337,0.016878,-9.8644e-05,0.0040124,0.01097,0.016295,-0.024062,-0.003893,0.011547,-0.0099978,0.013001,0.019105,-0.010019,0.004656
"M727.264T942.609",0.014441,0.0030539,0.021693,0.0088773,-0.019357,0.0051948,-0.03673,0.0065713,-0.05209,0.020313,0.010897,-0.04115,-0.025506,-0.011883,-0.0081155
"M854.586T1475.069",-0.011676,-0.034095,0.022481,-0.014669,0.027182,0.0064247,-0.0065305,0.024324,0.0093717,-0.015812,-0.0024264,0.0020439,-0.019251,-0.019539,0.0089512
"M355.282T1278.929",0.023678,-0.0077074,-0.045088,-0.016172,0.072285,0.0045641,0.013167,-0.0021501,0.0094102,0.016165,-0.035133,-0.0089782,-0.00059618,0.021025,-0.0087505
"M330.263T1492.022",0.0081118,0.009434,0.0011468,-0.0060404,-0.0023736,0.01099,0.00043994,0.0039593,0.024524,0.011242,0.013666,0.024422,0.016296,0.009636,-0.00078527
"M421.346T1406.262",-0.0045623,-0.0071278,0.0046984,0.011705,0.015175,-0.052312,0.01234,0.0063611,0.018489,0.049399,-0.0060809,0.020813,-0.055058,0.025992,-0.0016645
"M775.259T825.968",0.010628,-0.01838,0.0090795,0.013329,-0.048726,0.0061105,-0.0093651,-0.0056416,0.031407,-0.033886,-0.027427,-0.0094155,-0.007274,-0.029152,-0.0060592
"M923.341T843.183",0.043763,0.0019931,0.0027549,-0.0037649,-0.0095999,0.0029189,0.019484,1.2427e-05,0.018898,-0.012554,0.013785,-0.0133,0.0049924,-0.00236,-0.0072002
"M809.538T1490.286",-0.028332,-0.021165,0.010371,0.0082217,-0.025765,0.010617,0.025136,-0.0086237,0.01454,-0.01287,-0.028749,-0.040061,0.0055396,0.085503,0.003474
"M512.41T1575.482",-0.012239,-0.027444,-0.019116,0.011068,0.0087406,-0.0046666,-0.0063384,0.00081779,0.012425,-0.011549,-0.0014207,0.0012479,-0.016017,0.012506,0.0047734
"M423.148T959.199",0.037818,-0.025532,-0.028527,-0.025055,0.0026365,-0.036247,0.039411,-0.013439,0.006452,0.041366,-0.018252,0.019159,-0.0025651,0.033544,0.00083248
"M369.19T1418.277",-0.0056264,0.016356,0.010142,-0.0042771,-0.0091078,-0.0085923,-0.02011,-0.0030311,0.0042762,0.00026747,-0.0034218,0.0016359,0.019868,-0.0075173,0.0045446
"M935.358T959.199",0.02741,-0.025572,-0.005734,5.5698e-06,-0.011637,0.0042973,0.0017661,0.0026382,0.0028061,0.011386,0.010307,0.014773,0.030274,-0.0067176,-0.00084395
"M423.145T941.689",0.037783,-0.025527,-0.028577,-0.025513,0.0026176,-0.035912,0.039634,-0.013465,0.0069308,0.041437,-0.017702,0.019255,-0.00396,0.033424,0.0066585
"M437.323T1509.101",0.00044124,-0.0073687,-0.010366,-0.0086127,-0.0012502,0.0044233,-0.010309,0.019876,0.0031379,0.017857,0.010812,0.02206,0.047323,0.0091515,-0.0040664
"M439.317T1473.604",0.0016458,-0.0082658,0.0077038,0.0366,0.0012767,0.003645,-0.012365,0.026707,3.532e-06,-0.016588,0.004411,-0.0069568,0.0070038,-0.0065309,0.0038589
"M1022.363T909.479",0.011699,-0.022245,-0.0037318,0.016426,-0.031265,0.015859,-0.014368,0.0016529,-0.0037426,-0.0035065,-0.010005,0.005502,0.0068819,-0.0069989,-0.0049326
"M847.317T919.58",0.027472,-0.026957,-0.00064332,-0.0044497,-0.019547,0.00024707,-0.011533,0.0011703,0.0095924,0.019606,0.0092716,-0.022117,-0.02219,0.0072187,-0.0072039
"M409.264T1339.403",0.0076036,0.014907,0.014394,-0.0092298,0.020421,0.036674,-0.0071181,0.007597,0.0021417,-0.039586,0.038055,0.012515,-0.047796,0.0032813,0.0042595
"M860.602T1570.854",-0.0066725,-0.033345,-0.017966,-0.02526,0.020933,0.014583,-0.010503,-0.0031777,-0.016272,0.025908,0.080532,0.014313,0.0083086,0.023218,-0.010841
"M744.276T1008.897",0.027675,-0.013591,-0.014035,-0.010329,-0.016958,-0.0088184,-0.018302,-0.018341,-0.0062097,0.0377,-0.022946,-0.0031491,0.024243,-0.002094,-0.0093944
"M609.269T1439.891",-0.0070324,0.026105,0.032446,0.0040437,0.032892,0.071389,-0.066888,0.0063289,0.039457,0.018134,-0.036295,-0.031333,-0.020012,0.003335,-0.00087589
"M674.519T1442.536",0.0052202,-0.009254,0.019816,2.5639e-05,0.025387,-0.091097,0.00047573,0.013135,0.057536,0.0077006,0.029572,-0.0083927,-0.012707,0.010349,-0.0026696
"M439.318T1571.719",-0.014609,-0.017771,-0.011596,0.036143,-0.0022368,0.017718,-0.0078893,0.025789,-0.0019871,-0.016719,-0.0064585,0.0028234,0.018823,-0.0018357,0.0024069
"M737.173T1002.572",-0.030283,-0.034114,-0.020234,0.024542,-0.043603,0.0047851,-0.023557,-0.048253,-0.038691,-0.005015,0.029227,-0.025011,-0.0092273,-0.010612,-0.024528
"M569.435T1691.217",-0.023776,-0.027352,-0.016672,0.012983,-0.025555,-0.0065607,-0.0024032,0.015737,0.006511,0.014944,-0.00025905,-0.031607,-0.0013081,0.00034237,0.0018193
"M886.576T1523.593",-0.015998,-0.025192,0.028257,-0.037887,0.030375,0.022589,0.015633,0.020062,0.01639,-0.0036128,0.0018824,-0.02095,-0.0070487,-0.0095837,-0.009167
"M311.311T1540.43",-0.0030861,-0.047021,-0.063112,-0.024857,0.0073465,-0.026213,0.053666,0.0074818,-0.011695,-0.011652,-0.0081726,0.021691,0.016584,-0.015193,-0.0032708
"M455.313T1352.626",0.023664,0.0027401,0.0071087,0.016218,0.02614,0.03377,-0.0079578,-0.0037662,-0.011015,0.017711,0.0059473,0.015026,-0.0034266,-0.0072128,0.0044562
"M471.218T918.479",0.020543,-0.020955,-0.0082176,0.010454,-0.019256,-0.0067645,-0.018,-0.0023741,-0.033995,0.013036,-0.0048583,-0.012214,-0.020403,-0.023496,0.0027675
"M497.351T1457.506",-0.0079741,-0.019704,0.0063109,-0.0016816,0.018692,0.0035713,0.012815,0.010805,-0.012197,-0.011296,0.021481,-0.0029754,0.020151,-0.0046208,-0.0010916
"M503.174T828.514",0.035298,-0.0035859,0.010439,-0.0013347,-0.010296,-0.0034768,-0.0024433,-0.01333,0.014331,-0.0091697,-0.005116,0.00069816,0.01179,-0.041105,-0.001648
"M693.269T926.987",0.018361,-0.027149,5.5094e-05,-0.00451,-0.02826,0.00076555,0.012942,-0.0077251,-0.012831,0.018758,0.0083708,0.010094,-0.0027342,0.016475,0.0040484
"M671.411T1339.403",-0.0045971,-0.00075909,0.010449,-0.012049,-0.020917,0.036288,0.022961,0.00017258,-0.018862,0.0077534,0.010172,0.0012979,-0.012312,-0.008649,0.0028921
"M629.463T1474.173",0.0011997,0.0002474,0.023417,0.03624,0.023317,-0.022628,0.018205,-0.00028639,-0.0056459,-0.0025966,0.024817,0.020033,-0.02112,-0.013379,0.00071149
"M1143.432T957.42",0.025346,-0.010906,-0.0068056,-0.0024453,-0.017,0.0083894,0.010971,-0.006004,-0.01947,-0.013465,0.046745,-0.0392,0.0077006,0.016981,-0.008701
"M556.438T1591.725",-0.024054,-0.026655,-0.014844,0.024123,0.0077504,-0.0038805,-0.017845,0.0029563,-0.041086,-0.015726,-0.025575,-0.0084475,-0.031977,0.029836,-0.00015859
"M440.239T1021.299",0.031414,0.01878,0.026855,-0.017383,-0.02222,-0.0014296,-0.0025119,-0.020009,0.0084382,-0.038764,0.022473,-0.012853,0.011462,0.0069502,-0.0015857
"M757.232T831.535",0.0079626,-0.036833,-0.061337,0.006459,0.0070056,-0.032481,0.026288,-0.022758,-0.013841,0.025918,-0.011526,-0.012749,0.014316,0.014881,-0.0027564
"M511.254T1186.899",0.00062755,-0.011133,0.0018832,0.014858,0.034875,0.029546,-0.022265,-0.015245,-0.0078394,-0.022531,0.01159,0.011623,0.0077658,-0.016313,8.3746e-06
"M909.347T843.183",0.034226,-0.0044612,0.013529,-0.0097685,-0.011972,0.0014381,-0.0041119,-0.009085,0.035147,-0.0021609,-0.0067205,0.023069,-0.0058793,0.006801,-0.0042041
"M424.207T1477.169",-0.0051664,0.006191,-0.0083412,0.013904,-0.0026411,0.0066219,0.019467,-0.016868,-0.016388,0.0051569,-0.026347,0.034576,-0.033067,-0.0046624,0.001868
"M475.409T1390.36",0.02446,0.019204,0.0048964,0.019874,-0.0083305,-0.023688,0.0081218,0.047104,0.0090269,-0.050808,0.038912,-0.024453,0.0033535,-0.01417,-0.0032779
"M424.206T1605.092",-0.014841,-0.017734,-0.0068381,0.0087798,0.010604,0.0074057,-0.0069716,-0.0093764,-0.004523,-0.012204,0.013545,0.011751,-0.018763,0.009929,-0.00070118
"M753.276T940.951",0.034876,-0.024855,0.012555,0.0017012,0.022319,0.005176,-0.0044355,-0.0056467,0.012451,0.022355,-0.034303,0.0019419,-0.017296,0.0062277,-0.00034981
"M519.308T1473.566",-0.00072257,0.013697,0.0061124,0.016774,-0.014271,0.021489,-0.0097383,-0.013223,-0.012292,0.0025298,-0.032343,0.046742,0.043305,-0.046679,0.0016655
"M299.11T1456.862",-0.0074775,-0.0058286,0.01643,-0.0072169,-0.0012769,-0.0022831,0.0010172,-0.015623,0.028585,-0.0036498,0.0019649,0.0059626,0.033012,-0.0066525,-0.0033923
"M547.382T1348.634",0.0038471,0.022497,0.026129,0.0042088,0.0096536,0.0024815,-0.0061572,0.024301,-0.0054852,-0.0060687,0.011122,0.00015841,-0.011282,-0.00070885,0.0029499
"M692.263T843.183",0.033625,-0.0006951,0.01278,0.0013179,-0.025213,-0.0067284,0.0092804,-0.0019634,3.9534e-05,-0.016391,0.012629,0.0046507,-0.013301,-0.023055,-0.0010019
"M551.445T1525.109",-0.0065972,-0.018783,0.0037268,0.012153,0.034141,0.0039802,0.023816,-0.01195,-0.026774,-0.037035,0.023806,0.0016946,0.015796,-0.0079776,-0.0039914
"M447.35T1507.107",-0.017074,-0.02278,0.003621,0.0090881,0.0013145,-0.00028458,0.0063739,0.0079516,0.002973,-0.013428,0.0066313,-0.0013042,0.01127,0.0059516,-0.0034081
"M311.143T1624.867",-0.027462,-0.03808,-0.032227,0.023192,-0.0020168,0.015187,-0.012037,0.012844,-0.0015585,-0.0093939,0.0061605,-0.0042675,-0.00055472,0.0018679,-0.0024986
"M707.266T798.136",0.044194,0.0027841,0.0085156,-0.002076,-0.0098567,0.0021854,0.0072192,0.010912,-0.025197,-0.022812,0.00010784,0.00027774,-0.042546,0.011193,0.0081911
"M469.396T1355.605",0.027782,0.0054632,-0.0055527,-0.043624,0.01511,0.0098135,-0.0094345,0.052398,-0.012677,-0.036118,0.022639,0.0058124,-0.11684,0.0015922,0.012636
"M431.146T926.047",0.027622,-0.014087,0.012889,-0.012122,-0.031766,-0.01882,0.01987,-0.0030882,0.017541,0.024195,-0.014547,0.013626,-0.014634,0.024536,0.0034711
"M353.341T1488.518",-0.006356,-0.0028924,-0.020831,-0.0034518,-0.0061215,-0.01516,-0.012199,-0.016791,-0.0097939,0.018616,0.012747,0.013893,0.0015301,-0.0017479,0.00033767
"M799.256T845.172",0.013575,0.010406,0.01969,-0.0055661,-0.051661,0.021183,-0.0089573,-0.0029555,-0.0027477,0.0019718,0.0059336,0.01526,-0.020659,-0.014302,0.0092712
"M580.199T843.183",0.028847,-0.018797,0.010836,0.015327,-0.031658,-0.0018635,-0.0095717,0.00078064,-0.01564,-0.038238,0.011235,-0.03602,-0.013019,-0.00094575,0.0055906
