"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M872.592T1376.163,0.55089,0.65795,0.18181,0.80998,
M452.423T1557.26,0.54724,0.6602,0.18032,0.81093,
M349.196T1335.803,0.54682,0.66046,0.18015,0.81093,
M646.595T1574.327,0.54643,0.6607,0.17999,0.81093,
M385.183T1625.289,0.54526,0.66143,0.17952,0.81093,
M356.286T1369.526,0.54475,0.66174,0.17931,0.81093,
M721.577T1536.307,0.54457,0.66185,0.17924,0.81093,
M699.594T1459.589,0.54449,0.6619,0.17921,0.81093,
M1023.555T1146.934,0.54415,0.66211,0.17907,0.81093,
M881.568T1457.816,0.54367,0.66241,0.17887,0.81093,
M423.273T1204.064,0.54286,0.66291,0.17854,0.81093,
M536.575T1540.7,0.54273,0.66299,0.17849,0.81093,
M819.483T1052.14,0.54245,0.66317,0.17838,0.81093,
M423.273T1190.664,0.542,0.66345,0.1782,0.81093,
M606.436T1258.482,0.54162,0.66368,0.17804,0.81093,
M725.257T926.047,0.54029,0.66451,0.1775,0.8115,
M811.497T1605.017,0.53915,0.66521,0.17704,0.81193,
M822.526T1356.611,0.5372,0.66643,0.17625,0.81298,
M841.485T1289.594,0.53594,0.66722,0.17573,0.81351,
M875.59T1584.638,0.53529,0.66762,0.17547,0.81357,
M900.588T1507.107,0.53268,0.66925,0.17441,0.81503,
M574.479T1609.148,0.53221,0.66954,0.17422,0.81503,
M834.581T1591.283,0.53166,0.66988,0.174,0.81503,
M568.443T1523.593,0.5305,0.67061,0.17353,0.81516,
M855.48T1289.094,0.52988,0.671,0.17328,0.81516,
M356.284T1591.049,0.52978,0.67106,0.17324,0.81516,
M913.568T1608.07,0.52841,0.67192,0.17268,0.81577,
M899.584T1518.016,0.52733,0.67259,0.17225,0.81616,
M841.51T1289.741,0.52591,0.67348,0.17167,0.81652,
M569.411T1423.013,0.52508,0.674,0.17134,0.81652,
M351.179T1358.969,0.52488,0.67413,0.17126,0.81652,
M898.572T1557.672,0.52459,0.67431,0.17114,0.81652,
M435.346T1540.43,0.52351,0.67499,0.1707,0.81686,
M745.439T1283.896,0.52301,0.67531,0.1705,0.81686,
M651.412T1308.125,0.52115,0.67647,0.16975,0.81783,
M469.321T1405.986,0.51967,0.67741,0.16915,0.81824,
M514.422T1423.013,0.5194,0.67758,0.16904,0.81824,
M875.588T1557.588,0.51893,0.67787,0.16885,0.81824,
M633.407T1339.403,0.51768,0.67866,0.16835,0.81875,
M841.582T1567.222,0.51616,0.67962,0.16773,0.81912,
M496.341T1238.352,0.51607,0.67968,0.1677,0.81912,
M912.601T1591.283,0.5143,0.68079,0.16699,0.82003,
M405.264T1204.461,0.51329,0.68144,0.16657,0.82037,
M805.507T1228.528,0.51186,0.68234,0.166,0.82044,
M876.605T1557.26,0.51161,0.6825,0.1659,0.82044,
M556.452T1456.652,0.5115,0.68257,0.16586,0.82044,
M857.578T1508.978,0.50957,0.68379,0.16507,0.82149,
M587.369T1456.786,0.50539,0.68645,0.16339,0.82424,
M403.243T1438.94,0.50467,0.68691,0.1631,0.82436,
M993.706T1608.07,0.503,0.68797,0.16243,0.82521,
M830.514T1319.031,0.5019,0.68867,0.16199,0.82561,
M369.19T1418.277,0.50064,0.68947,0.16148,0.82602,
M763.445T1321.849,0.49947,0.69023,0.16101,0.82602,
M273.891T1991.413,0.49919,0.6904,0.1609,0.82602,
M606.456T1348.634,0.49911,0.69045,0.16087,0.82602,
M1100.695T1308.231,0.49832,0.69096,0.16055,0.82603,
M293.21T1109.944,0.49797,0.69118,0.16041,0.82603,
M830.512T1280.542,0.49366,0.69394,0.15868,0.82858,
M808.552T1473.499,0.49338,0.69413,0.15856,0.82858,
M876.621T1509.101,0.49295,0.6944,0.15839,0.82858,
M419.313T1610.334,0.49042,0.69603,0.15737,0.83009,
M808.55T1386.472,0.48786,0.69768,0.15635,0.83138,
M336.26T1207.169,0.48715,0.69813,0.15606,0.83138,
M695.553T1608.546,0.48704,0.6982,0.15602,0.83138,
M650.569T1641.124,0.48253,0.70111,0.15421,0.83442,
M627.535T1557.388,0.48151,0.70177,0.1538,0.83477,
M484.409T1591.044,0.48009,0.70269,0.15324,0.83542,
M722.581T1518.016,0.47656,0.70498,0.15183,0.83771,
M581.399T1399.634,0.47511,0.70592,0.15124,0.83771,
M393.294T1406.263,0.47509,0.70593,0.15124,0.83771,
M985.572T1323.311,0.47487,0.70608,0.15115,0.83771,
M822.526T1212.039,0.47247,0.70763,0.15019,0.83903,
M588.498T1591.739,0.47087,0.70867,0.14955,0.83903,
M825.582T1428.316,0.47068,0.7088,0.14948,0.83903,
M841.499T1306.17,0.47065,0.70882,0.14947,0.83903,
M325.869T1809.259,0.46998,0.70925,0.1492,0.83903,
M655.531T1610.398,0.46904,0.70987,0.14882,0.83903,
M627.495T1641.124,0.46874,0.71007,0.1487,0.83903,
M874.548T1573.977,0.4669,0.71126,0.14797,0.83903,
M369.296T1295.888,0.46621,0.71172,0.14769,0.83903,
M841.523T1305.07,0.466,0.71185,0.14761,0.83903,
M566.426T1641.413,0.46572,0.71204,0.1475,0.83903,
M331.187T1136.851,0.46507,0.71246,0.14724,0.83903,
M877.498T1237.158,0.46414,0.71307,0.14687,0.83903,
M842.589T1574.486,0.46394,0.7132,0.14679,0.83903,
M840.543T1163.004,0.46379,0.7133,0.14673,0.83903,
M467.383T1523.593,0.46374,0.71333,0.14671,0.83903,
M843.597T1463.866,0.46361,0.71341,0.14666,0.83903,
M625.448T1228.528,0.46303,0.71379,0.14643,0.83905,
M877.503T1170,0.46043,0.7155,0.14539,0.84037,
M708.511T1659.486,0.46019,0.71565,0.1453,0.84037,
M669.531T1507.08,0.45715,0.71765,0.14409,0.84228,
M395.217T1369.501,0.45645,0.71811,0.14381,0.84239,
M979.613T1608.07,0.45469,0.71926,0.14311,0.84293,
M399.308T1262.042,0.45463,0.71931,0.14309,0.84293,
M695.447T1189.727,0.45346,0.72007,0.14262,0.84322,
M862.501T1125.643,0.45313,0.72029,0.14249,0.84322,
M593.595T1455.311,0.45229,0.72084,0.14216,0.84344,
M281.247T1473.551,0.45114,0.7216,0.1417,0.84368,
M539.37T1440.062,0.45086,0.72178,0.14159,0.84368,
M609.452T1220.972,0.44966,0.72258,0.14111,0.84406,
M651.413T1339.403,0.44925,0.72285,0.14095,0.84406,
M949.601T1512.562,0.44819,0.72355,0.14053,0.84444,
M747.513T1691.813,0.44759,0.72395,0.14029,0.84448,
M588.498T1608.622,0.44686,0.72442,0.14001,0.84461,
M545.456T1607.833,0.44388,0.7264,0.13882,0.84648,
M439.235T1137.163,0.44255,0.72728,0.1383,0.84708,
M463.37T1506.898,0.44063,0.72855,0.13754,0.84789,
M829.507T1333.909,0.44037,0.72872,0.13744,0.84789,
M893.611T1557.26,0.43448,0.73263,0.13511,0.85201,
M699.593T1406.45,0.43229,0.7341,0.13425,0.85328,
M859.497T1238.62,0.43095,0.73499,0.13372,0.85333,
M295.151T1418.277,0.43072,0.73514,0.13363,0.85333,
M293.132T1011.058,0.4301,0.73555,0.13339,0.85333,
M385.292T1608.361,0.42999,0.73563,0.13334,0.85333,
M949.6T1601.965,0.4289,0.73636,0.13291,0.85354,
M823.518T1283.896,0.42751,0.73728,0.13237,0.85354,
M898.573T1506.898,0.42709,0.73756,0.1322,0.85354,
M745.448T1339.004,0.42688,0.7377,0.13212,0.85354,
M897.571T1491.061,0.42677,0.73777,0.13208,0.85354,
M469.3T1440.275,0.42637,0.73805,0.13192,0.85354,
M917.594T1518.016,0.42439,0.73936,0.13114,0.85397,
M959.573T1587.713,0.42434,0.7394,0.13112,0.85397,
M846.506T1146.934,0.42414,0.73953,0.13104,0.85397,
M808.735T1557.614,0.42333,0.74008,0.13072,0.85404,
M743.434T1372.484,0.42285,0.7404,0.13053,0.85404,
M515.345T1308.231,0.42238,0.74071,0.13035,0.85404,
M933.605T1376.163,0.42053,0.74195,0.12962,0.85504,
M385.291T1372.761,0.41705,0.74429,0.12826,0.8571,
M327.179T1358.969,0.41675,0.74449,0.12814,0.8571,
M1005.541T1234.319,0.41455,0.74597,0.12728,0.85769,
M839.497T1323.85,0.41348,0.74669,0.12686,0.85769,
M553.458T1657.822,0.41318,0.74689,0.12674,0.85769,
M323.109T600.082,0.41298,0.74703,0.12666,0.85769,
M297.24T1335.811,0.4127,0.74721,0.12656,0.85769,
M338.341T1608.332,0.41264,0.74725,0.12653,0.85769,
M897.474T1222.337,0.41178,0.74783,0.12619,0.85793,
M829.507T1405.065,0.41116,0.74825,0.12595,0.85798,
M829.508T1389.189,0.41005,0.749,0.12552,0.85841,
M627.494T1593.359,0.40947,0.74939,0.12529,0.85843,
M633.416T1356.47,0.4077,0.75058,0.1246,0.85899,
M613.479T1523.593,0.40763,0.75063,0.12457,0.85899,
M341.269T1269.605,0.40692,0.75111,0.1243,0.8591,
M989.551T1288.291,0.40518,0.75229,0.12362,0.85957,
M993.709T1358.969,0.40497,0.75243,0.12353,0.85957,
M841.585T1446.028,0.40466,0.75264,0.12341,0.85957,
M614.483T1621.712,0.40328,0.75357,0.12288,0.8602,
M821.503T1322.584,0.39981,0.75591,0.12153,0.86208,
M943.588T1518.016,0.39936,0.75622,0.12135,0.86208,
M321.239T1209.593,0.39874,0.75664,0.12111,0.86208,
M330.263T1439.913,0.39844,0.75684,0.12099,0.86208,
M803.491T1372.736,0.39807,0.75709,0.12085,0.86208,
M641.452T1372.182,0.39628,0.75831,0.12015,0.86233,
M511.378T1591.725,0.39588,0.75858,0.12,0.86233,
M379.264T1355.475,0.39556,0.7588,0.11988,0.86233,
M824.549T1406.219,0.3952,0.75904,0.11973,0.86233,
M361.24T1455.883,0.39469,0.75939,0.11953,0.86233,
M451.243T1439.78,0.39442,0.75957,0.11943,0.86233,
M727.571T1439.78,0.39302,0.76052,0.11889,0.86298,
M993.719T1518.016,0.39197,0.76123,0.11848,0.86336,
M788.509T1338.968,0.38974,0.76275,0.11762,0.86465,
M536.576T1574.556,0.38882,0.76338,0.11726,0.86494,
M897.572T1523.593,0.38713,0.76453,0.1166,0.86544,
M862.51T1288.291,0.38706,0.76458,0.11658,0.86544,
M441.224T1179.269,0.38613,0.76521,0.11622,0.86573,
M373.364T1605.092,0.38491,0.76604,0.11575,0.86624,
M775.259T825.968,0.38289,0.76742,0.11497,0.86737,
M514.422T1505.037,0.38144,0.76841,0.11441,0.86742,
M904.648T1499.87,0.38106,0.76867,0.11426,0.86742,
M915.581T1473.64,0.38004,0.76937,0.11387,0.86742,
M891.589T1509.101,0.37858,0.77037,0.1133,0.86742,
M423.198T1506.423,0.37782,0.77089,0.11301,0.86742,
M487.775T1256.694,0.37767,0.77099,0.11295,0.86742,
M609.518T1624.418,0.37715,0.77135,0.11275,0.86742,
M727.561T1540.694,0.37703,0.77142,0.11271,0.86742,
M701.546T1456.786,0.37646,0.77182,0.11249,0.86742,
M471.796T1446.028,0.37562,0.77239,0.11216,0.86742,
M908.619T1557.26,0.37561,0.7724,0.11216,0.86742,
M298.939T128.158,0.37551,0.77246,0.11212,0.86742,
M373.363T1574.274,0.3754,0.77254,0.11208,0.86742,
M333.203T1120.498,0.37508,0.77276,0.11195,0.86742,
M352.255T1036.333,0.37371,0.7737,0.11143,0.86804,
M1123.852T834.347,0.37068,0.77577,0.11026,0.86995,
M465.26T1373.143,0.36965,0.77649,0.10987,0.87032,
M652.416T1356.524,0.36831,0.7774,0.10935,0.87047,
M841.605T1491.422,0.36802,0.7776,0.10924,0.87047,
M465.265T1336.902,0.36779,0.77776,0.10916,0.87047,
M613.47T1623.158,0.36624,0.77883,0.10856,0.87106,
M609.414T1438.489,0.3654,0.7794,0.10824,0.87106,
M823.524T1220.972,0.36535,0.77943,0.10822,0.87106,
M934.562T1254.627,0.3643,0.78016,0.10782,0.87145,
M809.525T1340.052,0.36301,0.78104,0.10733,0.87201,
M423.198T1436.378,0.36218,0.78162,0.10701,0.87223,
M353.341T1280.542,0.36104,0.7824,0.10657,0.87233,
M893.613T1591.283,0.36094,0.78247,0.10653,0.87233,
M512.821T1418.36,0.35868,0.78402,0.10567,0.87292,
M293.211T1204.461,0.35863,0.78406,0.10565,0.87292,
M485.356T1624.705,0.35822,0.78435,0.10549,0.87292,
M329.322T1574.9,0.35764,0.78474,0.10527,0.87292,
M566.427T1621.712,0.35741,0.7849,0.10518,0.87292,
M361.236T1475.069,0.35598,0.78588,0.10464,0.87359,
M1011.712T1478.407,0.35237,0.78838,0.10327,0.87573,
M1019.379T940.951,0.35155,0.78895,0.10295,0.87573,
M490.4T1540.43,0.35101,0.78932,0.10275,0.87573,
M691.433T1253.346,0.35097,0.78935,0.10273,0.87573,
M547.366T1373.389,0.35015,0.78991,0.10242,0.87578,
M440.239T1021.299,0.34887,0.7908,0.10194,0.87578,
M915.582T1601.965,0.3486,0.79098,0.10183,0.87578,
M731.469T1179.269,0.34851,0.79104,0.1018,0.87578,
M237.94T1826.038,0.34814,0.7913,0.10166,0.87578,
M475.409T1390.36,0.34669,0.7923,0.10111,0.87647,
M610.486T1325.086,0.34488,0.79356,0.10042,0.87712,
M587.443T1574.815,0.34474,0.79365,0.10037,0.87712,
M915.58T1520.804,0.34338,0.79459,0.099855,0.87773,
M330.262T1456.934,0.3428,0.79499,0.099636,0.87775,
M967.614T1358.969,0.34097,0.79626,0.098946,0.87872,
M881.576T1491.938,0.33949,0.79728,0.098387,0.87943,
M691.43T1301.409,0.33731,0.7988,0.097563,0.88068,
M373.365T1591.631,0.33601,0.7997,0.097072,0.88125,
M599.276T1170.704,0.33407,0.80105,0.096342,0.88199,
M927.568T1387.796,0.33393,0.80114,0.096289,0.88199,
M551.407T1609.206,0.33291,0.80185,0.095905,0.88235,
M886.576T1624.867,0.33218,0.80236,0.095633,0.88236,
M943.585T1584.638,0.33141,0.80289,0.095342,0.88236,
M967.56T1352.622,0.33123,0.80302,0.095275,0.88236,
M951.603T1424.253,0.32881,0.8047,0.094367,0.88268,
M490.399T1605.092,0.32799,0.80527,0.094059,0.88268,
M479.357T1373.389,0.3279,0.80533,0.094027,0.88268,
M536.574T1557.26,0.32784,0.80537,0.094005,0.88268,
M373.367T1542.077,0.32755,0.80557,0.093896,0.88268,
M898.576T1540.43,0.32748,0.80562,0.093867,0.88268,
M293.127T903.94,0.32599,0.80666,0.09331,0.88339,
M330.261T1608.211,0.32334,0.8085,0.092321,0.88498,
M771.505T1209.593,0.32089,0.81021,0.091403,0.88643,
M892.609T1509.101,0.31895,0.81156,0.090681,0.88669,
M641.446T1339.403,0.31857,0.81182,0.09054,0.88669,
M568.445T1641.124,0.31836,0.81197,0.090461,0.88669,
M891.586T1523.868,0.3182,0.81208,0.090402,0.88669,
M701.547T1638.372,0.31777,0.81238,0.090243,0.88669,
M823.52T1195.638,0.31647,0.81328,0.089759,0.88725,
M309.294T1456.538,0.31412,0.81492,0.088883,0.88862,
M613.499T1578.697,0.31292,0.81576,0.088438,0.88911,
M568.457T1473.551,0.31224,0.81623,0.088187,0.8892,
M1059.694T1439.78,0.3111,0.81703,0.087764,0.88951,
M599.516T1557.26,0.31071,0.8173,0.087621,0.88951,
M490.398T1576.24,0.30801,0.81918,0.086621,0.89041,
M882.577T1472.663,0.30685,0.81999,0.08619,0.89041,
M909.618T1376.163,0.30629,0.82038,0.085985,0.89041,
M803.491T1338.543,0.30621,0.82044,0.085954,0.89041,
M313.164T1450.838,0.30616,0.82047,0.085936,0.89041,
M655.523T1471.536,0.30589,0.82066,0.085837,0.89041,
M803.49T1305.244,0.30563,0.82084,0.085742,0.89041,
M824.544T1245.233,0.30409,0.82192,0.08517,0.89116,
M803.496T1340.099,0.30132,0.82385,0.084153,0.89283,
M876.617T1570.854,0.29897,0.82549,0.083288,0.89418,
M881.574T1540.566,0.29508,0.82821,0.08186,0.8965,
M917.596T1624.867,0.29417,0.82884,0.081528,0.8965,
M882.575T1523.543,0.294,0.82897,0.081463,0.8965,
M1035.703T1411.385,0.29352,0.82929,0.081291,0.8965,
M655.524T1523.779,0.2926,0.82994,0.080953,0.8965,
M737.58T1624.418,0.29196,0.83039,0.08072,0.8965,
M372.363T1525.945,0.29164,0.83061,0.080603,0.8965,
M1064.424T990.311,0.29143,0.83076,0.080526,0.8965,
M332.33T1504.004,0.28886,0.83255,0.079589,0.89801,
M401.214T1557.26,0.28763,0.83341,0.07914,0.89852,
M385.291T1423.013,0.28661,0.83413,0.078767,0.89887,
M419.086T1291.55,0.28529,0.83505,0.078287,0.89944,
M558.209T908.106,0.28407,0.8359,0.077843,0.89993,
M967.716T1446.028,0.28246,0.83703,0.07726,0.90072,
M445.364T1523.593,0.28163,0.83761,0.07696,0.90092,
M1102.847T817.469,0.28017,0.83863,0.076431,0.90159,
M653.413T1377.63,0.27831,0.83993,0.075759,0.90257,
M627.535T1591.081,0.27675,0.84102,0.075194,0.90332,
M787.501T1338.968,0.27533,0.84201,0.074685,0.90395,
M1025.562T1190.664,0.27408,0.84288,0.074233,0.90429,
M563.477T1540.702,0.27376,0.84311,0.074118,0.90429,
M433.101T1389.086,0.27262,0.8439,0.073708,0.90472,
M841.489T1146.934,0.27194,0.84438,0.073464,0.9048,
M929.561T1641.676,0.26973,0.84592,0.072669,0.90591,
M833.242T1612.704,0.26933,0.8462,0.072527,0.90591,
M312.106T122.685,0.26804,0.8471,0.072065,0.90645,
M589.432T1330.445,0.26658,0.84812,0.071543,0.90711,
M572.541T1526.07,0.26459,0.84951,0.070829,0.90779,
M881.577T1523.839,0.26411,0.84985,0.07066,0.90779,
M367.199T1319.161,0.26398,0.84994,0.070613,0.90779,
M700.598T1389.773,0.26321,0.85048,0.070337,0.90794,
M524.437T1458.08,0.26033,0.85248,0.069314,0.90921,
M840.543T1338.528,0.25988,0.8528,0.069152,0.90921,
M569.45T1658.237,0.25972,0.85291,0.069097,0.90921,
M999.712T1325.086,0.25923,0.85325,0.068922,0.90921,
M792.472T1524.351,0.25808,0.85406,0.068514,0.90964,
M566.557T1576.856,0.25467,0.85643,0.067307,0.91038,
M834.484T1538.362,0.25438,0.85663,0.067205,0.91038,
M433.102T1456.867,0.25432,0.85668,0.067182,0.91038,
M882.581T1540.697,0.25432,0.85668,0.067181,0.91038,
M673.432T1355.711,0.25388,0.85698,0.067029,0.91038,
M700.599T1557.484,0.25367,0.85713,0.066952,0.91038,
M892.608T1557.588,0.25227,0.85811,0.066459,0.91099,
M803.494T1321.954,0.25166,0.85853,0.066245,0.91102,
M383.317T1433.132,0.25069,0.85921,0.065901,0.91132,
M705.429T1355.337,0.24949,0.86004,0.06548,0.91178,
M655.525T1490.395,0.2465,0.86213,0.064428,0.91357,
M931.575T1641.676,0.24562,0.86274,0.064122,0.91369,
M840.545T1322.545,0.24518,0.86304,0.063967,0.91369,
M907.627T1557.26,0.24434,0.86363,0.063674,0.91389,
M453.424T1540.43,0.24149,0.86561,0.062679,0.91541,
M613.48T1674.955,0.24112,0.86587,0.062549,0.91541,
M963.69T1542.988,0.23812,0.86795,0.061505,0.91669,
M967.58T1390.374,0.2377,0.86824,0.061359,0.91669,
M539.282T935.356,0.23766,0.86827,0.061345,0.91669,
M330.263T1492.022,0.23385,0.87092,0.060023,0.91818,
M491.404T1557.26,0.23376,0.87098,0.059994,0.91818,
M424.205T1508.296,0.23349,0.87117,0.059899,0.91818,
M409.12T816.318,0.23299,0.87151,0.059727,0.91818,
M490.399T1658.237,0.23273,0.87169,0.059638,0.91818,
M569.451T1621.712,0.23131,0.87267,0.059149,0.91867,
M853.492T1222.109,0.2309,0.87296,0.059006,0.91867,
M677.268T942.609,0.22845,0.87466,0.058161,0.92004,
M738.263T893.689,0.22702,0.87565,0.05767,0.92066,
M330.261T1473.013,0.22579,0.8765,0.05725,0.92112,
M293.131T985.458,0.22429,0.87753,0.056738,0.92179,
M379.265T1245.233,0.22328,0.87823,0.056393,0.9221,
M842.492T1254.627,0.22154,0.87943,0.055797,0.92225,
M959.579T1341.992,0.22149,0.87947,0.05578,0.92225,
M297.24T1355.686,0.22092,0.87986,0.055586,0.92225,
M967.562T1198.781,0.22074,0.87998,0.055525,0.92225,
M537.339T1273.741,0.21883,0.8813,0.054877,0.92301,
M409.23T1490.054,0.21852,0.88152,0.054769,0.92301,
M658.506T1373.389,0.21532,0.88372,0.053686,0.9249,
M506.256T1389.363,0.21473,0.88412,0.053487,0.9249,
M883.49T1163.004,0.21325,0.88514,0.052988,0.92554,
M803.498T1269.605,0.21254,0.88563,0.052749,0.92558,
M658.504T1422.678,0.21202,0.88599,0.052574,0.92558,
M379.265T1372.423,0.20757,0.88904,0.051079,0.92797,
M494.565T1422.678,0.20738,0.88917,0.051016,0.92797,
M795.419T1389.363,0.20691,0.88949,0.050859,0.92797,
M658.504T1389.113,0.19852,0.89522,0.04807,0.93344,
M439.231T1187.316,0.19789,0.89565,0.047862,0.93344,
M325.099T760.387,0.19743,0.89596,0.047712,0.93344,
M625.445T1372.464,0.19635,0.8967,0.047355,0.93359,
M967.563T1306.933,0.19603,0.89692,0.047248,0.93359,
M293.173T1490.995,0.19526,0.89744,0.046995,0.93371,
M343.221T1438.11,0.19384,0.8984,0.04653,0.93429,
M701.599T1463.866,0.19112,0.90025,0.045638,0.93578,
M1114.854T834.347,0.18871,0.90187,0.044854,0.93705,
M840.53T1307.309,0.18786,0.90245,0.044575,0.93718,
M372.364T1473.637,0.18673,0.90321,0.044209,0.93718,
M627.462T1239.559,0.1867,0.90323,0.044201,0.93718,
M824.546T1389.363,0.1849,0.90445,0.043615,0.93767,
M840.547T1302.363,0.1848,0.90452,0.043584,0.93767,
M644.467T1354.385,0.18338,0.90547,0.043126,0.93823,
M299.109T1514.352,0.17832,0.90887,0.041499,0.94111,
M297.24T1406.34,0.17801,0.90907,0.041402,0.94111,
M563.503T1355.746,0.17613,0.91033,0.040801,0.94199,
M716.614T1523.905,0.17501,0.91108,0.040443,0.94234,
M339.344T1608.535,0.17369,0.91196,0.040023,0.94281,
M489.39T1540.701,0.17309,0.91236,0.039836,0.94281,
M763.456T1354.833,0.17213,0.913,0.039531,0.94305,
M511.361T1439.891,0.16969,0.91462,0.03876,0.94429,
M1023.55T1219.14,0.16783,0.91585,0.038175,0.94466,
M477.343T1423.013,0.16769,0.91595,0.03813,0.94466,
M700.599T1463.866,0.16729,0.91621,0.038005,0.94466,
M824.536T1352.157,0.16482,0.91784,0.037232,0.94592,
M393.197T1408.78,0.1635,0.91871,0.036822,0.94639,
M779.628T1605.092,0.16234,0.91947,0.036462,0.94675,
M807.524T1179.269,0.15621,0.92349,0.034567,0.95046,
M821.505T1179.269,0.15528,0.9241,0.034282,0.95065,
M432.238T1237.746,0.1531,0.92552,0.033615,0.95132,
M790.519T1321.956,0.15301,0.92557,0.033589,0.95132,
M700.613T1641.124,0.15178,0.92637,0.033215,0.95171,
M411.251T1437.383,0.14772,0.929,0.031985,0.95342,
M843.487T1195.638,0.1476,0.92908,0.031949,0.95342,
M799.256T845.172,0.14727,0.92929,0.031851,0.95342,
M999.709T1492.083,0.14661,0.92971,0.031653,0.95343,
M505.253T1389.277,0.14479,0.93088,0.031107,0.9537,
M902.586T1492.083,0.14429,0.9312,0.030958,0.9537,
M999.712T1456.932,0.14425,0.93122,0.030946,0.9537,
M887.58T1641.676,0.1429,0.93209,0.030541,0.95408,
M327.072T884.787,0.14237,0.93243,0.030386,0.95408,
M333.203T1105.19,0.1398,0.93407,0.029622,0.95533,
M277.217T1187.469,0.13846,0.93492,0.029228,0.95546,
M433.101T1293.719,0.13829,0.93503,0.029175,0.95546,
M701.596T1544.095,0.13745,0.93556,0.02893,0.95558,
M828.498T1333.909,0.13673,0.93602,0.028716,0.95562,
M341.27T1389.511,0.1344,0.93748,0.028036,0.9563,
M381.19T1422.254,0.13435,0.93752,0.02802,0.9563,
M843.488T1237.073,0.13347,0.93807,0.027764,0.95644,
M751.515T1356.037,0.13267,0.93858,0.027531,0.95653,
M420.092T1421.35,0.1317,0.93918,0.02725,0.95672,
M691.276T938.382,0.13049,0.93994,0.026899,0.95707,
M747.539T1372.761,0.12875,0.94102,0.026399,0.95708,
M705.42T1322.564,0.12861,0.94111,0.026358,0.95708,
M505.254T1019.35,0.12845,0.94121,0.026314,0.95708,
M427.285T1591.149,0.12759,0.94175,0.026066,0.95721,
M383.32T1400.494,0.12314,0.9445,0.024798,0.95958,
M490.398T1557.593,0.12154,0.94548,0.024346,0.96015,
M807.525T1306.532,0.11839,0.94741,0.023463,0.96168,
M796.542T1269.605,0.11665,0.94847,0.022978,0.96199,
M365.275T1406.394,0.1165,0.94856,0.022937,0.96199,
M505.253T1373.377,0.11459,0.94971,0.022409,0.96274,
M902.575T1473.64,0.1129,0.95073,0.021942,0.96295,
M489.392T1576.24,0.11215,0.95118,0.021737,0.96295,
M789.515T1306.035,0.11085,0.95196,0.021383,0.96295,
M881.483T1130.872,0.11075,0.95201,0.021356,0.96295,
M333.204T1139.313,0.11074,0.95202,0.021352,0.96295,
M1131.542T920.434,0.10776,0.9538,0.020543,0.96393,
M644.52T1393.418,0.10715,0.95416,0.020379,0.96393,
M508.544T1507.08,0.10699,0.95425,0.020338,0.96393,
M297.239T1372.882,0.10434,0.95581,0.019628,0.96467,
M721.498T1439.586,0.10431,0.95583,0.019619,0.96467,
M967.557T1267.284,0.10234,0.95698,0.019095,0.96541,
M565.454T1591.061,0.10091,0.95782,0.018717,0.96583,
M1083.693T1308.231,0.091579,0.96315,0.016305,0.97078,
M393.186T1422.878,0.073951,0.97273,0.012006,0.97968,
M494.563T1509.9,0.073762,0.97283,0.011962,0.97968,
M771.505T1321.652,0.068326,0.97563,0.010713,0.98206,
M995.707T1642.868,0.06688,0.97636,0.010388,0.98237,
M789.516T1356.123,0.063648,0.97798,0.0096709,0.98356,
M789.513T1407.327,0.061294,0.97913,0.009158,0.98429,
M467.316T1558.103,0.055884,0.98172,0.0080106,0.98645,
M433.102T1423.014,0.054978,0.98215,0.0078227,0.98645,
M1018.702T1376.163,0.053252,0.98295,0.0074688,0.98683,
M408.308T1456.538,0.048662,0.98503,0.006551,0.98848,
M669.562T1624.559,0.039655,0.98887,0.0048587,0.99191,
M789.515T1372.553,0.031077,0.99221,0.0033979,0.99481,
M760.575T1390.36,0.025589,0.99414,0.0025522,0.99632,
M890.585T1428.316,0.012093,0.99807,0.00084034,0.99951,
M421.257T1059.952,0.010806,0.99836,0.00071074,0.99951,
M421.258T1036.333,0.0089664,0.99876,0.00053822,0.99951,
M645.475T1306.137,0.007106,0.99912,0.00038046,0.99951,
M733.555T1707.904,0.0048016,0.99951,0.00021184,0.99951,
