"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M1332.239T13.111","15748.883","15748.883","15748.883","15748.883","16802.9115","18123.855","16648.423","15725.217","18410.743","15469.895","16848.019","18304.75","17358.422","17479.532","18669.696","15046.793","16114.429","16830.143","18157.242","18223.235","18358.783","15683.724","16061.201","18461.416","20078.054","18272.964","18582.86","16699.873","17010.974","14943.721","14821.568","20421.9112","17922.937","20631.083","19410.405","16108","17547.467","18047.077","15896.985","15127.576","15127.576","19494.196","16731.966","18007.363","16190.401","18433.047","15097.667","18346.294","16743.257","20297.346","17560.882","17295.414","19532.381","17797.424"
"M1334.742T13.111","13352.372","13352.372","13352.372","13352.372","15568.714","14537.716","15514.551","12767.171","14305.207","11984.709","13396.117","14913.122","15091.784","12813.006","13303.762","14707.731","13196.108","13655.696","14399.873","12991.926","14827.733","13688.009","14800.283","14086.316","15265.903","12426.273","14684.317","13439.803","13109.274","11543.366","12650.106","14336.4593","16724.522","14200.678","13815.03","13286.528","14605.203","15467.764","15398.1","16110.586","16110.586","14868.236","13966.231","13727.12","14564.439","13321.333","13350.68","13626.85","12064.42","17000.989","13458.937","13774.026","14086.957","16372.25"
"M1336.742T13.121","17399.149","17399.149","17399.149","17399.149","18609.435","17776.004","17702.733","14951.78","18602.52","15537.671","17111.05","16363.785","17780.761","13913.042","17019.264","16576.992","15236.732","17142.342","12768.986","17473.134","19211.813","16479.228","18602.724","18359.699","19931.443","17817.197","18148.785","18466.89","16240.566","14835.772","16728.432","16942.1075","15407.575","20111.075","17953.321","15279.253","20040.214","18841.359","19778.057","21123.08","21123.08","18145.449","17390.286","16116.424","17298.282","16629.031","14853.764","15364.691","15580.322","18801.296","15576.616","17973.473","17107.042","16917.629"
"M1337.74T13.11","49990.487","49990.487","49990.487","49990.487","47717.5641","55179.972","53842.961","54841.126","56486.968","44519.482","54714.342","52677.56","54741.734","52245.073","56156.574","53883.54","47555.409","53381.973","53490.034","52216.553","51128.796","52705.7","53506.556","54982.88","52124.147","52665.05","57270.746","49294.541","50526.205","45522.612","47022.17","55721.934","52096.643","57815.329","56999.285","53818.811","54631.158","54939.401","55508.233","49442.177","49442.177","56348.724","51050.349","54039.665","53442.039","48504.488","53078.764","55934.617","44937.467","63723.132","57549.739","58043.367","55477.152","56222.406"
"M1338.07T13.111","35025.404","35025.404","35025.404","35025.404","37860.6087","37786.926","35724.413","37047.665","41425.328","34343.917","38516.951","39435.954","37174.584","35955.909","40277.572","39017.316","34158.874","36599.753","39670.847","37966.988","37183.114","37892.646","40859.297","39309.918","39156.794","35299.245","38431.307","39034.874","37011.469","30748.342","34231.473","37587.8648","38011.854","39794.532","39750.056","39197.548","38284.739","38564.872","40443.347","32541.739","32541.739","41440.227","38436.187","36701.049","38958.268","34635.466","39144.557","39491.082","34559.415","43259.572","40517.116","41809.052","37674.029","40682.975"
"M1338.236T13.111","21813.846","21813.846","21813.846","21813.846","23208.7855","23857.832","25026.197","23465.995","23010.283","19348.657","24141.809","24781.415","23359.556","21371.266","24475.8","24995.523","20864.783","23026.308","24507.064","22993.479","23734.139","22487.914","23442.793","24126.162","23336.554","22888.46","24651.469","22717.439","21941.123","19706.855","20705.719","22500.9925","23274.772","24169.845","24781.168","23066.218","23990.737","22944.628","24681.924","21499.932","21499.932","23406.008","23734.04","22901.654","23853.885","21062.826","22790.613","22618.155","17474.266","25843.128","25625.527","22300.702","21688.872","22917.615"
"M1342.731T13.115","13330.477","13330.477","13330.477","13330.477","17606.758","8720.082","9542.542","13134.874","11111.552","12161.577","13431.432","11447.486","13868.415","8978.856","11338.176","9485.922","11946.764","11992.233","12836.627","11849.222","11425.007","11722.751","10965.324","13121.556","11246.495","13362.236","12466.279","11653.072","12437.753","10715.611","12075.22","14248.8049","14011.553","13913.659","12931.94","12260.89","15315.535","14315.849","10975.556","19266.645","19266.645","12754.619","14553.722","12482.496","12038.783","12233.185","13429.863","15846.671","15021.117","13992.149","12680.396","11328.615","14681.715","14164.864"
"M1347.401T13.112","21301.886","21301.886","21301.886","21301.886","22091.395","23492.02","23536.542","24876.322","24659.82","20281.699","22894.201","23024.778","24787.063","22751.467","13938.145","24483.665","20876.461","22820.193","24426.864","22243.617","22210.386","23813.253","24170.853","23406.008","23616.028","12514.453","23476.253","24430.513","21505.552","18878.124","20052.005","21612.8218","24514.738","25878.075","25090.518","23590.412","23923.989","18078.072","24866.597","20355.043","20355.043","22316.446","23443.206","23393.14","22765.968","20788.177","23019.108","21687.68","16810.369","25981.065","23441.418","22106.486","23179.025","23660.492"
"M1348.065T14.094","7763.727","7763.727","7763.727","7763.727","6683.5833","8875.674","5201.911","6552.752","6576.792","8260.221","8946.686","8808.75","5948.579","8418.878","7127.508","10080.373","7809.724","8497.589","9119.508","10165.393","7808.658","7964.496","8123.138","8912.894","7705.377","7978.691","8210.334","9129.833","8718.244","6865.676","7916.053","10229.9631","8730.039","8890.158","8837.111","7880.345","9596.762","7460.165","7736.272","6638.757","6638.757","7781.274","10714.046","8405.009","7959.615","7755.165","6396.532","6790.651","7275.517","7570.645","6688.342","7003.099","6908.195","8725.8"
"M1349.236T13.112","34688.948","34688.948","34688.948","34688.948","36941.2827","36179.568","38894.076","39085.918","38887.835","35416.958","37793.493","37376.663","37812.399","38547.416","41647.367","41717.713","37116.508","37021.039","33042.331","40694.362","36544.734","40296.522","33952.546","36834.172","37945.698","35571.767","37321.383","36379.914","37585.539","29976.698","35126.596","37541.7521","37777.423","38330.908","38293.731","34173.728","38102.727","37794.778","37508.655","33171.92","33171.92","39141.347","39086.05","35511.943","41493.395","35897.472","39303.518","39247.422","33732.62","43709.472","38188.677","37855.42","37722.124","38105.846"
"M1350.732T15.948","15503.427","15503.427","15503.427","15503.427","15002.9846","16676.087","15377.664","17779.46","15938.908","12706.97","13341.431","14195.239","15540.491","15199.762","12807.676","18184.406","13234.439","13331.482","13826.364","16872.271","9979.502","17283.373","9602.813","12009.552","15953.249","14967.924","16948.534","15528.381","17389.103","12857.92","8331.606","15902.2228","17650.211","15477.977","16271.433","13315.586","8784.274","15295.298","12001.726","15753.515","15753.515","15586.888","15707.246","16488.264","13629.071","14677.896","15799.479","17118.642","13777.022","13846.697","14525.829","11640.079","15864.359","16915.32"
"M1350.741T12.108","6455.619","6455.619","6455.619","6455.619","5961.8738","7287.428","6278.622","8594.578","7262.846","6316.821","6316.379","8408.212","6577.051","6241.117","5123.867","6227.905","5042.547","7669.411","7199.227","7218.14","6476.492","8391.21","7287.768","5910.889","5796.173","8187.877","6585.352","6911.162","7240.471","6749.561","6632.609","6820.1035","9237.08","8002.94","6501.104","5987.263","6835.754","7824.817","6072.251","8332.924","8332.924","6184.086","11546.536","6349.809","7147.543","5787.048","7296.014","7663.891","6323.881","7547.191","6116.085","6009.201","6165.012","7281.772"
"M1352.731T15.036","10583.96","10583.96","10583.96","10583.96","12739.5228","14550.363","13857.749","14989.932","13887.055","11244.148","14241.066","17182.239","15594.153","15171.446","15544.634","14455.299","13233.008","9540.956","10755.893","14560.287","15025.509","14987.682","14456.099","9014.964","15658.731","11938.76","14777.689","13690.862","14421.073","10594.652","11307.181","14347.5141","15949.632","14115.721","15077.248","13870.541","14161.522","13496.07","15178.994","19880.155","19880.155","9632.812","15516.482","13396.859","15906.683","14350.86","14208.739","14585.662","12054.094","15542.797","15112.15","10794.286","8088.192","12977.128"
"M1354.065T13.114","15894.691","15894.691","15894.691","15894.691","19167.6467","19698.265","18057.767","17736.416","18870.357","15233.884","21560.54","18532.617","19424.612","20369.084","20703.89","19510.511","16072.086","20071.285","19534.111","17855.193","20820.852","18300.929","19529.712","19528.802","22039.171","18884.73","18149.832","19173.824","17294.366","16140.332","15797.606","19873.7689","18958.612","16286.065","20538.353","18295.264","21009.516","18876.46","20554.888","17376.076","17376.076","17996.484","17516.457","19997.134","19712.976","19369.427","15777.345","20640.64","16771.067","23017.747","18370.919","19321.792","20469.171","18861.004"
"M1354.067T13.111","15861.822","15861.822","15861.822","15861.822","18051.1142","19832.401","18819.974","17738.685","19967.347","15284.176","20170.492","17731.034","19427.61","18847.143","20703.89","19959.329","16033.486","20066.028","20176.121","17818.727","20820.852","21107.384","19529.75","19542.452","22041.831","15301.273","18150.79","19173.824","17294.366","16111.015","15802.526","19875.3979","18940.356","16286.983","20548.427","17559.823","22047.946","17774.451","20554.888","19576.933","19576.933","17996.484","18575.714","19997.134","19696.561","19320.577","17422.336","20640.64","16771.067","23017.747","19195.995","15281.881","20469.536","18847.694"
"M1355.23T13.109","19409.394","19409.394","19409.394","19409.394","20021.8963","21623.164","20005.885","20672.071","23638.704","19224.196","20858.375","22074.269","23213.334","22833.605","22097.09","20990.487","20078.568","21516.333","23857.445","21462.336","23021.459","21762.862","21800.211","21821.679","22983.851","19171.293","23519.15","20924.682","21434.83","19627.658","20978.189","24072.834","22451.258","24304.178","22856.368","21241.173","22281.734","22252.513","22173.484","17452.304","17452.304","22561.423","22177.578","21608.029","21528.216","21653.107","21754.32","22031.862","20481.361","26226.65","23467.6","22236.51","24454.052","22636.078"
"M1355.233T13.111","19409.394","19409.394","19409.394","19409.394","20021.8963","21065.006","21854.955","20208.91","24553.67","19158.837","20923.984","22074.269","23213.334","22833.605","21541.075","20990.487","20076.217","21524.128","22860.272","21462.336","23180.211","21762.862","21800.211","22266.364","23198.826","18152.294","24152.102","19989.304","21434.83","19627.658","20978.189","24072.834","21576.152","24304.178","22291.59","21249.558","21512.344","22252.513","22173.484","17945.445","17945.445","22571.772","22821.74","20813.009","21528.216","21653.107","21765.888","21935.43","20180.589","26642.224","22668.513","20632.33","23331.786","23665.103"
"M1355.738T13.11","25483.793","25483.793","25483.793","25483.793","26784.3074","26061.272","25253.022","24796.076","26034.486","22705.964","27326.125","26563.452","25528.231","27197.779","27744.226","27631.71","23713.359","25964.498","29992.884","25850.02","26760.721","26548.405","25436.984","27218.443","27134.462","26564.172","27894.587","25826.255","24815.289","20889.882","23385.024","27423.9165","30665.964","28429.429","26141.419","25969.067","28536.689","27123.235","28903.304","24069.6","24069.6","27024.922","27174.277","26091.806","23144.111","23508.055","25065.475","24569.344","22096.287","30778.496","26489.105","27340.697","28664.854","26646.488"
"M1356.732T13.109","17020.005","17020.005","17020.005","17020.005","20352.1733","20207.202","20426.173","20827.251","21139.774","15970.859","17496.773","19486.139","19223.257","17353.287","19376.746","20894.202","16555.823","19723.189","21798.312","18737.18","20803.751","19237.675","20056.747","20053.547","18642.763","17675.641","19161.619","18088.627","20733.776","15877.44","16962.914","17395.2337","18661.821","17506.2","22108.464","17222.171","12507.41","11905.978","19054.815","21851.625","21851.625","19420.935","20200.412","18914.597","17870.243","17830.31","17039.884","18245.625","17960.476","9719.204","21006.413","19708.157","20010.65","20408.982"
"M1363.728T17.123","9889.198","9889.198","9889.198","9889.198","11855.6991","10591.68","12649.124","12572.775","12807.402","7777.516","9465.253","10539.029","12305.415","12270.088","11754.249","12091.212","10696.776","10958.383","11166.881","9440.307","11097.377","9953.059","13990.005","11719.382","11093.386","8547.786","11114.085","12376.686","11245.948","7379.108","10205.985","12903.6092","9901.306","10632.776","13073.655","11254.375","12086.862","9502.477","12267.338","10657.881","10657.881","11413.397","10573.523","12313.067","12274.438","11566.512","11604.089","13465.999","9159.828","14714.7","12252.403","12624.261","11605.978","12154.362"
"M1372.988T13.614","10652.879","10652.879","10652.879","10652.879","12345.4201","10253.416","12505.046","12133.226","12518.343","10654.863","10389.611","12525.062","13073.102","13244.126","11539.967","12430.651","11062.676","8704.593","12252.529","10663.451","12171.509","11086.705","13566.258","11835.834","11549.039","11914.684","12935.833","11969.542","11045.833","10091.961","10488.093","11776.7825","12601.157","13038.283","12356.699","11705.978","12528.462","10283.966","11869.243","11231.661","11231.661","11945.317","11858.158","11024.423","11975.116","10689.389","10885.785","12348.137","12036.535","14436.786","12629.58","11966.21","12781.115","11759.406"
"M1377.398T13.111","27666.856","27666.856","27666.856","27666.856","30293.372","29299.636","28528.898","29235.697","32448.924","25295.24","28745.834","30812.832","30385.887","30421.632","28698.13","31204.152","25150.72","29446.315","32975.344","29234.983","31731.712","30897.343","31817.103","30874.831","31466.99","29875.358","31269.854","32293.022","27334.74","23291.559","26352.26","31525.7758","29766.322","29913.262","28855.7","31063.68","30942.818","30821.219","33648.592","24581.302","24581.302","30193.431","32008.202","31063.881","32669.626","25953.628","28280.906","30862.288","26352.815","40630.283","31148.068","30306.648","30462.294","18429.793"
