"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M1083.693T1308.231",-0.056302,-0.028802,0.021211,-0.003484,0.0019711,0.0060612,0.005106,-0.011105,0.045281,-0.043472,-0.019539,-0.030302,0.033223,-0.043064,0.010181
"M840.547T1302.363",-0.015307,-0.0068543,-0.0088184,0.0064145,0.013731,-0.035749,0.0052694,0.0081321,0.0208,-0.00033713,0.0096731,-0.019748,0.035191,-0.013147,-0.0034182
"M297.239T1269.605",-0.026025,0.0020672,-0.03065,0.030116,0.032273,-0.013036,-0.010797,0.018822,0.011884,-0.031022,-0.012046,0.010337,0.0085077,0.012563,0.0032776
"M563.405T1612.829",2.3504e-05,-0.028538,-0.032567,0.015655,0.010407,-0.032707,0.0029066,-0.014247,-0.03428,-0.016932,-0.02049,-0.032266,0.0095429,-0.025055,-0.0042704
"M901.578T1512.438",-0.035925,-0.029542,0.016405,-0.019146,-0.021767,0.018337,-0.028782,-0.0035446,0.011675,-0.013812,-0.0091026,-0.0081665,-0.0024313,-0.033121,0.0016118
"M796.294T940.951",-0.0048277,0.0057417,0.0069237,0.022834,-0.0050499,-0.018349,-0.016922,0.022095,0.004475,-0.0092224,0.0041563,-0.010502,0.011815,0.028899,0.0061581
"M373.367T1542.077",-0.015305,-0.011837,-0.0026554,0.017921,0.021139,0.01104,0.009422,-0.021766,-0.017096,-0.016943,-0.010691,-0.0095326,0.0081088,0.0080997,-0.00058091
"M1012.721T1475.069",-0.049005,-0.026029,0.041861,-0.021633,-0.013863,0.019471,-0.002016,0.0059953,-0.01181,-0.019134,-0.0049523,0.061401,0.013123,-0.045405,-0.007798
"M881.57T1435.939",-0.05767,-0.030546,0.031374,-0.018066,-0.00064762,0.0095275,-0.018579,-0.026751,-0.001279,-0.019904,0.0090533,1.8721e-05,0.011268,0.009257,0.0083444
"M256.265T1540.694",0.00011747,8.8543e-05,-0.0098145,0.0093074,-0.019625,0.028922,0.00079552,0.02213,-0.0062822,0.0062969,-0.031088,0.0037064,-0.0029628,-0.0035688,-0.0016017
"M393.294T1406.263",-0.01435,-0.0051093,-0.02957,-0.018189,0.0031615,-0.0121,0.0097333,-0.029077,0.0099414,-0.0086943,-0.025311,0.0010372,0.018258,-0.045725,-0.0010003
"M474.347T1608.13",0.010806,-0.010636,0.0030289,0.014099,-0.01379,0.017558,0.02055,0.03395,-0.0013236,-0.016207,-0.010129,-0.00020572,0.025013,0.010462,-0.00058668
"M875.587T1358.969",-0.037856,-0.014522,0.02173,-0.012861,0.0076312,-0.0084148,0.011474,-0.0075523,0.0041351,0.044838,0.0058514,-0.022224,-0.0025091,0.015888,0.0011761
"M898.575T1473.64",-0.058109,-0.028818,0.026236,-0.010849,0.0062142,0.0065176,-0.00082304,-0.018326,0.032954,-0.026136,-0.00779,-0.034805,-0.045571,0.0035186,-0.0059609
"M494.563T1509.9",-0.00099422,-0.024779,-0.01161,0.014505,-0.031027,0.019682,-0.0098847,0.02967,-0.01119,-0.011121,-0.0026665,0.0022476,0.010813,-0.026607,0.0040383
"M385.291T1472.833",-0.0043633,-0.01599,-0.0046842,0.018373,0.0068303,-0.0053636,-0.0014888,0.0065461,-0.0094706,-0.019431,-0.0022516,0.0054796,0.014157,0.0055,-0.00067125
"M429.317T1389.185",0.0043504,0.027697,0.027535,0.036352,0.0032342,0.005947,-0.019565,0.00068425,0.021017,0.0051589,0.010079,0.0070532,0.023439,0.00070053,-0.0023207
"M708.511T1659.486",-0.0058059,-0.028854,-0.001739,0.028181,-0.0095733,-0.0078087,0.011353,0.0082372,-0.014288,0.0051345,-0.0070474,0.04513,0.01203,-0.015788,-0.0051746
"M927.605T1584.638",-0.046946,-0.023752,0.018881,-0.0094469,0.0015869,0.010673,-0.014214,-0.026158,0.013678,0.010402,-0.00077903,0.0070862,-0.0060525,-0.026965,0.00041948
"M524.437T1458.08",0.018181,-0.005584,-0.0079854,-0.007911,0.002001,0.0059417,-0.010999,-0.0082711,-0.0079251,-0.014985,0.0035388,-0.031339,0.00036217,-0.029412,-0.001998
"M892.609T1509.101",-0.044023,-0.016762,0.033104,-0.025061,0.0016917,0.010093,-0.030192,-0.0071387,-0.0036297,-0.0038532,0.0087247,-0.0043492,0.030332,0.011806,0.00070337
"M808.735T1557.614",-0.026198,0.023924,-0.020279,-0.051499,-0.029814,0.025334,0.04536,-0.029868,0.055007,-0.019589,0.035464,0.011525,-0.044594,0.0083597,0.0013355
"M515.408T1574.181",-0.0019651,-0.012476,-0.02196,0.0072328,-0.031237,0.010804,0.04502,-0.014769,-0.019919,-0.059792,0.012048,0.04707,0.035652,0.046893,-0.00072813
"M913.563T1454.879",-0.051552,-0.028308,0.022185,-0.010741,-0.0028799,0.0024519,-0.013976,-0.016197,0.003787,-0.017069,0.01487,-0.021458,-0.013207,0.015347,-0.0099787
"M655.531T1610.398",-0.02339,-0.029495,-0.013873,0.033782,-0.010826,-0.009847,0.0041855,-0.045052,-0.045566,0.057509,0.032739,0.0030118,-0.018154,0.029092,0.0024233
"M617.433T1456.129",-0.0054456,-0.014178,-0.016803,0.0058843,0.019536,-0.012602,0.0084412,-0.036208,0.028267,-0.026722,0.016168,-0.018993,0.054239,0.016235,-0.002088
"M721.577T1536.307",-0.036208,0.033723,-0.038326,-0.025538,-0.011207,-0.027187,0.045821,-0.071143,0.0042443,-0.016864,-0.038336,0.0015412,-0.031457,0.01963,0.0021942
"M881.568T1457.816",-0.058785,-0.031585,0.030167,-0.022148,-0.00048236,0.0072321,-0.014431,-0.019983,0.0019015,-0.013676,0.0070129,-0.0021636,0.0082998,0.011352,0.00031861
"M825.585T1557.26",-0.030833,-0.027675,0.0066756,-0.02574,-0.01013,-0.0096834,-0.032639,-0.01484,0.0019435,0.029797,-0.008131,-0.028671,-0.0026795,-0.0073693,-0.0023877
"M481.362T1591.564",0.018491,-0.0036256,-0.020064,0.011545,-0.040156,-0.0088977,-0.0087862,0.016167,0.012979,6.8105e-05,-0.042039,-0.025971,-0.02336,-0.013979,0.0019707
"M411.251T1437.383",0.0071963,-0.018575,-0.012688,-0.0025128,0.011718,-0.009618,-0.0050855,-0.024974,0.0061118,0.0050422,0.0168,-0.022319,0.0023904,-0.0068408,-0.0017758
"M566.426T1641.413",-0.016026,-0.047651,-0.030792,0.052507,-0.014255,-0.042913,-0.02443,-0.0028127,0.0039778,0.01387,0.0060857,-0.0058204,-0.031825,0.0090245,-0.0079102
"M658.504T1389.113",0.014246,-0.0078821,-0.018834,0.022403,0.0065164,0.0088546,-0.034204,0.012382,0.021635,-0.022353,-0.0087422,0.00011078,-0.01194,0.003416,0.0035784
"M873.58T1556.7",-0.018985,-0.023398,0.029742,-0.021545,0.039888,-0.021146,-0.0029428,0.016065,-0.022304,0.059265,-0.024504,-0.012114,0.022489,0.020696,-0.001976
"M608.525T1624.418",-0.021546,-0.025711,0.01686,0.013871,-0.014832,0.016781,0.041959,-0.0012484,0.0042628,-0.048312,0.021541,-0.017694,-0.041299,0.058618,6.8611e-05
"M883.588T1473.64",-0.044407,-0.026372,0.017991,-0.017312,0.0043646,0.02213,-0.023526,-0.011822,-0.015764,0.0022751,0.019588,0.016975,-0.002274,-0.0093302,0.0043887
"M920.644T1518.016",-0.034077,-0.016203,0.02292,-0.027792,-0.0031299,-0.007754,-0.024087,-0.011002,0.013876,0.025024,-0.0025496,-0.016414,0.01575,0.010315,0.0064345
"M965.706T1490.033",-0.030404,-0.034986,0.027129,-0.048267,-0.0026446,-0.028337,0.033059,0.025183,0.012072,0.021683,0.015234,0.084808,-0.038239,0.0055524,-0.017453
"M1028.737T1341.992",-0.047187,-0.039809,0.021456,-0.0044366,-0.0051483,-0.019236,-0.022659,-0.030542,0.014281,-0.0039427,-0.032526,0.010264,0.032385,0.045943,-0.00064086
"M443.333T1262.042",-0.01788,0.056974,-0.0081192,0.0012153,0.051738,-0.020041,-0.017797,-0.046716,0.0093106,-0.015271,-0.018052,0.023475,0.014481,0.029226,-0.0016766
"M702.545T1440.116",-0.0075436,-0.006525,-0.00056144,0.02819,-0.019464,-0.016386,-0.031773,-0.018847,-0.015598,-0.020562,-0.017043,0.00055635,-0.018997,0.0089516,-0.0025241
"M401.317T1390.374",0.0059365,0.012583,0.03486,0.02169,-0.013277,-0.028577,-0.015599,0.00090665,0.016163,-0.0035049,0.0099623,0.020108,0.042175,0.037879,-0.0021079
"M825.582T1428.316",-0.013582,0.0058267,0.036233,0.014787,-0.023454,0.0012217,-0.031552,0.010476,0.013027,-0.014156,-0.0099805,-0.049277,-0.019434,-0.01208,-0.0057476
"M669.243T917.809",0.013579,0.0010818,0.01257,0.018526,-0.0040937,-0.015277,0.0020733,-0.0041419,0.022158,-0.0079108,-0.042023,-0.018157,-0.0056074,-0.0051736,-0.00070702
"M441.32T1479.382",0.013515,-0.0014652,-0.013676,-0.02359,-0.0083987,-0.0050908,-0.0042841,-0.024152,-0.023903,-0.0080131,-0.0016787,-0.011609,-0.0079768,-0.0045716,1.0142e-05
"M565.454T1591.061",-0.013441,-0.045293,-0.031995,0.050991,-0.020054,-0.052195,0.02044,-0.00020352,-0.0026148,-0.01472,0.022513,-0.00025799,0.001524,0.0181,0.0078132
"M945.585T1492.083",-0.041145,-0.014004,0.013251,-0.00043907,0.0019056,-0.0050651,-0.029698,0.0030671,-0.0066593,-0.025504,0.019037,-0.010015,-0.01037,0.00034434,0.0076812
"M401.342T1557.26",0.010582,-0.014511,-0.019733,-0.010355,-0.008018,0.033483,0.019119,-0.016302,0.017587,0.0033383,-0.006203,-0.012881,0.009418,0.030046,-0.0014862
"M534.317T1557.588",-0.01537,-0.016403,0.01758,-0.016198,-0.0076962,0.018953,-0.014767,-0.0021562,0.016125,-0.038148,0.015635,0.0055682,0.024832,-0.02698,0.00049831
"M305.302T1591.458",-0.0088399,-0.0044744,-0.023182,0.015427,0.0036614,-0.044594,0.039816,0.0042192,0.024659,0.0030798,-0.011898,0.016593,-0.024317,0.022355,0.0014689
"M899.582T1490.329",-0.049886,-0.029106,0.022522,-0.012135,-0.014021,0.025938,-0.02814,-0.0020353,0.037573,-0.017745,0.019373,0.0023621,-0.0076488,-0.030479,-0.0054316
"M351.208T1439.835",-0.0038015,-0.0023783,0.0084563,0.0070639,0.018113,0.010355,-0.0018751,0.0017509,0.0221,0.0026054,-0.005381,-0.040926,0.030611,-0.014185,-0.00093431
"M510.367T1523.593",-0.0027828,-0.025408,-0.02041,0.024023,-0.012719,-0.041137,-0.011583,-0.014324,-0.0083427,-0.016319,-0.0020399,-0.012551,-0.00818,-0.0055998,0.0046609
"M810.531T1659.646",-0.029401,-0.029383,-0.0077677,0.021627,0.024578,0.016773,0.03762,0.039856,0.032042,0.0071241,-0.014086,-0.024636,0.024962,-0.0051676,-0.0026657
"M409.225T1624.962",0.00037662,-0.020168,-0.0048684,0.022002,-0.0046501,-0.0038607,0.0068116,0.013356,-0.0066271,-0.024113,-0.012487,0.012233,0.0027444,0.0059513,0.0036207
"M747.451T1490.329",-0.010527,-0.020605,0.01894,0.008129,-0.0056447,0.00028753,-0.020156,-0.0027207,0.01569,0.011576,-0.0083594,-0.019739,-0.0069098,-0.015778,-0.00012343
"M938.6T1518.016",-0.045163,-0.014588,0.03656,-0.010029,-0.0095482,0.0054402,-0.014391,-0.0015456,0.033306,0.00028178,0.021473,-0.036587,-0.0002876,-0.032574,-0.01158
"M885.578T1475.069",-0.041446,-0.030171,0.013129,-0.020601,0.0014912,0.019637,-0.021282,-0.0031185,0.008105,-0.0010995,-0.0079393,0.0079458,-0.011174,-0.028796,0.0041309
"M701.599T1463.866",-0.027729,0.042982,-0.022246,-0.0067861,-0.0041404,-0.0016968,0.057793,-0.01023,0.056556,-0.014078,-0.030395,0.023331,-0.046553,-0.052359,-0.015716
"M327.231T1624.498",0.00035709,-0.01507,-0.016566,0.032306,0.0088347,0.0067348,0.0083231,-0.0023102,-0.027162,0.027482,-0.01466,-0.0050358,0.0021577,-0.0035003,-0.0027709
"M305.302T1540.694",0.0021846,-0.024227,-0.032956,0.002075,0.019125,0.0023586,0.0012863,0.0062717,0.010994,0.0083241,0.010183,-0.0033503,0.010939,0.0024825,0.0068453
"M977.7T1446.028",-0.062663,-0.011998,0.006607,0.022977,-0.019913,0.02442,-0.008537,0.015842,0.10977,-0.015198,0.065729,-0.074054,-0.0078103,-0.067265,0.010797
"M853.584T1513.559",-0.031999,-0.020684,0.023998,-0.022357,-0.012503,-0.0025582,-0.018489,0.0029935,-0.0013795,-0.018112,0.0010592,0.018423,0.00056077,-0.038825,-0.003106
"M674.232T924.482",0.0054315,-0.0056787,0.018615,0.039862,0.0038965,0.0010189,-0.026396,-0.023002,0.016325,-0.022945,0.034072,0.0033439,0.011757,0.0074747,0.00014686
"M885.58T1536.307",-0.047042,-0.0255,0.012027,-0.012461,0.0025894,0.016679,-0.014373,-0.015853,0.02507,-0.00025921,0.026038,0.017268,-0.0062064,-0.032944,-0.0051535
"M944.587T1458.08",-0.034736,-0.027869,0.024082,-0.037653,-0.012612,-0.0065488,-0.013874,-0.018038,-0.037546,0.00094039,-0.011875,-0.026721,0.020619,0.017374,-0.010396
"M419.314T1508.139",-0.00097768,-0.00060751,-0.0026745,-0.010597,-0.0037694,-0.011051,0.019333,0.0019939,-0.028487,0.010928,-0.021789,0.022471,-0.014594,0.017042,0.0013847
"M579.486T1558.522",-0.014808,-0.026608,-0.012887,0.0070181,-0.013819,0.00082391,-0.004831,-0.011503,-0.0082619,0.023947,-0.018552,0.052649,0.0034833,0.035227,-0.012248
"M692.264T921.146",0.014856,-0.021429,-0.015441,-0.010101,0.0070353,-0.009589,0.016469,0.011399,0.020565,-0.007023,0.0011874,-0.010061,-0.017267,-0.0017629,0.00095053
"M327.176T1435.338",0.0050854,-0.011653,-0.0046464,0.026153,-0.014659,0.0050328,-0.0059885,0.0035076,-0.027312,-0.0056125,-0.012736,-0.010035,-0.0014406,0.0040547,-0.0012941
"M333.203T1439.392",0.0032285,0.011689,-0.026324,0.016798,0.014602,0.0049802,-0.03383,-0.0044837,0.012624,0.0076118,-0.020855,0.022138,-0.0050809,0.015983,0.0023845
"M297.239T1245.233",-0.024516,0.00067534,-0.027701,0.031968,0.028212,-0.011246,-0.010199,0.022901,0.0079541,-0.028859,-0.012947,0.0083442,0.0053198,0.011422,-0.0028312
"M484.402T1523.787",0.0063408,-0.0069453,0.012373,-0.018156,-0.0015816,-0.01619,-0.0015347,-0.016524,-0.014686,-0.0089743,-0.01117,-0.0061295,0.024522,0.019512,-0.0072223
"M877.615T1591.283",-0.037445,-0.022839,0.021601,-0.022399,0.002587,-0.0016533,-0.0163,-0.030803,0.00062388,-0.0046962,0.014028,0.0088983,0.0017784,0.00016472,-0.002595
"M395.217T1369.501",0.0040463,-0.00078617,-0.021475,-0.043775,0.014738,0.0087807,0.0016427,-0.014831,0.0038825,-0.025162,-0.0077506,-0.028353,0.027762,-0.016051,-0.0016196
"M566.427T1621.712",-0.016038,-0.046556,-0.029451,0.049689,-0.014068,-0.043585,-0.014382,0.0021276,0.00028357,0.0027389,0.014257,-0.01154,-0.014863,0.013865,0.008495
"M281.247T1473.551",0.001366,-0.014742,0.0031948,0.0041311,-0.010938,-0.0066701,0.014364,0.01452,-0.051585,-0.020636,-0.0032804,0.0041058,-0.051731,0.055974,-0.00068544
"M513.351T1439.707",-0.0028788,-0.020502,-0.011938,-0.022438,-0.0054106,-0.012537,0.008827,-0.022521,-0.012011,-0.019711,-0.046689,-0.0022819,0.013874,-0.0042599,0.00031082
"M539.396T1624.559",0.013518,-0.025839,-0.038031,0.019574,-0.028376,0.0073942,0.034109,-0.013061,-0.017073,-0.026416,0.015129,0.01813,0.041373,-0.00029751,0.0074217
"M500.359T1492.083",-0.008197,-0.013334,0.0083092,-0.015162,-0.030443,-0.022384,-0.023466,-0.0074024,0.009355,-0.0066068,-0.020967,-0.0034099,0.050002,-0.0054582,0.0049776
"M536.574T1557.26",-0.020526,0.0044742,-0.013903,0.022466,0.027104,0.078095,-0.0082674,-0.018248,-0.047725,0.045837,0.060388,0.041351,0.068507,-0.052192,-0.0068706
"M999.712T1325.086",-0.039955,-0.019169,0.033241,-0.0076425,-0.03143,0.027637,-0.025296,0.0089804,0.0079581,0.008471,-0.019023,0.023691,0.04483,0.0032267,7.4575e-05
"M843.597T1509.101",-0.039817,-0.015861,0.031993,-0.024049,-0.0068856,0.00073011,0.0048892,-0.0045913,0.020212,-0.016863,-0.020463,-0.0047266,0.0026816,-0.030261,-0.010011
"M857.584T1492.083",-0.040469,-0.024868,0.019236,-0.022152,0.014365,-0.013566,0.012744,-0.011062,0.0062925,0.02771,-0.013533,-0.010321,-0.0085666,0.021798,0.0040239
"M865.582T1597.662",-0.049203,-0.026592,0.025756,-0.024177,-0.0073317,0.017543,-0.019761,-0.022611,0.020807,-0.005635,0.0060742,0.038359,0.0032133,-0.023478,-0.0070822
"M685.435T1661.058",-0.014152,-0.030599,0.0022057,0.047739,0.0040351,-0.015441,0.011248,0.015806,-0.0090335,0.03135,-0.0022409,0.0076801,0.003421,-0.02763,0.0059462
"M686.443T1641.482",-0.01658,-0.031776,-0.0017599,0.039533,-0.0085168,0.007895,0.0076152,0.028253,-0.031211,0.047263,0.039992,0.01702,-0.0029562,-0.011367,0.007155
"M385.181T1641.823",-0.010187,-0.024591,-0.025567,0.022698,0.010005,-0.019145,0.0087912,0.01539,-0.01298,-0.015909,0.017085,-0.0033654,-0.019456,-0.0046616,-0.0054312
"M332.329T1556.14",0.0085061,-0.00224,0.016879,0.00076771,-0.01297,-0.0022704,-0.0073485,0.0027447,-0.030148,-0.00472,0.0098957,-0.00048133,-0.0092023,0.0032771,0.0039302
"M315.251T1401.37",0.00015927,-0.0030204,-0.032223,-0.02302,0.016338,0.018739,0.005979,0.016866,0.019718,0.0095839,-0.024397,-0.014032,0.010143,0.0045946,0.0036125
"M931.588T1473.551",-0.044083,-0.034616,0.0129,-0.0061851,-0.017305,0.021041,-0.019656,-0.0069813,0.0018382,-0.018049,0.025736,0.026433,0.0055763,0.048953,-0.0083025
"M841.585T1446.028",-0.035654,-0.020622,0.01915,-0.023463,0.017116,-0.016079,-0.0052485,0.0090846,-0.017959,0.044577,-0.035556,-0.03337,0.02238,0.014747,0.0036013
"M882.577T1472.663",-0.059247,-0.028595,0.027795,-0.022125,-0.0049996,0.017861,-0.029483,-0.032322,0.0020129,0.0012465,0.02536,0.017575,0.0011957,-0.0079399,0.0054723
"M930.57T1457.506",-0.030045,-0.020544,0.01281,0.00782,0.016001,-0.014687,-0.019493,0.0071175,0.0059619,0.0072483,0.038417,0.0087361,-0.042071,0.017998,0.0016913
"M605.42T1439.891",0.00474,-0.0025887,-0.040361,-0.00064156,0.0061245,-0.019772,-0.015426,0.0073563,-0.024972,-0.018992,-0.0030605,0.015241,0.020461,-0.015829,-0.0010159
"M873.584T1509.101",-0.019369,-0.024801,0.027308,-0.022437,0.037678,-0.020388,0.0023387,0.0081343,-0.018534,0.063791,-0.023381,-0.0092228,0.020322,0.02546,-8.821e-07
"M1066.691T1440.166",-0.075888,-0.043754,0.011788,-0.0044794,-0.0080026,0.015897,0.0028446,-0.024293,-0.036333,0.0038999,0.029956,-0.0087693,0.034478,0.039773,0.012972
"M411.287T1496.037",-0.0028845,-0.0048679,-0.022886,0.0083038,0.01542,0.0083406,-0.015329,0.0010757,0.0058116,-0.00030657,0.015237,-0.018689,0.0058234,0.035311,-1.2942e-05
"M841.582T1567.222",-0.033878,-0.022975,0.021859,-0.023638,0.017678,-0.019092,0.0049325,0.013585,-0.010988,0.021123,-0.043309,-0.009637,0.010506,0.00454,-0.0030091
"M545.456T1607.833",-0.0012179,-0.027933,-0.0053186,0.025341,-0.020574,0.0013157,0.019247,0.011431,-0.0017692,0.013511,-0.0094049,0.013295,0.0021445,0.012611,-0.0059357
"M613.479T1523.593",-0.011556,-0.030191,0.0051226,0.044596,-0.019684,-0.049512,-0.0058456,-0.012257,-0.040377,-0.030781,0.012795,0.00039767,-0.0025541,-0.0030899,-0.0041151
"M427.241T1439.043",0.001556,0.016138,-0.0077312,-0.012038,0.012193,0.012737,0.016455,-0.0056681,0.0024792,0.014946,-0.018577,0.00031491,0.0030938,-0.010853,0.0012953
"M293.17T1476.452",-0.023771,0.00034306,-0.024394,0.038943,0.040506,0.0033911,0.0061603,0.040555,-0.0014116,-0.01953,-0.033559,0.036507,0.010091,0.02874,-0.0073253
"M820.502T1525.061",-0.039158,0.0085135,-0.015474,0.032426,-0.011204,0.034666,0.0052426,-0.020978,0.032406,0.0011314,-0.00026657,0.040523,-0.034136,0.0089337,0.0035918
"M330.261T1608.211",-0.0073023,-0.0034402,-0.0099543,0.025248,0.0014706,-0.003628,0.0056742,0.0060394,0.00056502,-0.011419,-0.0045369,0.03898,-0.0032309,-0.00038725,-0.00095567
"M423.273T1204.064",-0.01702,0.026426,0.038384,0.046718,0.032911,0.026228,0.0014269,0.019499,-0.021171,-0.05238,-0.012313,-0.019591,0.0036603,0.007496,-0.0030718
"M920.647T1608.07",-0.032728,-0.032012,0.023237,-0.031333,0.0035143,0.0014822,-0.02756,0.0017281,0.0094832,0.04102,0.00042431,-0.015236,0.035662,0.019723,0.0024936
"M882.575T1523.543",-0.057692,-0.029368,0.027513,-0.021771,-0.0083852,0.01833,-0.03051,-0.029351,0.0082731,-0.0014241,0.019478,0.018107,0.0043328,-0.0099215,-0.0027889
"M544.447T1588.441",-0.0069674,-0.026146,-0.0029324,0.022078,-0.019134,-0.0096638,-0.01114,0.0047367,-0.0091979,-0.034727,0.0094734,-0.008635,-0.0090135,-0.0074536,-0.0078322
"M1143.683T1424.253",-0.056816,-0.033573,0.034347,0.00082037,-0.066392,0.0034715,-0.046928,-0.018019,-0.030282,-0.00054682,-0.014986,-0.037329,0.040335,0.029419,0.00072124
"M700.613T1641.124",-0.030974,0.032109,-0.027389,-0.0041648,-0.0054288,-0.013938,0.049679,-0.026344,0.022113,-0.038748,-0.024644,0.04188,-0.046247,-0.0035117,0.00019327
"M585.446T1557.882",-0.011586,-0.038702,-0.01238,0.022541,-0.01522,-0.013847,0.0059728,0.014955,-0.026478,-0.024844,0.015236,-0.0028258,0.018689,0.0096416,-0.0011688
"M858.58T1574.486",-0.039965,-0.021164,0.019668,-0.022728,0.0016017,-0.013152,0.0037149,-0.0076971,0.002612,0.041243,-0.0074568,-0.0027222,0.010312,0.020758,-0.0070515
"M911.589T1490.35",-0.044605,-0.014572,0.024495,-0.013021,-0.010654,-0.006888,-0.02459,0.0018074,-0.0085804,-0.029792,-0.0017496,-0.00045376,-0.0049107,-0.031471,0.0049978
"M353.192T1505.037",-0.010202,-0.00082392,-0.0028212,0.0054327,-0.0010208,-0.0085756,0.013177,0.014722,-0.017843,-0.024379,-0.0077372,0.023976,-0.0084829,0.0050294,-0.0010455
"M615.477T1390.077",-0.0047616,0.0027586,-0.023364,-0.019893,-0.019377,0.016393,0.062586,-0.0063641,-0.005785,-0.050336,0.062491,0.021781,0.04241,-0.01123,0.0067677
"M637.556T1540.43",-0.019477,-0.021142,-0.019748,0.028492,-0.014416,-0.014412,0.025207,-0.01333,-0.0097917,-0.037864,0.026579,-0.019609,0.012694,-0.021071,-0.0087184
"M841.587T1509.04",-0.035331,-0.022399,0.019314,-0.023251,0.019084,-0.014166,-2.9287e-05,0.0046441,-0.014213,0.036146,-0.045797,-0.014839,0.016247,0.010582,6.8585e-06
"M701.547T1638.372",-0.02738,0.0031368,-0.027953,0.035403,-0.011027,-0.03719,0.014191,-0.023555,-0.013621,-0.055735,0.0062468,0.014131,-0.033957,0.0057232,0.00038934
"M857.595T1473.143",-0.04034,-0.024085,0.020665,-0.021489,0.013348,-0.016636,0.013831,-0.012693,0.010269,0.027896,-0.014122,-0.013272,-0.0072552,0.020919,-0.0014855
"M870.583T1512.438",-0.036198,-0.026113,0.027674,-0.015229,0.0023213,-0.00061404,-0.01342,-0.027026,0.012477,-0.0055017,-0.00014027,-0.020895,0.0057949,-0.036336,-0.00097034
"M469.421T1521.98",-0.011623,-0.011627,0.011503,-0.012474,0.00074521,-0.0083936,-0.0023226,0.013336,0.0087445,-0.0065093,-0.0077354,-0.0032208,0.015405,-0.027772,-0.0017727
"M387.235T1746.448",0.025889,0.0080007,-0.0081209,-0.074823,-0.03983,-0.045186,0.012786,0.020111,0.027677,-0.020794,0.032505,-0.014607,0.01071,0.034867,-0.011115
"M312.324T1556.858",0.0052086,0.011495,0.033489,0.039659,-0.014204,0.0067347,-0.013516,-0.0017582,-0.013712,0.013228,0.014,0.00021955,-0.026384,0.023709,-0.0021011
"M385.292T1245.233",-0.011657,0.025168,-0.00031412,0.060119,0.044788,0.0062903,-0.013721,0.026875,0.052358,-0.018243,0.015175,-0.0081602,0.016828,-0.0067937,-0.0071823
"M929.566T1475.069",-0.041278,-0.026581,0.026402,0.0082903,0.0053813,0.0040656,-0.0083595,-0.00063557,0.0087285,-0.0033278,-0.0030345,0.0062715,0.04646,0.018713,-0.0058281
"M506.256T1389.363",0.00015796,0.0082378,-0.013496,-0.013688,0.0040595,0.013538,-0.0046151,-0.024949,-0.018134,-0.02908,-0.056844,0.02714,-0.048477,-0.04904,-0.0090922
"M543.444T1574.274",-0.014914,-0.033927,-0.017049,0.013757,-0.017328,-0.018629,0.0040056,-0.0047468,0.0020537,-0.020014,0.016054,-0.0085319,0.024438,0.013269,-0.002567
"M273.891T1991.413",0.0057291,0.0080797,-0.0037983,-0.0095083,-0.0051316,-0.0054074,0.011956,0.015615,0.033177,0.012445,0.011589,0.064302,-0.031753,-0.010158,-0.0010815
