"","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M913.568T1574.274","  25870.03"," 197920.00","  90000.00","  69782.57"," 300040.28"," 134516.22","  85891.23","  71215.92"," 321000.00","1164643.12","  43300.00","  84400.00","  56849.77","  33523.39"," 334295.83","  44019.30"," 122027.08"," 198000.00"
"M548.503T1657.822","16683.03","44936.61","38400.00","30836.35","41188.06","40238.39","39926.57","42200.51","38300.00","43687.30","33400.00","39700.00","15804.81","22691.75","51679.89","40978.41","18553.83","77600.00"
"M909.618T1376.163"," 46360.89","104323.37"," 72500.00"," 80807.64","108258.89"," 64611.88"," 71429.86"," 57123.06","104000.00","237450.32"," 41900.00"," 47500.00"," 72772.60"," 34976.67","138104.31"," 38288.79"," 83462.24","124000.00"
"M913.568T1608.07"," 25864.95","193385.48"," 85200.00"," 63974.96","300236.50","117936.75"," 82971.92"," 71201.95","315000.00","583956.98"," 43300.00"," 84500.00"," 56563.45"," 33517.48","312802.93"," 44061.25","101851.74","198000.00"
"M915.582T1601.965"," 20999.92","136484.43"," 60200.00"," 80115.67","164742.48"," 88808.42"," 81130.58","117167.72","244000.00","708491.49"," 51400.00"," 69700.00"," 90933.82"," 55320.95","204462.02","112736.34","103318.42","204000.00"
"M425.215T1625.274","148498.5","185681.0","141000.0","131035.5","136765.9","110312.4","109610.2","142513.6","141000.0","134788.8","130000.0","128000.0","128041.4","150453.5","170780.1","130983.1","156819.1","131000.0"
"M621.24T920.434"," 1607.876","36227.283","43600.000","73522.753","    0.000","50310.108","48832.811","49217.871","53700.000","46057.976","40000.000","57600.000","32724.970"," 3099.356","33851.370","44587.238","19898.967","41100.000"
"M614.483T1621.712"," 52328.42"," 99568.97","108000.00","104316.14"," 79532.19"," 81643.98"," 57704.75","116140.74"," 81000.00"," 72342.97","116000.00","108000.00"," 95387.61"," 70367.58","671186.62"," 93667.13"," 71399.99","143000.00"
"M997.719T1446.028","  2285.378"," 78185.872"," 28300.000"," 35153.692"," 69149.050"," 42473.345"," 43663.430","  6521.760"," 54200.000","153605.020","  8030.000"," 26900.000"," 62350.205","  2310.634"," 61011.133"," 22560.947"," 46134.957","107000.000"
"M1009.727T1421.54","  8904.696","186770.954"," 57500.000"," 81937.458","112431.320"," 66881.073"," 80857.452"," 21128.683","109000.000","354186.852"," 14800.000"," 62500.000","113020.437"," 13858.414","173203.373"," 26890.775"," 72859.633","265000.000"
"M939.607T1601.965"," 20528.23"," 68497.23"," 48100.00"," 40371.24"," 90759.44"," 64090.11"," 49242.81"," 39624.76","105000.00","283609.66"," 26900.00"," 50100.00"," 36714.81"," 18463.84"," 90078.38"," 37832.57"," 55073.53"," 88000.00"
"M602.477T1571.719"," 60218.02","125329.91","139000.00","149655.92","471066.40","115712.60"," 70283.01","134882.75","193000.00"," 50937.62"," 64300.00","198000.00"," 98512.93","130894.68","294624.75","147089.79"," 67498.07","173000.00"
"M568.457T1473.551"," 99644.00","211713.50","105000.00","106365.34","211490.77"," 91149.08"," 81657.85","129227.40","121000.00","106649.69","105000.00","112000.00","102519.21","102785.28","269190.21","107306.26","111059.37","174000.00"
"M303.179T1456.078","250492.6","254470.9","269000.0","247226.3","241057.7","202831.1","189516.9","284392.4","225000.0","237413.3","235000.0","231000.0","242259.6","206535.8","264564.3","257418.7","128229.4","291000.0"
"M658.504T1422.678","121251.92","122432.37","137000.00","156535.51"," 79592.91","158611.59","125680.70","179733.67","164000.00","104015.23","216000.00","194000.00","156035.54"," 95298.95","183669.70","180180.71","130146.90","164000.00"
"M1159.542T903.94"," 10060.982"," 96462.804"," 65000.000","157993.333","  7423.816","127142.428"," 84761.874","148121.586","116000.000"," 63436.172","208000.000"," 83600.000"," 89137.694","  4973.704","142449.678"," 74609.253"," 36648.967"," 81200.000"
"M373.364T1605.092","127725.3","173190.1","151000.0","136037.0","211581.9","157997.0","137708.9","141181.3","202000.0","140687.0","135000.0","126000.0","137923.3","137043.4","199844.3","132761.0","140984.4","168000.0"
"M899.584T1518.016","  15488.57"," 175606.02","  63000.00","  50775.51"," 253249.61","  94076.75","  56276.17","  50231.90"," 243000.00","1198014.99","  61100.00","  81600.00","  43823.07","  27083.36"," 214286.02","  69482.29","  83309.39"," 214000.00"
"M879.622T1574.486"," 17994.54"," 62987.22"," 38800.00"," 21038.86"," 58009.13"," 47451.22"," 25839.87"," 23565.74"," 59300.00","100681.01","  9790.00"," 40200.00"," 25969.34"," 24726.09"," 82266.60"," 20291.66"," 26874.51"," 62900.00"
"M915.581T1473.64"," 20998.40","136484.43"," 66500.00"," 80116.98","168495.63"," 88808.42"," 81130.58","117167.72","244000.00","446760.02"," 51400.00"," 69700.00"," 95095.98"," 55310.74","204462.02","112736.34","103318.42","204000.00"
"M677.268T942.609"," 14045.87","143827.52","132000.00","189499.80"," 10948.78","203345.19","138742.16","165823.46","143000.00","105478.18","210000.00","125000.00","143409.31"," 12683.93","264093.76","112112.25","121054.52","237000.00"
"M602.477T1591.044"," 56266.08","119256.25","143000.00","143385.14","467175.76","109642.98"," 63668.54","134882.75","188000.00"," 50937.62"," 64300.00","191000.00"," 91669.20","126647.49","310554.37","140840.26"," 63247.05","173000.00"
"M843.597T1463.866"," 25811.26","100422.99"," 71400.00"," 33969.54"," 97847.58"," 71771.24"," 48424.20"," 50856.56"," 98800.00","348439.54"," 65700.00"," 30500.00"," 66912.91"," 49093.11"," 90499.49"," 32209.30"," 75262.29"," 98200.00"
"M377.325T1390.374","308802.1","319942.7","151000.0","652010.0","102210.0","330325.1","149394.8","518405.2","247000.0","247619.5","777000.0","171000.0","190429.6","184561.6","309021.8","190907.7","166691.9","308000.0"
"M605.428T1389.921","317544.8","294446.5","579000.0","375223.5","211491.2","526694.3","557470.3","390187.6","394000.0","293319.5","418000.0","514000.0","473525.9","668794.5","525519.4","770835.3","447799.0","397000.0"
"M907.627T1557.26"," 11154.46"," 68177.66"," 32900.00"," 26706.40"," 90383.21"," 43337.17"," 42954.92"," 29051.40"," 77300.00","113255.89"," 15800.00"," 26600.00"," 12271.80"," 14243.84"," 89052.19"," 31736.32"," 62270.99"," 97500.00"
"M897.571T1491.061","  22278.37"," 231712.42","  66000.00","  41302.56"," 433480.49"," 135152.31","  96269.53","  39159.89"," 450000.00","2385235.02","  40400.00","  83900.00","  41257.43","  33391.76"," 381665.95","  69081.69"," 107509.15"," 285000.00"
"M925.592T1490.371"," 12664.49"," 78010.62"," 54300.00"," 29664.07"," 77563.75"," 44903.68"," 31007.98"," 28914.46"," 77700.00","166225.99"," 29300.00"," 31200.00"," 36651.54"," 19890.42"," 72798.89"," 40642.45"," 39389.25"," 81800.00"
"M672.592T1624.962","210822.12","392139.50","229000.00"," 73540.35","730732.68","261489.34"," 44424.57","107899.08","503000.00","145851.69","223000.00","183000.00"," 78364.86"," 89807.12","171666.66"," 77466.34"," 63468.53","298000.00"
"M299.109T1591.154","154967.8","218909.8","164000.0","159163.5","241686.6","144887.0","133284.4","148441.3","180000.0","148002.8","157000.0","149000.0","148304.6","187202.0","436129.6","158282.4","175394.6","217000.0"
"M898.573T1506.898","  12701.69"," 143423.16","  39200.00","  25043.79"," 253813.08","  94519.61","  46124.13","  31425.43"," 280000.00","1241133.37","  23500.00","  58500.00","  25940.90","  13216.18"," 232113.58","  22717.73","  80587.12"," 174000.00"
"M628.514T1473.756"," 62235.88"," 83230.26","225000.00"," 78756.57","202758.53"," 60715.11"," 76300.97"," 85137.42","141000.00","125862.22"," 63500.00","168000.00","128562.40"," 80562.00","168881.05","157640.93","111852.76","151000.00"
"M505.253T1389.277","204308.8","322911.8","246000.0","180366.9","110124.2","442991.0","328162.8","258716.5","389000.0","296925.4","414000.0","384000.0","481788.0","140217.9","146669.8","342551.8","408561.5","177000.0"
"M603.466T1540.694"," 65873.24"," 61496.76"," 86500.00"," 84579.98","259397.34"," 79341.58"," 56805.97"," 81955.01","126000.00"," 39231.90"," 40400.00"," 91200.00"," 69249.85"," 82667.81","192025.64"," 60771.12"," 43728.78","144000.00"
"M511.378T1591.725"," 68211.14","434181.87"," 97000.00"," 80643.11","529189.00"," 90261.49"," 87901.61","109840.65","130000.00","107949.36"," 79100.00","114000.00"," 88578.69"," 82524.83","925701.83","120390.86"," 78973.62","180000.00"
"M565.563T1608.07","153409.4","210080.1","199000.0","171958.0","152529.7","201341.9","298964.0","164494.1","315000.0","129750.7","175000.0","394000.0","156304.8","137010.6","203752.4","312480.4","177202.4","293000.0"
"M646.595T1557.26","25485.09","53602.01","46700.00","41530.52","42270.83","65684.97","35987.58","35660.14","51900.00","27776.64","39300.00","49300.00","45361.42","39733.99","23424.38","35290.93","34083.36","59900.00"
"M861.571T1506.859"," 14506.69"," 51868.23"," 27900.00"," 48126.23"," 53526.93"," 32491.47"," 32850.58"," 46133.96"," 55100.00","125177.01"," 25900.00"," 23100.00"," 39823.55"," 39748.48"," 39047.19"," 49446.12"," 27721.83"," 43300.00"
"M511.372T1473.254"," 116166.19"," 421117.80"," 160000.00"," 118630.97","1038927.29"," 151839.73"," 132526.60"," 160464.42"," 152000.00"," 184163.59"," 149000.00"," 139000.00"," 171298.01","  94579.63"," 943813.41"," 152193.46"," 123976.99"," 223000.00"
"M628.526T1540.694"," 63580.11","209847.38","534000.00"," 97828.83","184696.34"," 89159.60"," 83095.67","103915.21","115000.00","135598.26"," 92500.00","194000.00","125394.84"," 68156.50","260820.51","121278.39"," 81818.93","149000.00"
"M311.153T1423.174","263180.3","374005.1","266000.0","289461.9","261597.3","274054.8","321993.2","310929.4","279000.0","454206.7","228000.0","247000.0","281807.6","259495.9","265470.6","255934.9","298722.1","255000.0"
"M515.356T1423.01","159535.3","272706.4","307000.0","248181.4","141600.0","254336.5","214023.3","304832.4","185000.0","203335.0","247000.0","209000.0","235180.2","125743.9","220196.0","206421.9","249728.6","219000.0"
"M602.509T1557.998"," 64188.98","132551.06","145000.00","155625.39","475488.20","120753.36"," 70167.07","138428.23","198000.00"," 54191.13"," 69400.00","202000.00","101459.09","130894.68","316250.04","150654.47"," 74219.83","173000.00"
"M893.613T1591.283"," 28190.02"," 59473.38"," 33800.00"," 46181.08"," 99758.65"," 49932.86"," 50935.14"," 38771.26"," 76500.00","332604.15"," 48900.00"," 34000.00"," 49247.75"," 34973.27"," 89484.21"," 20488.14"," 41172.57"," 87800.00"
"M841.605T1491.422"," 20263.98"," 66642.24"," 32400.00"," 52740.71"," 72848.77"," 64329.68"," 94070.94"," 46998.97"," 81900.00","198349.37"," 24000.00"," 34600.00"," 80020.10"," 28231.89"," 94590.34"," 45034.90"," 79821.90","109000.00"
"M427.285T1591.149","46269.14","63778.38","40500.00","57348.59","63125.44","48381.47","41728.96","72342.95","67000.00","34181.03","39400.00","40800.00","40342.75","58763.14","76127.94","45979.10","56894.28","35100.00"
"M536.576T1574.556","  2451.879","108367.733"," 33300.000"," 27870.345"," 15501.727"," 58057.009"," 25534.284"," 23913.870"," 66900.000"," 17266.377"," 14400.000"," 17000.000","  7079.647"," 18478.953"," 23646.546"," 97616.053"," 15023.856"," 39100.000"
"M628.529T1624.373"," 37500.28","151255.44","413000.00"," 59715.72"," 95022.18"," 51475.42"," 38980.46"," 54749.43"," 72600.00"," 66772.64"," 50400.00","136000.00"," 63634.78"," 29484.73","199474.38"," 67180.44"," 53555.76"," 76700.00"
"M534.319T1540.699"," 40254.07"," 52920.08"," 61700.00"," 47831.46"," 75112.52"," 36684.83"," 37045.73"," 40181.38"," 64500.00","124814.25"," 54000.00"," 42500.00"," 43149.47"," 34027.68"," 44429.28"," 55075.39"," 42611.59"," 53700.00"
"M1131.542T920.434","16712.034","44349.279","57700.000","44990.594"," 7690.037","65488.266","95671.176","34014.859","99300.000","40306.723","51000.000","87000.000","81596.726","12016.376","44744.533","44459.651","45148.498","62900.000"
"M425.376T1574.185","103837.10","191417.02","136000.00"," 85526.21","188338.94","188134.20","126426.02","111413.98","187000.00","146922.54"," 92400.00","166000.00","119653.14","101306.91","209201.78","114403.13","113262.65","206000.00"
"M588.498T1591.739"," 49892.94","103683.01","192000.00"," 57526.91","622730.06"," 74260.33"," 48268.93"," 81104.29"," 76300.00"," 47328.88"," 37200.00","211000.00"," 65222.29"," 61382.75","659668.03"," 42978.42"," 38144.51","188000.00"
"M281.915T1831.297","209906.5","215971.5","250000.0","213830.7","257832.5","236052.9","230007.3","224246.1","240000.0","236354.6","225000.0","239000.0","191593.0","193760.8","248705.2","238405.7","220704.7","251000.0"
"M635.243T900.968"," 16971.77","159171.21","106000.00","158145.79"," 11554.82","201492.86","123148.94","125751.16","151000.00","108774.62","215000.00","111000.00","145483.79"," 17361.42","197202.80","128443.36","109260.76","157000.00"
"M829.58T1573.977"," 40346.55"," 56725.83"," 45500.00"," 43925.55"," 97451.58"," 33228.57"," 54391.88"," 48992.12"," 64500.00","116844.99"," 43400.00"," 44700.00"," 47190.31"," 55674.35"," 75378.87"," 63440.40"," 55875.26"," 61000.00"
"M845.591T1540.701"," 26436.63"," 65924.31"," 36500.00"," 38014.02"," 98393.88"," 55231.00"," 42356.54"," 28548.84"," 68500.00","147510.54"," 25500.00"," 31500.00"," 43716.37"," 41266.43"," 76301.11"," 46202.53"," 50548.47"," 81000.00"
"M886.576T1624.867","  5875.155"," 42218.868","  9610.000"," 12588.564"," 40731.967"," 21128.167"," 17664.158","  7859.332"," 33500.000","122191.979"," 11400.000"," 22900.000"," 11948.347"," 15579.556"," 45777.793"," 13850.070"," 15676.354"," 38700.000"
"M882.581T1540.697","  12834.50"," 177479.97","  41700.00","  31218.96"," 318497.95","  82509.68","  53390.64","  53485.82"," 187000.00","1680463.24","  18000.00","  47500.00","  26803.29","  11666.42"," 188622.23","  42191.85","  45114.31"," 118000.00"
"M628.513T1455.855"," 59686.11"," 84401.39","217000.00"," 89477.37","206583.72"," 56144.60","115849.68"," 94916.09","145000.00","120580.22"," 80500.00","150000.00","129748.36"," 76727.34","137483.45","149977.36","127667.27","135000.00"
"M1035.703T1411.385","  3062.578"," 45641.391"," 15900.000","  4473.521","131542.387"," 21322.711","  4821.979"," 10723.206"," 51200.000","276130.515","     0.000"," 18900.000"," 13611.613"," 11319.713","114477.227"," 12716.754"," 16021.299"," 62900.000"
"M881.576T1491.938","  28326.79"," 279586.04","  80600.00","  50862.40"," 564953.03"," 135882.75","  88269.05","  69332.26"," 372000.00","2901000.50","  33900.00","  66700.00","  44508.43","  40050.03"," 372537.46","  61597.00"," 114622.49"," 228000.00"
"M641.509T1471.536"," 37679.70","344530.88"," 56600.00"," 79674.94","217331.04"," 68564.48"," 58662.43"," 95514.29","144000.00"," 44157.63"," 77900.00"," 63500.00"," 73679.06"," 53858.26","472299.97"," 97318.44"," 48105.08","121000.00"
"M434.105T1421.35"," 37100.94","112218.53"," 74600.00"," 59330.88","147088.05"," 89560.12"," 61103.78"," 50641.23","105000.00"," 65385.60"," 54200.00"," 74100.00"," 55709.15"," 54762.54","168676.60"," 32314.83"," 61125.30","121000.00"
"M395.294T1607.927"," 96257.13","115049.18","110000.00"," 88405.99","108546.48"," 89639.35"," 71439.23"," 96991.27","121000.00"," 41472.71"," 98100.00","102000.00"," 90446.26"," 98630.77","136001.11"," 87641.60"," 93955.09","107000.00"
"M609.518T1624.418","54735.70","62616.91","59900.00","56540.86","60609.94","55474.25","35151.34","60977.18","62300.00","53759.67","53900.00","98700.00","72865.32","37909.56","73531.53","61880.59","53509.73","63200.00"
"M426.382T1540.699"," 67893.01"," 98631.65"," 86700.00"," 76841.96","133506.30"," 93288.44"," 78224.13"," 80645.40"," 96900.00"," 63669.50"," 79200.00"," 77000.00"," 73644.50"," 50631.90"," 75144.34"," 57733.96"," 54547.20","107000.00"
"M902.575T1473.64"," 12899.90"," 74326.89"," 46300.00"," 29994.23"," 70981.04"," 31352.64"," 50787.64"," 15370.94"," 98100.00","147918.12"," 44000.00"," 39000.00"," 34160.95"," 26700.75"," 85679.93"," 56411.47"," 54785.91"," 84700.00"
"M650.569T1641.124","11172.784","55541.315","28000.000"," 4275.361"," 6866.718"," 5384.949"," 3598.840"," 2867.385","11200.000","12411.805","15200.000","10400.000","21278.594"," 3260.346","10637.844","12121.272"," 9271.595"," 9510.000"
"M999.709T1492.083","  8064.37"," 70177.93"," 23000.00"," 21560.14"," 90586.68"," 37174.90"," 13658.25"," 25295.88"," 46900.00","237979.85"," 15700.00"," 21000.00"," 25613.62"," 21911.25"," 42098.85"," 28238.59"," 14010.73"," 68300.00"
"M672.565T1621.712","197606.64","375371.74","202000.00"," 60860.21","655655.48","261870.15"," 47374.06"," 94352.52","411000.00","145829.57","202000.00","186000.00"," 62359.40"," 80394.50","173281.76"," 81368.24"," 63474.75","245000.00"
"M966.708T1619.342","  8964.302"," 26969.851"," 22300.000"," 11038.876","139448.527","  5281.421"," 20143.958"," 21517.581","  7640.000","137257.120","  2620.000"," 13500.000","  5839.573"," 12028.956"," 25011.435"," 11236.845"," 22414.314"," 34900.000"
"M897.572T1523.593","  22277.04"," 253247.16","  65900.00","  44538.34"," 447092.93"," 129557.01"," 100765.68","  42432.08"," 469000.00","2469417.91","  43800.00","  84000.00","  48268.67","  35842.17"," 387703.51","  69130.21"," 110790.32"," 290000.00"
"M943.585T1584.638","  6848.035"," 48803.044"," 11000.000"," 25006.902"," 53042.399"," 35516.068"," 10530.747","  5297.155"," 38500.000","188767.410","  8110.000"," 16600.000"," 19668.555","  2534.633"," 44476.980","  4769.470"," 19328.364"," 33300.000"
"M1009.698T1619.342"," 15875.72","133393.65"," 40000.00"," 47063.20","113987.69"," 42566.17"," 55598.33"," 13700.24"," 82200.00","322735.52","  2560.00"," 49600.00"," 77531.56"," 14379.33","114871.60"," 24404.16"," 57021.52","188000.00"
"M385.291T1372.761"," 453047.5"," 576945.1"," 420000.0"," 687537.9"," 459123.9","1293301.4"," 523544.6"," 503412.1"," 614000.0"," 392823.8"," 891000.0"," 488000.0"," 354979.4"," 568622.0"," 743788.2"," 562915.0"," 386425.7"," 816000.0"
"M336.324T1558.832","129815.24","354453.50","123000.00","363256.96","100680.57","164272.84"," 82373.52","313953.98"," 98500.00","395312.69","203000.00","112000.00","126963.90"," 74082.89","120048.52"," 91791.57","242882.74","269000.00"
"M377.324T1406.262","312515.6","366379.2","167000.0","689321.9","114230.5","653886.6","219346.6","581064.6","276000.0","292035.6","838000.0","187000.0","223526.2","189555.2","326840.4","210317.3","203032.5","315000.0"
