"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"M385.188T793.619",0.022636,-0.012571,0.011622,0.0034396,-0.010306,-0.0054408,-0.0056871,0.0031131,-0.0080465,0.0096963,-0.022011,0.0057788,0.014225,0.0018028
"M541.046T1246.429",0.022962,-0.0074159,0.0062069,-0.012635,0.00060013,-0.010687,-0.0034335,-0.017691,-0.018098,-0.0038355,-0.013816,0.0079788,-0.0011919,0.0023777
"M562.835T1148.266",0.023893,-0.015736,-0.00017554,-0.011303,0.0051259,0.010806,-0.032195,0.018114,-0.022266,-0.0023132,-0.0066636,0.016232,0.014325,-0.00098714
"M826.82T66.912",-0.016667,0.053619,0.033973,0.00085422,-0.020632,0.019742,-0.0084289,-0.021469,0.0050366,0.021298,-0.016071,-0.014296,-0.006376,-0.0055552
"M1243.514T983.057",0.021297,0.023153,-0.00097807,-0.016463,-0.042215,-0.012635,0.022425,-0.036348,-0.021483,0.0134,0.039469,0.0099233,-0.018393,-0.0021179
"M1105.431T888.552",0.027602,0.019569,-0.035258,-0.013567,0.026321,-0.025263,0.016352,0.045215,0.013344,0.0050949,0.01995,-0.0056423,0.0079346,-0.0034187
"M697.905T994.286",0.021372,-0.0058827,0.034106,0.0011647,-0.024582,-0.010079,0.023503,0.02835,0.0076854,0.0098471,0.026795,-0.013121,0.015451,0.00076905
"M637.177T857.418",0.023735,0.021052,-0.014548,-0.0098596,-0.027668,-0.010447,0.016505,0.0032561,-0.011368,0.012404,0.0020665,0.040584,-0.012828,0.0013713
"M795.174T784.422",0.020643,0.014542,-0.040756,-0.0075254,-0.036131,-0.022941,-0.004346,-0.06794,0.018374,-0.049385,-0.056603,-0.014809,-0.040866,-0.0022104
"M401.05T875.074",0.021937,0.0039429,-0.023598,-0.035214,-0.053573,0.010838,0.031201,0.0086706,0.0072262,-0.017133,0.015881,-0.0034138,0.0065768,-0.0011592
"M697.499T992.528",-0.010956,0.0031364,-0.020666,-0.054229,-0.011171,0.048959,-0.012782,-0.035481,-0.052185,-0.015957,0.0048643,-0.059809,0.056522,-0.0014462
"M822.854T69.273",-0.01041,0.029227,0.00060714,-0.059802,-0.054999,-0.023218,-0.044151,-0.014923,0.010179,-0.012012,0.018207,0.021862,-0.00085573,-0.00020191
"M501.271T1065.78",0.025162,-0.013992,-0.010851,-0.010602,0.013436,0.0062515,-0.01264,-0.013028,-0.032084,0.017433,-0.011954,-0.0091582,-0.012927,0.00062321
"M853.704T1327.629",0.021024,-0.0092693,0.014201,0.0081401,-0.013809,-0.016523,0.018834,0.014251,-0.010656,-0.0049608,0.014304,-0.026882,-0.028743,0.00042339
"M600.854T66.846",0.021634,-0.012299,0.0060248,-0.013494,0.0026883,-0.0024598,-0.0045618,-0.005447,0.0079578,-0.0084659,0.013836,-0.0040012,0.012105,0.0039686
"M731.208T950.406",0.022936,-0.0011764,0.0049239,0.0040366,-0.023856,-0.018057,0.024958,-0.0097351,0.020765,-0.0078309,0.0037708,0.022892,-0.011696,-0.00028575
"M314.995T91.028",0.018441,-0.033093,-0.0051452,0.011224,-0.019808,0.019153,-0.012529,0.012117,-0.006471,-0.020888,-0.011004,0.02692,-0.0053548,-0.0018305
"M470.098T771.956",0.023849,0.010801,0.0045949,-0.005788,-0.014328,-0.0038531,0.023217,-0.01906,-0.0051402,-0.0011068,0.0055478,-0.0047936,0.042168,-0.00075016
"M526.881T66.339",0.01285,0.00267,0.036225,-0.0086261,-0.013163,0.020647,0.00021912,-0.0066733,-0.0056475,0.032703,-0.040834,-0.013366,0.038753,-0.00072769
"M344.844T1719.46",0.020313,-0.0076617,0.020712,0.012176,-0.01836,-0.011602,-0.0048283,-0.0096058,0.012586,-0.013475,-0.015914,-0.021601,-0.0017103,-0.00029764
"M270.208T1225.64",0.021949,-0.012397,0.0092319,0.0062752,-0.0038618,-0.066853,0.01494,-0.002549,-0.018739,0.014067,0.04311,0.061953,-0.017097,0.0024828
"M652.365T1270.263",0.015923,-0.02997,0.011512,-0.060548,-0.002507,0.018809,-0.0050327,0.045787,0.007071,0.05763,-0.012433,0.042551,0.0067761,0.0014929
"M697.889T996.214",0.023227,-0.0011503,0.044011,0.0073241,-0.013612,-0.01113,0.017806,0.0080839,0.00015398,0.043067,0.040989,0.0041939,0.0027017,0.0023888
"M641.167T774.439",0.023244,9.9059e-06,0.017168,-0.0085828,-0.0076404,-0.0024095,0.020576,-0.001741,-0.0077717,-0.021999,-0.010904,0.0029576,-0.0073099,-0.0035555
"M778.832T66.858",0.018307,0.0066155,0.027259,0.0047616,-0.012505,0.00026383,-0.014201,-0.0076843,-0.0034632,0.0048386,-0.00046764,-0.017431,0.019201,-0.00035474
"M619.892T69.273",-0.010142,0.038222,0.016824,-0.031483,-0.058044,-0.014402,-0.042031,0.0017645,0.019276,-0.012459,-0.015164,0.015024,0.046402,0.0011927
"M613.529T893",0.02291,-0.0040357,-0.0019357,-0.019698,0.0007158,0.0098064,0.00095233,-0.0026006,0.011204,-0.0065724,0.0011628,0.0080393,0.021844,0.00037524
"M747.22T952.211",0.029431,0.033301,-0.016247,0.00012745,0.00030339,0.0043163,-0.014595,0.021732,0.015585,-0.023004,0.011993,0.012349,-0.0089804,-0.004285
"M541.034T1246.263",0.021617,-0.012022,0.018258,-0.012072,-0.0014229,-0.02646,-0.0093427,-0.027533,-0.013898,-0.0057271,-0.030574,0.0029811,0.0071262,0.0022572
"M567.646T908.106",0.018632,-0.0069562,0.0043389,0.02193,-0.028794,-0.024193,-0.014016,-0.012689,0.0076823,0.017757,-0.016189,-0.0089846,-0.0054735,0.0017599
"M377.049T427.197",0.021531,-0.0068938,0.021918,-0.007498,0.010245,-0.015453,0.014755,0.0054866,0.0036432,0.010503,-0.024651,-0.00807,0.0071319,-0.00068822
"M493.23T921.818",0.021958,0.0077595,0.016353,-0.023324,0.014075,-0.024156,0.0089997,0.0022919,0.028883,0.0082091,0.014512,0.020003,-0.0097774,0.00077234
"M403.918T66.912",-0.0048813,0.048628,0.033295,0.047266,0.016856,0.031818,0.0050686,-0.012146,-0.017731,0.011396,0.01977,-0.014728,0.018228,0.0026006
"M218.906T96.154",0.020495,-0.013743,0.0063262,0.019685,-0.022135,-0.021344,-0.013556,-0.00040493,-0.019639,0.0090397,0.017187,0.02346,0.02154,0.00057466
"M417.197T1560.279",0.011652,-0.016917,0.024784,0.0037388,-0.06551,-0.019774,0.030546,0.010646,0.065519,-0.017962,-0.0084054,0.035896,-0.0088518,0.0048265
"M387.346T67.938",0.019072,0.00024119,0.031103,-0.0045856,-0.0092714,-0.011911,0.0058369,0.00051463,0.0014181,-0.012481,0.0037532,0.0076712,0.0025596,-0.0015783
"M367.08T114.463",0.021544,0.01853,0.0077014,0.021967,-0.0095513,0.033448,0.027008,0.010308,0.0028139,-0.025403,-0.0093943,0.023558,0.0068968,-0.0011647
"M387.286T1039.677",0.021495,-0.027911,0.021498,-0.0040012,-0.0060796,0.081227,-0.021045,0.025307,0.049027,-0.046966,0.034987,0.05416,0.020492,-0.0029503
"M936.821T69.273",-0.014733,0.052436,0.023506,0.013031,-0.0099011,-0.00080172,-0.018302,-0.033265,0.0043949,0.01615,0.0079389,-0.0061208,0.015433,-8.2356e-05
"M309.409T1633.535",0.024462,-0.012063,0.004963,0.0041179,0.0017285,-0.0013677,-0.0026373,0.0049397,-0.0077576,0.042867,-0.025672,0.0026621,0.00058194,0.0020316
"M401.049T776.54",0.023122,0.0051905,0.0038621,-0.010506,-0.012871,-0.013463,0.0048641,-0.0076334,0.0093847,0.0087302,-7.4233e-05,-0.0096449,0.019298,0.00066604
"M758.826T66.858",-0.0020236,0.052144,0.041123,0.0059631,-0.016533,-0.0069312,0.00054916,-0.0050682,0.0010289,0.00010897,-0.018117,0.0088454,-0.0044358,0.00066254
"M765.403T989.552",0.026008,0.0011637,0.0072947,-0.021288,0.0034024,0.0070199,-0.0067558,0.01137,-0.036,0.006272,0.010959,0.00040726,0.016875,-0.0027899
"M323.019T128.103",0.023111,0.00041101,0.0098531,0.010441,-0.012359,0.022118,-0.0076076,-0.0026283,-0.011362,-0.0095603,-0.0095865,0.021163,0.0043466,-0.001507
"M1168.035T908.053",0.0083877,0.0074922,-0.049074,0.011047,-0.081457,-0.042741,0.013185,-0.048653,0.0077126,0.075953,0.0086984,-0.013188,0.050702,-0.0030664
"M244.992T90.87",0.01953,-0.027382,0.024057,0.0075651,-0.0027364,-0.029243,0.0073845,0.02052,-0.0064859,-0.011285,0.005391,0.017555,-0.060561,0.0010117
"M913.832T69.273",-0.0028121,0.034061,0.005208,-0.051609,-0.057592,-0.038174,-0.033357,-0.022234,0.034034,-0.014949,0.014792,0.016994,0.027319,-0.0010207
"M773.806T66.912",-0.01795,0.05337,0.024742,-0.001209,0.01048,0.019195,-0.0068546,-0.0044363,0.018596,0.014454,-0.024355,-0.01729,0.016618,0.0039506
"M459.149T771.729",0.024219,0.0062049,0.0049849,-0.0051304,0.0090192,-0.0084214,0.0031779,0.0010415,0.010292,-0.0028326,0.005013,0.0055557,0.01183,0.0002348
"M697.821T989.317",0.02426,-0.034835,0.040815,-0.00064166,0.0041115,-0.0085416,-0.067085,-0.0085288,-0.064573,0.030775,0.041128,-0.034158,-0.0013473,0.007728
"M677.532T831.69",0.022655,-0.010489,0.012427,-0.021476,-0.025748,0.029931,0.007452,0.0097072,-0.0075314,-0.071217,-0.088973,-0.018674,-0.0095432,-0.00039896
"M442.914T96.95",0.021617,-0.014752,0.0080421,0.005895,-0.0025127,-0.014642,0.0075094,-0.0070505,-0.014736,0.0024446,0.0019671,0.0053483,0.0028315,-0.00022249
"M202.942T91.028",0.015733,-0.042755,0.016042,0.026752,-0.02199,-0.011242,0.0026617,0.034139,0.0012774,-0.016863,-0.0017636,0.036258,-0.006369,-0.0024317
"M1123.31T88.13",0.0082764,-0.043653,-0.054656,0.043181,0.0099715,-0.018899,0.030553,-0.0067123,-0.0451,-0.043087,-0.030558,0.009222,0.035935,0.0019424
"M401.218T1013.762",0.020776,0.0065355,0.0071698,-0.031748,-0.015128,-0.01369,-0.0041374,-0.014835,-0.010171,0.022186,-0.023393,-0.035194,0.0093617,-0.00050772
"M826.798T68.208",-0.018539,0.042351,0.029573,-0.0045433,-0.027731,0.034332,-0.022822,-0.035723,0.0087905,0.037639,-0.030721,-0.025279,0.020995,-0.0019204
"M806.809T940.953",0.02792,0.022168,-0.029579,-0.0076774,0.006884,0.015024,-0.017928,-0.00098088,-0.044476,0.00082398,-0.0014613,-0.0071076,-0.01662,0.0013014
"M721.798T1122.035",0.015197,0.024564,0.017807,-0.0094211,-0.050666,-0.022955,0.016797,-0.050243,-0.01367,0.016468,-0.0067457,-0.060199,-0.014194,0.001431
"M439.32T90.793",0.023604,-0.0049847,0.0071709,0.016104,0.0015666,-0.00016503,-0.015284,-0.0029171,-0.016301,-0.03445,-0.031601,-0.0053107,0.00073947,0.0041461
"M294.061T714.71",0.018848,-0.010453,0.0046835,-0.0099861,0.0047733,-0.042601,0.066829,0.061974,-0.0073514,0.038876,0.030579,-0.0030976,-0.028353,-0.0035808
"M507.151T845.473",0.023335,0.012312,0.014687,-0.010767,0.0051336,-0.00051105,0.0026796,0.009216,-0.0090655,-0.0012062,0.017249,-0.0031098,-0.0065021,0.0002017
"M317.054T89.176",0.019715,-0.033026,-0.032565,0.031728,-0.025734,0.0098515,-0.041263,-0.0092331,0.0036273,-0.0022536,-0.0087085,0.0059458,-0.0012111,0.00048025
"M558.844T67.933",0.013227,-0.012652,-0.0015693,-0.035776,-0.01119,0.010448,-0.023474,-0.034849,0.013003,-0.00012721,0.019752,-0.0072484,0.016137,0.0023364
"M593.266T1148.35",0.016116,-0.018535,-0.0043291,-0.044197,0.013177,-0.0021557,-0.015704,0.013239,0.0067224,-0.0022668,0.0040237,-0.00045431,-5.133e-05,0.0017536
"M431.567T89.496",0.017327,-0.042276,-0.013371,0.016852,-0.021337,-0.01266,-0.018558,-0.0075299,0.0098364,-0.021782,-0.014099,0.0056958,0.0026431,0.00014294
"M273.038T89.35",0.018059,-0.017913,0.0062943,-0.0078746,-0.0019214,-0.016988,0.02876,-0.01869,0.011533,-0.018215,0.021769,-0.017363,0.0091498,0.00043069
"M307.139T820.104",0.02079,-0.0031331,0.012948,-0.0043007,-0.0068696,-0.0082714,0.017906,-0.0084951,-0.011165,-0.014936,0.0099881,0.014297,0.00090721,-0.00089521
"M825.818T67.446",-0.0032812,0.035989,0.028008,-0.044284,-0.025605,-0.033495,-0.048833,0.032539,0.0089762,-0.0039342,-0.0055705,-0.0016737,0.0035401,0.0023735
"M937.815T69.273",-0.0073402,0.039986,-0.0016449,-0.0562,-0.034236,-0.028724,-0.037059,-0.0031943,0.015377,-0.024408,0.010997,0.018096,0.0001287,0.00076744
"M415.27T1182.702",0.0259,-0.0067652,0.0048182,-0.0087539,0.014144,-0.00093711,0.0078914,0.02225,-0.0072801,-0.020169,0.016724,-0.014748,0.0082657,-9.3943e-05
"M173.045T101.755",0.022391,-0.016507,0.014248,0.02824,-0.0072898,-0.0087471,0.012551,0.034627,-0.0062463,0.0016698,0.015675,0.022025,0.018675,-0.00046995
"M464.295T1313.132",0.020246,-0.028989,-0.0062464,-0.024354,0.021415,0.00015614,-0.0013161,-0.0021765,-0.043647,0.0030637,0.004593,-0.014726,0.0047001,0.0032897
"M743.355T69.273",-0.010787,0.037373,0.007821,-0.048238,-0.039273,-0.026067,-0.039892,-0.009598,0.0099234,0.0057608,0.0080459,0.010073,0.013744,0.000821
"M359.123T830.487",0.024759,0.0058741,-0.0079375,-0.020185,-0.0087661,0.00329,0.0081221,-0.024436,0.021002,-0.016986,-0.023674,-0.0014562,-0.00063308,0.0010206
"M267.121T971.402",0.021559,0.028979,-0.028477,0.0067963,-0.036863,0.049952,-0.02833,0.05313,-0.0093038,-0.067888,-0.022655,-0.042699,0.034542,-0.0050445
"M722.487T1128.209",0.022524,-0.023213,0.023116,-0.024415,-0.011161,0.022675,-0.024901,-0.082517,-0.035916,-0.022305,-0.0039385,0.0097955,-0.011981,0.0055338
"M549.174T847.493",0.024616,0.004114,0.0093889,0.0024098,-0.0055117,-0.013213,-0.00090771,-0.0044154,-0.0081582,-0.0095393,0.0025331,-0.005855,0.0067653,-0.00025421
"M412.307T1396.319",0.020787,-0.033791,-0.0058546,-0.0074261,-0.005219,-0.020551,0.052633,0.028334,-0.010419,0.047218,-0.0033133,0.048776,-0.010783,-0.0014639
"M986.8T69.273",-0.0047829,0.034695,0.013938,-0.053413,-0.046515,-0.030903,-0.045,0.01177,0.026056,-0.022184,-0.023701,0.010028,0.034258,-0.0041462
"M328.915T88.871",0.017069,-0.034308,-0.040042,0.045371,-0.023367,-0.038195,-0.055493,-0.0031657,-0.003478,0.026397,-0.00061726,-0.0074215,-0.0099629,-0.0012677
"M985.796T67.938",-0.0010965,0.052049,0.040202,-0.019022,-0.02408,-0.030216,-0.032464,0.007325,-0.0010725,-0.0091599,-0.032814,0.007832,-0.0099925,-0.0034478
"M454.926T66.758",0.0045284,0.035936,0.033213,0.013778,-0.018395,-0.0080233,-0.0002252,-0.0086915,0.0068378,-0.045158,0.0055156,-0.0064614,0.01341,-0.0019687
"M340.859T1719.351",0.019611,-0.010746,0.016433,-0.004127,-0.015366,0.0032234,0.014331,-0.0053716,2.7936e-05,-0.014044,0.011665,-0.0035143,0.0288,-0.00045222
"M940.798T67.938",-0.0036051,0.049485,0.03576,-0.012548,-0.023181,-0.0061689,-0.037344,0.032302,-0.025202,-0.0093683,-0.014365,-0.0040659,0.0019495,-0.0026711
"M702.25T942.066",0.026268,-0.0017657,-0.0031633,-0.00489,-0.014136,0.016296,-0.012166,0.00069488,-0.023825,-0.0077849,0.019868,0.019688,0.0088363,-0.0027848
"M636.318T1109.802",0.021496,-0.011274,0.00013472,-0.054747,0.0019782,-0.0031043,-0.00067125,-0.00014184,-0.029265,0.016578,0.027032,-0.034878,-0.013689,-0.00041757
"M453.035T765.753",0.022901,-0.0057132,0.0098196,-0.029828,0.016286,-0.015493,0.019649,0.000844,0.0049997,0.0051782,-0.0079707,-0.021885,0.0057595,-0.0010829
"M329.089T195.942",0.023361,0.017177,-0.0022507,0.010403,0.0050535,-0.010344,0.0058011,-0.0042574,-0.0030493,0.015822,-0.00068394,0.0011298,0.0022156,0.00077343
"M723.445T946.073",0.0090455,-0.0073763,0.035468,0.021011,0.053123,0.024156,-0.038767,-0.024052,-0.070075,0.061969,0.02852,-0.044933,0.016387,0.0076879
"M873.774T937.9",0.030632,0.030873,-0.025376,-0.0067201,0.00010592,0.0048912,-0.0089438,-0.017349,-0.015376,-0.024843,-0.01398,0.020424,-0.023201,0.00013151
"M960.832T69.273",-0.0018788,0.048045,0.0079958,-0.045526,-0.039273,-0.04018,-0.030559,0.0095192,0.03195,-0.024964,0.019095,-0.0069642,0.031706,-0.0018633
"M743.134T887.76",0.020456,-0.013236,-0.013412,0.013687,-0.021804,0.00037255,-0.011278,0.019236,-0.010893,-0.0016147,-0.033353,0.0084322,0.033096,-0.0010926
"M615.152T88.13",0.019273,-0.0061078,0.027185,-0.0056751,-0.0041651,-0.0056169,0.025056,-0.0091734,-0.016899,-0.016603,-0.0019392,0.0075998,0.019486,0.0020707
"M685.161T842.613",0.02449,-0.010326,0.00018151,-0.00089617,-0.0066422,0.013481,-0.014808,0.0035193,0.0083327,0.020431,-0.022424,0.02543,0.0016302,0.0026924
"M567.038T88.934",0.015791,-0.042449,0.0028973,0.019881,-0.021093,-0.012654,0.00046279,0.016317,-0.0067235,0.0020318,0.005142,0.027215,0.0082533,0.00077552
"M545.633T89.251",0.012483,-0.044371,-0.053486,0.04065,0.023071,-0.0086378,0.01788,-0.0143,-0.050592,-0.01652,-0.018701,0.013835,0.02602,0.0023521
"M322.894T87.737",0.013828,-0.033369,-0.044186,0.040099,-0.018534,-0.01625,-0.067995,-0.025073,-0.0055491,-0.0093093,0.056379,0.009971,0.012891,0.0037609
"M399.092T115.22",0.023933,0.016228,0.0056464,0.014472,0.010258,-0.0018974,-0.0047278,0.0018518,-4.8513e-05,-0.010611,-0.013801,0.0092705,-0.0049173,-0.0023226
"M283.068T151.129",0.012576,-0.0010492,-0.011841,-0.024823,-0.016224,-0.038756,-0.020379,0.0059612,-0.0021212,-0.043349,-0.010807,0.015184,-0.035388,0.0019866
"M876.821T69.273",-0.010055,0.039941,0.036328,0.014119,-0.0098184,-0.008463,-0.010781,-0.025839,-0.0076966,0.0069844,-0.010738,0.025267,0.0013878,0.0011596
"M541.425T1223.783",0.022324,-0.015947,-0.030765,0.0099867,0.024376,-0.097577,0.057189,0.031051,-0.040753,-0.0098808,-0.048184,0.014734,-0.060394,-0.005059
"M574.868T66.858",-0.021134,0.048701,0.019038,0.014553,0.0014101,0.0099173,-0.022114,-0.010313,0.013895,0.020996,-0.016854,-0.0077169,0.0073565,0.0018812
"M275.325T68.186",-0.0074038,0.042897,0.030205,0.022205,-0.0093681,-0.0075295,-0.037684,0.0023162,-0.0064653,0.024988,-0.017007,-0.01871,-0.0080612,0.00049763
"M1204.518T908.598",0.023774,-0.015166,-0.0093078,-0.007074,-0.0045832,-0.013092,0.011421,0.019642,0.0087362,0.044392,-0.031172,0.0084833,-0.010592,6.1278e-06
"M645.117T89.636",0.019103,-0.025101,-0.053252,0.055604,-0.028753,-0.029795,-0.041251,-0.0092649,0.011853,0.0024258,-0.0032486,0.013988,-0.017114,0.0015018
"M489.062T89.797",0.013751,-0.03917,-0.05313,0.058609,-0.039949,-0.030719,-0.041707,-0.014291,0.0088653,0.0048411,-0.0029649,0.0027791,-0.0032965,-0.0010969
"M383.418T324.765",0.024271,0.00081739,0.003902,0.008199,-0.012179,-0.0073063,0.0051024,-0.01106,-0.023423,-0.011937,0.0088412,0.014942,-0.026635,-0.00060467
"M565.161T88.804",0.015985,-0.028767,-0.05826,0.053066,-0.021221,-0.029266,-0.029673,-0.025642,0.037224,0.0045651,0.014141,0.012103,-0.011896,0.0032071
"M519.896T67.425",-0.0011437,0.033664,0.037763,-0.0089535,-0.0050981,-0.010453,-0.027885,0.011183,0.010256,0.013455,-0.017742,-0.0088535,0.021078,0.0020946
"M179.035T777.176",0.019665,-0.011757,-0.0074422,-0.0017562,-0.026726,0.056381,-0.014184,-0.0062927,-0.021997,-0.011889,-0.017044,0.024752,-0.0062347,-0.0010999
"M752.34T69.273",-0.011399,0.029848,0.00057485,-0.050282,-0.028203,-0.026621,-0.037941,-0.015748,-0.00021738,-0.0041334,0.009707,-0.0025136,0.0067708,0.0014681
"M447.222T1194.448",0.023028,-0.017855,0.010299,-0.0022294,0.0087815,-0.017959,0.0080514,-0.015499,-0.0083365,0.018567,0.0099565,-0.022975,-0.0039132,-0.00026024
"M559.04T89.345",0.019873,-0.010409,-0.0074055,0.023191,0.0043547,-0.027262,0.0015724,0.0036768,-0.014027,-0.0097828,0.01241,0.016833,-0.015666,-0.00030027
"M513.235T964.262",0.027616,-0.0074144,-0.0095477,-0.0037045,-0.035455,-0.012514,0.012785,0.0091435,0.0073283,-0.021927,-0.045919,0.013396,-0.02391,-0.0016375
"M371.034T865.858",0.019327,0.00059318,0.00025457,-0.029207,-0.0062579,-0.0013638,0.039508,0.0099559,-0.0042236,-0.020458,-0.0032444,-2.9385e-05,0.0080471,2.556e-05
"M859.829T68.324",-0.0047326,0.049599,0.018945,-0.00036164,-0.028412,-0.041031,-0.03184,0.026872,0.00018753,-0.0024501,-0.008474,0.021677,0.010616,-0.0024703
"M1128.035T894.796",0.0028438,0.0052603,-0.075623,-0.00048413,-0.0091145,-0.076239,0.00019953,0.071291,0.052669,0.008651,-0.029699,0.019672,0.028724,-0.00045421
"M461.223T1572.372",0.018727,0.011804,0.00088549,0.0089097,-0.03235,0.030528,-0.013738,-0.010997,0.060808,0.025107,-0.056299,0.0043845,0.042765,0.0041022
"M701.333T69.273",0.014918,0.025828,0.024106,0.0085472,-0.013598,-0.015301,-0.01429,-0.0032942,-0.02039,0.010615,0.0001519,0.013285,0.018869,-0.0017803
"M1011.512T1160.036",0.028021,0.0073719,0.015029,-0.037446,0.043076,-0.013153,-0.06843,0.019602,-0.017044,0.024526,0.044839,-0.017061,-0.037111,-0.0041497
"M764.865T68.038",0.019646,0.024597,0.0046966,0.048375,-0.00014183,0.0093134,0.0075375,-0.012618,0.0013016,-0.036311,-0.0080448,-0.011109,-0.0078737,-0.0010607
"M271.212T1226.316",0.020828,-0.02672,0.017026,-0.0084564,-0.0052722,-0.019055,-0.013952,0.002409,-0.02007,-0.01503,-0.008315,-0.0036155,-0.025467,0.0065955
"M823.815T68.208",-0.010076,0.040082,0.016161,-0.031746,-0.039945,-0.039809,-0.05049,0.010307,0.010389,0.0055828,-0.0067511,0.012629,-0.0088198,-0.00034322
"M637.322T1108.089",0.025918,-0.0054793,-0.011918,-0.0378,0.0072449,0.0092224,-0.016776,-0.0085043,-0.025134,0.00018016,-0.0051337,-0.01065,-0.018664,0.0025666
"M497.083T319.72",0.023425,-0.0095171,0.0059753,-0.0027469,-0.0097979,0.0061088,0.029897,0.048559,-0.0021352,0.048926,-0.019162,0.0064937,-1.6687e-05,-0.00081007
"M459.203T1145.05",0.017306,-0.0059526,0.038867,0.0028517,-0.05064,0.077023,-0.015192,0.047553,-0.045892,-0.030966,-0.039247,0.033943,-0.013088,-0.00026709
"M567.119T89.158",0.01684,-0.024757,-0.064129,0.052071,-0.028155,-0.006947,-0.039381,-0.0075267,0.0077419,-0.0091867,0.0012424,0.000395,0.0064124,0.00038221
"M615.334T1182.849",0.019048,-0.014311,0.0092851,-0.049659,0.018322,0.0042276,-0.023526,-0.0059211,-0.012074,0.020624,-0.00039087,0.00058208,-0.021788,-0.00012962
"M563.035T1151.624",0.021794,-0.02285,-0.0061807,-0.0078518,-0.035848,0.056084,-0.032225,0.028452,-0.028036,-0.042847,-0.029268,0.0066847,0.01392,0.0010395
"M685.881T68.139",-0.0082745,0.035873,0.012075,-0.051158,-0.05579,-0.025355,-0.038568,-0.022172,0.018964,-0.0073549,-0.0039574,0.001025,0.020661,-3.7923e-05
"M265.148T1629.604",0.022442,-0.013543,0.019396,0.0021555,-0.0049182,0.0011532,-0.0036333,-0.0060269,-0.0089853,0.0033443,-0.0025933,0.0040028,-0.00077596,-0.00010578
"M413.108T298.268",0.024058,0.018333,0.0017967,0.018475,0.015835,-0.0051587,0.0016872,-0.009157,-0.013604,0.013094,0.0060669,0.0070843,0.0032175,-0.0017906
"M463.021T778.363",0.022047,-0.020434,-0.019321,-0.056915,-0.030368,0.053327,0.023896,0.03691,-0.02085,-2.6284e-05,-0.0088997,-0.013163,-0.022799,-0.0017434
"M434.871T1737.903",0.02221,-0.01419,-0.0028499,-0.00271,-0.00799,-0.019809,-0.0012462,0.007576,0.010129,0.015232,-0.0017301,0.0021193,-0.012961,0.001904
"M353.052T831.694",0.023424,-0.011227,-0.013561,-0.0020864,-0.020847,-0.033869,-0.013043,-0.016647,0.035614,0.014114,0.010136,-0.007806,-0.00061765,0.0010398
"M701.85T68.208",-0.0046203,0.032184,0.02431,-0.053586,-0.022776,-0.042629,-0.044211,0.029685,0.018233,-0.007756,0.0034653,0.017257,0.0022793,-0.0051765
"M1337.578T936.747",0.026748,0.016663,-0.0045721,-0.0098102,0.011056,-0.0055424,0.0039486,0.0046298,0.0063249,-0.016453,0.017545,0.0033322,0.008158,0.0020133
