"",F.stat,p.value,-log10(p),FDR
M1097.037T893.528,0.23355,0.87096,0.060001,0.99564
M643.188T893.85,0.2322,0.8719,0.059535,0.99619
M264.94T1584.518,0.2306,0.87301,0.058983,0.9968
M398.263T1317.762,0.23011,0.87334,0.058815,0.9968
M875.523T1196.25,0.22775,0.87497,0.058005,0.99733
M264.997T1580.365,0.22686,0.87559,0.0577,0.99733
M276.196T919.68,0.22684,0.8756,0.057695,0.99733
M425.103T1191.927,0.22679,0.87564,0.057676,0.99733
M652.365T1270.263,0.22609,0.87612,0.057437,0.99736
M1048.557T894.929,0.22495,0.8769,0.057048,0.99773
M649.041T88.871,0.22333,0.87802,0.056494,0.99841
M449.235T1266.066,0.22177,0.8791,0.055963,0.99841
M998.841T1404.514,0.2205,0.87997,0.055531,0.99841
M297.244T1278.646,0.22012,0.88023,0.055401,0.99841
M442.938T91.386,0.21856,0.88131,0.054872,0.99841
M758.447T1173.243,0.21814,0.8816,0.05473,0.99841
M920.512T1327.64,0.21712,0.8823,0.054385,0.99841
M808.24T1193.238,0.21683,0.8825,0.054285,0.99841
M529.154T821.794,0.21666,0.88261,0.054229,0.99841
M812.842T69.273,0.21665,0.88262,0.054227,0.99841
M281.07T709.104,0.21661,0.88265,0.054211,0.99841
M265.444T1583.486,0.21611,0.883,0.054041,0.99841
M919.493T1102.884,0.21522,0.8836,0.053743,0.99853
M494.233T920.795,0.21446,0.88413,0.053485,0.99853
M265.462T1590.804,0.21334,0.88489,0.053109,0.99853
M333.191T983.058,0.21155,0.88612,0.052505,0.99853
M391.286T1178.675,0.21123,0.88634,0.052397,0.99853
M985.796T67.938,0.20983,0.8873,0.051929,0.99853
M562.053T1195.871,0.20951,0.88753,0.051819,0.99853
M592.829T68.269,0.20892,0.88793,0.051623,0.99853
M523.315T1240.685,0.20848,0.88823,0.051476,0.99853
M545.297T1155.639,0.2081,0.88849,0.05135,0.99853
M355.911T67.212,0.20757,0.88885,0.05117,0.99853
M773.222T88.743,0.20644,0.88962,0.050795,0.99853
M426.107T1196.658,0.20632,0.88971,0.050753,0.99853
M608.85T67.202,0.20572,0.89011,0.050555,0.99853
M728.88T67.591,0.20201,0.89265,0.049321,0.99853
M350.125T836.957,0.20117,0.89322,0.049041,0.99853
M273.314T67.476,0.19951,0.89435,0.048491,0.99853
M611.295T772.909,0.19861,0.89496,0.048195,0.99853
M353.375T752.597,0.19804,0.89535,0.048007,0.99853
M216.938T89.656,0.19791,0.89544,0.047962,0.99853
M293.125T720.398,0.19728,0.89587,0.047756,0.99853
M551.062T89.793,0.19677,0.89622,0.047587,0.99853
M674.842T67.64,0.19573,0.89692,0.047244,0.99853
M545.846T78.22,0.1954,0.89714,0.047138,0.99853
M209.961T64.78,0.19491,0.89748,0.046976,0.99853
M300.263T1305.804,0.19358,0.89838,0.046539,0.99853
M519.896T67.425,0.19279,0.89892,0.04628,0.99853
M655.038T106.771,0.19272,0.89896,0.046259,0.99853
M658.83T67.591,0.19229,0.89925,0.046119,0.99853
M581.318T900.123,0.19204,0.89942,0.046036,0.99853
M684.885T67.374,0.19139,0.89987,0.045822,0.99853
M322.871T96.154,0.19049,0.90047,0.045529,0.99853
M1029.931T1194.947,0.18995,0.90084,0.045352,0.99853
M1095.607T1194.413,0.18994,0.90084,0.045351,0.99853
M420.95T86.132,0.18842,0.90187,0.044854,0.99853
M402.996T97.474,0.1882,0.90202,0.044784,0.99853
M561.78T1193.288,0.18814,0.90206,0.044764,0.99853
M277.217T1196.341,0.18791,0.90222,0.044688,0.99853
M846.46T1187.467,0.18774,0.90233,0.044633,0.99853
M655.873T943.419,0.18769,0.90237,0.044616,0.99853
M501.922T67.415,0.18691,0.90289,0.044363,0.99853
M522.878T65.745,0.18559,0.90378,0.043938,0.99853
M265.4T1577.206,0.18475,0.90435,0.043665,0.99853
M648.179T1162.457,0.18419,0.90472,0.043484,0.99853
M200.966T91.269,0.1837,0.90505,0.043326,0.99853
M278.587T1368.505,0.18237,0.90595,0.042896,0.99853
M852.187T1328.651,0.18184,0.90631,0.042726,0.99853
M517.897T66.885,0.18118,0.90675,0.042514,0.99853
M686.859T66.912,0.17926,0.90803,0.041898,0.99853
M921.12T945.55,0.17889,0.90828,0.041778,0.99853
M615.901T66.977,0.17878,0.90835,0.041744,0.99853
M1164.559T899.737,0.17876,0.90837,0.041739,0.99853
M798.863T68.139,0.17852,0.90853,0.041661,0.99853
M851.819T1425.446,0.17702,0.90953,0.041182,0.99853
M505.902T66.721,0.17595,0.91025,0.040842,0.99853
M615.334T1182.849,0.17589,0.91028,0.040823,0.99853
M777.278T1368.015,0.17471,0.91108,0.040446,0.99853
M982.788T67.938,0.17445,0.91125,0.040364,0.99853
M852.067T1329.714,0.17389,0.91162,0.040186,0.99853
M431.156T735.48,0.17353,0.91186,0.040072,0.99853
M447.05T875.673,0.17286,0.91231,0.039858,0.99853
M1095.326T894.544,0.17147,0.91323,0.039418,0.99853
M387.286T1039.677,0.17086,0.91364,0.039225,0.99853
M295.616T1235.992,0.17007,0.91416,0.038976,0.99853
M529.08T88,0.16955,0.91451,0.038812,0.99853
M870.649T1317.21,0.16839,0.91527,0.038449,0.99853
M722.094T1116.386,0.16776,0.9157,0.038249,0.99853
M346.113T762.425,0.1677,0.91574,0.038229,0.99853
M741.841T67.938,0.1676,0.9158,0.038199,0.99853
M267.196T1364.412,0.16687,0.91628,0.037972,0.99853
M697.753T1005.082,0.16668,0.91641,0.037911,0.99853
M277.58T1368.559,0.16521,0.91738,0.03745,0.99853
M292.991T104.104,0.164,0.91818,0.037074,0.99853
M323.221T1368.561,0.16367,0.9184,0.036969,0.99853
M697.889T996.214,0.163,0.91884,0.03676,0.99853
M381.265T1260.401,0.16225,0.91933,0.036529,0.99853
M778.832T66.858,0.16162,0.91975,0.036331,0.99853
M923.451T1327.672,0.16041,0.92054,0.035957,0.99853
M324.072T215.478,0.15704,0.92275,0.034918,0.99853
M974.806T67.938,0.15625,0.92326,0.034677,0.99853
M591.303T1064.285,0.1547,0.92427,0.034199,0.99853
M1029.639T1193.403,0.15444,0.92444,0.034119,0.99853
M591.353T1163.856,0.15437,0.92449,0.034099,0.99853
M645.848T67.545,0.15294,0.92542,0.033663,0.99853
M688.854T66.858,0.15233,0.92582,0.033475,0.99853
M451.125T735.96,0.15134,0.92646,0.033174,0.99853
M865.491T1326.551,0.15082,0.92679,0.033018,0.99853
M472.886T66.482,0.15072,0.92686,0.032987,0.99853
M444.996T106.721,0.1507,0.92687,0.032981,0.99853
M403.064T798.991,0.15,0.92733,0.032768,0.99853
M809.13T1195.374,0.14876,0.92812,0.032395,0.99853
M310.211T1043.204,0.14839,0.92836,0.032282,0.99853
M805.515T1328.497,0.14713,0.92918,0.031901,0.99853
M769.419T945.253,0.14701,0.92925,0.031867,0.99853
M953.506T1151.909,0.14682,0.92938,0.031807,0.99853
M531.306T1586.442,0.14647,0.9296,0.031704,0.99853
M340.944T66.846,0.14496,0.93057,0.031249,0.99853
M721.501T1315.211,0.14362,0.93143,0.03085,0.99853
M544.267T1176.51,0.14219,0.93235,0.030423,0.99853
M851.781T1322.545,0.14073,0.93328,0.029987,0.99853
M799.852T67.938,0.13858,0.93465,0.029351,0.99853
M503.92T66.912,0.1383,0.93483,0.029268,0.99853
M705.267T1050.095,0.13801,0.93501,0.029184,0.99853
M433.351T780.04,0.13789,0.93509,0.029148,0.99853
M563.307T901.93,0.13645,0.936,0.028724,0.99853
M771.811T66.858,0.13624,0.93613,0.028663,0.99853
M677.403T1190.152,0.13462,0.93716,0.028187,0.99853
M722.487T1128.209,0.13303,0.93815,0.027726,0.99853
M616.899T67.433,0.133,0.93818,0.027716,0.99853
M367.103T818.837,0.13265,0.93839,0.027614,0.99853
M294.449T1192.192,0.1301,0.93999,0.026875,0.99853
M614.37T886.617,0.12939,0.94044,0.026669,0.99853
M1097.561T894.34,0.12837,0.94107,0.026376,0.99853
M775.809T66.684,0.12826,0.94114,0.026344,0.99853
M1013.752T1251.503,0.12812,0.94123,0.026304,0.99853
M647.941T1161.118,0.12793,0.94135,0.026248,0.99853
M919.515T1328.715,0.12704,0.94191,0.025993,0.99853
M609.264T1288.916,0.12662,0.94216,0.025874,0.99853
M426.882T91.046,0.12639,0.94231,0.025807,0.99853
M266.366T1577.236,0.12632,0.94235,0.025787,0.99853
M1702.305T908.08,0.12612,0.94248,0.02573,0.99853
M337.538T806.181,0.12594,0.94259,0.025678,0.99853
M466.978T106.664,0.12568,0.94274,0.025606,0.99853
M698.583T990.447,0.1245,0.94348,0.025268,0.99853
M273.124T941.86,0.12429,0.94361,0.025209,0.99853
M850.805T68.208,0.12316,0.9443,0.024888,0.99853
M309.206T1205.9,0.12234,0.94481,0.024656,0.99853
M701.418T1268.098,0.12209,0.94496,0.024586,0.99853
M917.503T1359.918,0.12132,0.94544,0.024368,0.99853
M377.623T1368.205,0.12128,0.94546,0.024355,0.99853
M657.026T89.496,0.12076,0.94578,0.024211,0.99853
M736.44T1350.754,0.12076,0.94578,0.024209,0.99853
M1141.612T1194.343,0.12032,0.94605,0.024086,0.99853
M808.368T1195.332,0.11997,0.94626,0.023989,0.99853
M255.115T921.266,0.11942,0.9466,0.023833,0.99853
M1143.637T1195.221,0.11926,0.9467,0.023787,0.99853
M721.505T1351.281,0.11856,0.94712,0.023593,0.99853
M699.853T67.836,0.11829,0.94729,0.023518,0.99853
M732.876T67.374,0.11816,0.94737,0.02348,0.99853
M1285.466T316.098,0.11763,0.94769,0.023333,0.99853
M235.171T1189.523,0.11522,0.94915,0.022663,0.99853
M863.484T1242.374,0.11477,0.94943,0.022538,0.99853
M759.826T66.885,0.11112,0.95162,0.021534,0.99853
M744.855T68.606,0.11108,0.95165,0.021524,0.99853
M643.851T67.124,0.10926,0.95274,0.021026,0.99853
M836.522T1479.692,0.10737,0.95386,0.020514,0.99853
M876.821T69.273,0.1072,0.95396,0.020469,0.99853
M553.289T1586.442,0.10672,0.95425,0.020339,0.99853
M1071.041T895.445,0.10579,0.95479,0.02009,0.99853
M378.609T1368.205,0.10504,0.95524,0.019888,0.99853
M563.252T904.514,0.10435,0.95565,0.019703,0.99853
M267.4T1582.439,0.1033,0.95626,0.019423,0.99853
M851.794T1356.146,0.10307,0.95639,0.019364,0.99853
M476.894T1187.093,0.10273,0.9566,0.019271,0.99853
M726.808T67.734,0.099889,0.95825,0.018521,0.99853
M580.327T1046.473,0.09915,0.95868,0.018327,0.99853
M1395.715T983.057,0.099008,0.95876,0.01829,0.99853
M1127.556T894.268,0.098742,0.95891,0.01822,0.99853
M839.517T1151.186,0.098321,0.95916,0.01811,0.99853
M558.844T67.933,0.097503,0.95963,0.017897,0.99853
M656.833T67.115,0.097225,0.95979,0.017824,0.99853
M586.884T67.938,0.09519,0.96096,0.017297,0.99853
M627.643T1193.32,0.092545,0.96246,0.016617,0.99853
M220.134T731.802,0.09225,0.96263,0.016542,0.99853
M998.792T1400.033,0.092222,0.96264,0.016535,0.99853
M865.489T1291.829,0.091781,0.96289,0.016422,0.99853
M852.114T1329.753,0.091174,0.96323,0.016268,0.99853
M575.856T1053.805,0.088367,0.96481,0.015559,0.99853
M867.513T1306.189,0.087587,0.96524,0.015363,0.99853
M808.155T1200.534,0.087438,0.96533,0.015326,0.99853
M640.844T67.188,0.086547,0.96582,0.015104,0.99853
M309.207T1042.166,0.084954,0.9667,0.014708,0.99853
M413.147T867.013,0.083153,0.96769,0.014265,0.99853
M1013.864T1245.344,0.082423,0.96809,0.014086,0.99853
M471.897T67.543,0.082102,0.96826,0.014008,0.99853
M851.519T1328.051,0.081658,0.9685,0.0139,0.99853
M293.484T1191.137,0.081515,0.96858,0.013865,0.99853
M489.854T902.138,0.081169,0.96877,0.013781,0.99853
M402.917T66.5,0.079172,0.96984,0.013298,0.99853
M681.357T1600.324,0.078738,0.97008,0.013194,0.99853
M461.897T66.291,0.078062,0.97044,0.013032,0.99853
M735.437T1351.512,0.076986,0.97101,0.012775,0.99853
M273.96T67.4,0.075966,0.97155,0.012533,0.99853
M208.961T65.652,0.075819,0.97163,0.012498,0.99853
M192.103T133.173,0.075077,0.97202,0.012323,0.99853
M663.326T1029.481,0.074389,0.97239,0.012161,0.99853
M560.981T1199.503,0.073614,0.97279,0.01198,0.99853
M683.887T67.591,0.073304,0.97296,0.011907,0.99853
M885.822T66.912,0.072923,0.97315,0.011818,0.99853
M510.873T67.188,0.072284,0.97349,0.01167,0.99853
M576.072T1051.61,0.069499,0.97493,0.011029,0.99853
M478.284T1182.278,0.0689,0.97523,0.010892,0.99853
M571.907T66.444,0.068859,0.97525,0.010883,0.99853
M311.186T1077.614,0.066919,0.97624,0.010444,0.99853
M755.829T66.935,0.065569,0.97692,0.010141,0.99853
M859.153T942.886,0.065108,0.97715,0.010039,0.99853
M753.188T948.401,0.064449,0.97748,0.0098926,0.99853
M293.52T1197.459,0.064192,0.97761,0.0098356,0.99853
M868.517T1202.592,0.063921,0.97774,0.0097758,0.99853
M575.826T1054.493,0.060336,0.9795,0.0089937,0.99853
M925.624T1190.066,0.059459,0.97993,0.0088051,0.99853
M1142.614T1193.858,0.059177,0.98007,0.0087447,0.99853
M207.014T91.656,0.058919,0.98019,0.0086896,0.99853
M511.24T944.134,0.058753,0.98027,0.0086542,0.99853
M757.441T1176.453,0.058727,0.98028,0.0086487,0.99853
M871.81T66.912,0.058708,0.98029,0.0086447,0.99853
M304.981T94.204,0.058422,0.98043,0.0085837,0.99853
M290.212T948.503,0.058362,0.98046,0.008571,0.99853
M1075.647T1193.908,0.057764,0.98074,0.0084441,0.99853
M576.012T1055.395,0.056997,0.98111,0.0082822,0.99853
M294.469T1200.672,0.056601,0.9813,0.0081989,0.99853
M990.602T1181.647,0.05606,0.98155,0.0080857,0.99853
M575.957T1047.31,0.055959,0.9816,0.0080646,0.99853
M575.766T1053.433,0.055572,0.98178,0.0079839,0.99853
M1322.047T1191.462,0.055077,0.98202,0.007881,0.99853
M849.51T1359.918,0.053071,0.98295,0.0074679,0.99853
M631.877T67.938,0.052813,0.98307,0.0074151,0.99853
M970.53T319.597,0.052754,0.9831,0.0074031,0.99853
M603.339T1194.269,0.051271,0.98378,0.0071027,0.99853
M559.895T1194.445,0.049997,0.98436,0.0068477,0.99853
M941.508T1318.851,0.049491,0.98458,0.0067471,0.99853
M384.092T841.195,0.049039,0.98479,0.0066577,0.99853
M408.906T66.13,0.047906,0.98529,0.0064349,0.99858
M1094.116T900.295,0.0449,0.98661,0.0058552,0.99945
M1028.412T1193.412,0.042519,0.98763,0.0054076,0.99979
M575.798T1046.832,0.0366,0.99005,0.0043429,0.99979
M526.881T66.339,0.035371,0.99053,0.0041309,0.99979
M867.515T1204.699,0.034842,0.99074,0.0040406,0.99979
M576.062T1050.158,0.034602,0.99083,0.0039998,0.99979
M518.153T824.178,0.032566,0.99161,0.0036591,0.99979
M614.901T67.494,0.03207,0.9918,0.0035776,0.99979
M1029.626T1193.853,0.030975,0.9922,0.0033996,0.99979
M1076.649T1193.389,0.030852,0.99225,0.0033797,0.99979
M723.751T1120.766,0.029232,0.99284,0.003122,0.99979
M651.363T1268.695,0.028264,0.99318,0.002971,0.99979
M349.072T1165.294,0.028217,0.9932,0.0029637,0.99979
M275.202T1191.076,0.02752,0.99344,0.0028565,0.99979
M751.392T1268.098,0.027063,0.9936,0.002787,0.99979
M535.217T864.116,0.02576,0.99405,0.0025914,0.99979
M447.225T920.763,0.024692,0.99441,0.0024346,0.99979
M699.398T1124.853,0.020773,0.99567,0.0018859,0.99979
M1031.917T1222.934,0.020328,0.9958,0.0018265,0.99979
M868.801T68.637,0.019945,0.99592,0.0017758,0.99979
M454.926T66.758,0.019287,0.99612,0.0016897,0.99979
M758.826T66.858,0.015058,0.99731,0.0011707,1
M856.833T68.139,0.010819,0.99835,0.00071613,1
M883.503T1155.003,0.010174,0.9985,0.00065351,1
M276.206T1190.238,0.010026,0.99853,0.00063935,1
M1134.823T908.781,0.0071812,0.99911,0.00038877,1
M412.91T65.205,0.0052759,0.99944,0.00024532,1
M535.315T1261.506,0.0035226,0.99969,0.00013409,1
M226.966T66.762,1.1752e-16,1,0,1
