"","X16.C9.3.neg","X19.C9.2.neg","X21.C9.4.neg","X45.C9.1.neg","X13.D9.4.neg","X20.D9.1.neg","X49.D9.2.neg","X48.D9.3.neg","X26.F9.1.neg","X36.F9.3.neg","X14.X9.2.neg","X23.X9.1.neg","X27.X9.3.neg","X40.X9.4.neg"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas"
"M478.284T1182.278","-1.41575853"," 0.28960685"," 0.70328994"," 0.12834904"," 0.01900413"," 0.50514904","-0.26516400","-0.51649760","-0.61708359"," 0.92084358"," 0.21516128","-0.25787880","-0.27432315"," 0.56530182"
"M937.334T882.127","-0.14347862","-1.68046327","-0.48556568","-0.04827573"," 0.20555508"," 0.87570221","-0.06004013"," 0.07631834","-0.06194839"," 1.32461889","-0.18955880","-0.26438424"," 0.01824416"," 0.43327618"
"M728.269T963.544"," 0.21993719","-2.47988656"," 0.14549278","-0.74418867"," 0.44628798"," 1.29531069","-0.06669724"," 0.13621298","-0.09019162"," 0.92437853","-0.07466871"," 0.21356856"," 0.25799293","-0.18354885"
"M723.784T1121.279","-0.33874405","-0.69385936"," 0.09553331","-0.27496017","-0.34601005"," 0.79657307","-0.52393411","-0.48273485"," 0.07376617"," 1.65206574","-0.39793477"," 0.24709858","-0.05700142"," 0.25014191"
"M507.891T66.852"," 0.42687597"," 0.12472501"," 0.93772746","-0.52146994","-0.02246558","-0.32699322","-0.21711258"," 0.65646901"," 0.38218709","-1.49504129","-0.47085545"," 0.96910089","-0.29100286","-0.15214452"
"M656.58T941.504","-0.271459446","-0.753752346"," 0.177118719"," 0.257665995"," 0.241772319"," 1.474296710","-0.758301609","-0.731981292"," 0.183821003"," 0.467584114","-0.389206795"," 0.171067051","-0.009055923","-0.059568501"
"M194.055T920.109","-0.910005108","-0.999658649","-0.710525746"," 0.895350609"," 0.558578418"," 1.039908338","-0.005907647"," 0.404757528","-0.844059338"," 0.849421495"," 0.815038454","-0.460192475","-0.951528086"," 0.318822207"
"M241.013T89.266"," 0.231441277","-0.546427931","-2.055505755"," 0.311286366","-0.278740927"," 1.107407118","-0.613092618","-0.035337803"," 0.178091937"," 1.013627282"," 0.001727284"," 0.163997263"," 0.199360113"," 0.322166393"
"M504.906T66.788"," 0.82500710","-0.55924982"," 1.00120180","-0.52040732","-0.03431017","-0.68473283","-0.22701804"," 0.80990550"," 0.49530281","-1.86718587","-0.31615566"," 1.02343808","-0.25410547"," 0.30830990"
"M433.122T384.02","-1.144835199","-1.220550974","-0.976349112","-0.341764289"," 1.548846907"," 0.830811523"," 0.305043133","-0.050833036","-1.089137767"," 1.497406948"," 0.782104927"," 0.001374061","-0.312228841"," 0.170111719"
"M381.071T774.821"," 0.04773782","-0.87912518","-0.61243479"," 0.06377314"," 0.55820465"," 0.15717778","-0.84277395","-1.03560791"," 0.17133785"," 1.50660203","-0.86522930","-0.38150976"," 0.45875952"," 1.65308809"
"M951.343T881.927","-0.12923999","-1.99666267","-0.30753599","-0.33339300","-0.34235964"," 0.59789991"," 0.08874184"," 0.37129913"," 0.35786952"," 0.60337256","-0.39571418"," 0.95743352"," 0.30005252"," 0.22823645"
"M343.139T875.835","-0.97541451","-0.05081687"," 0.60354009","-0.74539242","-0.21758272"," 1.32592441"," 0.14810260","-0.09107667"," 0.17384543"," 1.36582778","-0.22378302"," 0.20479628","-0.93025800","-0.58771237"
"M687.004T87.737"," 0.06380457"," 0.40963300","-2.37212968"," 0.37975658"," 0.24595947"," 1.12029705"," 0.07946571","-0.94588545","-0.01678508"," 0.72503641","-0.03381843"," 0.14233375","-0.09192392"," 0.29425604"
"M453.14T913.155","-0.7991841","-0.8627304","-0.3862156"," 0.3911087"," 0.3611841"," 1.3147983","-0.3812774","-0.0186739","-0.3490159"," 1.2388393","-0.4562255"," 0.2733737","-0.4398763"," 0.1138948"
"M706.319T1147.92","-0.43351257"," 0.15854157"," 0.55863033"," 0.31869666"," 0.30777753"," 0.85414854","-1.01647697","-1.04098926","-0.46647995"," 1.56558075"," 0.07128926","-1.11135632","-0.16853677"," 0.40268721"
"M873.568T937.856"," 0.01337397","-2.57826700"," 0.07034222","-0.30590271"," 0.14437368"," 1.08517916","-0.24714014","-0.17444678"," 0.21392434"," 1.05852716"," 0.07527220"," 0.27474286"," 0.14479222"," 0.22522883"
"M377.58T89.42"," 0.18259127","-0.58264987","-1.85089751","-0.11705942"," 0.29485771"," 1.12914196","-0.43702285","-0.03978415","-0.06096849"," 0.97733970"," 0.01235016","-0.05085446"," 0.11439049"," 0.42856545"
"M401.027T415.826","-0.48467791","-1.03444233","-0.60410366","-0.78128731"," 0.76351559"," 1.10980766"," 0.17144254","-0.04787718","-0.03406634"," 1.36347970","-0.02356183","-0.70776107","-0.20536438"," 0.51489652"
"M443.116T681.368"," 0.14726936","-1.25683105"," 0.06265735"," 0.01333103"," 0.13545368"," 1.38604060","-1.66001207"," 0.14271791"," 0.24087292"," 0.48692085","-0.21064821"," 0.46646080","-0.02667745"," 0.07244429"
"M669.068T89.15"," 0.07306018","-0.29577656","-0.96668278","-0.09871982"," 0.04479638"," 1.23160693","-0.31918427","-0.18203792","-0.23651409"," 0.99343798","-0.43613900"," 0.14512495","-0.26371308"," 0.31074110"
"M715.392T322.783"," 0.1792809","-1.0445292"," 0.3052226","-0.1422233","-0.7435082"," 0.9571965"," 0.3177210","-0.4804329"," 0.4569206"," 0.8954743","-1.1428686"," 0.3433374","-0.2278370"," 0.3262460"
"M245.094T862.962","-0.4394119","-1.2861284"," 0.2365846","-0.2454400"," 0.3738529"," 0.3009279","-1.3842323","-0.1024318"," 0.3280714"," 0.5569574"," 0.3174187"," 0.5638038"," 0.1490064"," 0.6310216"
"M880.534T1198.774","-0.73456028"," 0.28853150"," 0.11986682"," 0.35008052"," 0.04207623"," 1.11353975","-0.20442832","-0.80289093","-0.37785977"," 1.17602213","-0.43290832"," 0.09259629","-0.92049820"," 0.29043257"
"M665.182T815.828","-0.54328899","-1.04228630"," 0.18196661","-0.30185162","-0.06005704"," 1.29858078","-0.18779257","-0.14972404","-0.05549531"," 0.55657261","-0.41525365"," 0.47471538","-0.25860030"," 0.50251443"
"M447.959T106.92","-0.07855156","-0.68838951","-0.34054279","-0.46843203","-0.22452644"," 1.12628642","-0.17848829","-0.40644160"," 0.24291488"," 0.81742601","-0.47988854"," 0.80707511","-0.38549978"," 0.25705812"
"M701.131T783.655"," 0.09856920","-1.43821738"," 0.32180801","-1.28767784","-0.08428591"," 0.86533207","-0.31776759"," 0.42087490"," 0.16057326"," 1.01502058","-0.29149216"," 0.20824420"," 0.05320629"," 0.27581236"
"M1296.901T900.549","-0.44953415","-0.45119261"," 0.71732414","-0.95982067","-0.61390276"," 0.57448875","-0.35552749","-0.09066509"," 0.06777125"," 0.87924060","-0.48210556"," 0.82614444"," 0.09754141"," 0.24023775"
"M1005.407T928.554","-0.79561492","-1.79719593","-0.19096472"," 0.13773036"," 0.35687465"," 0.40166513"," 0.21143278","-0.03167994"," 0.23656397"," 1.42949750"," 0.02683995"," 0.41409938","-0.26040242","-0.13884580"
"M499.04T88.414"," 0.15793009","-1.16624957"," 0.47560385","-0.89700798"," 0.32597621"," 1.12770118"," 0.24195792","-0.75838387","-0.51107891"," 0.91607474","-0.09652034","-0.06633992","-0.08622072"," 0.33655734"
"M739.368T1006.616","-0.56552326","-0.48869954"," 0.27282797"," 0.09118837","-0.14369591"," 0.66061221","-0.46745953","-0.88965978","-0.38439565"," 1.84871130"," 0.02750558","-0.27784783","-0.16226982"," 0.47870590"
"M732.379T69.273"," 0.46842377","-2.44943469"," 0.71444520","-0.38278320"," 0.22073075"," 0.49446233"," 0.03256074"," 0.44405349"," 0.52513044","-0.01735517","-0.31985128"," 1.04377110","-0.11271244","-0.66144104"
"M349.057T865.046","-0.740155301","-0.832159734","-0.102585648","-0.295997883"," 0.071114636"," 0.484325037","-0.529848494"," 0.172916101","-0.054104052"," 1.261767294","-0.081992180"," 0.140878195"," 0.004092079"," 0.501749951"
"M436.82T95.439"," 0.10031278","-0.24326547","-0.97028440","-0.31703241"," 0.02411532"," 1.17702077","-0.02444000","-0.91897858"," 0.24165452"," 0.69881105","-0.56185624"," 0.58510664"," 0.16245075"," 0.04638527"
"M1014.811T1344.847","-0.100994720","-0.314456376"," 0.102706548","-0.406631761"," 0.147324019"," 1.456420914","-0.283150851","-0.537058484","-0.041121048"," 0.377869271"," 0.005435945"," 0.071878783","-0.252774589","-0.225447652"
"M723.413T940.853"," 0.09108058","-0.36909067"," 0.32702336","-0.94093948"," 0.07822962"," 0.90833926"," 0.20175730","-0.82606369","-0.24531692"," 0.97481089","-0.42328445"," 0.06574332","-0.28537289"," 0.44308377"
"M656.666T946.513","-0.267107558","-0.614457510","-0.171577954","-0.009251634"," 0.384633419"," 1.541118805","-0.489251352","-0.422265825","-0.154669581"," 0.802836789","-0.373151501"," 0.333472779","-0.217332146","-0.342996731"
"M521.224T935.29"," 0.15199627","-0.70472387","-0.25768160","-0.33486602"," 0.06650115"," 1.25450396","-0.27595499","-0.26504731","-0.28973763"," 1.06283453","-0.24811760"," 0.43748537","-0.50392656","-0.09326571"
"M677.702T838.115","-1.62448319","-0.88923936"," 0.26028107","-0.08135396"," 0.09049302"," 1.02215489"," 0.11371007"," 0.24979881"," 1.21376091"," 0.86404693"," 0.36891928","-0.36638208","-1.66149457"," 0.43978818"
"M431.674T89.564","-0.51615140"," 0.92620135"," 0.40000872"," 0.67027381","-0.68741859"," 1.31731102","-0.73839229","-0.95363784","-0.17643575"," 1.06808072","-0.58393902"," 0.02372098","-0.13347024","-0.61615146"
"M1390.547T1005.094","-0.40819400","-0.04293297"," 0.59958158","-0.06680733"," 0.25182556","-1.01165193","-0.29259663","-2.18499517","-0.05333967"," 1.51752893"," 0.26123569"," 0.64124421"," 0.11548044"," 0.67362130"
"M313.275T1417.53","-0.57490314","-0.85721813","-0.41647374","-0.07133327"," 0.01980281"," 1.01665491","-0.18937870","-0.31193988","-0.38421370"," 0.96994220","-0.09343778"," 0.29575095","-0.16279397"," 0.75954145"
"M216.938T89.656","-0.01948178"," 0.46672331","-1.60310133"," 0.34853961","-0.68786832"," 1.23332818","-0.19594328","-0.63236294","-0.41986943"," 0.62001305","-0.24329341"," 0.66826805","-0.33244876"," 0.79749705"
"M888.803T66.684"," 0.57990031","-0.04328021"," 0.76151595","-1.03328269"," 0.33022928","-1.07397459"," 0.05788760"," 0.44013539"," 0.27571692","-1.39056873"," 0.01879722"," 0.95893384","-0.07886105"," 0.19685076"
"M477.088T1628.76","-0.320734609","-0.354809098","-0.082292907","-0.017114000"," 0.006674892"," 1.188279956","-0.169747310","-0.544057073","-0.311242902"," 1.176985633","-0.455738547"," 0.234961774","-0.440978896"," 0.089813087"
"M365.135T389.484","-1.87317277","-0.65470795","-0.84373025","-0.37245711"," 1.36248111"," 0.82704400"," 0.14000128"," 0.04713181","-0.04784358"," 1.44319358"," 0.48800365","-0.63885706","-0.52488635"," 0.64779964"
"M577.255T863.306","-0.13676184","-1.72800341"," 0.27263221","-0.17122279"," 0.13828779"," 0.95514198","-0.14158530","-0.16534252","-0.04685498"," 0.82891421","-0.27943231"," 0.58934508"," 0.01759592","-0.13271404"
"M613.564T887.981","-0.40665773","-0.77143155","-0.04869732"," 0.11161120"," 0.31163216"," 1.21101219","-0.28387638","-0.54168845","-0.50008330"," 0.95132105","-0.33743010"," 0.05423433","-0.04083794"," 0.29089184"
"M549.062T87.818"," 0.07415177","-0.19397294","-2.67983727"," 0.31625040"," 0.11961025"," 1.04831470","-0.40606966","-0.06018684"," 0.13207055"," 0.72571169","-0.10220552"," 0.53891246"," 0.05709112"," 0.43015929"
"M428.819T94.411"," 0.15784351","-0.46000592","-1.21071785","-0.16857908","-0.02028760"," 1.23710496","-0.15254600","-0.52545189"," 0.28606948"," 0.72440918","-0.62852509"," 0.55532696"," 0.03471634"," 0.17064301"
"M395.28T1470.273","-0.174262930","-1.491909672"," 0.005874821","-0.268861837","-0.010928046"," 1.225987412","-0.470291180"," 0.007908863","-0.143614310"," 0.873477491","-0.234061620","-0.106180563"," 0.059402286"," 0.727459285"
"M697.753T1005.082","-0.08101091","-0.36037757"," 0.05580507","-0.27142344","-0.18430048"," 1.40263540"," 0.04075592","-1.30873289","-0.15903669"," 0.68517576","-0.44823610"," 0.84185131","-0.09415971","-0.11894568"
"M285.243T1390.408","-0.55507736","-0.16019692"," 0.28317162"," 0.27144752","-0.04149847"," 1.32200898","-0.38323870","-0.81663833","-0.18030432"," 1.13163051","-0.48532643","-0.10200897","-0.39562131"," 0.11165218"
"M1463.523T939.044","-0.72206360","-1.74118603","-0.47513697"," 0.01630494"," 0.70161034"," 0.58160590","-0.36811594"," 0.39374851"," 0.27437757"," 0.67196222","-1.24508504"," 0.23943771"," 0.69308005"," 0.97946034"
"M436.953T95.439","-0.28285117","-0.15793456","-0.55444233","-0.04545798","-0.03170557"," 1.16554042","-0.25509640","-0.71750775","-0.03953402"," 1.05363255","-0.48612062"," 0.30219073","-0.03442006"," 0.08370676"
"M481.224T887.168","-0.22457406","-0.41718767"," 0.10666712","-0.22033888","-0.03378442"," 1.19502291","-0.49709041","-0.43285026","-0.20677494"," 1.00404835","-0.30178533"," 0.48121668","-0.25079252","-0.20177657"
"M426.023T92.476","-0.252726156"," 0.039447810","-0.432647862"," 0.007660161"," 0.112059650"," 1.306072543","-0.631206914","-0.817220639","-0.177186926"," 1.119896426","-0.270147783"," 0.160024486","-0.172083557"," 0.008058760"
"M486.878T66.684","-0.25020923"," 0.05663674"," 0.54966583","-0.76696892"," 0.50500446","-0.09528886"," 0.22659203","-0.13012611","-0.30197983","-0.33211657","-0.62692498"," 0.36030811"," 0.12684854"," 0.67855880"
"M325.35T1454.83","-0.35707809","-0.33626167"," 0.24823082","-0.27024448"," 0.23908589"," 1.20027210","-0.07108322","-0.66838464","-0.34255849"," 0.80613475","-0.44415700"," 0.32157237","-0.16219903","-0.16332931"
"M343.103T489.112"," 0.13884292","-1.70801093"," 0.07441240","-0.53213870"," 0.23559277"," 1.38540115"," 0.03284116","-0.55197225"," 0.58937737","-0.11819623","-0.63379441"," 0.90989251"," 0.26972295","-0.09197071"
"M871.81T66.912"," 0.37119021","-0.87533027"," 1.03590268","-0.57304212"," 0.05168940","-1.45121527","-0.04451866"," 0.96553313"," 0.67288831","-0.27143355","-0.65536763"," 1.30509399","-0.40957607","-0.12181416"
"M429.156T412.291","-0.24395186","-1.00296855","-0.05258163","-0.90937660"," 0.79613807"," 1.29569722","-0.08953073"," 0.11080805"," 0.11340461"," 1.21606554","-0.12700261","-0.01117709","-1.03404854","-0.06147588"
"M444.872T67.426","-0.24940274","-0.21787321","-0.05197785","-0.06821625"," 0.02954244"," 1.01259698","-0.04874744","-0.92221948","-0.30387921"," 0.94266797","-0.33768896"," 0.12557832","-0.20776014"," 0.29737958"
"M643.851T67.124"," 0.1431269259","-0.5871051716"," 1.0798749446","-0.4237078871","-0.0008351091","-0.1430026218","-0.2692128133","-0.2006726326"," 0.5382329396","-0.3462997213","-0.5498236082"," 1.2427920086","-0.3659378098","-0.1174294438"
"M771.83T66.444"," 0.37831174","-0.47691665"," 1.13844095","-0.65041513"," 0.13393802","-1.65500265","-0.06476002"," 0.18711128"," 0.67267798","-0.31935509","-0.35123207"," 1.20317430","-0.14989109","-0.04608156"
"M383.462T316.499","-0.10354640","-1.20375351","-0.02926652"," 0.10408972","-0.04594183"," 1.24991518","-0.14500702","-0.48110321","-0.14565235"," 0.91667185","-0.91118816"," 0.53762474","-0.12832460"," 0.38548211"
"M532.307T1586.442","-0.6000766","-0.6812955"," 1.0076258"," 0.2970224"," 1.2027972"," 1.7346021","-0.6455906","-0.8350024","-0.5403330"," 0.9575832","-0.6676466","-0.1925502","-0.6376935","-0.3994422"
"M607.262T1433.034","-0.26814085","-0.64160936","-0.01370172","-0.11182887"," 0.19183855"," 1.34995390"," 0.01935274","-0.85769025","-0.38062690"," 1.23001477"," 0.08030452","-0.14849642","-0.39628093","-0.05308918"
"M463.182T861.112","-0.25279166","-1.55442665","-0.25603077"," 0.21741577"," 0.19862865"," 1.22375348"," 0.11445173","-0.38485870","-0.12609301"," 0.70534958","-0.25643128"," 0.38175285","-0.03867821"," 0.02795822"
"M951.444T1329.777","-0.20847664","-0.94560815"," 0.17805972"," 0.46614782","-0.36272397"," 0.84559751"," 0.03085334"," 0.02695034"," 0.15363967"," 0.74677088","-1.26850885"," 0.62888386","-0.26178376","-0.02980178"
"M554.347T1333.324","-0.275265181","-0.835965952","-0.007285845","-0.136438058"," 0.314102320"," 1.312284910","-0.104845806","-0.695534188"," 0.153511143"," 0.754969732","-0.162773630","-0.339274133","-0.372242598"," 0.394757285"
"M970.574T320.828","-0.062509086","-1.885424732","-0.028659005","-0.227347526","-0.113475883"," 1.379963341","-0.452911097","-0.095527633"," 0.411682853"," 0.611569153"," 0.048078042","-0.004331589","-0.007582404"," 0.426475567"
"M323.042T818.446","-0.45702234","-0.52743295"," 0.42687733","-0.85126762"," 0.07356674"," 1.00720025","-0.10409174","-0.04492258"," 0.12970038"," 0.62924448","-0.11198886"," 0.52253998"," 0.04829071","-0.74069377"
"M484.016T89.822","-0.44730325"," 0.58103961","-0.17202680"," 0.63710636","-0.40434378"," 1.15732248","-0.61802183","-0.82749940","-0.04592569"," 1.07257237","-0.68455505"," 0.01404267","-0.17866063","-0.08374707"
"M927.398T981.461"," 0.42629685","-1.71249242","-1.45972052","-0.81902877"," 0.64795971"," 1.12119669","-0.48239299","-0.28078726"," 0.51175526"," 1.31011625","-0.05924008"," 0.75686821"," 0.12929204","-0.08982297"
"M333.062T954.304","-1.53220515"," 0.02504641"," 0.06787086","-0.72164774"," 0.09835054"," 1.02066278","-1.57587729"," 0.45153662"," 0.84821940"," 1.18216688"," 0.41014234","-1.14120999"," 0.54228874"," 0.32465560"
"M543.282T933.008"," 0.18815943","-0.38135170","-0.05351230","-0.29461059","-0.01445797"," 0.99694621"," 0.04287113","-0.65718493","-0.40308175"," 1.06636066","-0.13275636"," 0.33486106","-0.61367646","-0.07856641"
"M415.161T821.344","-0.16455497","-0.74683544"," 0.57984835","-0.40480008"," 0.17442465"," 1.28071717","-0.11985055","-0.15128050"," 0.09895477"," 0.35142244","-0.37977593"," 0.41976817","-0.63883940","-0.29919866"
"M737.676T1009.279","-0.3697683","-0.3515987","-0.1552187"," 0.4020487","-0.4402196"," 1.2714891","-0.2363253","-1.3539103","-0.2439974"," 1.1233531"," 0.1436116","-0.2968373"," 0.1886195"," 0.3187538"
"M1041.432T908.782"," 0.13649859","-1.55307974","-0.53261076","-0.76264079"," 0.35052958"," 0.93327886","-0.65472049","-0.19665552"," 0.35927208"," 0.54892329","-0.04471501"," 0.60117284"," 0.09977070"," 0.71497637"
"M289.011T91.489"," 0.040968472","-0.911905313","-0.749329096","-0.222968322","-0.002892969"," 1.172253218","-0.418065327","-0.379655608"," 0.058565652"," 0.949687017","-0.344559802"," 0.796868403","-0.210509622"," 0.221543299"
"M609.153T789.212","-0.39637749","-0.69651880"," 0.13344405"," 0.02852574","-0.10732272"," 1.20925642","-0.29591479","-0.20116937","-0.10200196"," 0.61505593","-0.28944355"," 0.55489442","-0.54049828"," 0.08807041"
"M714.826T66.684"," 0.16235618","-0.14677018"," 1.11796547","-0.07431449","-0.04981126","-1.68032866"," 0.08033714","-0.36130139"," 0.17450723"," 0.24767579","-0.36520593"," 1.08668361","-0.39452573"," 0.20273221"
"M413.106T699.494"," 0.16534072","-1.76418340"," 0.09828988","-0.28326345"," 0.25206592"," 1.27770781","-1.20475315"," 0.34849836"," 0.42193833"," 0.33811618","-0.31990061"," 0.84245527"," 0.13168653","-0.30399840"
"M510.873T67.188","-0.12608474","-0.51159209"," 0.39892922","-0.07864605"," 0.08535976"," 0.85752655","-0.17311012","-0.45520966","-0.22466698"," 0.19719098","-0.56324349"," 0.61512326","-0.30462356"," 0.28304693"
"M942.387T966.176"," 0.11797316","-2.27874887","-0.01342923","-0.40320770"," 0.50766271"," 1.17890464","-0.34563616"," 0.20945953"," 0.25974597"," 0.96271173","-0.63359830"," 0.38816061"," 0.31229871","-0.26229680"
"M529.159T788.61","-0.51202313","-0.60073022"," 0.01990047","-0.06821410"," 0.39087285"," 1.13801297","-0.37581096","-0.73258278","-0.43442405"," 1.03593505","-0.20530894"," 0.24146018","-0.30842512"," 0.41133777"
"M435.187T981.992"," 0.3978177","-1.0987734"," 0.4332112","-1.7356662"," 0.1177307"," 1.3774526","-0.9666335","-0.1530271"," 0.1569586"," 0.7714752","-0.1993833"," 0.8432522","-0.2614134"," 0.3169987"
"M278.067T775.155"," 0.16045975","-0.12326492","-1.98644520","-0.06529449"," 0.48595733"," 0.39154267"," 0.56770562","-0.11378179","-0.21145892"," 0.88583716"," 0.14932832"," 0.44223652","-0.13796002","-0.44486206"
"M454.975T107.571","-0.032551683","-0.692069863","-0.303972346","-0.201779136","-0.164525090"," 1.235979295","-0.317789102","-0.576441401","-0.001620767"," 0.883324199","-0.412744584"," 0.625897605","-0.290162991"," 0.248455864"
"M292.14T116.338","-0.47022347","-0.47387736","-0.04228168","-0.46740118"," 1.27932465"," 1.18121822"," 0.26348454","-0.20796605","-0.16421193"," 1.06378112","-0.22071583","-1.35924966","-0.61927080"," 0.23738944"
