"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"M574.468T1330.445",0.022739,-0.010838,0.022415,-0.04071,0.022226,-0.0021009,-0.0217,0.035867,-0.017688,-0.027913,-0.011953,0.014754,0.019331,0.010626,0.0045438,-0.017331,0.001746,-0.01871,0.013596,-0.010706,0.012583,-0.021395,-0.0046669,-0.0047809,0.0010506,-0.030722,0.0075567,0.0090873,0.023606,-0.004369
"M668.492T1305.416",0.015474,-0.010698,0.02312,-0.052968,0.012528,0.018105,-0.0021709,0.023907,-0.0089678,-0.018554,-0.038411,0.0096996,0.048852,0.019473,0.021628,-0.0028779,0.011691,-0.0031249,-0.020869,-0.0099172,0.02195,-0.0061589,0.013757,-0.014344,0.0064795,-0.037981,0.020415,-5.7806e-05,0.0010385,-0.0072806
"M587.442T1269.605",0.017875,0.0025141,0.0032313,-0.041045,0.017716,0.019594,-0.018176,0.026879,0.0025844,-0.0098313,0.0032705,0.0085739,0.021996,0.023003,-0.0082514,0.0080899,0.00068772,0.0022688,0.01681,-0.0064801,0.015311,-0.0028421,-0.010867,-0.0295,-0.028156,-0.012105,-0.00609,-0.039572,-0.0062162,-0.0049105
"M711.566T1557.453",-0.011318,-0.02607,0.04101,-0.014007,0.015465,0.021433,-0.02198,-0.027122,-0.0041456,0.022905,-0.011508,-0.025854,0.0049806,-0.00037948,-0.0085667,0.045936,-0.0209,-0.0066844,-0.026031,-0.035155,-0.020382,-0.014894,0.0048711,-0.012101,0.015888,-0.0086039,0.0030844,0.020388,-0.0044632,-0.0008743
"M648.466T1423.012",0.023896,-0.018088,0.035518,-0.03241,0.012014,0.0031626,-0.013332,0.029203,-0.0036427,-0.004333,-0.00012492,-0.0072337,0.016374,0.0026952,-0.0030698,0.016925,0.0034907,-0.020849,-0.0065503,0.0018445,0.01545,-0.010516,-0.013683,-0.011275,-0.0129,0.0027855,-0.002701,0.0083202,-0.016963,-0.011292
"M951.572T1242.045",0.033344,-0.0020902,-0.015954,-0.017221,-0.028833,0.015066,-0.015898,-0.0063071,0.012488,-0.0071424,-0.013352,0.011919,-0.0095971,0.0044558,-0.0033753,-0.014689,0.016354,0.012353,4.9998e-05,0.016578,-0.00087139,0.0034269,-0.0014095,-0.0011901,0.011556,0.01164,-0.008892,0.011109,-0.019842,0.0008597
"M639.422T1278.929",0.023444,-0.003166,0.013361,-0.030614,0.012377,0.006126,-0.0055521,0.013899,-0.013357,0.0042873,-0.0093196,0.010975,0.022373,0.012432,-0.0056176,-0.0010077,0.015968,-0.0090689,0.010444,-0.0094777,0.0045015,0.0064743,0.0008193,-0.0058752,-0.0055249,-0.017227,0.010335,0.0048793,-0.0092732,-0.007863
"M697.259T909.874",0.027558,-0.00065223,-0.0053933,0.006903,0.012925,-0.0011761,0.0076085,0.00052738,-0.00026243,0.00041322,-0.0019411,0.0040643,-0.00063407,-0.0034427,-0.0081844,0.0022737,0.00045232,0.0058815,-0.0027822,0.00047767,-0.0027962,-0.0047322,-0.018287,-0.0020804,0.013966,-0.015496,0.0030612,-0.010112,0.009432,0.0052577
"M593.49T1539.529",0.01038,-0.024055,0.029196,-0.021574,0.016108,-0.0064294,-0.016763,0.0098341,-0.014425,-0.017894,0.0030951,0.0049514,0.0065465,-0.016263,0.013321,-0.013089,-0.0098332,-0.0138,-0.016103,-0.018263,0.0077887,-0.025072,-0.0024258,-0.0088781,0.009361,0.0079134,-0.0028922,-0.00068035,0.0044478,-0.0068889
"M711.565T1605.092",-0.011392,-0.028302,0.042652,-0.0093308,0.012339,0.019755,-0.021125,-0.023241,-0.002202,0.023858,-0.010734,-0.025265,0.0060516,0.0015216,-0.0046756,0.046463,-0.022072,-0.0061319,-0.025858,-0.034778,-0.018517,-0.014618,0.0029955,-0.013009,0.014586,-0.0086424,0.0016412,0.020776,-0.006233,-0.00041742
"M649.479T1423.325",0.025522,-0.013087,0.031847,-0.025217,0.0038226,-0.00017687,-0.0098177,0.029183,-0.011531,0.0091142,0.016822,-0.021591,-0.0053331,-0.0094906,-0.0030092,0.019068,-0.012864,-0.02488,-0.0018912,-0.0099529,0.006179,-0.016618,0.0013522,-0.0023406,0.004949,0.0031125,-0.023859,0.021038,-0.011249,0.0041674
"M723.435T1322.772",0.015038,-0.0020452,-0.0057001,-0.019283,-0.007597,0.015409,-0.008176,0.017678,-0.028715,0.0068484,0.00060375,-0.0037825,0.0069214,-0.00038106,-0.010798,-0.0072636,0.0087431,0.023104,0.0029015,-0.0163,0.0040896,-0.017293,-0.01986,0.0046028,0.019631,0.0092444,-0.012073,0.011763,0.011884,-0.0050264
"M423.198T1506.423",0.0023493,0.00708,-0.010383,-0.02202,0.0050209,0.0035036,-0.010685,-0.017442,-0.0087053,0.025065,-0.0021053,-0.010839,-0.0097088,-0.0013202,-0.0057224,-0.0063462,-0.0099804,-0.008882,0.015421,-0.027981,0.0027838,-0.0048454,-0.0057687,-0.020044,0.0064675,-0.026806,-0.016307,-0.0016237,0.018408,0.0017264
"M727.445T1338.726",0.020016,-0.0062974,0.005292,-0.014441,-0.0074625,-0.0013125,-0.0015894,0.023828,-0.003724,0.0075389,-0.0069759,-0.0083473,0.0069456,0.010276,-0.019557,0.018231,-0.0059318,0.030471,0.0020444,0.031609,-0.0011847,0.01061,-0.023133,0.023851,0.026991,0.0087051,0.014627,-0.006929,-0.0048221,-0.0097266
"M986.584T1288.291",0.028646,0.0024759,-0.025075,-0.010039,-0.023095,0.018229,-0.018457,3.3036e-05,-0.0030459,-0.0042416,-0.012498,0.003094,-0.017982,0.023827,0.01092,0.014694,-0.0025415,0.00078711,0.0098716,-0.023418,0.0073818,-0.0050778,-0.0037331,-0.0032897,-0.010517,0.0078067,0.010088,0.00194,0.014373,-0.0029748
"M593.489T1519.555",0.0096465,-0.020776,0.02268,-0.02545,0.024175,0.0019617,-0.015691,0.016653,-0.01558,-0.013841,0.013883,0.0064518,-0.0013026,-0.011384,0.021973,-0.009796,0.0039488,-0.020893,-0.017874,-0.022586,0.01852,-0.0043129,-0.0097024,0.0017179,-0.031825,0.028086,0.00060347,-0.047175,0.048639,-0.0010876
"M385.184T1473.566",0.0029502,-0.0025329,0.012363,-0.015057,-0.03706,0.022134,-0.008328,-0.0092881,0.019653,0.010752,0.00080244,-0.0021789,0.058907,-0.024787,-0.018671,-0.055079,-0.038861,-0.012392,0.016171,-0.0053671,-0.020596,0.040554,-0.0047932,-0.002978,0.0090873,-0.024747,0.039846,0.0078151,-0.03556,-0.0018898
"M571.362T1440.098",0.012868,-0.014361,0.024442,-0.011965,0.0049683,-0.0011252,-0.012179,0.032542,-0.0076161,-0.0020134,0.0062485,-0.012787,0.014128,0.0080177,-0.030886,-0.024841,0.021519,0.0012055,0.015878,0.031878,0.022156,0.011846,0.0021292,-0.0044598,-0.018388,0.025635,-0.024936,0.0016787,-0.014846,-0.0042953
"M646.461T1352.771",0.017807,-0.011759,0.022125,-0.025539,-0.0021717,-0.00065171,-0.001164,0.020104,0.0018639,0.0098123,0.001668,0.00080618,0.021343,-0.0081144,-0.0034608,0.0067331,0.0040572,-0.010992,-0.01206,-0.0017841,0.0039851,0.00072902,-0.0084728,0.0016758,-0.029081,0.0055827,-0.0089986,0.012206,0.017418,-0.0059028
"M555.456T1423.317",0.011265,-0.013378,0.034932,-0.026686,0.010345,0.0046477,-0.0020699,0.023356,-0.0045745,0.017532,0.0058801,-0.016893,0.018058,0.011341,-0.0043331,0.0052753,-0.0070811,0.0077278,0.0061335,0.0071661,-0.020538,-0.0078415,0.011454,-0.004167,-0.0061864,0.012632,-0.044015,0.020882,-0.0056617,-0.012469
"M679.553T1406.451",0.011906,-0.010945,0.042525,-0.034026,0.02921,-0.0016012,0.019406,0.067763,-0.0037097,-0.015584,-0.0039173,-0.017388,0.022258,-0.0446,-0.058253,0.046911,0.025641,0.018577,0.04627,0.030046,0.010981,0.0027918,0.0176,0.051107,0.0043746,1.5497e-05,0.0081595,-4.5991e-05,0.018915,-0.0094542
"M547.402T1437.709",0.0065995,-0.0079777,0.033648,-0.011745,-0.0012965,0.0016612,0.0019064,0.021553,-0.012611,-0.0018837,-0.00043456,-0.028343,-0.014944,-0.021367,-0.053814,0.005789,-0.0059437,-0.0024373,-0.0040577,0.011328,-0.027544,-0.015937,-0.0031478,0.012545,-0.010762,0.015918,0.011327,0.016434,0.0086885,0.00052421
"M985.575T1306.148",0.031096,-0.0015144,-0.015765,-0.0039881,-0.030987,0.0043188,-0.00091589,0.0091266,-0.012752,0.0036303,-0.015603,0.0044815,-0.0086504,0.0034094,0.012625,0.00026015,0.0038403,0.0063462,0.0012593,0.014428,-0.0015474,0.0024244,0.012932,0.0019016,0.0091897,-0.0063948,0.0070795,-0.0025615,0.0086032,0.0060494
"M716.516T1356.112",-0.022886,-0.0095364,0.0087016,-0.013782,0.017767,0.0017776,0.016621,0.0047638,0.011253,-0.024013,-0.0048461,0.028347,0.0050899,0.00095531,0.0067879,0.0025122,0.010365,0.032118,-0.013875,0.0039909,-0.021188,0.0085255,-0.024121,-0.0086003,0.038179,-0.015219,-0.0048024,0.056898,0.011637,-0.0068417
"M775.526T1457.082",0.019928,-0.016531,-0.0049174,-0.00129,-0.026002,-0.011125,-0.004092,0.029318,-0.026796,-0.0040719,0.0011593,0.044048,0.0037237,-0.0068607,0.01861,0.0073771,0.0080195,0.0061486,0.0029757,0.0028636,-0.00057332,0.010628,0.012728,0.0081933,0.0080676,0.005221,-0.019088,0.013304,-0.0058068,-0.0035892
"M590.446T1338.898",0.007275,-0.0087186,0.015523,-0.037271,0.010582,0.0072785,0.019657,0.0115,-0.0033852,0.0078378,0.029398,0.0079888,-0.018385,-0.025251,0.0041309,0.016788,0.003935,-0.017406,-0.001022,-0.01248,-0.019033,0.011742,-0.0026909,-0.00079441,-0.00076048,0.0085609,-0.021687,4.042e-05,-0.016959,-0.0035568
"M826.525T1288.728",0.027736,-0.0052242,-0.00739,-0.02116,-0.021945,-0.0025728,0.0061554,-0.0030697,-0.019379,0.013184,-0.013442,0.0062493,-0.0015289,-0.0039607,0.0089466,-0.0023123,0.0016183,0.0090407,-0.0070136,-0.0036041,-0.0020402,0.019528,0.00080404,0.0038498,-0.012871,0.01643,0.010111,-0.017872,0.032596,-0.0024014
"M879.468T1338.726",0.027323,-0.02378,0.017653,0.011248,-0.046374,-0.016514,0.0037296,-0.0051021,-0.0026377,0.010456,-0.0219,0.0037534,-0.0060138,0.011102,0.012124,0.0035925,-0.022869,-0.0038618,-0.0062939,-0.0018004,0.01362,0.013197,-0.0099583,0.0014315,-0.032186,0.0051157,0.0018693,0.0031972,0.00022031,0.0029329
"M826.503T1348.634",0.027804,-0.0041726,-0.0035586,-0.022443,-0.024696,-0.0059476,0.0057868,-0.0080086,-0.018295,0.011761,-0.014839,0.0098728,0.0028794,-0.005194,0.004828,-0.0077031,-0.0073239,0.0098933,-0.01278,-0.0010129,-0.0076709,0.00061591,0.0034762,0.00025092,0.0027131,0.0022615,0.0023649,0.013336,0.006402,0.011009
"M808.523T1304.698",0.024508,-0.0080557,-0.0054837,-0.002561,-0.024365,-0.00060497,-0.0097337,-0.0034259,-0.0055178,-0.0031269,-0.019185,0.019352,0.0031392,0.001293,-0.0028559,-0.019856,0.0074182,0.012053,-0.011485,-0.0061184,-0.0052115,0.00026662,-0.00079111,0.010748,0.014689,0.007351,-0.02148,0.0008433,-0.002234,-0.0023332
"M647.463T1423.013",0.023668,-0.015757,0.036108,-0.038399,0.01046,0.0015213,-0.0099457,0.025733,-0.011127,-0.0057912,-0.0018291,-0.0050267,0.020372,-0.0052386,0.0015354,0.0043386,0.010989,-0.010991,-0.0026797,-0.0055785,0.011485,-0.014559,-0.023261,-0.0096813,-0.0094546,0.0089974,-0.0048558,-0.0061124,0.0030683,-0.010874
"M613.48T1389.147",-0.021549,-0.0077087,0.0077413,-0.016031,0.0070732,-0.0033551,-0.013745,0.0044859,-0.010545,-0.043177,-0.0309,0.069429,0.061303,0.010362,0.05126,-0.0056204,0.018823,-0.016271,0.025152,0.0059055,-0.0080129,-0.036644,0.043384,0.022864,-0.0019749,0.012029,0.0093151,-0.0069632,0.03926,-0.0046882
"M556.445T1212.039",0.016245,0.018321,-0.037355,-0.050661,0.027075,0.010136,-0.021348,0.010509,0.02075,-0.0087043,0.04049,0.010026,0.021695,0.057197,0.024482,0.045957,-0.012049,-0.052694,0.011476,0.016098,0.029248,-0.021894,0.022486,-0.034445,0.057698,-0.010848,-0.044766,-0.067575,0.070143,-0.0085291
"M937.593T1423.395",0.0072071,-0.032068,-0.00011715,-0.0093607,-0.018991,-0.028409,0.018686,0.036103,-0.0038827,-0.0056847,-0.024896,0.053628,-0.0011088,0.002806,0.019158,0.020591,-0.019868,0.015398,-0.010066,-0.013314,-0.0057769,0.016929,0.02571,-0.017011,0.031118,-0.0057791,-0.019644,0.0024817,0.0010778,-0.0043271
"M645.457T1372.456",0.018594,-0.0086085,0.023821,-0.022684,0.0054321,0.0021519,-0.0063106,0.020288,0.0017809,0.010658,-0.0061457,-0.0091031,0.018842,0.0014715,-0.009506,0.0089899,0.0044284,-0.014863,0.01939,0.014559,0.0019427,0.0066977,-0.032694,-0.00081674,-0.02659,0.012951,-0.012752,-0.0088525,0.0067746,-0.0032024
"M668.506T1440.08",0.013674,-0.015861,0.032903,-0.03802,0.011815,0.02376,0.0025057,0.032256,0.0091093,0.0061717,-0.05318,-0.0012421,0.046802,0.011714,0.017299,0.0036826,-0.011351,-0.0055947,0.0055384,-0.0093143,0.0096428,-0.019394,0.021752,-0.021077,-0.00036124,-0.024641,0.013079,-0.0017977,0.0048468,-0.0036185
"M330.262T1591.258",-0.0043426,-0.003876,-0.0096609,0.013927,-0.018774,-0.0072551,0.0069682,-0.023139,0.016264,-0.0093619,-0.0059522,0.025249,0.025581,0.0015638,0.022587,-0.00069448,0.014482,-0.026178,0.017688,-0.028928,0.091852,-0.020591,-0.0092992,0.0034626,-0.013534,-0.0088906,-0.018449,0.032735,0.016835,0.0031768
"M668.509T1456.373",0.011391,-0.02006,0.03506,-0.029619,0.0067842,0.027773,0.0064689,0.041062,0.014235,0.0051668,-0.050071,0.0037277,0.037697,-0.014404,0.019003,-0.0073887,-0.013854,-0.003239,0.0131,-0.011299,0.0014688,-0.036613,0.028024,0.003921,-0.0053592,-0.033412,0.023867,0.0019675,0.015321,-0.00068107
"M514.252T1322.055",0.029637,-0.0057258,-0.0097768,-0.0026303,-0.035582,0.0078624,-0.011825,0.0023538,0.014041,-0.01716,-0.0083017,0.0077853,-0.012943,-0.0013747,-0.0028283,-0.014282,0.015807,0.007631,0.01533,0.0074194,0.01292,-0.003912,-0.011759,-0.0042439,0.0093736,0.023324,-0.013768,0.018583,-0.0082005,0.0041186
"M863.507T1099.137",0.029834,0.00046324,-0.021828,-0.020079,-0.038424,0.0031377,-0.0086402,-0.0087283,0.0045605,0.0083451,-0.0037987,0.0079574,0.0042905,-0.0032671,-0.011134,0.007806,-0.0071411,-0.022999,-0.00093428,-0.011832,0.0058143,-0.016182,0.0013995,-0.0035359,3.3043e-05,-0.010492,-0.0047563,-0.00081535,-0.0092842,0.0032484
"M775.529T1416.7",0.018823,-0.016885,-0.0038598,-0.0024984,-0.025458,-0.011084,-0.0044501,0.028584,-0.027244,-0.0052436,0.00030149,0.047412,0.0058016,-0.0090959,0.019603,0.0085386,0.010058,0.0061462,0.0062062,0.0039402,-0.0030607,0.012663,0.0098189,0.0065736,0.012266,0.01091,-0.019183,0.012105,-0.0089822,-0.013
"M645.449T1440.08",0.01759,-0.010182,0.028385,-0.024607,0.0022464,-0.0058153,-0.0081722,0.021317,0.010301,0.013193,-0.015705,-0.0039537,0.018367,-0.00079135,-0.016448,0.0043231,0.0056365,-0.0072631,0.018056,0.0042224,-0.0013323,0.0052136,-0.028025,0.001863,-0.015457,0.0021852,-0.025146,-0.0050091,0.011961,-0.005566
"M937.594T1308.231",0.024038,-0.0058833,-0.010765,-0.030699,-0.019306,-0.011389,0.022824,0.016237,-0.019682,0.015166,-0.011582,0.033221,-0.00054767,-0.017321,-0.0095917,0.013151,0.0067499,-0.0017287,0.0083173,-0.010964,-0.009859,0.013272,0.018905,-0.019683,0.021855,0.023111,-0.013027,0.012587,-0.023733,-0.0076508
"M826.525T1272.551",0.029635,-0.0047528,-0.0078489,-0.020867,-0.030189,-0.0049953,0.0044702,-0.0070467,-0.021264,0.0097378,-0.0093438,0.0032624,0.0035819,0.0079499,-0.0072769,-0.0010303,-0.0033904,0.0093632,-0.012526,0.0053197,-0.015361,-0.010123,0.004228,0.0086398,-0.0047908,0.0048586,-0.015664,0.010973,-0.0043787,-0.0048026
"M333.203T1120.498",0.022931,-0.0097243,-0.037261,0.027637,-0.0053269,0.0084884,0.0063231,0.045393,-0.015452,-0.0079637,0.037805,0.025077,0.018656,-0.0015437,-0.0063171,0.009445,0.061085,-0.015867,-0.031691,-0.010934,0.0096352,-0.0092398,0.011042,-0.0069179,0.0171,-0.024827,-0.024613,0.019122,0.013064,-0.0098796
"M618.492T1624.789",0.013759,-0.029466,0.03118,-0.012483,0.0094629,-0.011544,-0.015896,0.0043709,-0.021321,-0.0096008,-0.0029657,0.0058326,-0.0062315,-0.0068627,0.011445,-0.0092611,-0.0035692,-0.019832,-0.01723,0.00014885,0.0049123,-0.027977,0.0058652,0.0061069,0.024153,0.0052348,-0.022537,0.02527,-0.021805,0.0023469
"M590.444T1439.586",0.0057623,-0.012465,0.018877,-0.029358,0.0067536,0.004059,0.018448,0.011359,-7.5756e-05,0.018452,0.021691,0.010385,-0.0209,-0.018924,-0.00024137,0.011174,0.0089322,-0.039356,-0.0078477,-0.0086094,-0.027756,0.010799,0.00090548,-0.012104,0.0013549,0.0010758,-0.012089,0.00083151,-0.01435,-0.0033695
"M839.557T1356.291",0.010937,-0.016456,0.012255,-0.00026572,-0.030004,0.0029626,-0.01058,0.010598,0.018787,0.023342,-0.0072769,0.021475,0.011049,0.0086438,0.015278,-0.0075622,-0.001882,0.010781,0.0056385,0.0043954,0.004171,-0.0071101,-0.014264,-0.036378,0.015147,0.027863,0.0060901,-0.005922,-0.021425,0.00095252
"M558.473T1423.364",0.021376,-0.019475,0.018324,-0.020045,-0.021607,-0.021332,0.01992,0.04306,-0.018787,-0.013779,0.043289,-0.010696,-0.003854,-0.0049572,-0.002453,-0.016415,0.0096909,-0.0016295,-0.016272,-0.030064,0.017055,-0.010398,-0.011823,-0.029773,0.0060231,0.010771,-0.018672,0.015118,-0.0049216,-0.010511
"M986.572T1421.54",0.025915,-0.01414,-0.0031508,-0.014296,-0.027958,0.004895,-0.012666,0.0045521,-0.0058956,-0.013371,-0.0119,0.022776,-0.0064391,0.0073818,0.00074086,-0.0079824,0.0028712,0.01814,-0.0030148,0.010154,0.0030208,0.0063025,-0.0035297,-0.0021384,0.0046728,0.013921,-0.001189,0.007411,-0.0076561,0.00061884
"M933.56T1145.906",0.043732,0.00084648,-0.032316,-0.0076638,-0.034083,0.011985,-0.014632,0.0079657,-0.019465,0.0074375,0.0010594,-0.00077886,-0.012617,0.0020375,-0.013573,-0.0036587,0.022083,-0.0038623,0.01724,-0.003322,0.005764,-0.0020184,0.01791,-0.012655,-0.0047087,-0.0015861,-0.005484,0.015321,-0.015187,-0.00046589
"M933.558T1114.912",0.035027,0.0010896,-0.030536,-0.010896,-0.025472,0.013602,-0.019111,0.0056383,-0.015822,0.0025849,-0.0049805,0.0082381,-0.0043244,0.0029169,-0.0095671,-0.0069975,0.022572,0.0071401,0.01249,-0.010608,0.00051298,-0.0084295,0.016497,-0.015649,-0.0039654,-0.004889,-0.0073922,0.013455,-0.014564,0.0037792
"M987.596T1238.129",0.032305,-0.012879,-0.0063556,0.00083815,-0.037545,0.0063702,0.00019967,0.00078498,0.0036624,0.0017302,-0.010894,0.020205,-0.011797,0.0012475,-0.0072976,-0.0093991,7.8719e-05,-0.0070095,-0.0089495,0.010759,0.0025305,0.0077943,0.0028135,0.0062457,-0.00085559,0.0036964,-0.0088767,0.011723,-0.010028,0.004609
"M773.52T1456.872",0.032706,-0.015128,-0.0084947,0.0014993,-0.039187,-0.0089705,-0.0029281,0.027134,-0.0256,0.0032763,0.0079877,0.031847,-0.0035627,-0.0066618,0.0060852,0.0050934,0.010785,-0.0059002,0.0090091,0.0012742,0.0056762,0.019422,0.0050652,0.00020555,0.0017263,0.014053,-0.0029499,0.0082506,0.00022599,-0.011199
"M642.504T1347.309",-0.0012199,-0.0093489,0.013591,-0.016905,0.038536,0.027373,-0.018302,-0.013315,0.0015082,0.010486,0.030135,0.01143,-0.00098815,0.030711,0.05841,0.042355,0.018193,0.020183,0.01836,0.016992,0.0031323,-0.061083,-0.016022,-0.041048,0.036308,-0.020697,0.01725,0.045444,0.060417,-0.003446
"M773.519T1472.663",0.031184,-0.016124,-0.007395,0.0021213,-0.038345,-0.00971,-0.0034977,0.028116,-0.025017,0.0028472,0.0071357,0.0342,-0.0024503,-0.0059799,0.0069585,0.0058374,0.010285,-0.0052016,0.0085163,0.00010247,0.0052494,0.020169,0.0055617,0.00042152,0.0026276,0.014387,-0.0028036,0.0080705,-0.0003245,0.0036382
"M773.52T1405.986",0.031971,-0.015946,-0.0076923,0.002163,-0.039065,-0.0096003,-0.003255,0.027551,-0.025386,0.0027561,0.0075216,0.033225,-0.0029661,-0.0064079,0.0070465,0.0056816,0.009927,-0.0053036,0.0090378,0.0011093,0.0058262,0.019908,0.00548,0.00044398,0.0025702,0.013883,-0.0027989,0.0089182,-0.00081779,-0.0019069
"M631.469T1456.902",0.020741,-0.02686,0.042605,-0.015988,-0.00071818,-0.0045567,-0.016385,0.028626,0.0032382,-0.0087942,0.002683,0.00902,0.0087441,0.0084641,0.012939,0.0057409,0.0036374,-0.021824,-0.010677,-0.01832,0.0088423,-0.021363,-0.016463,-0.011908,-0.011576,0.0077114,-0.015342,0.0064441,-0.0055996,-0.0051254
"M660.517T1313.696",0.016904,-0.0065364,0.028815,-0.033907,0.026771,0.0061543,-0.002844,0.026814,-0.0011484,0.0021668,0.0093134,-0.03668,-0.0045423,-0.013749,0.0085806,0.016902,0.00019946,-0.017879,0.020975,0.02208,0.026341,0.014105,-0.011626,-0.016598,-0.014685,-0.023496,-0.015691,0.021577,-0.0065573,-0.0032411
"M979.612T1358.969",0.018458,-0.020839,-0.01833,-0.016398,-0.0070985,-0.01204,-0.0096553,0.01686,-0.018105,-0.0074138,-0.011908,0.032107,-0.010951,0.0013552,-0.016534,0.015082,0.025321,0.0058251,-0.025462,0.00055202,0.010945,0.00097001,-0.002139,0.0022829,0.044791,-0.018826,0.0031264,0.013071,-0.026221,-0.0048331
"M680.472T1423.013",0.008319,-0.015211,0.040158,-0.027851,0.025485,0.028953,-0.0067443,0.013911,-0.0083247,0.033475,-0.0033465,-0.0124,-0.017954,0.012812,0.0060479,0.032171,0.009843,0.037422,0.0071722,-0.0024435,-0.0014414,-0.0030154,0.013567,0.0133,-0.012498,0.0047741,0.0086396,-0.015685,0.037167,-0.00021635
"M333.204T1139.313",0.021821,-0.016039,-0.030627,0.037716,-0.009349,0.0048294,0.0072927,0.05024,-0.010936,-0.0075689,0.038045,0.027075,0.022065,0.0055773,0.00067053,0.013982,0.056939,-0.017937,-0.02943,-0.0073814,0.012971,-0.01683,0.012066,-0.0086803,0.011662,-0.022488,-0.020402,0.018855,0.0089038,0.0021276
"M664.46T1406.422",0.0088622,-0.019131,0.033964,-0.013639,0.020554,0.030598,-0.030749,0.0075697,-0.0026094,0.051102,-0.0051839,-0.014443,-0.027959,0.0081935,0.0064587,0.019832,-0.0077151,0.033015,-0.0037568,6.8122e-05,-0.00025501,-0.011436,0.0025805,0.015382,0.0074943,-0.0043405,-0.021926,-0.014011,0.018479,0.0064063
"M986.584T1323.28",0.030779,-0.011019,-0.0046508,-0.013274,-0.031844,0.0070088,-0.010732,0.0027274,-0.0070637,-0.0097767,-0.0071173,0.014694,-0.0099046,0.012135,-0.0018917,-0.0054713,0.0041577,0.011888,0.00086733,0.011504,0.001657,0.0052502,0.0013792,-0.0025712,0.0015449,0.0087821,-0.0016512,0.0094202,-0.0026699,0.0035811
"M676.511T1297.075",0.018917,0.0031184,0.017695,-0.04763,0.0072132,0.025818,0.015075,0.026231,-0.021264,2.5049e-05,0.017404,-0.0025515,-0.010989,0.0024591,0.023683,0.0039735,0.0011628,0.025972,-0.020585,0.054136,-0.018509,0.011119,0.048561,0.018802,-0.050961,0.0028104,-0.038609,0.047642,-0.04137,-0.0075041
"M607.446T1439.489",0.020149,-0.0032699,0.021305,-0.031789,0.0014996,0.0034116,-0.013973,0.013648,-0.0057141,-0.00085302,0.016952,0.0092036,-0.015065,0.010952,-0.0042585,-0.016187,0.0097023,-0.0042506,-0.0059206,0.0033514,-0.0047196,-0.016996,0.0023168,-0.0013718,0.025599,0.012734,0.016011,-0.0018603,-0.017202,-0.0034597
"M770.485T1321.424",0.018305,-0.01975,-0.0049302,-0.021671,-0.023778,0.021553,-0.0040386,-0.01303,0.010286,-0.0069247,-0.0047096,0.019358,-0.00028802,-0.011348,-0.015821,-0.0026106,0.010481,-0.0099078,-0.015199,0.026945,4.7509e-06,-0.028684,-0.004092,-0.013796,-0.0014881,0.00096801,-0.0072332,0.019801,-0.0080907,-0.001657
"M650.482T1423.013",0.025253,-0.012775,0.02944,-0.023223,0.00012527,0.0044088,-0.014659,0.036166,-0.0083081,0.007064,-6.5608e-05,-0.01682,0.011458,-0.0014192,0.0053794,0.00445,-0.008612,-0.0053793,0.0078096,-0.009159,0.014463,-0.017675,0.0065516,-0.0043466,0.0038208,-0.0089151,-0.011085,0.0053554,-0.0029303,-0.0071032
