"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21"
"M1480.45T13.55",-0.0023352,-0.016304,0.0098842,-0.017167,-0.0046956,-0.0040113,-0.028185,0.00053835,-0.026333,-0.030345,-0.028743,-0.0035755,0.05687,-0.015971,0.036499,-0.0095101,0.044105,0.010003,-0.053343,-0.008964,0.0030225
"M1481.21T13.55",0.0025184,-0.013416,0.015789,-0.014582,-0.030562,-0.022754,-0.0077622,-0.003657,-0.0072784,-0.033408,0.0041238,-0.017434,-0.0051596,-0.0073083,0.035702,-0.026502,0.0030743,-0.0052901,-0.006816,-0.0040705,-0.00023127
"M1484.04T13.55",0.0081188,-0.0085529,-0.019721,-0.026009,0.0096372,-0.052573,0.0069348,0.012172,-0.026209,0.050733,0.0062261,0.058997,-0.052022,0.074615,0.035584,0.053364,-0.015963,-0.0072865,0.0096952,0.0042017,-0.0051436
"M1485.45T13.55",0.011342,-0.0068006,0.0018386,-0.0082035,0.027954,-0.025486,-0.00049435,0.0042945,-0.06445,-0.0094294,0.045322,0.066053,-0.0012479,-0.0066632,0.023263,0.041181,0.0079758,0.01128,-0.020924,-0.0059266,-0.0063706
"M1487.43T13.54",0.001724,-0.0070408,0.04626,0.011598,0.03073,-0.008266,0.0014039,-0.0073852,-0.010569,-0.036446,0.018086,-0.0076078,5.8829e-05,0.00099569,0.0068227,0.0003251,0.036071,0.022012,-0.0099403,-8.1161e-05,0.0037984
"M1488.71T12.55",-0.0064536,-0.021729,-0.05504,-0.0474,0.021818,-0.016192,-0.029422,0.0055323,-0.0095644,0.015788,0.030207,-0.018587,0.042688,0.021079,0.043615,-0.019723,-0.046055,0.028274,-0.013205,-0.0061196,-0.013398
"M1491.21T13.55",0.0060519,-0.012218,0.051618,-0.0054742,-0.0050839,-0.033429,0.0027187,0.010399,-0.014713,0.017795,0.011023,-0.027224,0.012275,0.01857,0.011312,-0.0077549,0.007239,-0.031902,0.0074751,0.0084013,0.0055163
"M1492.71T13.55",0.010856,-0.0038026,-0.0046031,-0.010524,-0.016348,-0.0062416,0.0011675,0.0056576,-0.01348,-0.047345,-0.039546,-0.0021763,-0.06034,-0.012077,0.072403,-0.015969,-0.04954,0.0037535,0.06379,-0.010599,0.0084194
"M1493.71T16.56",0.013564,-0.048129,-0.027783,0.040136,-0.0033684,0.017811,-0.020182,-0.0034337,-0.077438,-0.038198,0.0045601,-0.016557,0.011603,-0.0033693,0.0067697,-0.0049719,0.025016,-0.015226,0.01134,-0.0019517,0.0026792
"M1494.7T17.06",0.025679,-0.026444,-0.019278,0.026879,0.043609,0.063406,0.03579,-0.014389,0.00083477,-0.0003802,0.038233,-0.05466,0.037777,0.030591,-0.026465,0.024632,0.05674,0.0073997,0.01836,0.0063277,-0.001296
"M1495.71T13.55",0.0014628,0.0016353,-0.050042,-0.037699,0.021468,-0.0033286,-0.036355,0.0052098,-0.011139,-0.052422,-0.037034,-0.030869,-0.06383,0.04903,0.03584,-0.047694,0.061733,0.02882,0.047284,-0.0031111,-0.00034652
"M1496.04T13.55",0.0034345,-0.005725,0.046277,-0.0051182,0.017109,-0.013743,-0.016632,0.022026,-0.0025158,-0.027518,-0.012835,0.0027338,0.039576,0.0061134,-0.00081357,-0.019262,-0.021106,-0.003042,0.023781,-0.002188,0.0029234
"M1497.05T13.55",0.0034514,-0.0043338,0.019925,-0.015509,0.012683,0.0079526,-0.003255,-0.021964,-0.0074583,0.042745,-0.021271,0.0030898,0.032678,0.033882,-0.021211,0.014613,0.0015438,-0.052212,-0.013051,0.0035004,-0.0029696
"M1497.42T13.54",-0.0037946,-0.0031213,0.044885,-0.025293,-0.0071489,-0.010263,0.0011911,-0.0082984,0.005812,0.017739,0.018571,-0.017006,-0.022606,0.045118,-0.00033448,-0.0029862,0.067728,-0.0023966,-0.030582,0.00085619,-0.010742
"M1497.96T13.55",0.0035696,-0.0025748,0.042229,-0.0099632,0.0091046,-0.0098908,0.012928,-0.010215,-0.0029691,-0.0088773,0.036647,0.019151,0.024417,0.015659,0.032396,-0.048041,0.031126,0.020583,0.0078535,0.0014801,0.0048084
"M1498.21T13.55",0.015189,0.0028713,0.051884,-0.020073,0.019426,-0.0227,0.018514,0.0067442,0.017254,-0.026154,-0.026354,0.00080528,0.011884,-0.0066839,-0.0063156,-0.025937,-0.0016436,0.020956,-0.018741,-0.00064534,0.00066664
"M1500.7T17.55",0.015353,-0.029807,0.010768,0.039595,-0.0243,0.047572,-0.055634,-0.020662,-0.0086688,-0.029184,0.0073651,0.0035549,-0.011987,-0.037516,0.025342,0.012634,-0.030649,0.025846,0.015788,-0.012772,0.0060255
"M1502.46T13.55",0.008476,0.016429,-0.013155,-0.03881,-0.021352,-0.027033,-0.031003,0.0010527,-0.0062009,0.029183,0.026433,0.035572,0.00051709,0.0086889,-0.010533,0.0028673,0.013966,0.037625,0.017311,0.005153,-0.0057225
"M1502.71T13.55",0.0067541,0.00063682,-0.02505,-0.040311,0.0089818,-0.014097,-0.04538,0.00021031,-0.026858,-0.0045981,-0.032691,0.086833,0.04697,-0.024048,0.0019962,0.01413,-0.05683,-0.0037156,-0.0098843,-0.0084719,0.0010131
"M1504.04T13.55",-0.0067685,0.011709,-0.029265,-0.00081857,0.0008152,-0.0045912,-0.015523,-0.0090831,0.0059901,-0.013444,-0.0079974,0.04871,0.077425,-0.052492,-0.0074797,0.028153,-0.053172,0.015508,0.023427,-0.010212,-0.00027114
"M1505.38T13.55",0.0075793,-0.0077403,0.024675,-0.032771,0.016101,-0.021172,0.0067947,0.0058974,-0.011661,0.0026757,0.0054797,-0.012248,-0.011721,0.045402,0.001881,-0.028014,0.0061171,-0.013199,-0.024719,-0.00063392,-0.0058984
"M1507.7T16.55",0.0024709,-0.042414,-0.055004,0.0075405,-0.0095194,0.010993,-0.013337,-0.012847,0.00094641,0.018146,0.0056126,0.034901,0.027739,0.013971,0.038883,0.0083879,-0.027245,0.073714,0.05192,-0.0031044,-0.0022379
"M1509.45T13.55",-0.0034484,-0.032503,-0.0098903,0.0025134,0.041586,-0.010579,0.029299,-0.033535,0.006676,0.049665,-0.0023643,0.014074,-0.026693,-0.016172,-0.011176,0.02087,0.0017161,-0.050522,-0.0093025,0.0070135,-0.0024026
"M1510.46T13.05",-0.0077689,0.011165,-0.076999,-0.016832,-0.012154,-0.00050697,-0.037245,-0.0012793,-0.0070245,-0.0016464,0.0014009,-0.0056644,0.030151,-0.017907,-0.023402,-0.013692,0.0047605,-0.02033,0.03678,-0.020804,-0.018329
"M1514.96T13.55",0.015011,-0.024157,0.048993,-0.010288,0.0080727,-0.013156,-0.010937,0.0081521,-0.012035,0.015504,0.014239,-0.0032732,0.003664,-0.0077706,0.035991,-0.027872,0.026489,-0.0010428,-0.00085594,-0.0024393,-0.0049467
"M1515.2T13.55",-0.0067703,0.0036261,0.020575,-0.014628,-0.0056945,0.016678,0.019196,-0.0030004,0.048038,-0.017219,-0.034459,0.057263,-0.014238,0.049276,0.028496,0.039905,0.01156,0.017534,-0.0098856,0.0010791,0.00092661
"M1515.45T13.55",0.016686,-0.020097,-0.026098,-0.046831,0.021282,-0.019013,-0.064214,0.028484,-0.00056626,0.035458,-0.060269,-0.0071163,0.025377,0.0088902,0.011197,0.0057145,0.0010445,-0.024167,-0.016339,-0.0030213,-0.0062903
"M1516.19T14.52",-0.0082947,-0.030437,0.017247,-0.0073783,-0.0045408,0.0035807,-0.035006,-0.011889,-0.00018195,-0.024178,0.02936,-0.016344,0.052802,-0.023701,0.078158,-0.029958,0.0043579,-0.051681,-0.020413,-0.010638,0.0017459
"M1519.03T13.55",0.0020554,-0.0015035,0.031528,-0.021753,0.011842,-0.02545,0.0012534,-0.015834,-0.018947,0.025429,-0.0053136,-0.022816,0.021186,0.030787,0.0075832,0.0073744,-0.043662,0.010035,0.034094,0.00089663,-0.0041132
"M1520.03T13.55",0.0067193,-0.0046027,0.019736,-0.036181,-0.004093,0.014468,-0.013854,0.012194,-0.025191,-0.01476,-0.030775,0.091942,0.054689,0.068308,-0.030651,-0.016898,0.06565,-0.01492,-0.049091,0.0034674,-0.0017682
"M1523.41T13.11",-0.0044144,-0.0039432,-0.016108,0.018063,0.013195,-0.02091,-0.01845,-0.038531,-0.0096682,-0.0030999,-0.070815,0.0075461,0.064073,-0.011745,-0.0073207,-0.029443,0.020957,-0.015217,0.0015426,0.00068886,-0.0054075
"M1524.7T13.54",-0.0054024,0.0079236,-0.033481,-0.016194,0.024483,0.004152,-0.002151,0.0036086,-0.004633,-0.039094,0.0042513,-0.01929,-0.021942,0.056306,-0.0052114,0.0019263,0.017982,0.062002,-0.071968,-0.0044831,-0.0013432
"M1525.96T13.55",-0.00066015,-0.009927,-0.015305,-0.006367,0.013524,-0.0074459,-0.028419,-0.0080163,-0.036283,0.0081291,-0.065163,-0.015684,0.039905,-0.059734,-0.029081,0.013707,-0.042224,0.012239,-0.037861,-0.0053409,-0.00040012
"M1529.71T13.54",-0.0015712,-0.0050072,-0.0053773,-0.0261,-0.0089917,0.015321,-0.013394,0.0047511,0.018182,-0.047255,0.019192,0.0046096,-0.038806,0.020879,0.07626,0.056733,-0.001679,0.055231,-0.039334,-0.008473,0.00064747
"M1530.7T16.98",0.030867,-0.030571,0.015387,0.0092058,-0.025598,-0.034331,-0.04714,0.012795,0.002658,0.013518,-0.032869,0.011281,-0.0063194,0.055086,0.0033089,0.071556,0.009769,-0.039699,-0.039501,0.0033977,-0.00013846
"M1530.7T12.55",-0.030105,-0.0059432,-0.012113,-0.04367,-0.03063,0.044998,-0.0035293,-0.010053,0.015352,-0.019016,0.0056922,-0.037165,0.016283,-0.0077266,-0.034867,0.035996,-0.021187,0.0048486,0.0069154,-0.0050069,-0.0031308
"M1531.2T13.55",-0.012027,-0.008173,0.001885,-0.041121,0.017827,-0.0013371,0.024538,-0.020533,0.016562,-0.0062161,-0.032765,0.019514,0.042565,0.015158,-0.0088952,0.031073,-0.054122,0.03109,0.012361,0.0035165,-0.0030054
"M1531.95T13.55",0.010195,0.00099824,0.034892,-0.0083403,0.011161,-0.0020688,0.014819,0.014876,-0.0065201,-0.031483,-0.037581,-0.024161,-0.0013727,0.0096007,0.051237,0.019927,-0.0019201,-0.03989,0.033759,-0.011082,-0.0005351
"M1533.7T13.54",-0.018649,-0.023602,-0.048748,-0.0015355,0.013656,0.0075337,0.027305,0.0019578,0.03517,0.02912,-0.021571,0.028909,-0.049734,-0.003416,0.02006,0.00078149,0.0096003,-0.025692,-0.017596,0.0071718,-0.00028034
"M1535.37T13.54",-0.0037217,-0.014017,0.013911,0.012031,0.060416,0.0092124,-0.021699,-0.021492,-0.023025,-0.0047055,-0.035665,0.025781,-0.033585,0.0078803,-0.029061,0.024657,-0.0028819,0.038957,0.012823,0.0055881,-0.0052637
"M1536.01T13.6",0.009254,-0.015172,0.027407,-0.025392,0.023305,0.044584,-0.0115,-0.0016851,0.020481,-0.018396,-0.03321,0.025997,0.029437,-0.0018518,0.0058181,0.026357,-0.0033634,-0.055241,0.0091868,-0.0076264,0.0034172
"M1536.7T13.55",0.0049938,-0.0083075,0.014116,-0.047926,0.028644,-0.036957,-0.047191,0.024651,-0.0082934,-0.010134,-0.019472,-0.0093178,0.012126,-0.018797,-0.00023972,-0.016333,-0.013221,0.016873,0.0064385,-0.0082484,0.00091378
"M1537.02T14.08",0.01771,-0.015938,-0.017823,0.00034683,0.0027622,0.02816,-0.044472,0.035967,0.017135,-0.035438,0.0044016,0.048654,0.029635,0.021319,0.075098,0.0024124,0.0038376,0.02492,-0.011065,-0.0098387,0.0013376
"M1537.7T13.55",-0.0024584,-0.012208,-0.039931,-0.064069,0.0065237,0.0076243,-0.02214,0.016458,0.031906,0.0035569,-0.0324,-0.011475,-0.012276,-0.032907,0.0024068,0.028915,0.00073464,0.0082885,0.054241,-0.0023993,0.00091055
"M1538.45T13.55",0.0041134,-0.017252,0.011667,-0.047584,0.026327,-0.03007,-0.044898,0.012913,0.020654,-0.012706,-0.0093044,-0.0099356,-0.0069461,-0.052718,0.019842,0.024318,-0.033351,-0.051815,-0.0027952,0.0010306,-0.00079176
"M1540.7T12.55",0.012934,-0.014877,0.039627,-0.062306,-0.013151,-0.039707,-0.015047,0.055889,-0.0089822,-0.050865,-0.0023874,-0.025327,-0.018848,0.0030271,0.039225,-0.0041416,0.0048606,-0.015208,0.01019,-9.3936e-05,0.002307
"M1542.2T13.55",-0.0029156,-0.0035599,0.050267,-0.024645,0.011017,-0.0047419,-0.0087436,0.020661,0.0034186,-0.016447,0.0096371,-0.013387,-0.019427,0.018693,0.027389,-0.036546,0.010635,-0.001209,0.01928,-0.0029102,0.0027676
"M1542.95T13.55",0.004616,-0.008104,0.015811,-0.017605,-0.012101,0.024571,-0.04199,0.014847,-0.014969,-0.017652,0.03011,-0.014512,0.053133,-0.00047267,0.039785,-0.002472,0.034388,0.087853,0.00524,-0.0093431,0.0073476
"M1544.7T16.56",0.021015,-0.034036,0.033011,0.0061047,-0.0054344,0.0311,-0.0020093,-0.013455,0.012075,-0.0016789,0.022994,0.014319,0.016459,0.032785,0.047523,0.0086054,0.015232,-0.016029,-0.0026793,-0.0018193,0.0037831
"M1549.41T14.54",-0.0091678,-0.020708,-0.032143,0.015752,-0.01724,0.00449,-0.006896,-0.057031,-0.017053,-0.032716,-0.014115,0.0025563,0.027748,-0.028117,0.021001,0.019563,0.077804,-0.072334,-0.02941,-0.0043793,-0.0080731
"M1549.7T13.55",-0.00309,-0.021296,0.013826,-0.016063,-0.00093517,0.0202,-0.034723,0.0032662,-0.029205,0.0019535,-0.018831,-0.037275,-0.013374,-0.01807,0.013554,0.030504,-0.035399,-0.00016404,0.0043755,-0.0088126,0.0034402
"M1558.03T13.55",0.0034194,-0.010677,-0.02104,-0.036101,-0.0014577,0.0069824,-0.046261,0.0039559,-0.028455,-0.067142,-0.012686,0.039503,-0.068133,-0.05234,0.026467,-0.0061383,-0.011224,0.0094633,-0.014243,-0.0092928,-0.0015217
"M1558.36T14.49",0.0022373,0.0057657,-0.010932,-0.028577,-0.017415,-0.015205,-0.031842,-0.0032098,-0.022039,0.030762,0.021706,-0.054953,-0.0075814,0.067201,0.0042387,0.036044,-0.018269,0.0031008,0.068931,-5.3994e-05,-0.00091792
"M1559.96T13.55",-0.0033126,-0.019229,0.023969,-0.018467,0.019662,-0.013392,0.0078667,-0.0059105,0.038565,0.028973,0.07376,0.0061028,0.049868,0.0042882,0.063387,-0.041546,0.0043711,0.023881,0.013798,0.0075113,0.0004494
"M1560.19T13.55",-0.00080297,0.011267,0.034436,-0.018284,-0.015977,-0.0078238,-0.023809,0.0016874,0.0067939,0.013238,-0.034482,0.0075093,0.009337,-0.02818,-0.019792,-0.0096211,0.026572,0.0034855,0.076241,0.0012279,0.0057467
"M1560.44T13.55",-0.0023153,-0.019414,-0.0014376,-0.018418,-0.0031152,-0.016141,-0.010998,0.001509,0.027166,0.036498,-0.0073117,-0.045422,-0.0076793,-0.0072509,0.0029714,0.040823,0.048923,-0.019798,0.035442,0.0065933,-0.0044463
"M1563.69T15.56",0.014305,-0.047095,-0.063101,0.025052,-0.0039449,0.029333,-0.029163,-0.013692,-0.034112,0.0088279,0.020646,-0.011405,0.01692,0.026148,0.033675,-0.042031,0.0017095,-0.036845,0.031703,0.0044889,-0.0026954
"M1566.7T12.67",-0.011758,0.00039899,-0.014461,-0.00040414,0.0029638,-0.037984,0.040045,-0.0092763,0.0018492,0.060252,0.070126,-0.071366,0.053837,-0.03764,0.032597,-0.020894,0.052947,-0.014787,0.04505,0.0040681,-0.0020007
"M1570.69T13.55",0.007911,-0.027858,-0.03685,-0.016158,0.038293,-0.028089,-0.031943,0.019044,-0.00095986,0.031818,-0.010089,0.028771,0.0095534,-0.017883,-0.0050726,0.052384,-0.0017266,-0.030024,-0.024356,0.0008866,-0.0065166
"M1572.44T14.02",-0.010398,-0.0086822,0.019041,-0.0093222,0.0010868,0.01242,-0.001319,0.034396,-0.00012543,-0.053061,-0.0030715,-0.045287,0.012212,-0.0098233,0.01368,0.011687,0.01621,-0.039778,0.02225,-0.000366,0.0014577
"M1576.95T13.55",-0.0049388,-0.0027151,0.027268,-0.022812,0.023062,0.023185,0.0038254,-0.016263,0.033208,-0.019872,-0.046198,-0.034634,0.012382,0.01056,-0.0035784,0.046022,0.0023606,-0.034113,-0.014857,-0.0033827,0.00075976
"M1580.69T13.55",0.0044314,-0.0083043,-0.027386,-0.037139,0.033505,-0.039758,0.0076024,0.010054,-0.044111,0.0056997,-0.05212,0.011119,-0.0084254,-0.045626,0.023943,0.0091598,-0.0030709,-0.008251,-0.0014815,-0.0036341,-0.0039439
"M1582.95T13.55",0.01718,-0.0087296,0.053124,-0.0098615,0.010451,-0.0047755,-0.01617,0.019899,0.014919,-0.019626,0.0054649,0.0064744,0.0091179,-0.0056825,0.012619,-0.018359,-0.035765,0.049775,0.024135,0.0042287,0.0068054
"M1585.7T12.66",-0.0024752,0.0069674,-0.015709,-0.054501,0.052111,-0.014648,-0.046302,0.04517,-0.01139,-0.013519,-0.01902,-0.0096401,0.009465,-0.010059,-0.022577,0.012869,0.024629,0.045936,-0.016145,-0.0013424,-0.0071379
"M1587.37T13.55",0.0051222,-0.0062883,0.055513,-0.027528,-0.013449,-0.036572,-0.0086389,0.0074115,0.0046431,-0.0025957,-0.016189,-0.0089795,0.012803,0.012636,-0.0064468,0.053814,-0.036541,0.0031894,0.0098648,0.0021681,0.0063557
"M1587.38T13.99",0.0010526,-0.011458,0.055363,-0.0021882,-0.0056381,-0.040965,0.018912,-0.01337,0.0028564,-0.0025859,-0.0096495,-0.061489,0.019216,-0.0091869,0.021383,0.011056,0.0040335,0.0065925,0.020749,-0.0076366,0.00046024
"M1588.01T13.55",0.0027027,-0.01759,0.023625,-0.034336,0.025157,0.016589,-0.018105,0.0069861,0.0095521,-0.01003,0.030417,0.048386,-0.049518,0.00045438,0.030542,-0.00011569,-0.0087041,-0.041856,0.023809,-0.0021052,0.0034357
"M1592.69T13.55",-0.012134,-0.0086879,-0.04923,-0.029456,0.0099208,-0.016166,-0.027662,0.010341,0.0019755,-0.029958,-0.036324,0.024121,0.0034946,-0.0048727,-0.0011393,-0.028981,-0.097397,-0.010851,0.020424,-0.0043595,0.012005
"M1594.19T13.55",0.017923,-0.017498,0.060969,-0.01571,0.020763,-0.027077,-0.01338,-0.031718,-0.016711,-0.0016317,-0.012572,-0.026141,0.0043348,0.033792,0.011709,-0.036394,-0.0054918,-0.0035811,-0.018586,-0.0030194,-0.0020781
"M1594.44T13.55",0.0067566,0.0068978,0.027266,-0.040774,0.0091656,-0.0026473,-0.029839,0.016977,0.0031321,-0.027584,0.00099288,-0.0039381,0.019818,0.019019,0.026694,0.019752,-0.022013,0.018615,0.010898,-0.0062831,-0.0019559
"M1595.36T13.55",0.0031104,-0.013327,0.035656,0.0047209,0.030698,-0.025111,0.0094558,0.053456,0.0024779,0.03973,0.011153,-0.02643,-0.0095759,0.016396,0.015538,0.021077,0.013925,-0.034193,-0.0062351,0.003192,0.0016925
"M1596.37T13.55",-0.014714,-0.0013614,0.015307,0.0012307,0.040217,-0.01493,-0.0020112,-0.024685,0.060905,-0.021635,0.0028277,-0.043651,0.052793,-0.048894,0.010827,0.0057722,-0.067375,0.028534,0.056686,-0.0017768,-0.00062057
"M1597.03T13.54",0.0050213,-0.01954,-0.017757,-0.010247,-0.01134,0.047833,0.0086762,-0.019782,0.026885,0.021471,0.044403,-0.075342,0.026867,0.042171,0.1027,-0.038007,-0.0181,0.032595,0.0022981,-0.0054052,0.0089733
"M1599.43T13.55",-0.0007331,-0.0017434,-0.017996,-0.022907,0.0065556,0.0030145,-0.013138,0.017606,0.022306,-0.010751,-0.0014331,-0.056446,0.017596,-0.062427,-0.0095171,0.049336,0.062125,0.01693,-0.010987,-0.0064712,0.0023407
"M1599.94T13.55",0.0070219,0.0028768,0.044066,-0.023963,0.0071724,-0.026473,-0.016112,0.014536,0.048863,-0.0066122,0.017485,-0.026856,0.033028,-0.013624,0.0097641,0.013851,0.041993,-0.037211,-0.0039301,-0.0041271,-0.0046664
"M1600.69T13.55",0.012804,-0.014549,0.062341,-0.012753,0.033474,-0.04,0.016733,0.020062,-0.0014134,-0.023011,-0.0010219,0.0014381,0.015517,0.017405,0.022563,-0.021685,-0.00797,-0.0040729,0.0019438,-0.0091057,-0.0074353
"M1603.36T13.55",0.021687,-0.030721,-0.0039149,-0.0015217,-0.005097,0.022141,-0.031737,-0.0022512,-0.021501,0.019867,0.006133,0.09153,0.052205,0.034623,0.014928,-0.01815,0.03453,-0.064439,0.01144,0.0040859,-0.0042029
"M1604.01T13.55",0.0031182,-0.0056579,0.060175,-0.033643,0.015412,-0.016527,0.0011338,-0.0022523,0.018292,0.0002337,0.022877,-0.019422,-0.015264,0.04775,0.022607,-0.021372,0.015011,-0.0080282,-0.018017,0.00097404,0.00095437
"M1610.02T13.55",0.006309,-0.0058603,0.019764,-0.027578,-0.0034218,-0.015463,-0.00075524,0.015001,0.023036,0.030586,-0.053386,0.0015232,-0.0044491,0.017954,-0.024975,0.0010023,0.033173,-0.012619,0.016064,0.0073428,0.0053231
"M1610.94T13.55",0.0010803,-0.0063644,0.07302,-0.01818,0.02723,-0.03073,0.0041871,4.6246e-05,-0.0096874,-0.010205,0.027396,-0.0026926,-0.014762,-0.0078549,0.00034975,0.021587,-0.028254,-0.044583,0.0040075,0.018675,0.0091821
"M1610.96T13.55",0.0026215,-0.0049825,0.034807,-0.016768,0.024193,-0.011097,-0.0029847,-0.019006,-0.0086826,-0.047186,-0.014222,-0.011992,-0.020662,0.011792,-0.010926,-0.01732,-0.0046353,-0.056556,-0.014926,-0.0089652,0.001097
"M1611.18T13.55",0.0076758,-0.018766,0.04827,0.0093869,0.0069389,-0.031335,-0.023273,0.012257,-0.017432,-0.010322,0.030927,-0.011544,0.02029,-0.027102,-0.027508,0.01559,-0.028004,0.0031595,-0.022031,-0.013262,-0.011317
"M1611.43T13.55",0.011696,-0.023345,0.027317,-0.022388,-0.016272,0.036422,-0.0099961,-0.015773,0.02716,0.0083058,-0.017173,-0.01686,0.032419,0.014832,0.052624,0.014559,0.032002,-0.027628,-0.01613,0.0015361,-0.0027078
"M1611.69T13.54",-9.3814e-05,-0.00068604,0.0036802,-0.015102,0.012996,-0.018483,0.011255,0.002481,-0.015705,-0.035702,-0.093066,-0.0070599,0.025758,0.072376,-0.0073697,-0.045496,0.053006,0.0048235,-0.0070364,0.0094865,-0.0048718
"M1616.44T13.55",-0.019638,-0.033199,-0.0072869,-0.03564,0.037703,0.012813,-0.002257,0.025416,-0.011434,-0.022561,-0.012905,-0.057865,-0.0084426,0.0093326,0.045588,0.015403,-0.014235,0.01856,-0.0076629,-0.0059437,-0.0037724
"M1617.69T13.55",0.0077468,-6.2136e-05,-0.024874,0.0089464,-0.016626,0.01808,-0.011796,-0.0095336,0.020199,-0.026191,0.0079743,0.074004,0.084811,0.049772,-0.00019711,-0.015549,0.03147,-2.8421e-05,0.024643,-0.0013536,0.0049419
"M1618.69T13.55",-0.0014138,-0.012605,-0.01927,-0.042744,0.015812,-0.022473,-0.033768,0.036464,0.0062426,-0.013746,-0.027091,-0.038747,0.0057598,-0.03736,-0.02868,-0.0077594,-0.017611,-0.021127,-0.02544,-0.0012953,-0.0063287
"M1619.35T13.55",0.012551,-0.0083793,-0.019957,-0.057542,0.044885,-0.031275,-0.04132,0.0208,0.0131,4.2532e-05,-0.044634,-0.016766,0.023729,-0.011441,-0.0084875,-0.0097526,0.012668,0.023077,-0.0029989,-0.003321,-0.005108
"M1626.01T13.01",0.003373,-0.016038,-0.054216,-0.038921,0.010088,-0.0066464,-0.042648,0.025955,-0.014119,-0.031576,0.024275,0.010043,-0.022219,-0.010197,0.021727,0.080608,0.059778,0.016296,-0.041898,-0.0035064,-0.0023329
"M1627.95T13.58",0.015335,-0.00487,-0.001205,0.017715,-5.1073e-05,-0.0075541,-0.0036837,0.009908,-0.020664,-0.055127,-0.014827,0.015806,0.014436,0.011165,-0.037327,0.015364,-0.046744,-0.031898,-0.012551,-0.005921,0.00069965
"M1629.68T15.51",0.011666,-0.0089008,-0.035586,0.022993,-0.014922,0.01087,0.019127,-0.010168,0.0048004,-0.017058,-0.073574,-0.031752,0.033017,0.015778,-0.016732,-0.063709,0.0097422,0.051725,-0.052717,-0.00069058,0.0022864
"M1633.03T13.55",-0.010999,0.0027472,-0.010947,-0.046967,-0.003055,-0.015939,-0.020378,-0.0052915,0.030929,0.014885,0.0053741,0.026189,0.017843,0.041478,-0.019417,-0.014875,-0.026297,-0.063919,0.046116,0.0092766,-0.0071034
"M1633.39T13.55",-0.0029519,-0.017006,0.057344,0.010933,0.0047787,-0.023886,5.3752e-05,0.015246,-0.016443,0.0032583,-0.044976,-0.040422,-0.010111,-0.03902,-0.092732,-0.051548,-0.039423,-0.038486,0.00045417,0.010073,-0.0032792
"M1633.93T13.55",0.00035761,-0.023953,0.047535,0.0064154,-0.015958,0.00012266,-0.054032,-0.049152,-0.047183,0.001557,0.0080909,-0.029794,-0.031636,-0.017819,-0.054091,-0.057338,-0.035458,0.0053514,-0.0057722,-0.0007658,-0.00028004
"M1634.68T13.55",0.010646,0.011964,-0.018651,-0.0057926,-0.00051273,-0.02158,0.0063725,-0.011195,-0.01485,-0.0097191,-0.033285,-0.065307,0.049217,0.091019,0.0071865,-0.06124,0.031622,0.0068209,0.053213,0.00060844,0.0013573
"M1638.68T13.55",0.001316,-0.021009,0.0044776,0.0025148,0.054674,-0.013483,-0.0040707,0.030914,-0.015496,0.012177,0.036159,-0.0066386,0.028508,0.0028876,0.033492,-0.032431,-0.048938,-0.010679,-0.00081598,0.0038224,-0.0065913
"M1641.68T13.55",-0.00025643,-0.0080357,0.014755,-0.0073142,-0.0011052,0.007596,-0.0033011,0.0095763,0.027215,0.020508,-0.011845,0.03299,-0.057866,0.025649,0.031555,-0.0043029,0.025662,-0.010095,-0.019688,0.0013674,-0.0005385
"M1645.68T13.55",0.0049902,-0.016989,-0.021686,-0.050482,0.040665,-0.00020681,-0.048671,0.052536,-0.035016,-0.0079975,-0.021945,0.067712,0.015909,0.013706,0.011288,0.011425,0.043045,-0.056045,-0.018944,-0.0012046,-0.0081882
"M1646.68T13.52",0.0054968,-0.015839,-0.045167,-0.071984,0.030112,-0.035045,-0.040534,0.031989,-0.01561,0.034498,-0.027065,0.013149,-0.014148,-0.016126,0.0097168,0.0020953,0.01636,0.011398,-0.056186,0.00024457,-0.015009
