"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1016.14T12.55","5073.696","5123.276","5123.276","5937.760","5485.151","6614.495","6581.504","2970.000","4557.608","4314.511","5652.717","5150.442","5006.947","4914.199","4511.101","4476.566","5765.468","5391.053","6072.424","4682.001","5633.601"
"M1017.79T17.56","10817.413","14579.098","14579.098","13608.704","15141.137","15549.355","19358.695","16200.000","14120.286","30844.590","14956.273","14585.569","14637.355","29682.782","17714.048","15645.651","16095.570","12509.343","14468.480"," 9607.453","19691.635"
"M1018.13T17.55"," 4543.626"," 9159.447"," 9159.447"," 7767.232"," 9006.972"," 8069.979","12790.136"," 9520.000"," 7945.721"," 7838.777"," 8780.506","12333.776"," 7264.556"," 7814.526"," 8586.777","10891.593"," 8645.938","12636.369"," 6106.621"," 7083.857"," 6297.793"
"M1018.8T12.55","11381.735","18218.492","18218.492","12027.976","11458.272","16294.635","12755.616"," 7740.000","10804.316"," 9771.815","11447.408","10179.544","11980.685","11925.311","11309.861","12754.407","12731.549"," 9127.300","14075.979","13253.507","12446.076"
"M1018.79T17.56","10874.15","14783.28","14783.28","17107.17","19098.41","16409.64","19481.50","14500.00","17600.46","30914.78","18347.48","26063.80","17923.06","29285.59","15456.05","27271.70","19908.72","18900.48","16701.06","11039.16","17654.59"
"M1019.8T12.61","13840.86","16452.87","16452.87","11049.05","15736.54","13976.85","13684.11","10700.00","16842.38","23571.48","15162.89","23978.02","12320.73","21785.16","23163.51","22507.46","15662.62","13949.41","16039.98","16045.62","26040.49"
"M1021.29T17.56"," 4948.260"," 7874.636"," 7874.636"," 5171.468"," 6244.393"," 6124.288"," 6627.824"," 6840.000"," 5220.684"," 7815.817"," 7312.447","12871.585"," 6277.472"," 7185.183"," 6181.615"," 5834.654"," 6400.498"," 6180.497"," 7490.680"," 3901.363"," 7759.749"
"M1021.33T830.41"," 44197.26","107782.97","107782.97","112465.15","122099.88"," 68360.82"," 91281.61","111000.00","127124.57"," 48131.16"," 72192.29"," 38141.07"," 16895.06"," 42409.95"," 40686.29"," 40205.37","111076.53","100379.37"," 87849.05","112591.50"," 44496.28"
"M1022.13T17.55"," 6269.939","10798.766","10798.766","10104.222"," 8702.588"," 9645.251"," 7688.998"," 8220.000"," 8409.760","15560.674","10087.844"," 9570.519"," 8591.990"," 8344.537"," 8591.159"," 9598.947"," 9397.286","14631.398"," 8486.996"," 6762.226"," 9662.968"
"M1023.79T17.56","19660.46","19268.90","19268.90","32481.15","27803.41","31679.76","26367.31","25900.00","29239.82","48559.17","28521.36","45812.89","28318.82","46908.30","29863.08","46972.61","32987.98","27903.53","31421.06","18362.92","30231.84"
"M1024.13T17.48","4129.537","4915.265","4915.265","4762.244","7552.046","8299.449","6755.021","5260.000","6307.545","6621.920","7852.648","6173.004","6444.104","6714.243","6304.471","7660.830","7383.369","6914.316","7064.072","3659.153","7288.593"
"M1024.29T17.56"," 7606.230"," 8523.843"," 8523.843"," 9490.386","11646.906"," 9849.568","11037.184","10100.000","17380.415","11700.561","11803.259","17326.257","10066.016","10659.226","10042.111","10449.917"," 9234.089","11370.780","11697.170"," 5647.764","12294.737"
"M1024.29T12.55"," 7495.699"," 6797.614"," 6797.614"," 7991.904"," 8294.810"," 7674.762"," 8732.382"," 9920.000"," 7473.205"," 6365.918"," 9190.003"," 7147.895"," 8243.315"," 8666.569"," 8141.254"," 8247.783","10549.807"," 8239.005"," 8804.334"," 9157.472","10265.301"
"M1024.79T17.56","10792.83","11910.38","11910.38","13702.99","14476.45","18582.30","14900.56","14500.00","11582.85","27299.39","16587.97","12437.63","15483.09","26402.97","14740.62","26119.96","18504.72","14127.57","15166.34","11490.37","17395.71"
"M1024.8T12.54","11729.070"," 9845.512"," 9845.512","13528.464","12139.827","11485.499","10388.350"," 6850.000"," 9515.432"," 8357.374","10936.184"," 9989.132","11537.834","11427.671"," 9999.474","10908.875","11255.427","10539.428","14647.812","12241.046","13834.795"
"M1025.46T17.56"," 6082.748","10782.040","10782.040"," 7077.168"," 8078.396","10464.326"," 8391.098"," 8210.000"," 7453.776"," 9445.946"," 8610.250","16337.389"," 8600.013"," 7702.991"," 7722.908"," 8517.714"," 8620.355"," 8461.849","10943.290"," 5735.885","13214.606"
"M1025.8T13.55","21018.62","29656.02","29656.02","23347.83","18482.99","22495.15","23731.05","20800.00","23099.18","23086.07","21867.78","24296.66","16380.01","22715.94","15891.27","23779.15","23164.38","18072.35","16437.16","19373.70","20863.79"
"M1026.78T18.56","10997.07","17118.77","17118.77","15618.72","16921.13","15610.26","19216.75","15000.00","17401.89","26757.38","18278.94","27229.19","18627.07","16490.15","16591.56","16963.14","17203.01","15575.42","16109.04","10094.03","19966.76"
"M1026.79T12.54","10858.867","11329.888","11329.888","13871.490","11667.210","13680.115","10364.941"," 6790.000","10015.958"," 7827.194","10767.781","10315.818","10495.128","12210.250","10637.818","10193.506"," 8367.363","10832.246","10255.873","12361.685","12150.315"
"M1027.79T17.56"," 6981.518","15748.869","15748.869","12208.516","12118.238","16757.958","13877.537","17800.000"," 7994.622","21500.422"," 9460.176","23761.102","12323.359","11874.840","10962.520","12035.578","12131.874","13161.003","12318.763"," 8458.083","11388.969"
"M1028.47T13.54"," 8375.573","14810.355","14810.355","10693.986","10766.982"," 9630.938"," 9420.176"," 7390.000"," 8729.754"," 7547.879"," 9410.067"," 9153.050"," 8093.011"," 8343.976"," 8861.380"," 9359.182","10669.029"," 5515.400"," 9645.503","10985.951"," 6476.796"
"M1030.79T17.56","13894.33","25898.66","25898.66","19177.36","22072.36","19241.48","22275.46","16900.00","15878.43","33617.39","21569.19","31983.01","18598.55","17163.26","21473.18","31285.13","19480.13","18929.24","22693.43","15827.34","27084.28"
"M1031.79T17.56","11505.79","15339.34","15339.34","14375.00","17575.70","17643.85","18615.65","16100.00","17555.60","17487.69","16640.13","28937.94","15507.82","30790.09","17757.07","27185.06","19411.30","16890.92","16387.99","11403.59","24225.02"
"M1031.8T12.47","12335.971","17560.524","17560.524","13779.214","17542.870","14428.546","13067.726","13000.000","13111.216"," 9432.724","19807.395","12259.135","16292.630","13921.893","13930.634","11706.401","13946.942","14039.200","15153.960","12056.843","12969.634"
"M1032.29T13.55","17539.97","14296.73","14296.73","18286.70","20788.30","18686.15","20168.98","15500.00","18828.44","19472.37","21959.59","20234.69","18102.65","19843.56","20684.00","18373.29","19617.13","18254.55","18664.26","17720.58","20939.43"
"M1033.8T17.55","13298.61","18255.58","18255.58","19468.23","19200.16","20287.96","25470.57","31600.00","23209.58","35832.96","24312.75","38359.80","18940.72","18744.57","24437.04","36477.81","24620.14","20658.94","39134.57","21295.70","22531.79"
"M1034.29T12.55"," 9191.634"," 9793.292"," 9793.292"," 8978.856","10358.194","15069.580"," 9748.271","12900.000"," 9072.016"," 7331.660"," 9269.115"," 8627.328"," 9534.292","10127.137","16078.493","17162.490"," 8858.974","16495.237"," 9714.444"," 9579.892"," 9912.342"
"M1034.29T16.62"," 6022.242"," 7192.082"," 7192.082"," 8232.624"," 7964.644"," 7492.407","10311.377"," 8490.000","10054.407","16641.958"," 7868.839","15147.939"," 9632.811"," 8569.151"," 8227.319"," 9136.420"," 8000.122"," 7686.029"," 8852.885"," 5131.053","10936.712"
"M1034.8T17.55","28475.14","34510.14","34510.14","33825.17","42162.12","46820.74","43468.81","33500.00","38698.25","71146.48","45863.69","68531.30","44695.34","70861.95","38237.19","67418.06","45997.05","38392.11","35675.89","56722.79","56069.77"
"M1034.8T12.55","33121.88","44015.65","44015.65","33223.37","33305.62","31675.84","35342.68","21600.00","31644.65","26310.46","33255.62","29689.25","33149.37","31604.18","32448.62","31430.15","35892.22","34123.21","34481.33","32425.11","31666.12"
"M1035.3T17.55","10442.965","11540.606","11540.606","14890.538","14055.712","12551.381","11975.095","12600.000","13520.520","21429.531","14557.955","11132.204","16960.622","13122.603","13544.267","12286.011","15427.954","12802.656","13425.870"," 6963.572","15798.636"
"M1035.46T17.56"," 5725.384"," 9806.227"," 9806.227"," 8176.456","11971.824"," 8955.611"," 9127.300","14000.000"," 9721.078","16497.243"," 8602.216","18648.092"," 8680.159","16375.500"," 8285.597","10443.911","11069.274"," 7040.725","10200.852","14179.822"," 9916.201"
"M1035.8T17.56"," 9953.244","11709.765","11709.765","14519.428","18209.448","18462.600","11450.682","12100.000","11406.825","24838.118","15739.685","22902.751","15084.619","12304.826","11087.117","11577.203","12185.603","10799.332","18283.870"," 8079.106","16392.314"
"M1035.8T12.55"," 9742.168","11872.766","11872.766","10395.092","12136.300","11434.975","12128.439"," 7250.000"," 9992.326"," 8679.605","12324.735"," 9940.596","10308.682","10679.203","11438.291","10620.323","13365.763","10462.192","10722.070","11966.673","15282.645"
"M1036.13T12.55"," 5897.544"," 7504.446"," 7504.446"," 5448.296"," 7383.841"," 4509.000"," 6462.720"," 3320.000"," 4721.649"," 4140.718"," 6725.222"," 4463.314"," 3605.185"," 6213.559"," 6662.456"," 5528.593","10609.977"," 7419.137"," 5560.632"," 5808.060"," 6351.640"
"M1036.3T17.55","3996.013","8044.920","8044.920","4904.670","6821.434","5413.855","4028.535","4240.000","4915.205","5595.754","5585.255","3985.789","5328.831","4731.853","5614.900","5045.693","5225.837","4237.941","5424.533","3091.686","9493.564"
"M1038.13T16.55","14904.64","14393.01","14393.01","19032.93","20154.40","18464.37","18663.18","18800.00","16233.84","21508.05","18939.88","18565.52","11790.92","21257.58","18580.35","18472.14","19474.76","15110.59","10613.41","14115.42","15869.47"
"M1038.14T13.55","18936.06","18897.28","18897.28","22102.11","23646.50","21300.96","22429.03","20200.00","18980.25","21008.26","21576.60","23691.05","14251.54","20153.84","21614.19","21401.08","21971.42","18428.60","16447.19","16050.01","11622.14"
"M1038.79T17.56"," 6977.735","14513.268","14513.268","16611.686"," 9518.103","13743.202","13715.022","14100.000"," 9397.387","11523.911","13831.662"," 8811.706","13539.954","24065.982","17616.502","13533.268","13395.848","14162.337","12125.030"," 8375.985","16739.312"
"M1040.8T12.55","22643.96","25171.29","25171.29","26936.57","22491.27","28328.65","23457.50","23200.00","20495.30","16598.60","20936.13","19436.90","23209.57","21968.42","23211.43","23214.42","21879.09","22352.41","29534.34","23290.29","27545.26"
"M1041.29T12.55"," 9774.410","14289.648","14289.648","11678.932","11214.529","11517.677"," 9083.782"," 7430.000"," 8859.678","12903.847","10495.478","11037.795"," 7197.950","11696.334"," 8602.509","13204.301"," 6055.704"," 9201.267"," 9868.277"," 5967.034","11548.790"
"M1041.47T12.55"," 7978.810"," 9657.603"," 9657.603"," 6972.856"," 8507.446","10069.110"," 7603.230"," 6060.000"," 7661.897"," 6207.322"," 8962.282","13581.272"," 7735.290"," 8565.720"," 8427.531"," 8475.230"," 8309.640"," 8754.416"," 8325.233","11908.935","11204.738"
"M1041.46T16.56"," 5031.456"," 8670.209"," 8670.209"," 9584.668"," 6767.253"," 8133.811"," 6855.211"," 7770.000"," 7225.716"," 8217.609"," 7280.652"," 6706.170"," 6646.558"," 7592.460"," 6935.143","14930.374"," 7809.690"," 6360.921","10121.240"," 4818.624"," 8105.582"
"M1044.8T12.55","33101.34","35522.25","35522.25","31273.54","42459.00","43899.47","34570.53","57200.00","40876.26","31503.99","42616.28","32592.09","32798.53","33759.29","33052.65","32910.98","40915.60","34698.81","36723.61","31855.61","41726.98"
"M1045.29T17.55"," 7665.359"," 9776.171"," 9776.171","12318.846","12478.807","14555.123","13837.094","18700.000","13387.825","23143.914","12916.467","22563.619","11690.642","22196.390","22958.595","11016.564","14426.760","12682.890","14648.530"," 7213.917","12443.156"
"M1045.29T12.55","10078.298"," 8814.842"," 8814.842","11554.560","11634.800","10438.799","11231.300"," 6840.000"," 9552.572"," 7851.548","10942.198","10047.002","12541.275","10217.682","10485.100","10520.131","10549.456","11183.202","10736.112"," 9201.585","15838.623"
"M1045.79T17.56"," 9629.767","12212.946","12212.946","11289.768","16072.075","12573.440","14686.102","11800.000","10517.966","11997.189","14555.603","22655.888","13764.890","20972.835","12052.048","12932.590","11449.970"," 9506.299","13736.255"," 6930.262","15247.273"
"M1046.78T18.56"," 9743.237","13654.579","13654.579","14744.100","15736.834","13734.181","16757.743"," 9720.000","15612.758","12892.816","14687.153","14165.813","16535.109","24629.668","16778.099","23362.304","16801.869","12534.144","15937.141"," 8470.097","17078.838"
"M1046.79T11.73"," 9338.812","11150.895","11150.895"," 9729.100","10924.676"," 8470.500"," 9512.561"," 9990.000","10070.120"," 7310.127","10274.385"," 8803.728","11154.707"," 9077.925"," 9983.862","10478.051","10868.346"," 9366.132"," 9614.758","10382.613","12908.331"
"M1047.46T17.55"," 4587.943"," 6058.615"," 6058.615"," 8966.820"," 7445.775"," 7494.411"," 7182.798"," 7550.000"," 7051.690","14250.046"," 6232.238"," 6266.084"," 7498.938"," 7648.731"," 7991.904","14980.516"," 7671.377"," 7752.103"," 6168.125"," 4558.266"," 6054.899"
"M1047.46T12.55","6788.446","8710.052","8710.052","6170.456","7015.550","7907.358","7070.742","5530.000","6900.640","6104.086","5955.613","6986.789","8156.340","7423.757","7141.942","8477.233","7365.408","8164.771","7037.048","8103.303","9013.566"
"M1048.12T17.56"," 4773.276","10214.986","10214.986"," 7604.746"," 6962.245"," 8205.969"," 8473.344"," 6710.000"," 7030.099"," 7495.548"," 7802.851"," 6334.153"," 8303.110","16832.826","10688.198","14618.403"," 9000.387"," 9433.088"," 7711.160"," 5753.910"," 7548.578"
"M1048.79T12.55","13108.981","15995.844","15995.844","12663.878","13805.292","13980.865","14135.595"," 9130.000","13787.238","10768.494","12964.330","13017.687","11094.688","10990.229","10080.150","13183.691","13447.995","10391.014","11287.683"," 9895.364","12382.933"
"M1048.79T17.56"," 6251.400","13514.182","13514.182","12184.444","13907.623","12230.528","11650.848"," 9650.000","11737.161","25741.509","12846.979","26031.705","12984.138","25163.264","15865.200","23554.501","13199.292","11933.739","11822.392"," 7663.135","15552.099"
"M1049.11T13.55"," 8874.343","10769.527","10769.527"," 9097.210"," 9501.807","10845.947","10158.337"," 7560.000"," 8628.015","10194.650","10331.719"," 8729.733","10358.863"," 8577.981"," 9015.115"," 9168.914","10053.701"," 7162.236"," 9149.781"," 8772.016"," 7218.720"
"M1049.79T17.57"," 6166.283"," 9060.409"," 9060.409"," 8774.244","11165.811"," 8607.046"," 9571.707","16700.000"," 7384.476","11269.017"," 9969.802"," 8611.268","11343.674"," 9435.580"," 9877.544"," 9270.346","10337.249"," 7273.852"," 9163.987"," 5249.995"," 9148.331"
"M1050.12T17.4","5036.815","7552.467","7552.467","6696.028","7707.644","6763.067","7282.268","6280.000","7395.280","7586.536","7282.058","7806.532","7844.196","5983.176","5734.204","6635.567","6337.907","6607.984","5338.782","4753.860","8862.708"
"M1050.79T17.56","10289.78","20290.12","20290.12","16830.34","15551.94","15788.40","18532.36","17300.00","18472.63","29543.02","17777.70","34257.63","17030.12","32252.47","19180.65","32358.10","20018.90","18229.35","15597.48","11477.68","22198.88"
"M1051.13T12.55"," 6521.438"," 9115.264"," 9115.264"," 5957.820"," 6453.952"," 5598.301"," 7897.766"," 8080.000"," 4547.259"," 5332.629"," 6392.171","10927.780"," 8295.134"," 4774.566"," 6680.517"," 6241.702"," 6393.110"," 5469.253"," 4138.378"," 7078.698"," 6828.160"
"M1053.79T17.56"," 8355.506","13404.189","13404.189","10334.912","13375.791","12407.054","10223.034"," 8670.000","12804.480","11154.520","11739.056"," 8905.007","11112.080","20382.966","12635.700","10666.164","11032.992"," 9007.358","10626.305"," 6625.107","16429.511"
"M1053.79T12.55"," 8851.423"," 8951.195"," 8951.195"," 8994.904"," 9622.782","10174.221"," 9015.547"," 6040.000","10272.726"," 7370.077"," 8432.189"," 7954.343","11294.165"," 9619.711"," 9699.010"," 9788.732"," 8606.024","12056.062"," 9416.774"," 8983.025"," 9653.033"
"M1054.79T17.56","11827.29","21909.90","21909.90","18352.89","21033.93","14888.60","19063.86","17200.00","17290.85","29315.44","15592.92","28857.92","20327.91","30715.87","17001.45","27049.06","18280.08","14267.47","16604.73","11041.18","22177.94"
"M1057.79T17.56","17003.38","26431.30","26431.30","21538.42","28784.01","28755.84","28420.97","21500.00","25849.65","42409.12","28398.97","43305.94","29744.74","42322.59","26753.59","39745.59","27823.27","20251.50","23630.74","23333.79","28657.57"
"M1057.79T12.54","18481.55","19478.26","19478.26","17725.02","18427.12","18534.38","20031.93","12200.00","17398.04","13325.71","18456.19","17558.92","20368.77","18458.85","16956.72","17493.47","19853.43","20226.43","18058.69","20707.08","22473.77"
"M1058.12T17.56"," 5782.109","10603.709","10603.709"," 8872.538"," 9079.351"," 7357.441"," 9204.593"," 8100.000"," 7341.647","10232.311","10764.336","14933.181"," 8844.990"," 8878.637"," 8530.769","15426.748"," 6965.752"," 7116.036"," 7582.741"," 5401.425","10196.869"
"M1058.13T12.55"," 8459.822","11582.644","11582.644"," 7542.560","11905.610"," 8616.608"," 8094.323"," 6810.000"," 9185.474"," 7769.007"," 8538.443"," 8434.653"," 9443.550"," 8371.596"," 8117.173"," 7578.425"," 8849.001"," 6383.811"," 7194.568","13405.577","10307.976"
"M1059.43T881.12","  2826.971","103592.794","103592.794","134671.911"," 97515.268"," 49385.672"," 77563.440","148000.000"," 38732.426","  1984.028","389205.394","  1597.734","  2133.739","     0.000"," 10993.792","  1465.558"," 42260.323","285247.225","322097.215","143875.485"," 75151.840"
"M1060.79T17.56","15286.22","22779.30","22779.30","26443.09","21092.04","23696.14","20922.58","22300.00","21743.43","42151.60","25401.13","40224.68","23554.02","39861.23","21881.45","40593.65","21999.55","23357.23","24819.18","14717.55","27867.44"
