"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M1164.775T13.111","-0.0780674424","-0.0780674424","-0.0780674424","-0.0780674424","-0.1117474347","-0.0070451549"," 0.2925862573"," 0.0816806369"," 0.0731077656","-0.0018161697","-0.0083453558","-0.0169566356"," 0.0680053859"," 0.1359935744","-0.0327966807"," 0.1202545458","-0.3181984826"," 0.1186210488"," 0.1681802866"," 0.0147628492"," 0.0054863599"," 0.0698108752"," 0.1333240390"," 0.0964886855"," 0.1305452481"," 0.0687541194","-0.1124766554","-0.0980513889"," 0.0851462196","-0.1334694308","-0.0423348375"," 0.0010454952","-0.0962164737","-0.0318596750"," 0.0985554505"," 0.0001353538"," 0.0011552608"," 0.1114140099"," 0.1267411346","-0.5432315915","-0.5432315915"," 0.1426137724"," 0.0096296240"," 0.1085299628"," 0.1465592548","-0.1834075990"," 0.0778509574"," 0.1043692403","-0.1282477462","-0.1054565493"," 0.0028781933","-0.1361691037"," 0.2398064891"," 0.1292962298"
"M1165.777T13.111","-0.262305736","-0.262305736","-0.262305736","-0.262305736","-0.115986550"," 0.051364761"," 0.099621062"," 0.332605365"," 0.289788582"," 0.113466590","-0.416785737"," 0.003915765"," 0.022254805","-0.006558579","-0.073358570","-0.092075549","-0.191741028","-0.104270525","-0.001322332","-0.119544332","-0.179424813","-0.234734555","-0.090268424"," 0.012389228"," 0.214284252"," 0.021169302","-0.091948725","-0.063664203","-0.072753145"," 0.005623875"," 0.060508207"," 0.020797224"," 0.094542068"," 0.057831798"," 0.143346679","-0.235057722","-0.024032463"," 0.195963070"," 0.082702007"," 0.243930185"," 0.243930185"," 0.122804292"," 0.236056187"," 0.398906420"," 0.353545783","-0.066596271","-0.055735317","-0.222140757"," 0.053509130","-0.071329602","-0.005564054"," 0.014583334","-0.005737804"," 0.100413845"
"M1166.77T12.111"," 0.021126864"," 0.021126864"," 0.021126864"," 0.021126864","-0.014517235","-0.079114346"," 0.042062024"," 0.351678316","-0.111878083"," 0.067204825","-0.213282463","-0.115224908","-0.002130109"," 0.012193371","-0.244300926","-0.211206988","-0.245668627","-0.140149494"," 0.019742133","-0.283374726","-0.049790752","-0.239995824","-0.298924645"," 0.030089833","-0.072776693"," 0.145373131"," 0.229774126","-0.070917949","-0.060448459"," 0.187766785"," 0.253625655"," 1.151677233","-0.106184689","-0.197295333","-0.132010600","-0.249579834","-0.080908636","-0.517615023","-0.154468982"," 0.450119487"," 0.450119487"," 0.708480432","-0.070911246","-0.031025762"," 0.138434433","-0.169515254"," 0.158123302"," 0.061977828"," 0.137984487","-0.380108397","-0.143606542"," 0.296482449"," 0.038786426","-0.329270694"
"M1167.768T17.117","-0.092883709","-0.092883709","-0.092883709","-0.092883709"," 0.868937188","-0.109565116"," 0.109189498"," 0.285296474"," 0.338349603","-0.314588520","-0.661443553","-0.022956792"," 0.055871028"," 0.180215223"," 0.098963415"," 0.143594502","-0.244062151","-0.165018186"," 0.138116586","-0.248758131"," 0.143761187","-0.287855277","-0.017083546"," 0.066386777","-0.043906831","-0.468796551"," 0.009911487","-0.369266962","-0.144616775","-0.269790416"," 0.738605224"," 0.027269884","-0.035391973"," 0.049194086"," 0.099215157","-0.252257181"," 0.282877937"," 0.116030241"," 0.832065685","-0.024998939","-0.024998939","-0.153232627"," 0.232167135"," 0.121855217","-0.098833082","-0.126047923","-0.317600671"," 0.219370484","-0.296597377","-0.048209334"," 0.038027734","-0.162438057","-0.022670987"," 0.107248979"
"M1170.77T17.127","-0.4815166605","-0.4815166605","-0.4815166605","-0.4815166605"," 0.0186659047","-0.2393781313"," 0.4341180370"," 0.0015366009"," 0.0888679193","-0.1010364928","-0.1732289033"," 0.3271052615"," 0.3292591837"," 0.3716919066"," 0.2797691765","-0.0232038888","-0.2527192760","-0.0603941832"," 0.1506308145"," 0.0003199229"," 0.0227879710","-0.2324056804"," 0.3491816691","-0.1311818692"," 0.1353186013","-0.1611733373","-0.0494442646"," 0.2710571947"," 0.1969858011","-0.6391785285","-0.3082191200"," 0.1164151114","-0.0828434212"," 0.9631489697"," 0.3626361313","-0.2740175829"," 0.3128477635","-0.1655634969","-0.1397626535","-0.0460842877","-0.0460842877","-0.0697294860"," 0.0988189366","-0.0403229277"," 0.2462149102","-0.1205132890","-0.1379826677"," 0.0418811704","-0.3784400460"," 0.1641752697"," 0.3231643190"," 0.3116527175","-0.0948760039","-0.0244007967"
"M1170.773T15.036"," 0.1232772"," 0.1232772"," 0.1232772"," 0.1232772"," 0.2596377","-0.6186344","-0.5218136"," 0.2718969","-0.3053656"," 0.1512639","-0.4261711"," 0.3081548"," 0.2859567","-0.6524554"," 0.2252935","-0.3489549","-0.6968302","-0.2916303"," 0.3347172"," 0.2717831","-0.3023310"," 0.2851498","-0.4837105"," 0.1718963"," 0.3703616","-0.3934354"," 0.1633075","-0.3829510"," 0.2562497"," 0.1301379","-0.3541116"," 0.2068115"," 0.2338323"," 0.1938439","-0.6164625"," 0.1025911","-0.6782148"," 0.2304614"," 0.2254688"," 0.3196716"," 0.3196716"," 0.2449800","-0.3141563"," 0.3043375"," 0.1956815","-0.3836058"," 0.2235058"," 0.2946970"," 0.2079747"," 0.2865290"," 0.2890892","-0.6546540"," 0.2805572"," 0.2868690"
"M1171.279T12.108","-0.02508367","-0.02508367","-0.02508367","-0.02508367","-0.10768143","-0.07408692","-0.42261466","-0.19353121"," 0.01128861"," 0.17261716"," 0.11817104"," 0.22448071","-0.32141244","-0.14277416","-0.12846510","-0.18812657","-0.63211305"," 0.13732624"," 0.16722336"," 1.24827822","-0.20941614"," 1.10422795"," 0.13038451","-0.16636463"," 0.26599568"," 0.38168945","-0.25218116","-0.15493634"," 0.01681356"," 0.11300255","-0.02042015","-0.10642628"," 0.13375867"," 0.16112392"," 0.03300405","-0.40031530","-0.03708589"," 0.23970313","-0.12152197"," 0.10745416"," 0.10745416"," 0.03319808"," 0.29618347"," 0.01706348","-0.08557214","-0.37532814","-0.09137532","-0.18204807","-0.13698827","-0.15709116","-0.11814039","-0.23736723","-0.22168693"," 0.16496361"
"M1171.438T13.111"," 0.06238621"," 0.06238621"," 0.06238621"," 0.06238621"," 0.01477718","-0.21416222","-0.38552655","-0.13561490"," 0.10669805"," 0.16754521","-0.19212066","-0.23709105"," 0.52789989"," 0.07062562","-0.10230588","-0.06595261","-0.26036946","-1.84833579"," 0.18086785","-0.17712613"," 0.29933809"," 0.38464542","-0.36039739"," 0.07816836"," 0.26104083"," 0.59383775","-0.22306457","-0.14204618","-0.06297513"," 0.36732098"," 0.06959063"," 0.21173044"," 0.10157911","-0.18080161"," 0.16499882"," 0.10136948","-0.31241931"," 0.27724384"," 0.02500282"," 0.27521314"," 0.27521314"," 0.06243119"," 0.13224151"," 0.10964099","-0.01098360"," 0.01446877"," 0.12780922"," 0.25617717"," 0.22896640","-0.37805057"," 0.04972726","-0.16351446","-0.16546755","-0.16738838"
"M1172.769T13.114","-0.006780495","-0.006780495","-0.006780495","-0.006780495"," 0.249310695"," 0.052680443"," 0.098137786","-0.477397252","-0.367980710"," 0.005980990"," 0.017347786"," 0.148717400"," 0.221815809"," 0.202285636","-0.747136246"," 0.229839097","-0.060653514","-0.494427524"," 0.177352485"," 0.026777447","-0.752449544","-0.017850236"," 0.167065867","-0.560112992"," 0.082199452"," 0.131440975"," 0.171951130"," 0.232024730"," 0.129719234","-0.036558825"," 0.114386529"," 0.298365888"," 0.195086648"," 0.174447605"," 0.171339331"," 0.104630810"," 0.038980327"," 0.254817436"," 0.122597324"," 0.093193728"," 0.093193728"," 0.073987941"," 0.081964316"," 0.262297716"," 0.176721272"," 0.072340236"," 0.230948068","-0.554066260"," 0.147424349","-0.886194107"," 0.089787094","-0.532402919"," 0.203073682"," 0.170121123"
"M1172.771T13.11","-0.16647563","-0.16647563","-0.16647563","-0.16647563"," 0.02615042","-0.05663987"," 0.13406006"," 0.07016379"," 0.26381484","-0.11085232","-0.87712543"," 0.07585082"," 0.18557207"," 0.16025229","-0.20364086"," 0.16421533","-0.25017520"," 0.12660288"," 0.23376971","-0.11433849"," 0.12584495","-0.18367408","-0.06730174","-0.06686442"," 0.05383239","-0.09169589"," 0.11118382"," 0.21441641","-0.01165520","-0.21274060"," 0.03391647"," 0.19141831"," 0.02615422"," 0.01916735"," 0.10972632","-0.10801281","-0.09544775"," 0.15847335"," 0.03453161","-0.01142147","-0.01142147"," 0.07604598"," 0.16290984"," 0.17260743"," 0.12058131","-0.27196671"," 0.21116712"," 0.00990887"," 0.13177631","-0.20663436","-0.01644385","-0.03964054"," 0.15946738"," 0.11001395"
"M1175.767T14.588","-0.299535865","-0.299535865","-0.299535865","-0.299535865"," 0.206980582"," 0.103226846"," 0.062260735","-0.441919957"," 0.227640550","-0.014201357","-0.051489314"," 0.068798580"," 0.216625431"," 0.115342878"," 0.164121780","-0.043016706"," 0.016064096","-0.593914875"," 0.025501708","-0.071922185"," 0.103391512"," 0.082911078","-0.069193661"," 0.262105113"," 0.226127811"," 0.020269269","-0.702319975","-0.041102697"," 0.149598495","-0.199163980"," 0.009124487"," 0.141154618"," 0.105685002"," 0.158530560","-0.014736953","-0.542574757"," 0.076663263"," 0.050525891","-0.145275565"," 0.473693912"," 0.473693912"," 0.169849424","-0.077165506"," 0.312678482"," 0.366104015"," 0.097891024"," 0.156669368","-0.390377662"," 0.109369838","-0.973921936"," 0.242406752"," 0.247361950"," 0.140976731"," 0.187094857"
"M1176.272T13.112"," 0.057276215"," 0.057276215"," 0.057276215"," 0.057276215"," 0.470286093","-0.118039705","-0.045784353","-0.009793727"," 0.070463027","-0.058889008"," 0.018784541","-0.007659284","-0.073622438"," 0.032814879","-0.099476123"," 0.075401885"," 0.030928257"," 0.071519854"," 0.248770693"," 0.320070216"," 0.130430923","-0.123672739","-0.265863819","-0.206294057"," 0.359005682","-0.489828651"," 0.267202542"," 0.011409769","-0.087809084"," 0.206823061"," 0.259653256"," 0.158907519"," 0.059553727"," 0.351436312","-0.083063901","-0.086744996","-0.154736581"," 0.016114716","-0.403385904"," 0.378960809"," 0.378960809"," 0.091258829","-0.250503244"," 0.092941918","-0.548425070","-0.024375904"," 0.011283370"," 0.059950226","-0.719545154","-0.309180847"," 0.195932703"," 0.077733405","-0.638121493"," 0.129112204"
"M1176.767T17.124","-0.374615902","-0.374615902","-0.374615902","-0.374615902","-0.115244734","-0.098329901"," 0.298563128"," 0.040293123"," 0.177031754"," 0.112849144","-0.063886470","-0.139243553"," 0.048031574","-0.036226693"," 0.037978411","-0.125042227"," 0.385531861"," 0.140549705"," 0.145156470","-0.174853061"," 0.447498170","-0.073541534"," 0.219376458"," 0.155500168","-0.029919333","-0.075907572","-0.025925932"," 0.330309368","-0.224559895","-0.514608702","-0.169058700"," 0.120590061"," 0.237255673"," 0.092498808"," 0.138147665"," 0.269459886"," 0.285806132"," 0.368993734","-0.048374068"," 0.035817575"," 0.035817575","-0.092569312","-0.008217662"," 0.217629320"," 0.084529403","-0.155642696","-0.421676367"," 0.500203610","-0.543329420","-0.193168151"," 0.029835634","-0.224773984"," 0.080522532"," 0.016786637"
"M1176.77T16.124","-3.726680e-01","-3.726680e-01","-3.726680e-01","-3.726680e-01"," 1.800607e-02","-1.412317e-01"," 2.058496e-01"," 2.281053e-01"," 1.529349e-01","-8.922871e-02","-4.731755e-01","-3.084803e-01"," 1.213897e-01"," 2.201178e-01","-2.045287e-02","-1.312048e-01","-2.855738e-01"," 2.392003e-01"," 2.112935e-01"," 8.592078e-01"," 2.807349e-01","-3.894867e-01"," 5.455597e-02","-1.160568e-01"," 2.116953e-01","-2.880635e-01","-7.578398e-02"," 9.566171e-03","-1.025402e-01","-1.054458e-01","-5.155394e-04"," 3.079809e-01"," 1.170227e-01"," 9.939368e-01"," 1.049193e-01","-1.546256e-01"," 8.935474e-05"," 5.820564e-02","-4.097467e-03"," 2.212122e-01"," 2.212122e-01","-2.329732e-01"," 1.202890e-01","-3.822136e-02","-7.962969e-02","-9.605654e-02","-1.921464e-01","-1.007170e-01","-2.161174e-01","-1.862823e-01"," 3.985239e-01","-1.440793e-01"," 5.914981e-02"," 4.765975e-02"
"M1176.773T12.109"," 0.08115608"," 0.08115608"," 0.08115608"," 0.08115608"," 0.69612100","-0.02842586"," 0.87376087","-0.21732483"," 0.14264683","-0.04963128","-0.04826268"," 0.02195753","-0.53028326","-0.30548763","-0.12547317","-0.15345921","-0.12008696","-0.32021904"," 0.16247917","-0.15623907","-0.20779253"," 0.71608507"," 0.04489127"," 0.08883003"," 0.11712945"," 0.10475392","-0.38463463","-0.46246599","-0.20534849"," 0.24952795"," 0.11755900"," 0.74128282","-0.05178536"," 0.07375529"," 0.06699205","-0.12127173","-0.21666424","-0.20620851","-0.16921894"," 0.05916669"," 0.05916669"," 0.07765899","-0.04948869","-0.05610559"," 0.10125394"," 0.03828969","-0.17004350","-0.40580956"," 0.66315542","-0.41645327","-0.35347282","-0.15211397"," 0.05729884"," 0.08538397"
"M1177.776T13.111","-0.165882576","-0.165882576","-0.165882576","-0.165882576"," 0.016635940"," 0.012011393"," 0.125132790"," 0.124141219"," 0.211401088"," 0.060862863","-0.311582505"," 0.132173675"," 0.101335907"," 0.170743936","-0.191162715"," 0.006444270","-0.105005303"," 0.110327085","-0.809847833","-0.049557435"," 0.059380473"," 0.050230555"," 0.190858779"," 0.280893975"," 0.144242324"," 0.110223220","-0.032145781"," 0.118942871"," 0.166646896","-0.020557895","-0.003464397","-0.055615628"," 0.008698282"," 0.071381599","-0.734724271","-0.130686395"," 0.119514524"," 0.154081538","-0.145832499","-0.027107170","-0.027107170"," 0.107703020","-0.531199222"," 0.300960910"," 0.184989469"," 0.113231196"," 0.214311932"," 0.052724232","-0.083209759"," 0.098656698","-0.030407883"," 0.097985552"," 0.118619719"," 0.117256238"
"M1178.106T13.115","-0.146596413","-0.146596413","-0.146596413","-0.146596413","-0.055421658","-0.065616862","-0.035382685","-0.038197050"," 0.235419085"," 0.115536510"," 0.167528737"," 0.280773299","-0.164680680"," 0.048387397","-0.012787136"," 0.005485394","-0.280188078"," 0.277271178"," 0.196370425"," 0.138117181"," 0.000747318"," 0.129981620"," 0.130533967"," 0.178457096"," 0.155092522","-0.266443791","-0.023680913","-0.039560382","-0.065267746","-0.089288725"," 0.271050108"," 0.005949069","-0.591372887"," 0.020343837"," 0.246427851","-0.295473537"," 0.157015968"," 0.086189273","-0.049600341","-0.155371767","-0.155371767","-0.120153454"," 0.034283632"," 0.158887200"," 0.047778358","-0.046330398"," 0.170100865"," 0.034318788"," 0.198428964","-0.140523553","-0.144345427","-0.133851515"," 0.212361618","-0.147541259"
"M1180.101T13.111","-0.037093313","-0.037093313","-0.037093313","-0.037093313"," 0.044196043"," 0.193260978","-0.008752489"," 0.113455976"," 0.081055275","-0.019781852"," 0.077456185","-0.010126922"," 0.098493426"," 0.308608475","-0.053054783"," 0.067314484"," 0.011436616"," 0.071283900","-0.742010150","-0.092287401"," 0.015128963"," 0.031637376"," 0.165142244"," 0.020407445"," 0.329195137"," 0.069937949","-0.014279977","-0.021262215"," 0.044442624","-0.109107329"," 0.141646657"," 0.148622898"," 0.162458111"," 0.222017947"," 0.231666974"," 0.046125247"," 0.046858249"," 0.060730283"," 0.062175804","-0.515366245","-0.515366245"," 0.234859677"," 0.129015910"," 0.183272362","-0.010291453","-0.015684571"," 0.214116296"," 0.145198127"," 0.014008660","-0.676391382","-0.092259091","-0.008960512"," 0.254393247","-0.986263677"
"M1180.762T17.124","-0.402845629","-0.402845629","-0.402845629","-0.402845629","-0.060488293","-0.251133496","-0.111169353","-0.111400775"," 0.097719072","-0.145645228"," 0.213233942"," 0.338118271"," 0.093226216","-0.035859789"," 0.332542950","-0.146721638"," 0.260096276"," 0.390926561"," 0.058823329","-0.191907548"," 0.412989265","-0.077166621"," 0.376864684"," 0.010893466"," 0.295243909","-0.146876602"," 0.124916635"," 0.168744144","-0.181219585","-0.561794228","-0.399785787"," 0.060416455"," 0.001343939","-0.023209116"," 0.355223825","-0.010882122","-0.059204755"," 0.237228459","-0.162700674","-0.444593526","-0.444593526"," 0.110431859","-0.061022200"," 0.176709309"," 0.130200505"," 0.033388469"," 0.947151540"," 0.078921027","-0.559812035"," 0.106509142","-0.075433684"," 0.216959334"," 0.203598297"," 0.041582217"
"M1183.426T17.121","-0.629766127","-0.629766127","-0.629766127","-0.629766127","-0.351620386","-0.029947344"," 0.143010603"," 0.332612390"," 0.071113579"," 0.001638898"," 0.042601966"," 1.141323821"," 0.197560980"," 0.313524485"," 0.239302273","-0.032540363","-0.148201705"," 0.278643503"," 0.105392913","-0.166126433"," 0.272206896","-0.012274385"," 0.286467750","-0.772926677","-0.115556751","-0.286440769"," 0.827899359"," 0.229080218"," 0.089141141","-0.706447954","-0.424131737"," 0.035305717","-0.100843836","-0.003807769"," 0.273655249","-0.332972753","-0.118592880"," 0.081560740","-0.046636526"," 0.129687034"," 0.129687034"," 0.278607653"," 0.043500063"," 0.301634123"," 0.060983783","-0.048831972"," 0.093844607"," 0.087267352","-0.455312634"," 0.141346575"," 0.315262664"," 0.281501026","-0.079339654","-0.073747359"
"M1184.763T15.569"," 0.136900842"," 0.136900842"," 0.136900842"," 0.136900842"," 0.445054485"," 0.199027145","-0.147364886"," 0.050896112","-0.189436965","-0.254023950","-0.124105673","-0.560407455"," 0.103793653"," 0.041416120"," 0.049477846","-0.308578747"," 0.191326800"," 0.078275860"," 0.311625062"," 0.722496699","-0.053074983","-0.125803049","-0.335084213","-0.095389218"," 0.011153763","-0.389958848","-0.308865146","-0.076984936","-0.337180372","-0.045047991","-0.033438850"," 0.028521587","-0.113742575","-0.019100272","-0.007838731","-0.111102943","-0.105530019","-0.116571465"," 0.756251805"," 0.436842060"," 0.436842060"," 0.226293692","-0.047257520","-0.442762002"," 0.081949626"," 0.239874208","-0.013645686"," 0.089583215","-0.267329140","-0.349133781"," 0.101965209","-0.086139446"," 0.258344915","-0.343716428"
"M1185.771T13.111","-0.215017477","-0.215017477","-0.215017477","-0.215017477","-0.338103080"," 0.144298394"," 0.076657294","-0.071135503"," 0.267012273"," 0.069670452","-0.213818257"," 0.034083656"," 0.124486695"," 0.141138408"," 0.064575821","-0.119593657","-0.256562874","-0.097947693"," 0.013977111","-0.002716312"," 0.304275418","-0.353348419","-0.119651703"," 0.019748133"," 0.098082795"," 0.036972930"," 0.032442845"," 0.133116492"," 0.162002630","-0.249218766"," 0.163903965","-0.171355803"," 0.009030590","-0.087358916"," 0.005859886","-0.108202512"," 0.248514980","-0.176887594","-0.101127676"," 0.116723891"," 0.116723891"," 0.086151117"," 0.066245321"," 0.391894438"," 0.199241019"," 0.290119433"," 0.075370409"," 0.073076420","-0.254470918","-0.216924229"," 0.166418072","-0.048856903"," 0.018246685"," 0.097289258"
"M1186.76T17.125","-0.2923129121","-0.2923129121","-0.2923129121","-0.2923129121"," 0.1171598731","-0.0863347074"," 0.0156029620"," 0.0986708704"," 0.2000223438","-0.5901011406","-0.0985715823"," 0.2877056361","-0.1022128445"," 0.0407113366"," 0.1348300971"," 0.0390262342","-0.1947136975"," 0.2792122762"," 0.0978110318","-0.0290840521"," 0.4124579274","-0.0728160379"," 0.2111545101","-0.0240281554"," 0.3827975993","-0.0996449008"," 0.0609393406"," 0.5775638840","-0.0790211302","-0.5103518292","-0.1749536033","-0.0300708226"," 0.3117744964","-0.1281811739","-0.0665316535","-0.1230431244","-0.2285537617"," 0.0008685312","-0.0972113990"," 0.2547290145"," 0.2547290145"," 0.1391487735","-0.0037468292","-0.0683132274","-0.0606670524","-0.0583732454","-0.1994529539"," 0.1335650369","-0.3291894980"," 0.0767722270"," 0.4503864043","-0.0351797827"," 0.0257394931"," 0.0562209398"
"M1187.772T13.11","-0.02265757","-0.02265757","-0.02265757","-0.02265757","-0.10704502","-0.02947761"," 0.16635474"," 0.04358283"," 0.20024453","-0.14442859","-0.13675278"," 0.09699649"," 0.04957023"," 0.05539881"," 0.09910843","-0.10143533","-0.20563141"," 0.08180720"," 0.09770903","-0.22343942"," 0.04156466","-0.22869312"," 0.13657517"," 0.03357924"," 0.08172437"," 0.01675968","-0.14282513","-0.02552398"," 0.13434505","-0.05850512"," 0.04511077"," 0.08451788"," 0.10105918","-0.04996699"," 0.08817822","-0.09130081","-0.04942345"," 0.06678482"," 0.02067987","-0.52243210","-0.52243210"," 0.29513915","-0.06103799"," 0.19785877"," 0.17855326","-0.21964927","-0.18024139"," 0.23930929","-0.17044130"," 0.09154992"," 0.10614904"," 0.07392909"," 0.26706699"," 0.17010649"
"M1188.441T13.111","-0.028793179","-0.028793179","-0.028793179","-0.028793179","-0.042827504"," 0.196803892"," 0.056561068"," 0.056243321"," 0.341926703","-0.015981375"," 0.091150882"," 0.057218988","-0.020036505"," 0.152417085"," 0.097524820","-0.047750970","-0.356715683","-0.016880998"," 0.111064025","-0.154969250"," 0.049052273","-0.178176618","-0.215802306"," 0.267211063"," 0.090801163","-0.122408108","-0.127012535","-0.031322635","-0.099893726"," 0.064061709","-0.218261234"," 0.061949180"," 0.222064805"," 0.143283995"," 0.002719715"," 0.082364113"," 0.061243629"," 0.019407240"," 0.130917529","-0.117001396","-0.117001396"," 0.142565555"," 0.150481025","-0.046353062","-0.153213421","-0.632311704"," 0.136297093"," 0.208269547"," 0.158921538","-0.208837128","-0.038466810","-0.038539111"," 0.039944093","-0.077529856"
