"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"Sodium_Formate","3667732","3667732","3667732","3667732","3963239","3909794","3819856","3934423","3867787","3442128","3960498","4034768","3834774","3778849","4038728","3998858","3805402","3801631","3974273","4037492","3920796","4069493","3868514","3927945","3923776","3741009","4053882","3999728","3766924","3339944","3555483","3964440","4037002","4030309","3922006","3890744","4045781","3879945","4104744","4024050","4024050","3845071","4035455","3797963","3837318","3790177","3735045","3901010","3528208","4862692","3959808","3945214","3800063","4006431"
"M1121.785T12.107"," 9462.148"," 9462.148"," 9462.148"," 9462.148"," 8347.744","10123.620","10028.150"," 9706.568","10776.618"," 8796.663"," 8423.085"," 8751.118"," 9398.265","10519.783"," 7455.896","10935.739"," 7696.999"," 9649.664","10296.639"," 8902.248"," 9855.213","10528.242"," 9862.979"," 8745.372"," 9550.768"," 9438.907"," 9720.687"," 9367.882","11083.227"," 9511.571"," 9403.816"," 8702.636"," 9094.755"," 8171.380","10594.914"," 9128.759","10330.810"," 9854.215","11097.330","11231.866","11231.866","10762.190"," 9995.898"," 6752.588"," 8288.681"," 8775.417"," 8892.127","11082.537"," 9370.292","10774.721"," 8842.690"," 9858.832"," 9897.636","13094.827"
"M1123.281T13.108","13683.157","13683.157","13683.157","13683.157","12718.451","14187.634","14822.414","15369.154","13933.321","11994.115","13831.717"," 6887.742","14898.678","13865.857","12730.306"," 8559.602","12917.499","12390.597","14153.266","12805.601","15843.580","14295.337","15360.389","14021.487","15186.295","13923.254"," 7227.822","11233.600","14218.163","12188.753","13218.803","13629.310","16003.409","14682.354","14150.025","15210.797","14541.679","14198.611","13249.184","15845.488","15845.488","16822.316","16459.184","14050.069"," 9133.502","14262.442","12233.683"," 5742.892","13821.359","16448.140","13933.873","13179.904","14053.615","15300.454"
"M1125.783T12.61","21295.51","21295.51","21295.51","21295.51","17092.84","19915.99","16829.52","17177.02","22218.46","17530.50","18875.82","19962.37","18630.42","15940.00","15379.25","19095.42","16769.04","17242.13","17219.23","20701.52","16996.88","18688.48","17768.21","20827.24","21320.02","19901.77","16324.17","15654.75","16677.81","20632.60","19603.41","20957.12","18990.62","19306.08","18372.41","19535.15","19797.43","18072.08","18008.59","28154.21","28154.21","17238.65","17412.08","17908.90","16113.33","18765.85","17340.05","17456.50","17687.43","18828.18","17332.75","16374.43","21360.87","24049.05"
"M1126.276T16.125"," 8531.713"," 8531.713"," 8531.713"," 8531.713"," 9978.796"," 9376.044"," 9095.698","11211.711"," 6999.195"," 6928.108"," 6282.142","10564.627","10483.429","10059.063","10795.977"," 8382.739","10146.558","10972.949","11389.590"," 8613.762","11052.979"," 8068.937","10922.602","10544.128","12013.116"," 7633.727","10439.495"," 9210.463"," 8575.946"," 7337.374"," 7874.791","11414.423","10993.112"," 9960.511"," 9409.982"," 8459.302","10017.964"," 9576.733","19191.813"," 9930.468"," 9930.468"," 8976.309","10842.274"," 8698.813"," 8631.818"," 9311.386","10062.921","10052.112"," 6926.017","11424.430","10120.936","11016.952","10007.502","12716.034"
"M1128.278T13.111","14169.84","14169.84","14169.84","14169.84","13030.75","16163.76","13590.88","14543.67","15536.93","15622.80","16503.54","16338.87","16128.46","14082.80","17108.08","15157.13","14757.18","15440.42","15221.93","14327.66","15314.76","15090.50","14311.41","14965.19","15170.26","15226.21","15630.78","13358.06","15017.83","12673.41","12894.55","16241.69","17871.84","13683.88","16133.34","15690.47","17201.45","13133.28","17109.33","15829.60","15829.60","13732.08","16425.50","16488.11","14924.84","14721.09","13709.61","13180.51","13365.64","15750.53","14946.67","14191.78","15700.85","15414.68"
"M1130.109T15.006","12885.130","12885.130","12885.130","12885.130","13532.882","12569.694","14865.099","14517.284","14858.814","13192.944","15066.928","15915.752","13805.757","14138.567","13681.603","13788.771","11805.547","14075.798"," 7305.852","12745.588","15981.036","12051.047"," 9000.445","13166.205","13482.410","12084.956","13581.289","14920.096","13824.578","12203.079","13207.079","14691.312","12630.383","14631.792","14628.442","14431.683","14356.569","15896.923","14358.963","18239.011","18239.011","13181.512","13924.109","14006.558","15076.996","13479.882","13246.562","14536.448","12569.778","17859.713","13608.257","12717.278","12872.634","14927.404"
"M1130.78T14.113","15265.231","15265.231","15265.231","15265.231","18648.776","16149.010","17114.093","16999.026","16856.688","14396.143","14883.679","16565.457","16200.026","18310.076","17333.050","17769.117","16434.701"," 9767.214","17271.425","16094.870"," 9065.706","16179.304","11252.060","16509.876","20165.930","16773.100","16015.973","17875.109","18496.996","13686.753","14763.799","17159.324","16037.267","17824.360"," 8999.127","16514.212","18260.514","17116.215","19009.139","19827.803","19827.803","20020.918","17243.672","17423.037","19828.328","17898.307","18072.641","19912.335"," 9012.749","20556.570","17403.990","16116.069","18161.077","19551.175"
"M1132.772T17.119","11992.646","11992.646","11992.646","11992.646","14988.814","17889.508","15130.251","14624.835","15273.061","14926.526","15979.146","15329.386","15063.054","15227.363","16977.962","14907.552","13831.851","14403.442","19811.256","10834.076","15035.930","11292.278","16559.418","15708.986","14753.984","12267.109","14773.863","13398.880","12504.522"," 8247.134"," 9973.444","15836.265","19083.918","15971.170","14939.714","13207.965","14987.117","14340.799","15814.968","17987.598","17987.598","15477.755","15832.206","18068.042","13338.996","11797.615","12346.573","13299.170"," 9662.931","14866.466","18639.752","11763.779","13656.838","12629.017"
"M1135.108T13.112","15662.196","15662.196","15662.196","15662.196","17662.940","17824.435","18623.853","17569.056","18455.789","15770.366","16848.860","20646.162","17199.444","18440.561","16532.117","18551.331","16459.091","18963.004","20796.697","17845.433","19097.669","17924.056","18221.913","18874.454","20247.661","17456.585","18538.900","18879.772","17300.793","14892.961","18237.870","18468.391","18754.226","20125.982","18181.235","18654.822","19130.730","17372.908","19871.295","16419.524","16419.524","19310.200","11259.678","18060.302"," 9444.248","15639.075","16933.542","18584.042","14408.528","21173.904","16840.782","19714.197","18331.079","11311.834"
"M1135.776T16.118","17374.10","17374.10","17374.10","17374.10","35422.66","18886.96","22266.49","21651.17","21595.01","31476.23","20005.28","35648.63","21951.66","23118.01","23187.70","21118.49","22342.01","20424.78","23010.83","37427.36","24555.90","22325.37","21431.67","21253.09","23923.52","19735.03","21791.65","23147.23","20619.24","14012.14","29016.76","23227.70","16778.18","34688.62","22311.09","17678.88","23147.44","25347.82","22603.22","19285.69","19285.69","26088.03","22270.18","20392.70","21499.84","34444.46","33899.28","25097.07","16089.85","25270.81","22968.70","21228.60","20633.72","21287.67"
"M1136.785T12.106","31435.00","31435.00","31435.00","31435.00","25709.30","26839.56","28212.61","26112.69","41134.86","29302.25","32681.05","40717.57","27300.78","25313.27","28957.58","35046.83","23199.45","37225.17","36208.69","36464.12","38558.32","34115.91","35837.81","29752.95","41092.56","35615.02","27675.33","25777.53","30091.53","29098.98","31752.66","24169.24","37012.71","36042.31","31037.22","26810.26","39199.25","39539.19","34725.81","30870.33","30870.33","29793.31","37165.16","31094.53","37323.64","23573.41","28271.80","33823.22","39253.21","50488.28","30522.18","29423.19","28527.46","33654.14"
"M1138.768T17.128"," 8881.328"," 8881.328"," 8881.328"," 8881.328","12164.614"," 8965.377","11707.354","11500.265","11482.842"," 6539.925"," 8715.155","11146.092"," 8933.389","11990.745","14447.376","16034.616","10097.232","11927.676","13254.549","10674.692","11144.610","10708.341","12819.547","10565.814","13574.851"," 9362.042","13055.693","14568.747","11163.749"," 7525.700"," 7717.951","11562.097","12445.654","10974.916","15541.911"," 9618.761","14828.352","11236.834","12723.049","13056.906","13056.906","10948.496","11129.074","13190.803","14191.744","10115.783","13722.152","13025.397"," 6360.410","17174.490","15795.206"," 9979.853","14364.966"," 8994.904"
"M1140.278T13.107","11785.396","11785.396","11785.396","11785.396","12654.187","12563.681","12494.981","11200.363","15079.241","12085.303","13537.545","12639.157","10600.706","11385.770","13542.542","11423.519","11722.075","12831.178","13160.613","12715.222","11656.518","12150.370","12524.860","11438.241","13015.495","11756.321","14449.300","12283.735","12976.232"," 9712.883"," 9468.546","11479.593","14151.827","14224.740","11931.436","10713.905","11368.959","12650.156","13934.769","13604.773","13604.773","12911.572","12991.423","11866.874","12486.959","11251.651","11832.980","12221.273","11475.464","15757.999","10614.564","12852.000","13864.532","12845.303"
"M1141.769T17.122","12445.667","12445.667","12445.667","12445.667","15275.942","12439.518","14118.640","12845.790","15481.741","10657.854"," 9427.370","15442.748","15700.812","15181.408","11581.513","13871.490","12075.314","14108.198","13376.996","11050.868","13600.934","12211.332","12994.304","13696.055","13531.404","10307.568","14410.325","14474.737","11400.497"," 8856.069","12189.812","15382.136","14374.739","13344.796","15613.748","12486.690","14693.950","14562.006","13353.530","17181.863","17181.863","14238.588","14398.681","12159.784","14651.042","13020.208","12559.009","12503.253","10019.959","16215.114","13307.045","12835.942","12563.316","13091.974"
"M1141.772T16.116","12445.667","12445.667","12445.667","12445.667","25238.945","12439.518","15700.731","10166.386","15461.036","10657.854"," 9427.370","15435.236","15279.702","15198.041","11581.513","13672.339","11863.101","10613.635","13376.996","11050.868","11930.840","12211.332","14200.120","15023.424","13531.404","22037.533","14408.116","14474.737","11400.497"," 8856.069","12189.812","15382.136","16164.051","22968.624","15608.098","12486.690","13211.279","14240.954","13353.530","17181.394","17181.394","13116.739","14398.202","12159.784","14651.042","16020.191","12559.009","12536.406","10019.959","18226.489","12161.958","12835.942","11887.556","13091.974"
"M1141.778T12.108","11476.923","11476.923","11476.923","11476.923","11209.454","11372.781","11031.367","11531.564","11839.057"," 9519.461","23770.951","11398.111","10377.038","10600.583"," 7142.485","10260.690"," 9929.616","10613.630","10978.270","10423.920"," 9882.185","25315.784","11555.954","12406.319","11958.718","10573.823"," 9465.960","12058.464","11477.782","10711.734","11192.728","10377.377","10327.568","11125.109","11942.069","10004.402","10206.528","11839.057","23538.276","18960.712","18960.712","11809.322","12118.246"," 7524.506","13921.332"," 9494.069","11878.949","15010.898","12729.573","10186.416","12189.006","11069.072","11480.561","12696.116"
"M1146.766T17.123","11874.74","11874.74","11874.74","11874.74","17613.19","15747.01","21773.52","20033.94","23097.26","14421.82","22776.35","17980.54","23018.85","21582.55","19243.56","18787.85","15850.15","17199.10","23873.41","16493.13","20654.73","17460.44","18315.10","17025.15","18122.37","15482.28","22170.97","22731.91","15243.45","10219.69","11157.28","18389.14","17724.84","16554.60","18818.08","17293.61","21488.27","15022.55","15450.83","16211.60","16211.60","16612.68","18962.95","19061.56","18222.88","17209.22","17271.91","18136.15","11660.08","23911.38","18326.82","17146.69","15433.55","21119.17"
"M1146.77T17.121","11874.74","11874.74","11874.74","11874.74","35082.58","15747.01","17768.87","17068.79","19173.46","14421.82","18235.34","21654.36","16881.74","17805.41","22155.40","18786.89","15850.15","17193.43","19732.41","16493.13","23961.64","34845.07","18626.63","17044.37","18122.37","15482.28","16281.52","22731.91","15393.49","10219.69","11157.28","18389.14","17724.84","16554.60","22457.45","36724.57","15885.10","20229.38","35534.28","16212.31","16212.31","16612.68","22936.80","19061.56","22207.91","21485.82","20049.32","18136.15","11660.08","25246.34","18423.67","20160.30","19941.65","17728.31"
"M1147.27T16.128"," 6745.626"," 6745.626"," 6745.626"," 6745.626"," 9148.201"," 8636.814"," 9145.536"," 9114.326"," 7543.062"," 7405.554"," 9453.888"," 8113.906"," 7018.994","17981.655","12129.296"," 8794.506","10122.524"," 8760.202"," 9413.959"," 7740.900"," 9421.050","10146.139","11311.082"," 8780.128"," 9093.247"," 9614.758"," 9751.936","12570.026","10409.364"," 6037.267"," 8599.316","11401.790","10554.364"," 8639.188"," 8368.325"," 9077.734"," 9731.504"," 9943.152"," 9432.363"," 8080.076"," 8080.076"," 9698.622"," 9111.441","10840.424","11005.269"," 7865.712"," 7718.333"," 9550.748","13700.492","10889.509","12184.444","11670.908"," 8745.344"," 7765.226"
"M1151.783T12.61","25338.85","25338.85","25338.85","25338.85","27001.11","29145.03","29122.15","30735.24","30196.45","24876.86","24653.62","29528.49","31496.33","29905.19","27774.87","28904.82","23825.98","29648.25","28110.98","27780.75","27896.81","26358.40","27627.94","28603.73","27758.62","26305.93","28649.60","27936.66","29788.67","22004.38","25011.39","28803.85","24606.76","30280.60","29136.52","24348.46","29886.01","25410.81","30183.33","26855.90","26855.90","28650.21","30085.27","27831.71","27239.36","26487.92","25730.37","29858.43","25341.72","31618.40","28434.77","25956.05","28335.57","25454.87"
"M1152.772T12.109","15321.51","15321.51","15321.51","15321.51","14645.92","15493.33","14421.00","12485.89","17201.75","13389.71","14853.75","15726.43","26019.83","12936.20","12671.44","16236.56","12987.64","17176.58","16131.71","26490.65","14346.35","15620.22","16431.00","15820.70","29403.51","14960.12","15674.28","13822.96","15008.02","16948.01","24102.10","14395.24","17790.18","14824.46","13734.35","17584.10","15514.40","15580.03","15285.12","21171.21","21171.21","13039.06","15819.32","13179.92","13997.54","26516.52","22845.52","15265.66","24387.64","20312.10","12860.37","13722.75","12859.91","17776.69"
"M1153.768T17.12"," 9118.833"," 9118.833"," 9118.833"," 9118.833","11838.569","10644.413"," 9927.799","11661.567","12442.539"," 7493.709"," 9417.899","11825.593","12657.860","13153.791","12918.158","11567.118","10743.862","10665.902","13254.657","19791.620","10003.910"," 9398.429"," 9301.973","12228.550","12064.651"," 7929.484"," 9451.692","19763.476","10852.302"," 6830.468"," 9391.263","11586.700","13084.698"," 9677.784","11392.941","10003.044"," 9843.442","11057.270","12145.246","14640.191","14640.191","13446.218","11803.348","10481.737","12074.112","20405.963","11493.286","12356.940"," 8754.681","15311.623"," 8725.502","12910.535","12447.137","12148.246"
"M1154.769T17.115","10134.573","10134.573","10134.573","10134.573","15492.919","11488.362","14342.522","13941.868","14605.762","11128.853","13730.794","16697.244","16243.393","17676.360","16629.918","12431.654","11937.627","11165.175","11860.397","10763.538","15795.448","12258.656","14463.766","11502.404","16128.914"," 9310.675","13920.825","15270.827","14804.588","10118.509","12794.795","15420.210","13944.058","14179.742","15589.671","13494.601","13135.192","12679.393","14313.233","18222.509","18222.509","13517.881","15292.700","13184.360","14628.962","13173.585","12176.235","13960.035","10593.557","15922.988","13762.780","13769.355","14988.832","15883.085"
"M1154.774T12.107"," 9065.099"," 9065.099"," 9065.099"," 9065.099"," 8392.097"," 8765.369","10784.256"," 8289.171"," 9424.455"," 8114.160","10633.806","13230.943"," 8334.930"," 7968.964"," 9077.150","14322.840","11181.220"," 8900.091","11860.381","10793.602","12361.597","12697.030"," 8874.071"," 9042.778"," 9827.421","11435.310"," 8745.701"," 9625.328"," 9916.163"," 9519.472"," 9427.292"," 8480.999","11430.084","11231.387","11050.856","11081.144","10055.058","10447.795"," 8030.782"," 9203.395"," 9203.395"," 9364.530","15147.306"," 9106.830","11273.720"," 8010.111"," 9050.192","10071.796","10638.984","10459.646"," 9384.023"," 9513.061"," 8462.606"," 9643.537"
"M1155.781T12.608","14298.92","14298.92","14298.92","14298.92","14758.92","15281.75","17584.65","15596.89","17211.94","14860.73","12051.34","15605.89","13893.54","13590.20","14033.23","16533.03","12901.60","16195.35","15489.75","13489.62","10657.52","13199.50","16693.62","16019.52","14938.74","21508.77","13761.80","15055.58","14810.22","14291.94","15764.59","14268.39","14232.58","15063.39","15871.15","13726.97","14936.57","15583.12","15347.81","12477.32","12477.32","15249.61","20495.04","17568.18","15574.47","13511.05","15483.16","15915.78","15729.11","15822.92","16466.61","14799.64","14506.98","16203.11"
"M1157.276T13.111","15548.784","15548.784","15548.784","15548.784","16775.886","15391.462","13881.970","14019.285"," 5270.454","15249.974","15108.346","10441.230","15354.197","14381.470","14320.637","14544.950","13939.765","14806.070","15266.151","14499.765","17216.120","14160.984","11063.590","13859.796","16340.007","12825.594","14535.910","15175.921","13601.795","13276.094","14861.971","14675.274","10295.087","16360.256","15620.061","14779.821","14260.324","16456.433","17562.780","17077.508","17077.508","16557.168","15775.617","15704.260","16000.967","13832.749","14209.792"," 9560.596","13869.014","17246.467","15890.645","12479.565","14732.192","15649.697"
"M1157.439T14.055","27362.54","27362.54","27362.54","27362.54","29413.70","25081.27","30658.39","30755.94","33595.57","24896.98","30787.02","24821.11","29575.17","26066.92","29174.36","31180.72","30502.60","25039.91","29916.68","25898.85","32677.22","28540.79","32867.56","29196.31","30280.96","27599.67","28551.72","18892.51","27635.11","20597.91","21717.95","31519.43","30858.31","29606.47","30029.23","26883.50","29275.56","30991.68","31054.08","25462.80","25462.80","31674.28","30642.27","29218.46","30312.57","28876.04","29489.80","30275.52","24182.99","30572.24","29961.12","29903.44","30933.75","31829.03"
