"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M633.48T1454.22","-1.289924214","-0.005046758","-0.005046758"," 0.192391937","-0.058449240","-0.384375085","-0.180898033"," 0.235986736"," 0.108681609"," 0.366171382"," 0.152128920","-0.094544938"," 0.380341433"," 0.448244857","-1.157445679"," 0.655097286"," 0.305383631"," 0.146890964"," 0.184411950"
"M633.48T1420.61","-1.328115414","-0.038617947","-0.038617947"," 0.202358908","-0.013330397","-0.349089316","-0.069085860"," 0.297069210"," 0.154428052"," 0.435898317"," 0.202171221"," 0.005771255"," 0.252382389"," 0.311012591","-1.145483191"," 0.480635306"," 0.293741732"," 0.198204852"," 0.148666241"
"M633.88T17.56","-0.34535642","-0.33675765","-0.33675765","-0.16076150"," 0.28003791","-0.16412170","-0.30532276"," 0.01698574","-0.10848252"," 0.64312114"," 0.09126404"," 0.10234510"," 0.25558193","-0.14423774","-0.37479262"," 0.77839949"," 0.05585258"," 0.27349115","-0.22048851"
"M634.48T1420.61","-1.16978061","-0.02497723","-0.02497723"," 0.22289921","-0.02218192","-0.57133331","-0.09456597"," 0.23176339"," 0.20829413"," 0.43758538"," 0.24315553"," 0.08371306"," 0.22633116"," 0.25080555","-1.22913386"," 0.43184666"," 0.33590183"," 0.23105720"," 0.23359702"
"M637.36T17.55","-0.655340778","-0.100074142","-0.100074142"," 0.168787634","-0.108110797"," 0.789758378","-0.368005685","-0.009622372"," 0.005245306","-0.036834965","-0.144186956","-0.123751557","-0.205012546","-0.010989412"," 0.039877977"," 0.168631249"," 0.092165525"," 0.092246316"," 0.505290966"
"M637.87T18.56","-0.68339422","-0.18917967","-0.18917967"," 0.35971852","-0.20070995","-0.31441032","-0.04537276"," 0.43619436"," 0.29591736"," 0.36584986"," 0.26461672","-0.19627438","-0.07173871","-0.03707572","-0.19572230"," 0.12119584"," 0.74493351"," 0.08062782","-0.54599630"
"M644.87T18.05"," 0.04591461","-0.17743256","-0.17743256"," 0.37756900"," 0.26052477","-0.22979157"," 0.18193557","-0.43094302","-0.11792951"," 0.10313716"," 0.31653095"," 0.08033809","-0.41933842"," 0.12965995"," 0.06283517"," 0.24112712","-0.18924398","-0.04318018","-0.01428061"
"M647.46T1437.41","-1.54703588"," 0.10271278"," 0.10271278"," 0.15127057"," 0.02588569","-1.17808658","-0.04756573"," 0.21111498"," 0.37756256"," 0.44182228"," 0.04628481"," 0.17564872"," 0.63655146"," 0.46840431","-1.60750219"," 0.47095487"," 0.58571120"," 0.09372178"," 0.48983161"
"M648.47T1437.41","-1.56844344"," 0.15055861"," 0.15055861"," 0.18807429"," 0.02485217","-1.35987903","-0.09777187"," 0.18877500"," 0.40649802"," 0.43177133"," 0.15361855"," 0.14104211"," 0.55764539"," 0.40834168","-1.40438048"," 0.50149972"," 0.63712686"," 0.05919167"," 0.43092078"
"M649.48T1420.61","-1.602917962"," 0.167092544"," 0.167092544"," 0.275001236"," 0.008831446","-1.401802759","-0.090937657"," 0.329390574"," 0.332943006"," 0.443933987"," 0.161664926","-0.032526126"," 0.488066182"," 0.453052897","-1.251893045"," 0.508192867"," 0.610890370"," 0.129534658"," 0.304390312"
"M649.48T1386.28","-1.75243922"," 0.11324597"," 0.11324597"," 0.19043927"," 0.15957118","-1.48829517","-0.09912771"," 0.22969307"," 0.48042706"," 0.42375090"," 0.46056209"," 0.35229916"," 0.36796138"," 0.34290540","-1.15417627"," 0.35134074"," 0.48538444"," 0.22045001"," 0.20276173"
"M650.48T1420.61","-1.59303166"," 0.05291079"," 0.05291079"," 0.23801422"," 0.04965631","-1.32877061","-0.11713613"," 0.29236513"," 0.45013286"," 0.43523565"," 0.16606595"," 0.20829716"," 0.48265382"," 0.36395253","-1.09469368"," 0.48533857"," 0.57974087"," 0.11758669"," 0.15877073"
"M650.48T1403.57","-1.65195609"," 0.07101892"," 0.07101892"," 0.22253874"," 0.16418914","-1.52412265","-0.06684399"," 0.35620532"," 0.35394616"," 0.40095087"," 0.19723353"," 0.43481145"," 0.42764848"," 0.32445323","-1.11675894"," 0.39358542"," 0.56525661"," 0.13444870"," 0.24237616"
"M653.86T17.74","-0.530929789","-0.142976972","-0.142976972"," 0.145312531","-0.062033470"," 0.649411471","-0.232864510"," 0.312940929"," 0.004379756"," 0.137762034"," 0.138368884"," 0.011406792","-0.033922279","-0.716391489"," 0.024511781"," 0.224477335"," 0.074557044"," 0.303037989","-0.164071065"
"M660.87T12.55"," 0.110478010"," 0.017331396"," 0.017331396"," 0.010407260","-0.113087004","-0.434218474","-0.163595427","-0.011067425","-0.083081070"," 0.125947091"," 0.388134591"," 0.491702625","-0.152077800"," 0.056013853"," 0.022367774","-0.085997554","-0.001757163"," 0.061284258","-0.256116339"
"M660.87T17.56","-0.540882876","-0.334692800","-0.334692800"," 0.200833439"," 0.152432710"," 0.767388711"," 0.094717858"," 0.308520391"," 0.153540900","-0.308172106","-0.008697575","-0.008798655"," 0.219666412","-0.394927392","-0.330670165","-0.074472836"," 0.143264789"," 0.150040511"," 0.145601484"
"M663.46T1386.95","-0.732661698","-0.095847168","-0.095847168","-0.047654682","-0.043563740","-0.709446472","-0.097617672","-0.007548691"," 0.311423335"," 0.360975680","-0.094848494"," 0.210903407"," 0.353728386"," 0.143909573","-0.717538294"," 0.464543800"," 0.574528814","-0.022321178"," 0.244882262"
"M664.85T11.54"," 0.041467909","-0.062016834","-0.062016834","-0.015134011","-0.006254564","-0.545010809","-0.099027365"," 0.123735995"," 0.132731413"," 0.051346260"," 0.140567892"," 0.156156426"," 0.198392595","-0.094713207"," 0.012456616"," 0.229726305"," 0.120550908","-0.116682129","-0.206276567"
"M664.85T18.57","-0.423909755","-0.152538495","-0.152538495"," 0.121749896"," 0.005930511"," 0.353758150","-0.235214655"," 0.241954641"," 0.108658302"," 0.069614364"," 0.225681770"," 0.231519116"," 0.068230947","-0.260249574","-0.355814464","-0.230076696"," 0.188125840"," 0.191201386"," 0.003917211"
"M665.47T1403.68","-1.581346973"," 0.041317767"," 0.041317767"," 0.215385975"," 0.008110694","-0.813453326","-0.248178202"," 0.211656496"," 0.428902868"," 0.488156087","-0.006578904"," 0.092669075"," 0.562918336"," 0.364922371","-1.369122534"," 0.483118833"," 0.663441799"," 0.132596804"," 0.284165067"
"M665.47T1386.55","-1.57529170"," 0.00513601"," 0.00513601"," 0.23030257"," 0.07017231","-0.95545368","-0.21097244"," 0.20671504"," 0.45943557"," 0.43263710"," 0.08623324"," 0.25232371"," 0.53315661"," 0.31325126","-1.34479662"," 0.45361000"," 0.67319010"," 0.10885402"," 0.25636088"
"M666.48T1403.51","-1.515452564"," 0.075543469"," 0.075543469"," 0.184618441","-0.005314282","-0.676276265","-0.262946356"," 0.189297009"," 0.404908077"," 0.444172292"," 0.031554555"," 0.048955054"," 0.501507392"," 0.437763583","-1.494766419"," 0.470006471"," 0.670831368"," 0.135386677"," 0.284668030"
"M667.87T17.56","-0.90182874","-0.14980820","-0.14980820"," 0.08514881"," 0.18618089","-0.41498989","-0.02013979"," 0.06067755"," 0.09797659"," 0.11459948"," 0.22746323"," 0.18886050"," 0.14644173"," 0.04268849"," 0.11502898"," 0.40764758"," 0.14480619"," 0.18700305","-0.36794823"
"M670.37T13.55","-0.068212164","-0.047133970","-0.047133970"," 0.173697743"," 0.097808142","-0.386340206","-0.068442925"," 0.120993092"," 0.112022099","-0.052236140"," 0.310597957"," 0.003639329","-0.172074108"," 0.122414505","-0.174530110"," 0.041660886","-0.142543041","-0.013602104"," 0.189414984"
"M671.36T17.55","-0.562411592","-0.002773804","-0.002773804"," 0.019751128"," 0.335335765"," 0.631295544"," 0.220647343","-0.948279575"," 0.027435281"," 0.494746308"," 0.180149048","-0.168348275","-0.157310607","-0.257794793","-0.064520508"," 0.198866997","-0.200601691"," 0.022384267"," 0.234202968"
"M671.86T17.56","-0.42416431"," 0.05783697"," 0.05783697"," 0.21301800"," 0.32108668"," 0.72270229","-0.33000071"," 0.01227458","-0.07596264"," 0.12180609"," 0.05075016"," 0.16711222","-0.15901786","-0.22849802"," 0.05048861","-0.37712803","-0.35526628"," 0.14867792"," 0.02644737"
"M672.87T17.56","-0.52897300","-0.14374771","-0.14374771"," 0.12019269"," 0.03669121"," 0.71167287","-0.03862636"," 0.06955916"," 0.01313245","-0.01594472"," 0.11546318"," 0.16312514"," 0.07245592","-0.34521755"," 0.66527964","-0.08174720","-0.31862746","-0.31771880","-0.03322172"
"M673.87T17.56","-0.323202730","-0.306902652","-0.306902652","-0.206108196"," 0.093392026","-0.041273449","-0.088974251"," 0.420004823"," 0.050884469","-0.591794067"," 0.038128590"," 0.239826280","-0.003478628"," 0.155328965","-0.060740147"," 0.313884342"," 0.446113164"," 0.169676625"," 0.002137489"
"M676.85T19.54","-0.5761457832","-0.0525322872","-0.0525322872","-0.0525538596","-0.0010307878"," 0.1493803461","-0.0640875408"," 0.1414596043","-0.1766570376","-0.1539081136"," 0.0001449813"," 0.3862527269","-0.0084724351","-0.0852007332"," 0.2795254970"," 0.0719315190","-0.0381590135"," 0.0556728002"," 0.1769124041"
"M680.86T18.56","-0.462272639"," 0.098960689"," 0.098960689"," 0.086092786","-0.187144550"," 0.622377348","-0.171777815"," 0.062403648"," 0.086538469","-0.071619002"," 0.187180296"," 0.234812518","-0.005460671"," 0.064275191","-0.765301340","-0.223981049"," 0.034474014"," 0.138469305"," 0.173012113"
"M680.86T11.54","-0.015756633"," 0.398848864"," 0.398848864","-0.018076655"," 0.540978417","-0.190300483","-0.264138121"," 0.035564432","-0.090477139","-0.210948762","-0.103076273","-0.003154158","-0.366223383","-0.101745772","-0.191893546","-0.079604372"," 0.084724778"," 0.232418992","-0.055989051"
"M687.86T17.56","-0.251052909","-0.308097977","-0.308097977","-0.051014739"," 0.025692238","-0.147907316","-0.146880638","-0.007577632","-0.164230228","-0.205237433","-0.047305322"," 0.034027933","-0.127742894"," 0.683335033"," 0.879924776"," 0.053745803","-0.106148462","-0.056506244"," 0.251073987"
"M691.86T17.56","-0.522823151","-0.196231253","-0.196231253","-0.125108143","-0.022662609"," 0.033797683","-0.030413396"," 0.302400338"," 0.482953304","-0.144441987"," 0.130810733"," 0.228180262"," 0.103536992"," 0.044345873","-0.366840829","-0.035886004","-0.029114874"," 0.351192213","-0.007463901"
"M692.85T18.56","-0.385338715"," 0.068953227"," 0.068953227"," 0.134189731"," 0.150669483","-0.413815849","-0.004581224"," 0.082248201"," 0.296366071"," 0.045343076","-0.225896750"," 0.412467805","-0.485380216"," 0.020791525"," 0.067063181"," 0.275823741"," 0.045980787"," 0.015754655","-0.169591955"
"M694.85T18.56","-0.47338882","-0.34744512","-0.34744512"," 0.03790851","-0.13871933"," 0.73651442","-0.01925814"," 0.14260854"," 0.12307922"," 0.03586383"," 0.22013454"," 0.23371914"," 0.12892568"," 0.06255679","-0.14138720","-0.36858886"," 0.04617627","-0.06737531"," 0.13612096"
"M696.85T11.54","-0.251655069"," 0.617297214"," 0.617297214","-0.048607900","-0.157956337","-0.286352312","-0.007038098"," 0.040183126","-0.011728778","-0.446164140"," 0.405317993","-0.241352092","-0.012081640","-0.034397874","-0.096691666"," 0.075524724"," 0.008063898","-0.043039035","-0.126619228"
"M696.84T19.05","-0.537157956"," 0.281760390"," 0.281760390","-0.006214296","-0.002098447"," 0.194442676","-0.079424038"," 0.113181983"," 0.180479443"," 0.451339397"," 0.131429196"," 0.123253889"," 0.120406559","-0.422710926","-0.300845738","-0.705691958"," 0.057502714"," 0.106885295"," 0.011701428"
"M697.85T18.56","-0.578565190","-0.015671595","-0.015671595"," 0.148307037"," 0.119797770","-0.332456892"," 0.103249944","-0.075137164","-0.185122992","-0.374672829"," 0.322750318"," 0.216749511"," 0.178358161","-0.018697022"," 0.006802913"," 0.044736762"," 0.403483783"," 0.326486676","-0.274727596"
"M700.87T17.56","-0.458361834","-0.295800188","-0.295800188"," 0.136265845"," 0.089591730"," 0.762394456"," 0.018274726","-0.120106453","-0.147647974"," 0.003737613"," 0.244565624","-0.001928774","-0.212521135","-0.318956075"," 0.749767562","-0.106615985"," 0.058075427","-0.199436113"," 0.094501737"
"M702.37T13.55"," 0.05593661","-0.09371993","-0.09371993"," 0.06214284"," 0.12770178"," 0.11358760","-0.77910924"," 0.19699428"," 0.08705199"," 0.05885949"," 0.10837263"," 0.21677597","-0.14360490","-0.59226789"," 0.35834638"," 0.15620831"," 0.01255300"," 0.12967161"," 0.01821940"
"M705.35T17.56","-0.69544465","-0.16887351","-0.16887351"," 0.10136676"," 0.16941711"," 0.73489543","-0.14681848","-0.03544494"," 0.05526185"," 0.02173852","-0.24251438","-0.15177742","-0.06784229","-0.03367264"," 0.09605675","-0.01717849"," 0.16589483"," 0.18690644"," 0.19690261"
"M705.35T12.55","-0.02403775","-0.22965126","-0.22965126"," 0.07776236"," 0.26263400","-0.47850299"," 0.26073451"," 0.19763576","-0.24694176","-0.78507170"," 0.32079837"," 0.32060075"," 0.08940236"," 0.21314592","-0.26325899"," 0.06079889"," 0.33983388"," 0.30074961","-0.18698070"
"M705.86T12.55","-0.13480477","-0.01573719","-0.01573719"," 0.20572603","-0.29265931"," 0.71632434","-0.03063275","-0.24218248","-0.15339013","-0.10325889"," 0.05410344","-0.19167558","-0.03933233","-0.03409445"," 0.71568062","-0.03866546"," 0.02250500","-0.26878271","-0.15338618"
"M706.84T18.57","-0.49700832","-0.29934003","-0.29934003","-0.11933647"," 0.28690579"," 0.63182274","-0.08622492"," 0.24465412","-0.12363180","-0.02146665"," 0.28825215","-0.03091648","-0.10665332"," 0.02946760"," 0.44909625","-0.37216183"," 0.07795579","-0.13023416"," 0.07815957"
"M706.84T11.54"," 0.02398191"," 0.07257258"," 0.07257258"," 0.19312245","-0.14487939","-0.31378666"," 0.13059896","-0.03324374"," 0.41653378","-0.34373503"," 0.04705221"," 0.33808929"," 0.25847826","-0.07071185","-0.31594338","-0.06002205","-0.24466427"," 0.11113319","-0.13714883"
"M711.85T17.56","-0.327650509","-0.538483260","-0.538483260"," 0.098429758"," 0.004235664"," 0.768392999"," 0.042746622","-0.035960695"," 0.007454895","-0.112058958"," 0.038298404"," 0.193591556","-0.278040786"," 0.054683183"," 0.860698270"," 0.008749563","-0.137182959","-0.001963100","-0.107457386"
"M712.85T18.56","-0.39961874","-0.28819797","-0.28819797"," 0.29879048"," 0.10355953"," 0.78704902","-0.02931783"," 0.01766341"," 0.27632634"," 0.05671739","-0.02813033","-0.11869526"," 0.14074426","-0.16386096","-0.31848095","-0.05541026","-0.02646600"," 0.01962303"," 0.01590281"
"M712.86T11.54"," 0.165710758"," 0.002943050"," 0.002943050"," 0.040288666","-0.079348323","-0.327765679"," 0.129286365"," 0.355269748"," 0.088915588","-0.180786895"," 0.016443552"," 0.057680038","-0.252445927"," 0.042591275"," 0.197334031","-0.401464610"," 0.069914459"," 0.005855926"," 0.066634929"
"M717.85T18.56","-0.5932017912","-0.0875098638","-0.0875098638"," 0.1972260677"," 0.1234288969"," 0.7174781177","-0.0970370048","-0.0452252072"," 0.0500947069"," 0.0874490840"," 0.2566129246"," 0.1546772218"," 0.1065157543","-0.2455055163","-0.1551158237","-0.3029344945","-0.0007919395"," 0.1535326359","-0.2321839051"
"M717.85T11.54","-0.09528088","-0.13366605","-0.13366605"," 0.01980000"," 0.06926946","-0.50254087"," 0.04551208"," 0.27321482","-0.05236891","-0.06369104"," 0.15385556"," 0.19346767"," 0.03755297"," 0.12165468"," 0.27253494","-0.10873774","-0.04985749"," 0.17408523","-0.22113840"
"M718.83T19.56","-0.514860372"," 0.201371686"," 0.201371686"," 0.241133578","-0.237037057","-0.004501283","-0.158498049"," 0.041581672"," 0.160195332","-0.149399606"," 0.451529527","-0.163733653","-0.187532544","-0.207570837","-0.276064233"," 0.025651740"," 0.250743789"," 0.443471705","-0.117853081"
"M720.85T18.56","-0.39444500","-0.32214509","-0.32214509","-0.06995174"," 0.18100018"," 0.76598772","-0.13282538"," 0.22602846"," 0.05767636","-0.23338368"," 0.09566357"," 0.30973789"," 0.04101270","-0.04554772","-0.26227794","-0.08269150"," 0.12853528"," 0.01785692"," 0.04191406"
"M725.52T13.55","-0.05618050"," 0.03256812"," 0.03256812","-0.10853678"," 0.20142797"," 0.25683214","-0.03349233"," 0.28395317"," 0.01030338"," 0.03581332","-0.10237045","-0.37902217","-0.14175377","-0.39987152"," 0.13713190"," 0.02521845"," 0.09272713"," 0.25310699","-0.14042317"
"M725.85T17.56","-0.5479695494","-0.3673289612","-0.3673289612"," 0.1549442668"," 0.1421653206"," 0.7241313510","-0.1684884138"," 0.2298727828"," 0.1579288188"," 0.1760286678"," 0.1188065630","-0.0883090091"," 0.1717295230"," 0.0001896615","-0.2476850410"," 0.0932036870"," 0.1329309569","-0.0529970513","-0.2618246120"
"M725.86T12.54"," 0.07604942","-0.40747584","-0.40747584","-0.04768483"," 0.29204871","-0.22915863","-0.36655500"," 0.25950929"," 0.28916691","-0.08052934"," 0.11524562","-0.08837706","-0.17805208"," 0.28756337"," 0.16632053","-0.33627116"," 0.24027426"," 0.23008915"," 0.18531253"
"M727.85T17.56","-0.384131232"," 0.237087467"," 0.237087467"," 0.004294248","-0.208010389"," 0.727443178","-0.118748666","-0.042161494","-0.109813072"," 0.172135067","-0.185355579","-0.289558651"," 0.113710923","-0.061292267","-0.119883594"," 0.045217661"," 0.141265617","-0.155530511","-0.003756174"
"M728.86T17.56","-0.59256678","-0.24150425","-0.24150425"," 0.10645648"," 0.14503703"," 0.84224479","-0.04002371"," 0.18757042"," 0.12514437","-0.01223467","-0.05501550","-0.06241027"," 0.16063206","-0.39316361","-0.23402741","-0.09462654"," 0.11257744"," 0.19117589"," 0.09623851"
"M729.86T17.55","-0.363104374","-0.030897117","-0.030897117","-0.209854365","-0.189467980"," 0.683976293","-0.007924283","-0.134842782","-0.050495134","-0.061790474","-0.021798835"," 0.205492826","-0.203170482"," 0.761591961","-0.192918218"," 0.050988755","-0.361844240","-0.164384882"," 0.321340447"
"M732.84T18.56","-0.52801509","-0.17593528","-0.17593528"," 0.19502457"," 0.11029198"," 0.47080243","-0.12799707"," 0.25673071"," 0.14676214"," 0.01628179"," 0.14307209"," 0.13820771"," 0.20938672","-0.22252208","-0.16613216","-0.36142083"," 0.02830250"," 0.19397415","-0.15087902"
"M732.84T11.54"," 0.12973666"," 0.16560781"," 0.16560781","-0.06309235","-0.05898123","-0.14855521","-0.03610539","-0.06482074","-0.07985598","-0.20630254"," 0.53787083"," 0.10413361","-0.37861642","-0.11836189","-0.17874019"," 0.20819849"," 0.23076757","-0.07120671","-0.13728412"
"M733.85T17.56","-0.11416249"," 0.72508171"," 0.72508171"," 0.06649463"," 0.14144293"," 0.42563336","-0.31516702","-0.01653754","-0.11922089","-0.03616658","-0.30045433","-0.14498057","-0.45086402","-0.23460394","-0.29354039"," 0.05699412","-0.01656673","-0.03369318","-0.06477079"
"M739.35T12.55"," 0.023562757","-0.396877582","-0.396877582"," 0.349330539"," 0.094612987","-0.129372477","-0.002596872"," 0.064128857","-0.411143739","-0.169262878"," 0.188927651"," 0.517820264","-0.136389564"," 0.475959192","-0.095794465","-0.211638411"," 0.268494408"," 0.040217884","-0.073100971"
"M740.86T12.55"," 0.004049704","-0.299181107","-0.299181107"," 0.463761420","-0.161973066","-0.194527005","-0.070057001","-0.094744137"," 0.046098229"," 0.108880980","-0.133803609"," 0.370006857"," 0.234208465"," 0.074991969","-0.113167872","-0.207223206"," 0.073738422"," 0.305844815","-0.107722750"
"M741.85T17.56","-0.22643342","-0.26671302","-0.26671302"," 0.07212139","-0.17150379"," 0.79352219","-0.05729451"," 0.13047252","-0.08934098","-0.15091868","-0.07379791"," 0.30056869","-0.16437910"," 0.03177837"," 0.04455464"," 0.18683903","-0.11740037"," 0.16574336","-0.14110538"
"M744.84T18.56","-0.349454158","-0.402734218","-0.402734218"," 0.096962787"," 0.131257364","-0.138774439","-0.258628492"," 0.172491489"," 0.198028098"," 0.006885608"," 0.082404503"," 0.030778471"," 0.053324229","-0.146304289"," 0.900947598"," 0.102871560"," 0.127401870","-0.011214993","-0.193508768"
"M745.85T17.56","-0.325234766","-0.344055165","-0.344055165"," 0.126816952","-0.285677137"," 0.857939163","-0.133458964"," 0.024060093","-0.080856051","-0.240744931","-0.051547034","-0.181438568"," 0.097622509","-0.229039885"," 0.730318293"," 0.138460233"," 0.158084467"," 0.077861378"," 0.004944577"
"M748.52T13.55","-0.003531840","-0.129600334","-0.129600334","-0.117356291"," 0.313539767","-0.236624080"," 0.165008861"," 0.237398197","-0.261523856","-0.204840231","-0.003417432"," 0.309449435"," 0.307625913","-0.006568821"," 0.272273292","-0.057821219"," 0.029784479","-0.142650031","-0.341545475"
"M752.84T11.54"," 0.131928473","-0.498708935","-0.498708935"," 0.267641356"," 0.314474209","-0.072757064","-0.002604309"," 0.209012788"," 0.194075819","-0.208033739"," 0.260417065","-0.053045670"," 0.156540180"," 0.229623354","-0.253425930","-0.140025433"," 0.149506251"," 0.004945037","-0.190854515"
"M752.84T18.57","-0.36229174","-0.36337078","-0.36337078"," 0.24463501"," 0.03491048"," 0.22385927","-0.15329185"," 0.44279201"," 0.06295084","-0.31027561"," 0.15847627"," 0.42520005"," 0.28254342","-0.26920220","-0.34701577","-0.42584793"," 0.12104127"," 0.44287658"," 0.15538147"
"M755.85T17.56","-0.693087366","-0.229837813","-0.229837813","-0.179006497","-0.094227461"," 0.608308893","-0.516994105"," 0.171864433","-0.018769605"," 0.610380850"," 0.007672203"," 0.206493740","-0.256748503","-0.100938112"," 0.066735489"," 0.654250385"," 0.160626174","-0.203583676"," 0.036698784"
"M757.84T19.56","-0.797310881"," 0.133342116"," 0.133342116"," 0.069109947"," 0.204505524","-0.084837899"," 0.160606464"," 0.099937280"," 0.019475626"," 0.030812857"," 0.364608947"," 0.084689141","-0.004357575","-0.300312344","-0.174896713"," 0.271726741"," 0.039410699","-0.163736196","-0.086115851"
"M759.85T17.56","-0.58343605"," 0.04676034"," 0.04676034"," 0.15178149"," 0.21965847","-0.27470703","-0.07288086"," 0.05558623"," 0.13049609","-0.13228710","-0.06985686","-0.10432594"," 0.18308330"," 0.18962760","-0.45598828"," 0.08061855","-0.01127697"," 0.26519814"," 0.33518854"
"M760.35T17.56"," 0.03013127","-0.23489680","-0.23489680"," 0.70382351"," 0.41949622"," 0.19265607","-0.13796344"," 0.01735714","-0.03742051","-0.31157679","-0.24444750"," 0.07739227","-0.14334071","-0.06181403","-0.05738387"," 0.18786118","-0.48423355"," 0.05274397"," 0.26651236"
"M760.84T18.56","-0.70288808"," 0.18998142"," 0.18998142","-0.07926394"," 0.07594817"," 0.85856108","-0.11741219","-0.08310396"," 0.02645582","-0.13315951"," 0.02653474","-0.06788935"," 0.17521940","-0.23443866"," 0.13224911"," 0.12275167","-0.03163430","-0.05168842","-0.29620443"
"M761.84T18.56","-0.26707476","-0.31024172","-0.31024172"," 0.21721992"," 0.28859199","-0.21634239"," 0.66173816","-0.12985556","-0.04103599"," 0.19117333","-0.31553819","-0.05863964"," 0.01449249","-0.11283584"," 0.66484122","-0.26069042","-0.37762978"," 0.14536851"," 0.21670040"
"M761.85T12.54","-0.09371930"," 0.04017153"," 0.04017153","-0.09428023"," 0.02113633","-0.37960089","-0.39952409"," 0.14606376","-0.21663859"," 0.18691751"," 0.25139482"," 0.04684311"," 0.22548827"," 0.08900711","-0.02713488","-0.12820775","-0.10815470"," 0.48703289","-0.08696642"
"M762.84T17.56","-0.529742144","-0.197533035","-0.197533035"," 0.055526412"," 0.020446584"," 0.680600276","-0.110356862"," 0.186116893"," 0.145300748","-0.031210833","-0.011933072","-0.004272472"," 0.064411395","-0.048906218"," 0.430669773","-0.565421370"," 0.044883240","-0.025807638"," 0.094761358"
"M762.85T11.54","-0.159863645"," 0.006389079"," 0.006389079"," 0.164477466"," 0.128817878","-1.489817117"," 0.059813141"," 0.104229915"," 0.144359668"," 0.031194536"," 0.111903960"," 0.187391026"," 0.095881958"," 0.186184329","-0.032494145"," 0.052489052"," 0.152076322"," 0.173306586"," 0.077270910"
"M764.83T18.56","-0.56751333"," 0.25513835"," 0.25513835"," 0.05576790","-0.07153550"," 0.54716605","-0.12335903"," 0.09092253"," 0.14488643"," 0.08295567"," 0.11325957"," 0.12234652"," 0.04599912","-0.25475971","-0.14066830","-0.15328182","-0.28809632"," 0.09317799","-0.20754448"
"M764.84T11.54","-0.141665528"," 0.333168063"," 0.333168063","-0.063755042","-0.075338706","-0.359069588","-0.048025649"," 0.356908145","-0.023256016","-0.220983589"," 0.212109626"," 0.077460113"," 0.040846526"," 0.004642882","-0.237206744"," 0.013539520"," 0.076358597","-0.060336196","-0.218564478"
