"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M408.91T18.56"," 0.0713610992"," 0.1133782942"," 0.0008309145"," 0.0050920667"," 0.0425491144"," 0.1122841151","-0.4299679212","-0.2295970405"," 0.0814444476","-0.3029388895","-0.0739540822"," 0.1552339710","-0.0205162248","-0.1625216382"," 0.0381409067"," 0.0288288162","-0.5172710289","-0.3861995283","-0.3861995283"," 0.1283535235"," 0.2338653331"," 0.1560797060","-0.0577553454"," 0.1355353377"," 0.0790558280","-0.1657836707"," 0.2482610436"," 0.1435971121"," 0.0802601106","-0.2932277631"," 0.3457090973","-0.1443169858"," 0.0818813917"," 0.2504917474"," 0.1086241128"," 0.2570737842"," 0.1237120146","-0.2977199795","-0.1206806734"," 0.0917889779"," 0.3701909699"," 0.2900793338"," 0.1471593293"," 0.3540812487"," 0.0811187359"," 0.0969234063"," 0.2037457875","-0.3415026742"," 0.0299418049","-0.7666007420"," 0.0100802335"
"M408.91T11.54","-0.14654461"," 0.21657500","-0.04343442","-0.12166600"," 0.05372680"," 0.05150393","-0.03051545","-0.08038573","-0.08029309"," 0.16153989"," 0.08440522"," 0.13717715","-0.09881880","-0.18781707","-0.08553203"," 0.07515218"," 0.19805513","-0.38625510","-0.38625510"," 0.09703322"," 0.50177432"," 0.27891130","-0.87592884"," 0.22100027"," 0.04630265"," 0.07126893","-0.06255059"," 0.04911568","-0.15760412"," 0.03988544","-0.18130744","-0.38846964"," 0.28873258"," 0.31001040","-0.10371203"," 0.12911418"," 0.06406914","-0.31482239","-0.18066024","-0.24621391"," 0.90252335","-0.19037846"," 0.15833316","-0.11253369"," 0.18151559","-0.34096123","-0.02875126"," 0.03324328"," 0.23209661"," 0.23823323"," 0.01011258"
"M409.18T18.56"," 0.085763797"," 0.249997362","-0.197897034","-0.476987941","-0.171310431"," 0.027077950","-0.206641447"," 0.003002875"," 0.113661044"," 0.154875489"," 0.250471294"," 0.127983194"," 0.016459784"," 0.005492850"," 0.139209090"," 0.011882630","-0.438631208","-0.010711214","-0.010711214"," 0.211171252","-0.315140585","-0.178280699","-0.485821095"," 0.083790531"," 0.057381543","-0.492335565","-0.185561311"," 0.100152846"," 0.018792310"," 0.065963340"," 0.308370486"," 0.092379140"," 0.278700760"," 0.138904156"," 0.278707176","-0.038639702"," 0.200155430"," 0.304931395","-0.378040917"," 0.177220370"," 0.309130377","-0.329344290"," 0.077044308","-0.179906427"," 0.018412587","-0.282811496"," 0.500688670"," 0.149766715"," 0.121269984","-0.568525580"," 0.268487418"
"M411.2T18.56"," 0.142048721","-0.047287762","-0.021732897","-0.120511351","-0.040930981"," 0.007810955"," 0.009844900","-0.467703143","-0.244808977","-0.209056612","-0.132642893"," 0.019966576","-0.030987833","-0.048383723"," 0.080609613"," 0.069884371","-0.603522272","-0.132063543","-0.132063543"," 0.189898186"," 0.079420094","-0.343124790","-0.036796901","-0.071568455","-0.162705158","-0.425926272"," 0.165065980"," 0.132272735","-0.069647553"," 0.099322515"," 0.851656378"," 0.028312684","-0.059969716"," 0.182372725"," 0.361398349"," 0.144789445","-0.036775920"," 0.179221233","-0.286346089"," 0.737911417"," 0.003042426","-0.381950750","-0.005523983"," 0.820199809"," 0.102555799","-0.199102743"," 0.204126127"," 0.033116834","-0.053017113","-0.327998548"," 0.047301648"
"M420.91T18.56"," 0.05151205"," 0.10170764","-0.06035610"," 0.15449969","-0.10956535","-0.17825632","-0.23677412","-0.22708538","-0.16029816","-0.41880850","-0.35609861"," 0.74518241","-0.16248772","-0.17074504"," 0.05506930","-0.17168785","-0.52529654"," 0.04353690"," 0.04353690","-0.04710150"," 0.03592466","-0.08097191","-0.18824829"," 0.23591288"," 0.06733786","-0.06949862"," 0.18385541"," 0.04233119","-0.18900701","-0.27375349","-0.28444811","-0.19325833","-0.09750492"," 0.06831982"," 0.02613256"," 0.19810571"," 0.09612688"," 0.04780045","-0.21876507"," 0.68107399"," 0.05793205","-0.21706414"," 0.40280021"," 0.62523971","-0.22202560"," 0.80386718"," 0.27334532"," 0.05022763","-0.08151741","-0.01050583","-0.14024848"
"M428.92T12.55","-0.018108972","-0.101637007"," 0.269034577","-0.078625728","-0.338714216"," 0.143261822","-0.091845711","-0.130182716"," 0.192013577"," 0.004864248"," 0.150489401","-0.113667759"," 0.443119876"," 0.002829993"," 0.128853983"," 0.141414893"," 0.204416426","-0.080004426","-0.080004426"," 0.310096233"," 0.162483658","-0.110710841"," 0.079031472","-0.107870379","-0.153618121","-0.567602444"," 0.058266652"," 0.187301338","-0.055320536"," 0.052475965"," 0.155996790","-0.313550692"," 0.195066026"," 0.062731654","-0.183314280"," 0.054545791"," 0.135967791","-0.400515418"," 0.047275123","-0.674918037"," 0.325849505","-0.051798568"," 0.117727129","-0.183631975"," 0.174453229","-0.169466831","-0.278104117"," 0.083303093"," 0.094870179"," 0.110539797"," 0.194932978"
"M428.92T17.56","-0.04714143"," 0.10239877","-0.21650120","-0.29066564"," 0.12627843","-0.10213139","-0.25131788"," 0.03282144","-0.07782914","-0.19336054","-0.10168591","-0.09816518","-0.40139293","-0.06963476"," 0.17913260"," 0.19224472","-0.39147004","-0.31345348","-0.31345348","-0.20978453"," 0.11490556","-0.18352810","-0.25022802"," 0.15006978"," 0.70125245"," 0.07830662"," 0.17098366","-0.03927706"," 0.32083067","-0.18014845","-0.27618567"," 0.60001762"," 0.20190096"," 0.30065676","-0.23799013","-0.04465990"," 0.13386673"," 0.06785001","-0.03972655"," 0.10859534"," 0.21584564"," 0.73876510"," 0.16476093"," 0.04616562","-0.25135611"," 0.55849362","-0.11322902","-0.08528601"," 0.19062904","-0.64891249","-0.06825703"
"M468.42T1623.34","-0.653467547","-0.151011468","-0.143170096","-0.225860459"," 0.103468411","-0.150111249"," 0.165415632","-0.570350881"," 0.453169853","-0.145000968"," 0.015073187","-0.111677523","-0.241491970","-0.041881439"," 0.402299888","-0.135301811","-0.061978531"," 0.019853795"," 0.019853795","-0.111523793","-0.339143979","-0.009586996","-0.149256413"," 0.022707681","-0.030837061","-0.115052316"," 0.909585760"," 0.052691655","-0.110457165"," 0.155622612"," 0.278946653"," 0.207101526","-0.047552934","-0.204130592"," 0.030964742","-0.117044502","-0.106422108"," 0.116298961","-0.080019588","-0.081417429","-0.009919073","-0.237339654"," 0.197832968","-0.045999158"," 0.538676738","-0.241475016","-0.051990047"," 1.033433662","-0.072236457"," 0.183583367","-0.113872664"
"M468.91T17.56","-0.2180826049"," 0.0469831314"," 0.0924161532","-0.3100663340","-0.2159279371"," 0.0389716630","-0.1570906375","-0.3952071682","-0.0553607247","-0.0521620640","-0.0448280944"," 0.6765647479"," 0.0086548642","-0.0614251450"," 0.0273025997"," 0.0006693819","-0.5347584487","-0.4606082185","-0.4606082185","-0.0252261284"," 0.0416914995"," 0.7275538120","-0.1965014579","-0.0345768438","-0.2422201710","-0.3095908827"," 0.1281337087"," 0.1197594943"," 0.0365874262","-0.0853820545","-0.3739495027","-0.1776290942"," 0.0115437975"," 0.0152952000"," 0.0678373256"," 0.0019382016"," 0.0075862153","-0.0557035346","-0.1186223113"," 0.6757445758"," 0.0762701900"," 0.6913162335"," 0.0584190973"," 0.6236019573","-0.0846547618"," 0.6305545092"," 0.0563835902"," 0.0076581682"," 0.0322837576","-0.0904368689","-0.1411020938"
"M480.89T18.57","-0.1083363924"," 0.1590688274"," 0.0345441002","-0.3618188565","-0.1938302540"," 0.1568881394","-0.1114200659"," 0.0921052447"," 0.0038361121"," 0.1336444975"," 0.0223951635","-0.0477444654","-0.2176930733","-0.0447658682"," 0.1851165947","-0.0988011566","-0.7111374821","-0.2589352417","-0.2589352417"," 0.0816502297"," 0.1457367107"," 0.5391592451","-0.3475934825"," 0.0145498195","-0.0660645240"," 0.0414081550"," 0.1785454870"," 0.0029057587","-0.0415830584","-0.1904028362","-0.3859748826","-0.0999093745","-0.1229908242","-0.0313091175"," 0.1477045183"," 0.0171855196","-0.1274193732","-0.1303034159","-0.1087624829"," 0.4829833220"," 0.1939424593"," 0.5731007637"," 0.2915487700"," 0.7671296299","-0.1731639846"," 0.6557422640","-0.0396615557","-0.1054766409","-0.0009596617","-0.2348562231","-0.3010417962"
"M496.91T17.56","-0.026428013"," 0.040133588"," 0.031413565","-0.201338928"," 0.055834735"," 0.037515055","-0.365867963","-0.125918769","-0.300166943"," 0.050294734","-0.017995270","-0.236403448"," 0.096213595","-0.072987886"," 0.023825935"," 0.026672839","-0.502242797","-0.237796692","-0.237796692"," 0.033666175"," 0.059691709"," 0.763667893","-0.418121848"," 0.123031911"," 0.065622660","-0.113197501","-0.169753770","-0.110727533"," 0.018976750","-0.117598168","-0.363291264","-0.287595094"," 0.032119108"," 0.067758393","-0.049347937"," 0.099744111"," 0.144469370"," 0.115019946","-0.029789841"," 0.738174136"," 0.026241033"," 0.668367604","-0.245863966"," 0.709426295","-0.003250704"," 0.699441198"," 0.049678008","-0.379084654"," 0.048507825","-0.050991129","-0.161951363"
"M501.91T13.55"," 0.193779642"," 0.174950537"," 0.210484680","-0.006974557"," 0.139555850","-0.280395648"," 0.128976294"," 0.060575868","-0.002708067","-0.371622248","-0.109709649","-0.023241350","-0.109955622"," 0.325538844","-0.191930101","-0.058751377"," 0.025666384","-0.004346243","-0.004346243"," 0.186427958","-0.162264932"," 0.214101133","-0.230764600","-0.518712925","-0.322050040","-0.578983889","-0.294813266"," 0.114440169","-0.535671482"," 0.310590519"," 0.061155320","-0.010142316"," 0.555746142"," 0.010729500"," 0.020617657"," 0.553627954","-0.105124205","-0.262300146","-0.056221334","-0.026046190","-0.026329599","-0.085017382"," 0.259857370"," 0.086819583"," 0.120888913"," 0.176440193"," 0.122780953"," 0.195231438","-0.127068579"," 0.376329603","-0.119820515"
"M502.87T19.22"," 0.025468269","-0.026339563"," 0.146237174"," 0.187016133"," 0.125213999"," 0.153536864","-0.418958484","-0.132933976","-0.036162783"," 0.082538532"," 0.211948653","-0.047097897"," 0.213654511","-0.105484733"," 0.253163647","-0.186806066","-0.435199707","-0.090571545","-0.090571545"," 0.220432973"," 0.048424263","-0.220957738","-0.115650320"," 0.217929751","-0.027075693"," 0.019213921"," 0.011360805"," 0.100513533","-0.078454828","-0.093008716","-0.066324400","-0.148848605"," 0.046017593"," 0.315003772","-0.031913446"," 0.051166271","-0.056950765","-0.766906869","-0.065813944"," 0.822660442"," 0.163546338"," 0.791348253"," 0.107018096","-0.122030575","-0.049546514"," 0.026853984"," 0.252966343","-0.412592041","-0.004859978","-0.633053688","-0.129119703"
"M516.89T18.56"," 0.151244624"," 0.007986942"," 0.128808963","-0.168513552","-0.301609499"," 0.148611235"," 0.002106916"," 0.037922737","-0.406556617","-0.103987451","-0.192841893"," 0.720091726","-0.163299213","-0.258470508","-0.094804682"," 0.003104623","-0.367456470","-0.324786008","-0.324786008"," 0.044171618"," 0.100839234"," 0.710198412","-0.448752777"," 0.154514020","-0.098026877","-0.071491825"," 0.031882759"," 0.238149687"," 0.176763163","-0.125278062","-0.427705761"," 0.015920426"," 0.069935137","-0.020439916"," 0.051730330"," 0.156035610"," 0.224955903","-0.068884047","-0.128044497"," 0.588072658","-0.004168733"," 0.718909745"," 0.122900101"," 0.550696879","-0.051910550"," 0.025019650","-0.022429100","-0.377172724"," 0.098968583","-0.685651888","-0.042473023"
"M534.88T17.56"," 0.100284402","-0.022832652","-0.250711767","-0.219689131"," 0.112789430","-0.012302737","-0.152294850","-0.238022743","-0.309687314"," 0.038484261","-0.073740293","-0.309623415","-0.141324964","-0.198199172","-0.178660837","-0.267543711","-0.577574019","-0.402848578","-0.402848578"," 0.045696311","-0.086106635"," 0.650885453","-0.011621974","-0.081223078"," 0.036926610","-0.003657262"," 0.128504240"," 0.096422254","-0.009102980","-0.121487559"," 0.544062667","-0.125341652"," 0.635899462","-0.040798983","-0.089418189","-0.123784514","-0.054614387","-0.004756198"," 0.076674546"," 0.570928016","-0.166658044"," 0.625828954"," 0.172158994"," 0.744609657"," 0.070221387"," 0.609697013","-0.091490069","-0.078407231"," 0.002783822","-0.256627741","-0.159856224"
"M536.9T12.55"," 0.210319241"," 0.026844080"," 0.085069108","-0.188620521"," 0.031466400"," 0.087246068"," 0.209210661"," 0.158554390","-0.203305019","-0.314260328"," 0.066731170","-0.051616167","-0.205751072","-0.529906705"," 0.144222388","-0.149226978"," 0.067483099"," 0.671066333"," 0.671066333"," 0.146758124"," 0.052179033","-0.117802719","-0.342529003","-0.014223338","-0.309148559","-0.105894480"," 0.127275847","-0.240947936","-0.007955631"," 0.068899151","-0.279523286","-0.119338970","-0.173934163","-0.085793050","-0.089990074"," 0.107793055"," 0.244801003","-0.255608476","-0.079644768","-0.518016394","-0.213691582"," 0.789735231"," 0.085531944","-0.100166666","-0.253577977"," 0.740131087","-0.151902164"," 0.180203137"," 0.245695980"," 0.147510707","-0.263417548"
"M536.9T17.56","-0.076153816","-0.163860934","-0.119666035","-0.087239180","-0.082618105","-0.029492532","-0.544065336","-0.429596694"," 0.136684540"," 0.102123127","-0.150170738"," 0.803254808"," 0.001710151"," 0.054217251","-0.162839226"," 0.039001319","-0.725696665","-0.182118718","-0.182118718"," 0.075741761","-0.056718696","-0.203290965","-0.224426799","-0.182867920"," 0.194686522","-0.193737360"," 0.157476359"," 0.274579180","-0.038699841"," 0.160750776"," 0.015861823"," 0.114065229"," 0.278626165","-0.196089686"," 0.118870155","-0.039294756"," 0.150031007"," 0.767250687","-0.054797894"," 0.806002256","-0.028637133","-0.581384364","-0.047829947"," 0.837020621"," 0.242900626","-0.146177858"," 0.365798954","-0.369953123"," 0.049203118","-0.428193545","-0.018119852"
"M544.89T18.56"," 0.1767817738"," 0.2390227655"," 0.1673761817","-0.1621129832"," 0.0500030733","-0.0191571012","-0.4392747657","-0.2623858939","-0.2255281698"," 0.0701663097","-0.0355433939"," 0.2529695395","-0.2169149084"," 0.0042705284"," 0.0698131799"," 0.0559098456","-0.5515281536","-0.2634328842","-0.2634328842","-0.0012849373"," 0.2587013828","-0.0594094122","-0.1650490230"," 0.2568584073"," 0.0773189411","-0.0622739195"," 0.2435455668"," 0.1646992394"," 0.0425882184","-0.1320768765","-0.5334419365","-0.2272815533"," 0.0282298582"," 0.3218104667"," 0.2322635353"," 0.2144405391"," 0.1202577655","-0.1191457370","-0.0658657438"," 0.2580590539"," 0.0570448679"," 0.3244063693"," 0.1465610257"," 0.7920010705"," 0.2262384796","-0.2492829253"," 0.0005414725","-0.2730261980"," 0.1429078366","-0.7528726350"," 0.0855347413"
"M544.89T11.54"," 0.075746342"," 0.141148637","-0.009307973","-0.183649608","-0.008261020"," 0.124728417"," 0.236275471","-0.137278226","-0.155105432"," 0.199289922"," 0.016798723","-0.428910864","-0.010600830","-0.209058133"," 0.003296958"," 0.032886657"," 0.157965595","-0.467249774","-0.467249774"," 0.018360146"," 0.521481095","-0.008081745","-0.151675996"," 0.217753725","-0.011810384","-0.119003149","-0.117269516"," 0.270764509","-0.218178630"," 0.052125335","-0.034130325","-0.198324730"," 0.207577940"," 0.385014511","-0.119231435"," 0.071061502"," 0.087703053","-0.461448908"," 0.113810393","-0.318721383"," 0.780454044"," 0.055075714","-0.043006062","-0.178977505"," 0.248572003","-0.161901549"," 0.119329973"," 0.024920378"," 0.373855799"," 0.123837726","-0.441401614"
"M549.19T881.43","-0.007135118","-0.433940432"," 0.391526580"," 0.433232312"," 0.563641506"," 0.479752869"," 0.692067743"," 0.345111236"," 0.274575928"," 0.572426239"," 0.130103838","-1.635168483"," 0.709134709"," 0.483426188"," 0.704746987"," 0.592992834","-1.648120802"," 0.350613767"," 0.350613767"," 0.501061907"," 0.306461368","-2.473013962"," 0.242813808"," 0.689756292"," 0.344701410"," 0.659662067"," 0.219074701"," 0.390214557"," 0.695701659"," 0.753791106","-1.443596116"," 0.884251236"," 0.717996184"," 0.542056121"," 0.860731405"," 0.224155861"," 0.277620169"," 0.617278764"," 0.056826959","-1.763776286"," 0.809839847","-1.786829025","-2.462550695","-2.473144951","-0.568257357","-2.480271289"," 0.087965304"," 0.766472556"," 0.772459074"," 0.392675903"," 0.288269757"
"M564.89T12.55","-0.069150025","-0.041838686"," 0.180051457"," 0.066562396","-0.119581709","-0.003107489"," 0.149458293","-0.208508036"," 0.047296554"," 0.320690334"," 0.046701561"," 1.217593038","-0.073962633","-0.103127271","-0.030357154"," 0.323132425"," 0.070027940","-0.007857262","-0.007857262","-0.002139759","-0.122203638","-0.165114895","-0.069963588","-0.001557596","-0.079573860","-0.175777822"," 0.250145842","-0.045093539","-0.109069119","-0.004240282","-0.157875533","-0.023338731"," 0.027553990","-0.134671576","-0.128904841","-0.053335281"," 0.349078685"," 0.240400516","-0.175313315","-0.660642971"," 0.312976320","-0.242207213","-0.115187570","-0.147065344","-0.097542615","-0.226492842","-0.064025641"," 0.025463665","-0.091975499"," 0.080508098"," 0.051019484"
"M565.89T17.56"," 0.0924570453","-0.2300066532","-0.4920751860"," 0.0101203593"," 0.2569300859"," 0.1031535703","-0.1051398308","-0.0527922852","-0.1456557981","-0.3325832809","-0.2111066489","-0.0281873869","-0.0191101491","-0.1098889172","-0.0077092238"," 0.1327949424","-0.3174894165","-0.2467595087","-0.2467595087","-0.0005255769","-0.1981129283"," 0.7440863781","-0.3328782442","-0.0809262123","-0.0442170930","-0.0563210397"," 0.0049653802"," 0.3152620817","-0.1551163134","-0.1808784218","-0.0264920593"," 0.0458882416","-0.2200487059"," 0.0448664926","-0.1910248740"," 0.1453167117"," 0.0599261603"," 0.1807669655","-0.0504980444"," 0.8681786236","-0.0087688639"," 0.8781192898","-0.0219824520","-0.1019350683","-0.0164099257"," 0.7384211021","-0.0813445933"," 0.1585102771","-0.1312574990","-0.4408120486"," 0.1050500509"
"M569.88T19.56"," 0.016080201"," 0.156513137","-0.212591058","-0.004596877"," 0.169305748"," 0.362923061","-0.567736308","-0.122902959","-0.305508553"," 0.428589899","-0.036858902"," 0.070976078","-0.369547216"," 0.263433892"," 0.132162155"," 0.320963884","-0.536146583"," 0.218559837"," 0.218559837"," 0.091519398"," 0.109792154","-0.145692204","-0.144670898"," 0.542237606","-0.042916347"," 0.810575052"," 0.233453554"," 0.246631273","-0.052316151","-0.219896923","-0.669918996"," 0.216227086"," 0.161560223","-0.374550372","-0.425054630"," 0.222640610"," 0.006185627"," 0.175896001"," 0.074101735","-0.192873894"," 0.026022338","-0.240153516"," 0.123502673"," 0.070679225","-0.153662558","-0.032420513"," 0.064185368","-0.417145936"," 0.452408519","-0.530638339","-0.187886438"
"M573.47T1437.42","-0.12825648","-0.34328181","-0.01872181"," 0.20543487"," 0.21729322"," 0.04776171"," 0.49582046","-0.02237731"," 0.08017718","-0.12937843","-0.55777308","-1.21991156"," 0.53026847"," 0.11589435"," 0.16316693"," 0.59265420","-1.34584737"," 0.30291468"," 0.30291468"," 0.43557364"," 0.28511475","-0.98172180"," 0.16464253"," 0.48336043"," 0.58066137"," 0.61089402"," 0.49691940"," 0.37589351"," 0.67350292"," 0.62476245","-1.25018086"," 0.55316271"," 0.75467099"," 0.40037713"," 0.52830084"," 0.03858651"," 0.17803026"," 0.41051939"," 0.17270561","-1.45953001"," 0.48426510","-2.02668470","-1.10900603","-1.40030138","-0.37931724","-1.39521574"," 0.16740435"," 0.74351504"," 0.66531788"," 0.45732794"," 0.42769610"
