"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M967.47T17.56","10864.295","8042.359","9319.066","8878.497","7750.106","12104.209","9317.87","10684.416","10256.849","11674.92","7376.069","8801.595","18688.208","9967.814","8341.625","9172.152","6941.178","10828.126","10828.126","6346.984","10762.407","9155.5714","7209.521","7631.308","11391.961","8269.266","8657.008","11033","11326.123","16097.237","7676.359","9943.147","8561.185","8389.425","6770.89","16613.685","9881.875","9730","8651.094","9941.4897","11720.999","8608.174","11790.335","8275.742","9189.486","16877.901","9134.692","7850.415","9209.465","6811.363","9626.794"
"M967.82T12.55","10575.27","10758.178","9571.798","9094.849","10642.942","10639.921","11130.865","9810.902","10027.546","10745.187","13376.975","10458.561","10966.621","9661.376","10338.408","10822.064","10642.249","13227.564","13227.564","8968.826","11184.581","9638.2958","9522.482","10579.644","10381.05","9275.9","10164.381","11124.566","9586.188","10053.021","9402.152","9197.293","10011.955","11361.142","8185.646","10968.261","11163.17","7500","10072.126","8512.8692","12244.211","10849.717","11293.322","9822.379","12263.052","10098.557","9989.894","10729.937","12132.288","11018.532","12839.296"
"M968.81T12.55","19277.827","19731.016","22497.29","21635.892","18668.125","19023.801","22852.715","17124.199","29171.109","24228.468","18473.582","20225.099","17848.379","24330.774","19825.489","23983.787","21291.801","22531.392","22531.392","18651.788","24135.093","21965.5677","22527.195","19608.65","24832.274","20294.086","24221.566","24547.215","19192.444","19118.344","15862.871","16112.031","20527.555","25311.513","20797.679","27049.455","24076.032","16500","18427.116","17030.2498","18470.222","21287.725","22788.83","20519.642","16916.598","21668.939","19123.306","19424.194","24894.46","19223.273","20973.781"
"M969.48T16.46","30963.742","30619.485","31145.936","26182.903","30771.134","52173.337","52717.196","30917.149","26539.498","31550.368","30520.343","55659.869","31415.577","27886.143","30240.152","29640.357","18117.778","22681.204","22681.204","31849.262","32931.041","24185.2422","27177.872","32389.088","50826.616","49220.972","30996.712","27741.421","32336","21694.951","27546.118","29504.996","31496.206","33059.252","27605.14","22611.514","25688.452","27700","28880.917","53788.1864","24228.002","25794.27","32774.599","52436.84","31864.026","26352.053","32736.491","48809.431","33252.925","20320.276","34663.937"
"M970.48T13.55","10544.125","8826.073","6236.654","8714.61","10670.238","11396.713","9388.08","12235.278","9730.098","5950.982","9949.742","10487.251","11282.087","9194.198","9602.345","9683.063","7803.417","10081.039","10081.039","10190.48","11270.911","9071.7241","11442.771","10411.247","8713.023","9375.935","10064.122","9841.017","10198.624","9774.463","9075.794","8252.771","9261.712","9374.475","9101.768","12063.083","11050.054","9290","9594.378","9259.3935","10273.518","10935.243","10038.061","9232.574","10679.598","9365.923","10154.243","9437.099","9270.2","8330.762","10441.154"
"M970.8T18.56","13997.855","12062.078","15121.59","15604.24","13596.668","12420.915","10856.454","14595.509","12055.247","12770.761","11928.092","21075.132","11976.342","15438.339","9731.975","11859.217","8540.461","18125.963","18125.963","13398.074","14507.331","21027.9134","12722.052","14699.88","12930.676","11956.03","13761.16","13698.974","11817.388","10344.608","9839.788","10453.803","11436.206","11311.408","12024.296","12078.123","13536.566","11400","13660.92","21929.628","15265.828","18467.708","13079.405","22136.21","13691.006","12297.874","15136.975","11150.817","14567.433","19431.877","16549.386"
"M970.81T12.01","8164.798","10312.846","8882.802","6866.538","11658.94","11739.221","8084.744","7954.21","8255.01","9449.739","8430.67","8751.573","8749.677","9428.2","7414.982","9388.637","7964.414","11852.714","11852.714","7404.146","7514.476","7171.3399","7560.614","8617.776","10679.944","7615.817","9301.973","7640.293","10860.484","9639.911","7323.486","9512.669","8271.094","8741.5","8642.067","11161.835","9502.533","7140","7883.58","6648.8057","9290.243","6701.735","10167.355","8504.033","8860.502","9680.525","11153.512","8385.396","8740.142","9732.947","10477.867"
"M972.82T12.55","31179.058","31469.626","29458.253","38178.602","30497.154","34609.752","35618.368","33603.828","37313.423","32013.754","39901.346","67454.169","29763.104","30768.028","32294.171","34892.485","32754.002","40274.462","40274.462","32252.468","31022.79","65970.8994","30721.592","30591.5","32188.276","25431.591","38127.723","31820.186","31446.307","34087.178","27425.952","28061.372","40538.535","32679.746","29789.323","32730.365","40860.672","22200","29351.792","23556.518","39434.34","67580.969","31274.88","30221.624","32280.061","32448.093","39609.911","32324.186","32426.99","31957.914","29747.142"
"M976.47T17.54","10443.003","10995.506","11216.169","21217.352","9487.475","10271.743","9191.131","9388.69","8986.845","9157.39","9867.47","9104.407","13759.154","10560.539","9034.751","10144.835","8047.304","7689.726","7689.726","10547.548","12782.114","9216.1291","8898.346","10395.047","14674.322","19438.475","12182.438","12102.473","9101.413","8054.917","8603.543","8834.1","8765.883","10298.614","19742.142","9284.331","12754.034","11800","8704.308","11320.9766","14238.948","10576.35","10731.87","9740.986","10214.817","10295.742","10644.111","8900.879","11256.458","5826.009","11724.711"
"M977.3T17.56","11671.229","14348.918","13662.866","14109.777","16563.542","11684.308","11395.185","14085.461","12544.034","11463.778","23959.664","13821.052","17046.988","22986.754","11355.217","25008.28","8705.307","9560.695","9560.695","16403.062","17379.514","23075.6073","12970.796","15415.92","14287.1","11292.009","16013.898","17392.02","14793.344","24294.273","11243.952","12371.621","14266.672","12222.126","14369.359","17960.618","17044.155","14000","16069.401","14428.1704","17033.366","24661.721","15822.704","23253.45","16657.457","23980.32","16380.669","22657.625","16128.22","21233.621","18133.731"
"M977.8T12.55","11424.979","10754.166","10748.971","13533.789","10666.98","13904.981","13714.475","11498.105","12788.131","13913.616","13241.606","11654.054","11117.041","10582.176","12932.548","11170.969","12904.972","13406.098","13406.098","13225.558","13773.196","12318.452","10918.601","14268.678","13927.658","12534.417","10148.336","13926.73","10577.741","10138.308","8910.575","11150.917","11446.323","13502.148","13636.005","14311.69","11859.498","9590","13807.298","9824.35","11261.304","12381.674","10322.715","12178.145","13748.845","10668.415","13570.341","13704.72","10119.368","11164.857","11819.435"
"M977.8T17.56","14186.793","15251.618","12729.543","14102.024","12923.292","13127.439","10555.572","16583.355","12371.621","13394.062","10427.188","23891.3","14469.278","12097.273","13069.054","16475.278","7562.208","12774.394","12774.394","12980.826","12700.183","23409.0057","12797.974","14240.233","13039","12239.304","16358.93","14852.424","15100.877","14617.299","9773.56","11497.528","12195.574","11698.665","12244.624","14271.957","13672.906","11400","11863.124","24628.4171","12582.389","13109.777","16478.949","27093.036","13185.438","13713.471","13462.035","11227.861","13736.933","9333.126","15279.36"
"M978.14T17.55","9378.289","9022.042","11728.414","10434.018","10749.934","12742.223","9251.672","9937.432","8538.737","11841.418","9770.843","10579.928","11263.69","11313.84","9870.44","9594.078","7033.827","9153.863","9153.863","9648.86","9912.4","9233.1609","10011.946","10280.249","7204.995","9753.63","9665.455","11213.851","9346.98","10987.042","6475.858","9960.14","9175.306","9312.065","9371.583","9316.401","9512.083","7620","10784.47","10383.4612","13953.736","9568.629","11113.399","19673.065","11019.133","16234.074","12226.544","7890.509","8565.949","6270.62","11077.297"
"M978.15T11.61","7982.054","7713.399","7573.146","7122.793","7388.63","8221.32","7176.611","7444.897","6590.919","7873.55","7344.507","8165.861","7420.72","8060.108","7161.993","6006.057","6771.152","6060.126","6060.126","8344.96","7443.704","7081.7682","7143.366","8084.653","8554.351","6742.827","8712.734","7223.458","6842.977","5723.697","6231.985","7098.64","7753.249","6669.455","7032.838","8396.235","8772.697","4550","8100.228","6270.3726","5662.12","7090.025","6823.318","7829.811","7871.544","7181.775","8166.803","7344.491","7812.851","7502.704","9655.038"
"M978.79T18.56","19318.181","20308.744","17574.578","15531.883","18621.698","18284.963","14234.775","14330.719","18344.027","17163.336","17671.365","29281.155","19087.463","19877.454","19508.35","18850.382","11940.76","18876.113","18876.113","19022.898","19694.109","27747.4857","15811.38","17533.954","20934.616","19154.405","18483.284","18752.769","17956.607","14775.148","11570.123","12874.826","17067.048","17670.343","18830.322","16828.531","18083.52","14500","16317.493","28792.9635","16666.891","15956.393","20161.44","16626.252","15741.6","26605.373","17300.832","17363.001","18385.769","11121.258","21523.026"
"M978.8T11.54","9687.048","12549.536","10332.851","11141.108","10485.277","10775.945","12186.892","13586.386","10302.816","11201.504","9628.886","11910.804","9620.863","10110.24","11139.102","10489.201","9820.598","11438.212","11438.212","11743.124","10633.806","9914.4754","10074.854","14264.666","10242.636","7291.998","9681.031","10671.974","11095.392","11119.888","10329.125","11463.728","10423.103","10324.882","9671.155","12635.597","10411.07","7540","9375.169","8593.4268","10583.299","9692.314","11070.506","10600.945","11582.774","10145.414","13835.089","11859.113","9797.304","10901.944","10643.602"
"M979.31T813.63","73661.912","97191.585","139139.416","143078.046","105257.017","117662.85","102379.9","123087.306","112013.532","187080.235","129299.223","47335.948","152825.149","127589.415","109399.448","107215.456","45087.256","89892.99","89892.99","117255.056","115161.535","15271.5895","75054.779","116283.8","133404.368","152974.604","124728.89","129318.394","73722.408","96164.367","37486.866","59265.552","129885.678","125031.452","107308.75","57266.187","107735.568","102000","141602.801","63657.773","60223.916","57399.065","24424.321","46355.377","47839.515","52287.354","118313.473","109334.176","70923.11","105293.973","47794.263"
"M979.8T18.56","13434.327","15534.464","11804.315","15078.726","12647.136","15385.931","10769.345","14870.253","14555.263","15604.674","14106.53","24220.725","16387.05","13779.79","14072.09","15277.696","9943.699","14477.504","14477.504","15644.794","15763.189","12153.8366","14583.62","15546.568","16005.874","10924.813","12305.811","16788.214","12609.32","10681.409","9342.011","11384.52","12400.235","18400.75","11633.897","15441.8","15913.621","12700","14260.629","23700.999","15757.368","22597.863","16533.342","22956.664","13432.511","20116.502","15090.994","12524.12","15409.713","12497.38","14829.602"
"M979.81T11.54","10531.181","9247.66","9156.679","8417.66","8353.297","8552.178","9437.182","8934.948","8397.116","9781.256","8028.417","10049.365","9881.591","8274.75","9031.217","9053.478","9172.614","8718.076","8718.076","9799.31","9359.996","8779.8997","8146.366","9660.896","9969.82","7372.56","9554.544","8738.923","8217.593","9028.267","7536.168","7797.47","10672.001","10918.658","8690.702","9450.627","8880.797","6930","8284.78","8033.271","9063.701","9037.075","8895.298","9019.733","9979.407","7460.276","9165.592","9761.234","9029.006","6745.853","10262.894"
"M980.13T17.56","5726.598","6259.629","7405.92","6246.382","6535.318","6863.613","4336.522","7069.555","5887.525","6170.175","8918.152","6185.761","6204.558","9266.552","7731.124","7373.494","4465.018","6020.31","6020.31","7847.472","6997.937","14956.1209","5838.724","8441.212","6487.777","5927.073","6387.104","6506.434","7649.613","5951.143","5041.311","6307.947","7173.456","5818.712","9353.978","7873.986","6792.316","7010","6708.732","6592.8627","7050.255","5233.712","9867.88","14110.204","8358.042","6154.945","6704.799","5581.272","7229.309","3238.397","6556.837"
"M980.8T12.66","10340.874","14575.596","12883.777","13285.536","13708.732","13668.352","14849.493","13042.85","13137.117","14381.194","12832.936","23036.996","13466.625","13032.982","14153.99","11831.65","12854.438","18797.554","18797.554","11646.836","14669.878","24867.311","12835.472","14727.405","13809.304","22039.959","12363.331","13514.578","12880.526","22027.904","18862.418","14245.888","13618","10433.206","12593.405","14642.515","13832.63","20800","10023.982","9647.9096","14606.092","23439.991","10843.963","24531.374","13474.069","25343.928","14843.082","13672.131","14190.444","13678.402","16464.228"
"M980.8T18.55","15336.412","13687.669","13887.353","15261.118","12435.194","12132.701","10902.61","13050.709","11112.606","14507.842","9913.214","10323.643","12628.538","12904.598","12920.646","11756.723","6903.967","10770.214","10770.214","16409.08","13183.247","10400.3823","10766.791","13506.34","12921.216","8397.892","10006.242","11173.399","13534.239","7645.455","10427.807","12574.391","10062.271","14743.211","12168.396","13040.683","12130.282","12400","15051.148","12978.5343","13584.562","9713.677","17682.494","10878.243","11711.028","11412.738","11184.686","9445.846","12922.368","7108.117","14166.024"
"M981.47T17.4","6161.654","6506.551","5705.058","6917.277","7704.07","7754.04","5426.819","6254.219","6653.265","7825.406","9333.463","6264.536","6620.275","6152.983","7192.441","12627.258","5617.608","8740.245","8740.245","6688.004","7986.565","12715.6211","10846.442","6688.676","6255.018","8759.221","6313.321","7413.19","6532.857","5382.641","6078.517","5156.412","5484.714","8484.171","7351.205","6339.883","6985.844","8000","6909.292","8062.6323","4980.97","6076.58","7790.009","7548.248","11740.054","13079.94","6165.967","5300.433","8703.56","3943.421","9273.102"
"M981.81T12.55","10592.775","8873.219","10441.23","6637.854","10872.719","12335.391","11344.921","9314.316","9554.678","9717.064","10666.05","10681.23","9438.667","8078.162","8985.119","8571.623","9519.172","11668.902","11668.902","8543.554","8750.172","9796.7704","10000.287","9089.186","10320.497","7485.754","10970.252","9715.194","11293.226","11201.648","7096.759","7821.269","8058.501","8152.384","10905.195","11201.935","10136.96","7210","9780.826","7566.2887","10271.615","9845.105","6864.435","18742.058","11849.76","10783.378","9994.237","8385.414","8906.891","9851.468","11411.268"
"M984.29T13.55","12481.332","10439.57","11885.174","11062.246","7966.268","12803.137","13241.411","10814.28","11237.091","11114.204","11220.095","11187.203","6191.287","10235.391","9560.168","11617.265","10961.002","10370.656","10370.656","10894.586","11819.408","10721.6422","9887.813","10260.69","8371.038","10573.784","10103.929","10277.797","11319.991","10671.984","9513.23","10955.676","11715.585","10904.469","9664.603","11857.779","11732.9","10100","10526.99","9086.9073","12005.506","10151.884","11736.47","9973.509","9392.585","9086.416","9937.45","12086.546","12800.468","11392.801","8111.573"
"M985.47T17.56","9869.154","8241.109","7908.081","10299.098","8208.467","6598.392","7064.712","8905.685","9482.704","7901.634","9040.341","8195.972","8269.856","10360.99","7095.222","11205.516","6332.336","9392.76","9392.76","8734.124","7783.04","7543.2219","6471.161","8214.535","9672.129","7951.583","7875.111","11584.65","7419.75","6599.499","6937.823","7718.684","9088.984","8279.396","7397.507","8412.373","9789.659","9140","8552.268","15841.7483","7553.45","15479.115","9101.331","15693.521","6671.965","15442.794","9587.087","8044.871","10636.525","4792.588","13033.131"
