"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"sodium_formate","4034768","3834774","3778849","4038728","3927945","3923776","3741009","4053882","3890744","4045781","3879945","4104744","3959808","3945214","3800063","4006431","3667732","4024050","4024050","3845071","4035455","3963239","3909794","3819856","3998858","3805402","3801631","3974273","3999728","3766924","3340263","3555483","3798360","3837318","3790177","3934423","3867787","3442128","3960498","4037492","3920796","4069493","3868514","3964440","4037002","4030309","3922006","3735045","3901010","3528208","4862692"
"M800.83T11.54"," 9159.575"," 9902.608","11959.772","10609.977"," 9058.419","10146.312"," 9801.444","10213.925"," 9965.808"," 9428.200"," 9757.244"," 9174.810"," 9338.074"," 8162.820"," 8734.388","10631.221"," 9310.801","10997.726","10997.726"," 9039.036","10077.137"," 9039.285"," 9939.730"," 9936.299"," 8903.181"," 8467.217"," 9632.897"," 9645.093"," 9847.064","10536.320"," 8681.842"," 8513.608"," 9129.491"," 9303.138"," 7839.589","10096.173","10223.774"," 6370.000","10148.354"," 6379.032"," 8897.302"," 7771.399"," 9765.626"," 9234.441","10162.018"," 8836.910","10935.444"," 9273.874","10599.140","10088.179","11310.080"
"M801.83T17.56","17964.28","16395.87","16018.81","15943.99","14026.93","15440.38","21319.92","19940.24","23185.66","14896.56","14604.10","15502.20","14736.08","16974.77","16200.46","13195.52","13088.53","18036.36","18036.36","12362.98","17895.02","23008.37","20988.78","16841.98","17295.73","15712.07","15872.59","17572.62","12968.49","15873.22","16870.78","13456.23","20278.41","24196.52","21179.52","14829.04","15471.71","12100.00","15437.98","21575.17","15007.02","21955.85","14812.20","23227.47","15999.87","23927.59","15072.76","21995.83","16070.07","13136.87","15755.21"
"M802.83T18.56","12403.153"," 9662.902","13485.778","10081.266","10847.861","12260.471"," 8338.571","12261.243"," 9963.964","11942.431","11465.468","21877.988","13367.081","11654.860","13341.906","14890.538"," 7193.366","13937.709","13937.709","12332.888","12036.006","10209.150"," 9254.118","11897.868","12341.138"," 9185.551","12662.675","11847.845","13476.074","10422.794","11939.468","11435.514","11037.594","15070.937","10257.862","11964.550","13741.221"," 9180.000","10172.900","23680.944","11391.961","12084.896","13182.953","21632.704","13231.390","10311.508","13524.978","10370.941","12486.661","12631.782","15830.853"
"M802.84T12.55"," 9819.744"," 8869.205"," 8887.955"," 7706.749"," 8169.839"," 8632.767","10496.860"," 7648.635"," 8462.739"," 8953.653"," 8969.864"," 8242.084"," 8380.594","10788.268","11532.583"," 8718.610","11126.912","12210.522","12210.522","10080.150","11305.816"," 9852.891"," 9555.474"," 8407.638","10747.510"," 8647.078","10049.155"," 9465.611","10954.766"," 8056.372"," 7903.345"," 5015.132"," 9281.833"," 8920.682"," 8948.667","11808.251"," 9703.956"," 6350.000","10052.724"," 8962.795","11153.815"," 8292.486"," 9636.919","10307.764","10033.588","11023.810"," 8603.081"," 6552.281"," 8539.535","10813.760","10818.773"
"M807.83T12.55"," 8304.703"," 8072.144"," 7182.054"," 7161.783"," 9139.823"," 6758.086"," 8026.835"," 7745.627"," 8486.860"," 6730.130"," 7133.798"," 7419.681"," 8950.266"," 7591.081"," 7425.021","10169.045"," 7226.795"," 7588.698"," 7588.698"," 7496.422"," 7747.172"," 6814.919"," 7090.677"," 8335.418"," 7719.088"," 6281.646","10455.540"," 8493.180"," 7527.275"," 6869.370"," 6671.395"," 6196.436"," 7382.136"," 6968.327"," 6735.949"," 7654.719"," 8056.495"," 4660.000"," 6899.062"," 4691.070"," 6553.381"," 7181.497"," 7173.174"," 6599.756"," 6714.082"," 7009.413"," 7667.409"," 7382.598"," 7165.432"," 5915.162"," 8353.418"
"M808.85T17.56","47183.83","47510.10","39270.90","38861.80","47134.98","46735.53","32340.23","44269.84","43210.59","46208.21","45038.17","77191.91","47337.59","46681.63","45524.16","46950.43","30515.70","36519.88","36519.88","48148.01","50531.97","38533.83","41672.64","38454.65","49287.58","34167.81","47361.66","41764.92","46201.06","37269.53","65248.67","38814.93","39075.21","45462.91","44167.42","36411.67","47859.22","42200.00","38853.78","76652.22","48618.32","78309.74","50485.83","75864.91","47290.73","72658.76","49731.69","42031.79","48585.52","35115.03","50510.73"
"M809.84T18.06","11561.753","11207.522","13995.862","11632.867","11821.358","12155.989"," 6845.645","11628.928"," 9605.456","10159.108","11933.671","21785.356"," 9562.210"," 9774.115","11074.039"," 7809.679","10700.162","10355.503","10355.503","13566.578","14350.886","20298.088"," 8846.321"," 9418.129","10111.043","10909.592","12133.445","10343.241","12326.784","10910.464","11055.964","10908.571","11719.953","12607.531","12996.874","13161.185","12832.560","11200.000","11765.241"," 8141.018","12631.575"," 8298.686","14972.657","21454.170","13751.177","19271.901"," 8854.056","10295.381","12171.585"," 5321.315","13315.621"
"M809.85T12.54"," 9404.916"," 7773.250"," 8730.377","10170.398"," 8241.010"," 9525.951"," 9788.368"," 8581.962"," 9257.203"," 8642.344"," 8878.791"," 9539.876"," 8051.629"," 9322.345"," 8651.816"," 8864.704"," 8595.591"," 9973.832"," 9973.832"," 8629.812"," 9000.922"," 7964.423"," 8738.087"," 9350.513"," 8271.678"," 7232.220","10073.660"," 9408.319"," 8348.630"," 7948.193"," 7504.065"," 7172.201"," 8686.046"," 8266.726"," 8121.445"," 9554.877"," 8664.192"," 6210.000"," 8274.750"," 6305.968"," 9396.498"," 8417.305"," 8907.326"," 9228.421"," 8683.974"," 8764.772"," 9804.814"," 8491.710","10797.874"," 8591.127"," 9841.522"
"M810.17T14.55"," 9484.907"," 9655.471"," 9610.931","10000.439"," 8444.306"," 9144.341"," 8712.717"," 8649.498"," 7389.653"," 9921.676"," 9995.824","11365.796"," 8963.920"," 8975.657"," 9525.253"," 8780.075"," 7965.360"," 9282.121"," 9282.121"," 7650.884"," 9078.251"," 9717.687","10143.320","10794.716"," 9477.057"," 7799.417","10179.072"," 9482.689","10123.273"," 9131.497"," 7369.474"," 7817.550"," 9023.168","10218.861"," 8350.697","10106.201"," 8372.023"," 8640.000"," 9431.922"," 9325.833"," 8561.599"," 8911.592"," 9521.098"," 8861.211"," 9553.625","10343.376"," 9919.730"," 9584.067"," 8819.505"," 7707.658"," 5138.518"
"M810.84T12.55"," 7733.535"," 4993.886"," 7303.600","10118.840"," 9801.367"," 5419.486","11825.451"," 8435.554"," 7108.068"," 7640.622"," 5466.158"," 7281.249"," 5457.281"," 9584.668"," 6084.672"," 8147.207"," 9643.196"," 7255.408"," 7255.408","10220.570","11827.376"," 6977.268"," 9470.326"," 9662.902"," 9035.024"," 7957.824"," 8474.221"," 8239.728"," 6965.825","10889.269"," 6726.987"," 6451.200","10982.934"," 6425.218"," 8083.354","10194.265"," 9146.003"," 5330.000"," 8457.296"," 6429.614","10308.486"," 8402.370"," 8225.694","10073.206"," 9236.921"," 9245.693","10133.579"," 8070.994"," 8689.992"," 4719.108"," 9546.757"
"M816.51T13.55","58521.04","56970.40","55662.34","57731.92","58557.15","55107.98","52799.43","57122.23","56295.72","59827.55","55010.54","56091.43","56346.31","55800.90","55096.80","52689.96","51368.10","48734.38","48734.38","55917.25","53716.74","53374.99","55411.74","55993.91","54868.17","53157.62","56327.81","58566.23","57442.10","52112.11","50633.28","51666.92","53997.54","52503.44","55445.84","55140.65","55720.51","51400.00","54936.25","58321.56","51578.88","54772.88","54103.91","54321.86","58512.55","56357.78","56319.56","53325.59","57258.28","45320.56","62779.91"
"M817.18T13.55","12796.27","13901.37","14038.59","13312.88","12719.45","12939.42","12130.28","15427.54","13602.18","13275.17","12551.54","12400.59","13439.23","13929.66","13018.38","12723.53","11908.50","12441.84","12441.84","13295.77","13350.60","11860.85","13109.21","12473.44","11453.68","11214.36","12687.54","12951.01","13420.30","14073.30","12464.92","13372.01","12989.56","12767.37","11667.42","12507.26","11163.39","13400.00","12548.28","12610.20","12657.06","13576.34","11214.59","12001.69","12213.18","13233.67","13476.29","13079.07","10899.50","10234.06","11876.57"
"M817.26T830.86","111968.80","100305.96","201461.29","180790.31","145149.47","142223.42","151894.21","165884.02","120917.80","242831.82","181485.23"," 51081.61","222982.06","209144.46","138708.70","185078.44"," 52576.37","134169.44","134169.44","145453.14","140169.45"," 20631.27","107747.03","191897.12","193839.61","191908.57","146164.36","203922.64","128884.43","124647.10"," 38629.08"," 91615.12","174782.00","188018.99","161665.46","106457.95","132613.29","136000.00","163538.95"," 86206.49","100475.20"," 51026.25"," 26603.30"," 54000.32"," 50036.35"," 62396.80","168342.51","148550.41","111057.35","151778.40"," 87418.04"
"M818.27T830.41"," 52241.76"," 52273.91"," 86680.40"," 85284.50"," 61896.47"," 86168.34"," 59707.91"," 85626.35"," 60503.78","109256.52"," 84552.56"," 22123.64"," 93221.89"," 88153.60"," 69194.73"," 70038.67"," 24992.29"," 90615.93"," 90615.93"," 76786.17"," 72472.61"," 13279.25"," 53652.06"," 77031.38"," 92654.96"," 85374.15"," 77799.05"," 78692.04"," 72631.82"," 70961.38"," 22396.08"," 45074.94"," 87539.12"," 81556.90"," 63847.89"," 52748.53"," 53169.68"," 59200.00"," 61521.19"," 29437.07"," 63961.26"," 14487.36"," 13476.51"," 30702.93"," 28408.00"," 21430.17"," 69875.27"," 71376.97"," 52454.20"," 75267.47"," 37179.02"
"M825.51T13.55","14813.03","13938.15","14614.10","15816.95","15829.09","14987.17","14443.28","16353.66","15617.06","14924.64","14427.15","15334.77","16570.06","16058.03","14000.33","16129.03","14855.49","15619.86","15619.86","15490.33","14541.69","14947.56","15241.01","15918.17","15953.45","12927.83","14973.81","17893.96","13693.60","15518.84","13676.90","14106.40","16144.28","14833.42","14557.20","15019.95","16261.77","13700.00","14086.38","16285.47","14560.34","17051.31","15024.96","15087.77","17779.25","17365.82","15501.96","14436.40","16605.68","11985.34"," 8866.11"
"M825.83T18.56","7421.367","6480.459","6509.187","4656.246","6701.453","8496.822","5196.252","6310.255","5230.613","6497.434","5757.768","7415.292","6221.017","6786.880","7256.731","6822.843","4561.466","6637.854","6637.854","7707.052","5505.541","6623.374","6785.166","6945.393","6676.178","5799.630","5154.488","7913.392","6036.856","5495.985","5443.970","7895.026","5271.971","6191.655","7369.507","6936.810","6385.382","8140.000","5037.816","8133.753","7042.464","6753.909","8191.143","4375.282","5639.013","6339.153","6624.622","5533.140","6132.515","4728.419","5738.551"
"M826.83T18.56","12696.514","12314.485","14296.910","11855.496","13042.276","13101.357","10972.931","12765.952","15413.342","11755.298","14152.675","21412.109","13212.505","13262.865","12424.140","13891.550","10412.712"," 8485.772"," 8485.772","13847.418","13985.514","13733.357","13041.006","13548.466","14136.625","13298.928","15253.015","13703.594","12947.955","12639.685"," 9879.926","11547.219","12829.736","13090.816","16363.266","14090.856","13425.933","11900.000","14677.817","19589.050","14578.018","23061.066","13450.001","13184.890","16246.286","22664.787","14862.343","13335.467","13714.858","10037.798","10074.472"
"M827.49T1369.97","831062.473","777140.271","686334.540","605471.653","615612.717","539342.140","692205.107","531626.414","848578.670","688797.171","342223.431","  8286.275","722947.662","655298.651","449441.590","496863.840","  4665.140","719343.494","719343.494","532330.344","706221.645"," 10794.348","789187.300","695256.371","548972.517","455684.591","883658.834","611330.791","416775.884","440494.828","     0.000","794481.494","324766.497","604433.905","610660.688","558905.879","457420.336","488000.000","762686.834","  3426.309","138298.146","  2245.334","  8897.413","  7871.291","264813.972","  3243.066","532648.607","143523.681","227086.987","195029.251","655430.389"
"M827.83T17.56","25763.33","27243.49","25616.06","25938.21","26872.38","26910.31","23060.98","20608.98","21102.38","26001.77","23451.47","43313.96","25496.26","25193.35","21235.96","26545.40","17731.48","21659.71","21659.71","26234.47","29057.30","41307.30","23769.09","27099.21","24794.49","24010.17","26754.02","24158.45","27366.84","23277.77","18379.11","19167.55","26639.68","25602.94","25018.98","26900.82","27101.69","21800.00","19959.23","43015.97","28209.88","42034.24","26963.95","25722.79","24322.53","39735.56","23084.29","23299.97","21862.69","13478.07","33134.40"
"M828.34T17.56"," 9529.857"," 8015.976"," 8841.535"," 8820.922"," 7487.900"," 9375.596"," 5324.570"," 8604.565"," 7425.136"," 8659.902"," 7717.941"," 7616.736"," 8332.924"," 7908.398"," 7324.980"," 9527.760"," 5199.738"," 6404.199"," 6404.199"," 8477.356"," 9246.466","12867.856"," 7403.779"," 9272.050"," 8625.227"," 8047.500"," 7281.671"," 7791.455"," 8712.426"," 5777.569"," 6662.765"," 7867.574"," 7288.848"," 8260.302"," 7246.876"," 8345.579"," 7719.398"," 6510.000"," 8418.929","12346.474"," 7784.774","13158.351"," 9795.676","12123.055"," 9109.738","12999.708"," 8335.551"," 6607.984"," 9143.157"," 5671.893"," 9769.834"
"M828.83T12.29"," 7491.066"," 8200.528"," 7269.593"," 7953.889"," 8122.680"," 8957.926"," 8308.905"," 8787.708"," 6736.761"," 8306.934"," 7781.728"," 8877.942"," 7218.154"," 7492.410"," 8695.989"," 8111.927"," 7359.380","11648.184","11648.184"," 7325.912"," 8421.188"," 7578.145"," 7135.342","10280.750"," 8553.064"," 6508.062"," 8530.342"," 9666.105"," 7529.282"," 8735.480"," 6705.504"," 7583.277"," 7993.971"," 8106.246"," 7534.685"," 8217.675"," 7861.509"," 5990.000"," 6798.334"," 5875.079"," 8643.562"," 7594.055"," 7697.905"," 7950.207"," 7352.614"," 6540.516"," 8026.676"," 7845.890"," 7835.436"," 9361.862"," 9765.973"
"M829.83T17.56","13783.183","10300.810","14039.994","14723.933","12021.471","13968.337"," 9841.443","13101.709","11824.310","11331.236","13432.402","24298.481","15552.518","14017.928","16715.998","12318.846"," 8411.863","16162.046","16162.046","23293.672","16254.309","22259.188","11635.683","14234.515","12550.119","11411.882","13877.677","14272.690","13088.981","12687.847","11397.135","10400.902","13666.878","12409.116","12591.748","12767.959","16176.086","17800.000","12840.583","22684.211","13787.523","10966.593","14655.754","24344.816","12260.740","22389.112","17452.344","12890.236","12351.573","13207.504","11765.520"
"M831.34T17.56","12140.035"," 8256.696","10250.660"," 9233.618","11249.511"," 8555.767","10986.862","11221.845","11566.021"," 9406.134"," 9975.821"," 8781.180"," 8022.995"," 8622.602"," 9191.458"," 7944.242"," 6171.616"," 8249.307"," 8249.307"," 8314.870","12070.389"," 8271.807","10237.000","10024.322","10699.776","10574.617"," 9340.385"," 9752.828"," 9254.714"," 9652.953"," 7196.290"," 8330.569"," 9309.765"," 9249.501"," 9795.412","10676.164","10605.965"," 7450.000"," 7927.002","15702.127","12146.054"," 9111.089","10238.118","15608.686","11203.654","10255.696"," 9486.729"," 8130.321","11213.965"," 5731.879","11805.354"
"M831.83T17.56"," 9454.340"," 8979.898","10073.779"," 8152.096"," 8939.043","10854.263"," 7703.481"," 9178.406"," 7928.585","10046.048"," 9234.606"," 9178.606","11712.325","10061.594"," 9608.740","11137.312"," 7604.339"," 7481.906"," 7481.906"," 9384.068"," 9067.619","14638.588","11506.416"," 9193.976","11480.338"," 9107.201"," 9923.682","11783.244"," 9192.948"," 7335.227"," 5864.136"," 7281.588"," 8625.404"," 9641.643","10038.021"," 9821.507"," 9501.716"," 7940.000"," 8287.611"," 9805.966"," 9150.098","16754.925"," 9528.520","15787.220"," 8267.358","14393.751","10447.518"," 7940.626"," 7708.336"," 4123.669","11561.708"
"M833.5T16.56"," 7803.279"," 9469.731"," 9962.295"," 8817.570"," 9209.938","18822.427"," 8542.822","10269.529"," 9799.925"," 7728.198"," 7852.846","10469.637"," 9448.260"," 9573.536","10507.307","11362.444"," 7045.437","10138.308","10138.308"," 8920.682","10738.420","18229.303"," 9134.667","20531.369"," 9726.799"," 8141.925","10773.513","10169.310","11574.784","10497.310"," 8332.123"," 8157.021","20796.323","12158.336"," 9575.601"," 8865.425"," 9443.752"," 9950.000"," 9575.499","18944.898","11137.526"," 8643.495"," 9443.937"," 9959.829","10156.358"," 8371.736","10119.979"," 8052.145"," 9761.851"," 5281.347"," 9710.747"
"M833.83T17.56","13857.744","14014.904","15198.822","10018.055"," 9883.562","13389.951","22342.789","14895.145","11397.696","14031.351","11396.086","23500.343","12020.490","13171.396","12793.810","12473.308"," 6656.181","15535.188","15535.188","12559.566","14344.741","11350.863","10898.598","17273.519","13162.679"," 9859.056","24768.188","13295.768","12570.850","12056.681","20701.862","11140.171","10559.584","12845.195"," 9392.092","13691.061","11101.074","11600.000","11351.696","23001.079","13035.148","10050.261","13921.685","24392.960","13193.207","24876.874","13069.935","11296.498","12800.043"," 8255.842","10631.570"
"M834.82T18.56","13804.556","14090.144","11631.960","11532.583","12803.224","11842.546"," 9506.262","11049.387","14016.698","12923.560","11452.254","19111.898","13275.708","10889.552","13993.856","14900.568"," 8563.155","10387.068","10387.068","11580.638","10187.800","12433.931","10100.715","11831.337","13870.005","12273.735","10621.770","14613.710","11616.051","12938.863"," 9765.533","11492.883","11390.068","13684.989","10428.421","13756.587","11874.633","12300.000","13057.200","18342.303","15091.013","18160.815","12810.497","13959.754","11296.119","11767.196","12524.686","12356.864","10624.256"," 8049.596","14455.129"
"M835.83T17.56","15807.700","13398.074","15912.551","14477.302","17416.092","12298.531","21737.415","14057.387","14819.904","13530.470","21006.832","22922.663","18563.574"," 9279.756","15495.894","15018.922","11953.689","19326.814","19326.814","20627.698","14222.182","23252.759","17197.438","14782.114","11486.640","21844.286","14754.130","14246.612","13393.549","16330.526","16285.090","13324.497","11530.488","16216.200","19111.709","14922.394","22060.610","17800.000","21787.362","23662.894","15225.702","24441.369","15654.600","25079.012","14086.132","22643.853","14834.209","14731.785","14818.955"," 9929.818","16047.720"
"M836.84T17.55","56931.71","44949.61","44040.97","47738.88","55124.01","45840.22","52811.96","43636.98","41713.87","58509.00","48047.59","96636.31","42051.49","53762.81","45012.63","55822.97","34942.24","41669.45","41669.45","56521.06","49883.30","89994.87","42690.85","48079.84","58019.15","42098.79","44067.81","60545.09","47419.00","53190.28","41108.75","45545.12","53700.62","44003.72","82852.84","48930.13","47469.98","50800.00","41339.76","93143.76","45146.01","93008.49","55224.03","93882.81","58705.25","86250.18","61280.59","52285.06","58315.43","30944.54","59892.12"
"M839.34T897.39"," 54189.710"," 19518.218","100050.694"," 78411.320","130934.800"," 71024.654","224421.454","153413.237","140765.043","253396.428","100896.566","  3884.184"," 94633.015","148309.570","139647.022","149656.944","  1616.640","155735.781","155735.781","145128.728","152811.940","  4567.937"," 73694.822","123950.848","234858.168","159697.204","112139.878","220631.586","130499.717","232041.908","  2422.081","157272.698"," 99005.463","134515.578","150026.439"," 46662.612"," 59598.736"," 73900.000"," 39804.736","  2506.341","283192.557","  1906.886","     0.000","  4081.528","     0.000","  3184.491","114336.603","323078.400","198912.297","158830.940"," 53722.900"
"M842.81T18.56","21023.87","20033.92","17351.74","17959.90","19660.81","17876.34","14098.43","18929.24","17781.08","19081.07","17635.79","29094.61","17165.82","17316.88","16496.54","17600.92","13200.27","19207.06","19207.06","18874.45","20249.69","30143.59","17510.37","19057.45","18563.52","18147.14","19292.74","22832.29","21075.94","16916.19","12697.60","14200.44","18942.66","20273.76","17339.44","20181.41","17842.09","15600.00","15889.83","19944.92","17097.19","30280.06","20789.23","29002.75","17453.62","17315.53","21354.84","17221.80","18782.17","14824.34","19756.64"
