"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M683.472T1406.703","-0.29323337","-0.94213648","-0.63955985","-0.46755938","-0.28896426","-0.30005956"," 0.22177275","-0.60650591"," 1.44148919","-0.17660723","-0.17532655","-0.41874697"," 0.39884017","-0.28269895"," 0.69568213"," 0.19403426","-0.73770086"," 0.05009975"," 1.00589858","-0.05069200","-0.87151310","-0.17986178"," 0.17521328"," 0.41180593"," 0.36752102"," 0.23119046"," 0.15657967"," 0.32714950"," 0.31193054","-0.51980284"," 0.32899629"," 0.46648516"," 0.04197576"," 0.06322966"," 0.05046760","-0.07580829"," 0.25740815","-0.30282089","-0.41460507"," 0.39848752","-0.44296241","-0.84874386"," 1.44671361","-0.19355417","-1.16703349","-0.06645798"," 0.56408338"," 0.63030204"," 0.25206201","-0.02646316"
"M615.411T1474.624","-0.112163627"," 0.337337412"," 0.414967356"," 0.399459844"," 0.294272413"," 0.177376721","-0.335529126"," 0.396121913","-0.372871577"," 0.419304059","-0.207572910","-0.409490274","-0.062163218"," 0.259940608","-0.216157103"," 0.139096733","-0.504389028"," 0.286003685","-0.068491807"," 0.224984877","-0.831288707"," 0.337419537"," 0.187189729"," 0.473725473"," 0.460654358"," 0.372711442"," 0.229292222","-0.009954307"," 0.193006282","-0.889547422"," 0.286210724"," 0.353001834"," 0.343350997"," 0.505072401"," 0.376240486"," 0.170280237"," 0.414793453"," 0.158628194","-0.687207446","-0.067854108","-0.811290620","-0.574278464","-1.335071044"," 0.041617402","-0.944865449"," 0.380929990","-0.058561928","-0.586324909"," 0.510754608","-0.058671918"
"M771.505T1321.652"," 0.65349533"," 0.38346210"," 0.31211863"," 0.36113842"," 0.56198890"," 0.47971584"," 0.23393387"," 0.29954306"," 0.52784309"," 0.54286377"," 0.17396508","-1.78072265"," 0.43920572"," 0.18565655"," 0.44989052"," 0.44730585","-1.62469432"," 0.49225141"," 0.20984171"," 0.52612649","-1.47617199"," 0.73495637"," 0.32930598"," 0.42423429"," 0.23043272"," 0.73776716"," 0.44977027"," 0.15369452"," 0.18155920","-1.75708907"," 0.59126539"," 0.14643013"," 0.33943818"," 0.51458748"," 0.52009949"," 0.49499371"," 0.52279459"," 0.65300386","-1.80246952","-0.19953188","-1.83304036","-1.50293245","-1.53843314"," 0.11591612","-1.43730956"," 0.34926235","-0.29537107","-0.01071547"," 0.03399025"," 0.45463305"
"M688.526T1421.35"," 0.090519807","-0.588581673","-0.218997466","-0.007440143","-0.206457148"," 0.016862464"," 0.069753332","-0.353904564","-0.171267121","-0.230572471","-0.716838934","-0.660476759"," 0.325252175","-0.451475002","-0.251977547"," 0.171663520","-0.389588315","-0.178814705"," 0.517221351"," 0.172282260","-0.590983811","-0.461029193"," 0.160242447"," 0.651116082"," 0.406624498"," 0.041383963"," 0.273226220"," 0.280603444"," 0.403708701","-0.154606834"," 0.751352014"," 0.576745070"," 0.385797285"," 0.149978053"," 0.041336142"," 0.234418085"," 0.224448976","-0.037760028","-0.793572019"," 0.217925757","-0.686079376"," 1.120603318","-0.446227393","-0.123877585","-0.597386412"," 0.073980729"," 0.321033454"," 0.423181564"," 0.534909523","-0.318255737"
"M687.446T1352.626"," 0.053693264"," 0.098453754"," 0.064673135"," 0.031562256","-0.141683983","-0.057015081"," 0.068745498","-0.148244691","-0.055356349"," 0.003978276","-0.090802882","-0.732263225"," 0.092881200","-0.123666201","-0.017109704","-0.117800023","-0.425489282"," 0.101748074","-0.002433838"," 0.008766103"," 0.063497827"," 0.044934548"," 0.095383767"," 0.227480317"," 0.043950444"," 0.282832273"," 0.032309716","-0.020214203"," 0.156612040","-0.192731730"," 0.357152220"," 0.116254335"," 0.166586812"," 0.084192361","-0.025439848","-0.070244596"," 0.258596405"," 0.044871626","-0.483397968"," 1.323779529","-0.673160302"," 1.449629638","-0.670469908","-0.533016984","-0.471503981","-0.156420371"," 0.148348608","-0.134600542"," 0.186800803","-0.264649139"
"M497.194T891.652"," 0.310615442"," 0.034160752"," 0.389929252"," 0.291148326"," 0.295581846"," 0.192684833"," 0.536694352"," 0.267940617"," 0.242450747"," 0.498786701"," 0.284297478","-1.486815568"," 0.504569758"," 0.414830605"," 0.419449712"," 0.282775331","-1.439703105"," 0.356324489"," 0.476923863"," 0.398358847","-1.728760867"," 0.216227766"," 0.544385295"," 0.465666085"," 0.496770026"," 0.358899658"," 0.527680135"," 0.376828499"," 0.461474593","-1.547780050"," 0.470792365"," 0.598893368"," 0.530448640"," 0.490999941"," 0.269312034"," 0.256828819"," 0.286437973"," 0.038868289","-2.597919710"," 0.646523054","-1.582054744","-1.584730834","-1.455303170","-0.030224305","-1.785643843"," 0.248984589"," 0.633615613"," 0.441099501"," 0.670848585"," 0.009828414"
"M877.342T1006.792","-0.09362971","-0.39594194"," 0.27850469"," 0.34039922"," 0.10842468","-0.03201429"," 0.36384276"," 0.19856496"," 0.29042768"," 0.48535752"," 0.25709038","-1.14550693"," 0.49817633"," 0.34173008"," 0.17026666"," 0.24134533","-0.91815096"," 0.29131471"," 0.45086441"," 0.34257773","-1.57461397","-0.29018917"," 0.44614081"," 0.47896175"," 0.65488077"," 0.26222325"," 0.53353095"," 0.43067313"," 0.46529120","-0.62818833"," 0.53200987"," 0.35467166"," 0.32842627"," 0.40679666","-0.01125999"," 0.01892514"," 0.15946420","-0.31631852","-1.44709610"," 1.03003024","-0.93559228","-1.12302853","-1.02172992","-0.41150827","-1.59810825","-0.07669136"," 0.45004744"," 0.29172971"," 0.67986222","-0.16298390"
"M937.361T940.951","-0.10898772","-0.15660979"," 0.25351356"," 0.21422947"," 0.15880745"," 0.19205343","-0.01368310"," 0.30561049"," 0.24954293"," 0.65496938"," 0.37071361","-1.20796527"," 0.47892437"," 0.34724942"," 0.24344165"," 0.27793736","-1.05100449"," 0.27806197"," 0.35614672"," 0.33282725","-1.33528647","-0.12838437"," 0.22703576"," 0.50694937"," 0.33009209"," 0.38217427"," 0.44871706"," 0.09644455"," 0.53766044","-0.94025337"," 0.31783742"," 0.42813873"," 0.35494762"," 0.23710346","-0.12936133"," 0.10260541"," 0.18949580"," 0.05057621","-0.80374155"," 0.46839711","-0.87071793","-1.23368415","-0.82403450","-0.34738891","-0.95343233"," 0.29988882"," 0.26219715"," 0.08083559"," 0.39385272","-0.32444340"
"M449.347T1490.033","-0.22416788","-0.05209770"," 0.01893155"," 0.05722563","-0.02247160","-0.03734263","-1.03037011","-0.22167981"," 0.13626634","-0.10598376","-0.35810981","-0.47539828"," 0.57797170","-0.02654985"," 0.22261580"," 0.35708955"," 0.05238543"," 0.03185252"," 0.32291261"," 0.03921201","-0.11589664","-0.12253573"," 0.03593364"," 0.18206647"," 0.29828114","-0.07065976"," 0.07934598"," 0.76968325"," 0.65971576","-0.01302198"," 0.87423752"," 0.44279883"," 0.01230189"," 0.37252034","-0.04870791"," 0.04454819"," 0.43897655","-0.14308064","-0.50007887"," 0.62373366","-0.28850391","-0.28191141","-0.28416137","-0.10534450","-0.31604289"," 0.02227475","-0.30716498","-0.52834242"," 0.13546507","-1.12872173"
"M936.366T908.195"," 0.006823388","-0.512824698"," 0.225190985"," 0.104582324"," 0.247178633"," 0.098851517"," 0.236088162"," 0.294407029"," 0.278198081"," 0.602253099"," 0.303853083","-1.524305916"," 0.221649540"," 0.212733720"," 0.368652950"," 0.357613240","-1.434549490"," 0.359197929"," 0.390119984"," 0.383609520","-0.927461318"," 0.034623531"," 0.423645238"," 0.652003935"," 0.348545372"," 0.338183167"," 0.542192158"," 0.290498084"," 0.655043865","-1.044212133"," 0.421321833"," 0.304905890"," 0.457258634"," 0.416993384"," 0.054795655"," 0.186824854"," 0.136977437","-0.029560576","-1.304500937"," 0.631459355","-1.325216677","-1.028881742","-1.364771293","-0.471957559","-1.099186512"," 0.195374024"," 0.517651989"," 0.178154692"," 0.817427479","-0.227454906"
"M862.501T1188.24"," 0.4832591"," 0.4296964"," 0.3080876"," 0.5954961"," 0.4282405"," 0.5724741"," 0.6079543"," 0.3957977"," 0.3236789"," 0.4573218"," 0.2358040","-2.5407210"," 0.5194541"," 0.2296925"," 0.4506437"," 0.4266835","-1.5634602"," 0.3284187"," 0.2676950"," 0.4295439","-1.6685781"," 0.6370170"," 0.4771467"," 0.2203756"," 0.2971031"," 0.4399306"," 0.4139527"," 0.3877510"," 0.1740485","-1.5133187"," 0.6504852"," 0.3290980"," 0.3177426"," 0.5670186"," 0.2586274"," 0.5118178"," 0.4887063"," 0.3804279","-2.4996206"," 0.2399402","-1.6573155","-1.2386858","-1.7048440"," 0.2315517","-1.2762976"," 0.1580132"," 0.1098947"," 0.3550104"," 0.1321847"," 0.3950556"
"M369.188T1341.992"," 0.1186360355"," 0.2735147092"," 0.1387378650"," 0.2032024589"," 0.1177961827"," 0.0771036583"," 0.6261169555"," 0.3646124970"," 0.1304170335"," 0.1389838264"," 0.2436187094","-0.7302837454"," 0.0334504913"," 0.2819053822"," 0.0769125250","-0.0294073141","-0.5773137709"," 0.1323740083"," 0.2354708933"," 0.1178333631","-0.6481544994"," 0.1181122217"," 0.1378058762"," 0.1806138251"," 0.1204172953"," 0.1595050250","-0.0767773394"," 0.0266578220"," 0.1060188857","-0.2441012188"," 0.0002860439","-0.0351103037"," 0.2102805635","-0.0349218348"," 0.1602187550"," 0.2129847895"," 0.0953355303"," 0.0011639348","-0.6227986988"," 0.0538562379","-0.5208876091","-0.8712697466","-0.5262543092","-0.0220056879","-0.9742598770"," 0.1738994572"," 0.2913261936"," 0.3992290280"," 0.5514196589","-0.3962717828"
"M670.539T1507.08","-0.35450266","-0.20435873"," 0.12802844"," 0.09864236"," 0.29816474","-0.30566007","-0.15324492","-0.14571652"," 0.15749840","-0.42967439","-0.53391781","-0.93668413"," 0.27581284","-0.23815169","-0.13585699"," 0.10186774","-0.61613255"," 0.05962388"," 0.38245466"," 0.02296203","-0.02896778","-0.04264408"," 0.19791693"," 0.32391936"," 0.39903988"," 0.01342436"," 0.13938528"," 0.68182844"," 0.50506021","-0.53692097"," 0.62717837"," 0.73897221"," 0.15525887"," 0.24827127","-0.35100436","-0.21495976"," 0.12951048"," 0.01418972","-0.83466084"," 0.78209574","-0.77582735","-0.07197883","-0.12377293","-0.48108664","-0.33297599"," 0.04398398"," 0.43347280"," 0.48530251"," 0.39271092"," 0.01212356"
"M865.485T1406.262"," 0.20377150"," 0.38920358"," 0.79509842"," 0.74803109"," 0.29672976"," 0.49919771","-0.93672585"," 0.25488250"," 0.58219274"," 0.40702607"," 0.04218070","-1.24716587"," 0.83289029"," 0.49947069"," 0.43347302"," 0.39891120","-1.01779236"," 0.42305970"," 0.50266200"," 0.26173670","-0.94031348"," 0.05271577"," 0.59717714"," 0.14299695"," 0.42163730"," 0.48226830"," 0.08805275"," 0.71334046"," 0.56476157","-1.04605616"," 0.88695362"," 0.45810477"," 0.45535364"," 0.77422461"," 0.25924629"," 0.27511984"," 0.54375376"," 0.52413872","-0.86265856"," 0.11021509","-1.71443819","-1.14864910","-0.88982525","-0.47305701","-1.80893551"," 0.17772767","-2.61576249","-0.66030388","-0.22363879"," 0.48701660"
"M957.379T959.199","-0.01002109","-0.76878793"," 0.23853543"," 0.29924948"," 0.17735992"," 0.26967527"," 0.23848730"," 0.41549512"," 0.21893102"," 0.59097031"," 0.31087897","-1.43610228"," 0.42487285"," 0.42112835"," 0.41420697"," 0.45851785","-1.08319591"," 0.37428190"," 0.50059568"," 0.41169347","-1.22560256","-0.24993038"," 0.55312047"," 0.62972171"," 0.68905514"," 0.30307365"," 0.59946784"," 0.47206285"," 0.56046783","-1.30009494"," 0.76641626"," 0.54245518"," 0.41831111"," 0.60554930"," 0.02963108"," 0.13249178"," 0.15579730","-0.02174846","-0.99660819"," 1.02911277","-2.23024552","-1.97263248","-1.07481984","-0.98070945","-1.03961192"," 0.08170000"," 0.32671005"," 0.23935937"," 0.63013419","-0.13940681"
"M473.199T864.231"," 0.26967992","-0.23190880"," 0.22279822"," 0.20234878"," 0.40203130"," 0.26849991"," 0.22366448"," 0.49259638"," 0.44071002"," 0.66895026"," 0.35610261","-2.02785456"," 0.43997863"," 0.28332516"," 0.48255216"," 0.39247920","-1.00536519"," 0.50768737"," 0.28926597"," 0.56568596","-1.86389698"," 0.22176654"," 0.38187228"," 0.66397217"," 0.46906379"," 0.31279614"," 0.69679232"," 0.29130317"," 0.36202919","-1.40919293"," 0.64745180"," 0.46340916"," 0.36090644"," 0.54350077"," 0.17354997"," 0.28469279"," 0.33932569"," 0.16622821","-1.55438892"," 0.57357603","-1.45768110","-1.58154452","-1.55630113","-0.42221121","-1.45172236"," 0.20460076"," 0.24292319"," 0.20087404"," 0.54938693","-0.09630999"
"M374.303T1319.161"," 0.069684261"," 0.020182812"," 0.281300425","-0.324077897"," 0.231877480","-0.176947606"," 1.434183170","-0.206320928","-0.022251377","-0.234209637"," 0.144936089","-0.511856773","-0.370955650","-0.132838659"," 0.370605563","-0.277098732","-0.073833728"," 0.135304236"," 0.037889440"," 0.341456739"," 0.310116673"," 0.723395565"," 0.808826725","-0.001657987"," 0.171338081"," 0.177271625"," 0.416003871","-0.240310910"," 0.030901984","-0.360014674","-0.840090855","-0.431708926"," 0.194699325","-0.478576029"," 0.090803655"," 0.033847480"," 0.035754236"," 0.044117760","-0.799390969"," 0.010743244","-0.091323812","-1.123663802","-0.244813241"," 0.014369700","-0.540392679","-0.227791710"," 0.947770966"," 0.994052850"," 0.401628754","-0.762936128"
"M715.242T840.997","-0.05599487","-0.20486041"," 0.37726496"," 0.12651218"," 0.24743596"," 0.20829916"," 0.46142567"," 0.27416480"," 0.22343404"," 0.58452703"," 0.30360613","-1.42570880"," 0.31279801"," 0.20648353"," 0.29642561"," 0.27375818","-0.75488831"," 0.22890934"," 0.35735003"," 0.23671619","-1.52918239","-0.15979505"," 0.35031722"," 0.49114586"," 0.34706412"," 0.26246656"," 0.45066098"," 0.07975352"," 0.34287558","-1.04471901"," 0.21163521"," 0.57331334"," 0.38477958"," 0.26460460","-0.14024516"," 0.04038584"," 0.14722551"," 0.11948193","-0.79634785"," 0.31211903","-0.99541009","-1.33574461","-0.85305309","-0.21682633","-1.17349141"," 0.24622576"," 0.67117731"," 0.61129983"," 0.49897813","-0.43835337"
"M533.202T872.624"," 0.43010757","-0.32945819"," 0.03997309"," 0.12302499"," 0.91527223"," 0.49176569"," 0.29336043"," 0.38014727"," 0.24316664"," 1.00611174"," 0.59333831","-1.40647918"," 0.40379574"," 0.28843834"," 0.98083293"," 0.83057271","-1.65885409"," 0.34884916"," 0.24244995"," 0.51668322","-1.63427760"," 0.34884134"," 0.41387887"," 0.46813455"," 0.46994539","-0.03770333"," 0.73652234"," 0.38629541"," 0.40769404","-1.26428680"," 0.80580051"," 0.41771388"," 0.49766950"," 0.60788311","-0.21922135"," 0.24479069"," 0.47300520"," 0.02514694","-2.03675339"," 0.80230456","-2.03302353","-1.52777127","-1.80639097","-0.40869451","-2.82477578"," 0.10447465"," 0.54383600"," 0.49094005"," 0.76128262"," 0.05364034"
"M622.422T1352.626","-0.23973662","-0.44492892"," 0.08939981","-0.05660347"," 0.07050203"," 0.03674271"," 0.41872364","-0.12646479"," 0.08389859","-0.12972116","-0.36562116","-0.88650081"," 0.21005048"," 0.11020710","-0.01352317"," 0.21189516","-0.57482819"," 0.14574098"," 0.58575289"," 0.24007825","-1.35630521"," 0.33085385"," 0.31945048"," 0.27835474"," 0.66672414"," 0.11176869"," 0.24132943"," 0.65403045"," 0.41582510","-0.50201134"," 0.13314239"," 0.72277072"," 0.36749867"," 0.11620437"," 0.15837949"," 0.07100657"," 0.40306850","-0.01542995","-0.48863182"," 0.83202585","-0.88964122","-1.04565410","-0.95178180","-0.57476491","-0.76125939"," 0.06492761"," 0.12321085"," 0.68728179"," 0.49959470"," 0.02296798"
"M851.323T925.442"," 0.019040501","-0.461425231"," 0.125134382"," 0.377036070"," 0.218337539"," 0.202954493"," 0.190284498"," 0.427161287"," 0.168495013"," 0.566318845"," 0.304941834","-1.380847932"," 0.241889383"," 0.277884525"," 0.337253013"," 0.338369856","-2.013826612"," 0.436299594"," 0.373907861"," 0.422938544","-1.529684588"," 0.067614932"," 0.333560414"," 0.612542318"," 0.327118451"," 0.258936610"," 0.559399326"," 0.256303277"," 0.564739910","-1.115177696"," 0.582590234"," 0.404839887"," 0.407039807"," 0.494666973","-0.001798095"," 0.227592141"," 0.355330578","-0.269654470","-1.067746617"," 0.655905419","-1.232751389","-1.491622190","-1.376852799","-0.339034073","-1.602887260"," 0.291685469"," 0.627494292"," 0.915452703"," 0.854784008"," 0.057464964"
"M769.488T1114.912"," 0.36264593"," 0.31494222"," 0.46587940"," 0.41116504"," 0.14667239"," 0.28047221"," 0.89833456"," 0.30195539"," 0.27715238"," 0.32495201"," 0.04527383","-2.10331358"," 0.54470253"," 0.44444636"," 0.30928288"," 0.21083860","-1.06705426"," 0.41288612"," 0.32374814"," 0.23794423","-2.05067687"," 0.50827552"," 0.56786676"," 0.15565208"," 0.51396346"," 0.58538206"," 0.18714483"," 0.33433753"," 0.31836345","-0.97329391"," 0.31029055"," 0.23008875"," 0.45517504"," 0.49085134"," 0.36430087"," 0.34760129"," 0.30722667"," 0.49172254","-1.95251073","-0.04970111","-1.99391326","-1.70757385","-1.19760926","-0.22760797","-0.44720550"," 0.28027513"," 0.28865265"," 0.48737452"," 0.22416127"," 0.00845974"
"M809.345T941.458"," 0.05690648","-0.82470510"," 0.08614628","-0.17923040"," 0.36850243","-0.01743361"," 0.04444916"," 0.85766099"," 0.77664236"," 1.13184059"," 0.67196609","-1.40057450","-0.00158229"," 0.11087817"," 0.43242502"," 0.42154403","-1.44892264"," 0.84046886"," 0.32486885"," 0.88080851","-1.25816108","-0.24252007"," 0.13433863"," 1.25268188"," 0.24958017"," 0.54961466"," 1.26369672"," 0.03753568"," 0.95634007","-1.29721971"," 0.34201940"," 0.07458767"," 0.50002235"," 0.16000281","-0.04743677","-0.20597764","-0.20979260","-0.29719927","-1.83066154"," 0.61114857","-1.57639550","-1.37960663","-1.44388483","-0.80222176","-1.22349056"," 0.54944251"," 1.17270374"," 0.19274163"," 1.07165781","-0.43620564"
"M702.257T908.018","-0.09314408","-0.39555502"," 0.45985381"," 0.13947941"," 0.17470419"," 0.18841709"," 0.48808275"," 0.25359134"," 0.18523754"," 0.47798922"," 0.08541932","-1.14929506"," 0.36504756"," 0.42759785"," 0.32693262"," 0.17875731","-1.40109421"," 0.30577129"," 0.47271688"," 0.17771863","-1.26043935","-0.23960006"," 0.61429956"," 0.47239801"," 0.53000947"," 0.38611553"," 0.41058484"," 0.53254273"," 0.58296492","-0.92611537"," 0.29295740"," 0.53762507"," 0.62616249"," 0.41356119","-0.03954826"," 0.09286621"," 0.02917560"," 0.05953582","-1.17342098"," 0.59260576","-1.20836202","-1.24891426","-1.33711522","-0.65529147","-1.35896793"," 0.26991790"," 0.68595820"," 0.37542858"," 0.46572515","-0.19088797"
"M903.587T1358.969","-0.705352955","-0.020842227","-0.372271440","-0.789787311"," 0.301061591","-0.318735110","-0.239924919"," 0.134231006","-0.379092324"," 0.027903028"," 0.144329100","-0.854283776","-0.271302894"," 0.326234813"," 0.737558903","-0.416186425","-1.103723795"," 0.321427960","-0.255747379","-0.299467895"," 0.086388212","-0.003612912"," 0.282573731"," 0.002741548"," 0.357590518"," 1.136054680","-0.419907060","-0.146379973","-0.021424935","-0.478434784"," 0.479066987"," 0.292540680"," 0.492912754"," 0.517333706"," 0.062189090","-0.293576585"," 0.443212034","-0.087861143","-0.159477571"," 0.098033405","-0.604961047"," 0.020123801","-0.534315457"," 0.912630792","-0.464234588","-0.315995297"," 1.340472706"," 0.444957860"," 0.308573858"," 0.286757038"
"M877.332T968.992","-0.201650700","-0.221839133"," 0.416283695"," 0.337537512"," 0.153367366"," 0.081176508"," 0.304405359"," 0.259161679"," 0.296821137"," 0.576022558"," 0.326390776","-1.767226457"," 0.589178830"," 0.486554968"," 0.108179211"," 0.282636304","-1.032404522"," 0.305465842"," 0.506557200"," 0.356778139","-1.645323336","-0.358413458"," 0.350031857"," 0.558846562"," 0.663820724"," 0.313250504"," 0.585578863"," 0.471674252"," 0.478133051","-0.659146764"," 0.489247683"," 0.417263682"," 0.290413764"," 0.354634030","-0.029455612","-0.008969727"," 0.116881860","-0.253265520","-1.046119371"," 0.910276795","-0.764898001","-1.384267944","-1.055170809","-0.491647323","-1.804447569"," 0.145097536"," 0.420161277"," 0.330516068"," 0.594662320","-0.152761667"
"M923.356T940.951","-0.05870022","-0.79667868"," 0.12175364"," 0.11770583"," 0.19369991"," 0.06631107"," 0.28742297"," 0.23861397"," 0.26334803"," 0.49166049"," 0.28840506","-0.93109804"," 0.21483653"," 0.33401595"," 0.30432775"," 0.40016837","-0.88073601"," 0.28513635"," 0.31672608"," 0.42561150","-0.98855104","-0.15028301"," 0.40564908"," 0.56017560"," 0.40321086"," 0.16950204"," 0.54751767"," 0.26249863"," 0.53082436","-1.23314660"," 0.46799541"," 0.35623585"," 0.29404958"," 0.36398292"," 0.12403573"," 0.06321042"," 0.14127994","-0.06493487","-1.14922121"," 0.81152393","-1.00096717","-1.15292011","-1.13357673","-0.40838817","-1.31970305"," 0.04977858"," 0.58064965"," 0.21352093"," 0.85664168","-0.28312147"
"M809.533T1473.254"," 0.116385806"," 0.501750165"," 0.708553553"," 0.743861462"," 0.150480458"," 0.160829701","-0.045220140"," 0.624374086"," 0.211661633"," 0.080914399","-0.305972783","-1.139938115"," 0.179674397"," 0.435532194"," 0.177823233"," 0.048471024","-0.950492956"," 0.388914934"," 0.045030761"," 0.115111704","-0.827149861"," 0.351803254"," 0.096183588"," 0.090529872"," 0.137724172"," 0.349096214"," 0.126478209","-0.012095975","-0.028432765","-0.743207155"," 0.293187021"," 0.192710610"," 0.208857632"," 0.530447774"," 0.139387007"," 0.088245046"," 0.289001370"," 0.400849520","-1.125663055","-0.124405665","-1.095353673"," 0.505884353","-1.217764760","-0.202406928","-0.718069518"," 0.003616901","-0.133671577","-0.166429437"," 0.371406517","-0.028504206"
"M979.605T1440.166","-0.03990377"," 0.15292013"," 0.32617920"," 0.12822697"," 0.41261817"," 0.18926445","-0.31513500"," 0.37317180"," 0.28222697","-0.21270408","-0.37606927","-1.06217564"," 0.33343805"," 0.50774997"," 0.55396320"," 0.05437044","-1.58199670"," 0.21884969"," 0.27738729"," 0.11014213","-0.02415627"," 0.02623967"," 0.16826422"," 0.14336151"," 0.44957262"," 1.03606181","-0.02557167"," 0.06811899"," 0.12628361","-1.05455413"," 0.34287310"," 0.19852823"," 0.36160829"," 0.26569655"," 0.29837122"," 0.17732901"," 0.48301736"," 0.44912220","-2.79672724"," 0.14720162","-1.07237482","-0.28976826","-1.83368712"," 0.79609037","-0.88682260"," 0.23917017"," 1.19930179","-0.14456080"," 0.44549924"," 0.37398730"
"M961.302T847.893","-0.03019090"," 0.15943354"," 0.51074046"," 0.39828213"," 0.13730464"," 0.23320481","-0.96949424"," 0.21513076"," 0.27854191"," 0.56750949"," 0.41467091","-1.06484764"," 0.56101812"," 0.54710238"," 0.02219871"," 0.20106014","-0.72378592"," 0.30878663"," 0.41684624"," 0.34011436","-1.17418847","-0.08165736"," 0.27666724"," 0.32931484"," 0.26355574"," 0.46747014"," 0.21476658"," 0.17179664"," 0.35626712","-0.60210657"," 0.13032074"," 0.51434246"," 0.50775833"," 0.34653750"," 0.24286946"," 0.10831660"," 0.49237541"," 0.38735363","-0.51554015"," 0.15709115","-1.09708389","-1.03176796","-0.80517730","-0.44952161","-0.89922846"," 0.42937418","-0.44132591","-0.68019367"," 0.38376713","-0.52578002"
"M683.47T1371.844","-0.32579891","-0.88191737","-0.63491060","-0.34851365","-0.29876624","-0.33191094"," 0.21751536","-0.59788273"," 1.26078232","-0.13299865","-0.21746820","-0.46467693"," 0.26271645","-0.20318347"," 0.69659825"," 0.21529150","-0.81420748"," 0.11517239"," 0.94293523","-0.01755347","-0.95781307","-0.16880793"," 0.19955262"," 0.39607248"," 0.40479399"," 0.27101118"," 0.20198255"," 0.40148302"," 0.36297734","-0.56130719"," 0.31104890"," 0.53598000"," 0.05889791"," 0.06539879"," 0.12461568","-0.09303406"," 0.27709360","-0.25680336","-0.53565947"," 0.47890910","-0.47833856","-0.98874097"," 1.28958056","-0.19930710","-1.10826903","-0.03985299"," 0.56963302"," 0.66565084"," 0.26508556"," 0.06694377"
"M862.498T1256.218"," 0.42620177"," 0.45428768"," 0.34156774"," 0.58677417"," 0.35322232"," 0.48682624"," 0.56666570"," 0.35353571"," 0.31011203"," 0.46295153"," 0.21629044","-1.83856458"," 0.55499559"," 0.24252181"," 0.39355980"," 0.35588157","-1.42186042"," 0.31383984"," 0.35457504"," 0.37667174","-1.53849903"," 0.61457857"," 0.66254732"," 0.18924095"," 0.28940695"," 0.45788627"," 0.37370291"," 0.40617766"," 0.31679185","-1.38885135"," 0.64385181"," 0.33560092"," 0.30633750"," 0.51645464"," 0.24816319"," 0.44290264"," 0.46038290"," 0.37898265","-2.74001249"," 0.25835556","-1.87865394","-1.46110222","-1.92583037"," 0.19488821","-1.03639038"," 0.14234508"," 0.04115630"," 0.34988869"," 0.07562615"," 0.37401536"
"M688.545T1335.803"," 0.080809509","-0.736655212","-0.291068856","-0.287514585","-0.438825646","-0.215294469"," 0.046168060","-0.451828326","-0.265619495","-0.224979983","-0.239435503","-0.351796134"," 0.083690124","-0.279191944","-0.185100581"," 0.041412241","-0.189234122","-0.013762362"," 0.344693632"," 0.338356035","-0.723639179","-0.189143059"," 0.311794336"," 0.750784668"," 0.308199869"," 0.169855511"," 0.559315780"," 0.513769748"," 0.744551493","-0.513978923"," 0.547197350"," 0.705393650"," 0.323632406","-0.007357500"," 0.132754177"," 0.056934868"," 0.044428920"," 0.007656528","-0.846190912"," 0.113626907","-0.569362445"," 0.344164880","-0.743450947","-0.353962133","-0.596668269"," 0.501968213"," 0.846006551"," 0.684406484"," 0.390477090","-0.277988446"
